name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992
			NotesReceivable,"61,508,000","28,337,000","18,675,000","13,730,000","13,577,000","14,465,000","14,297,000",,"17,769,000","17,927,000","17,552,000","20,157,000","19,558,000","12,715,000","12,642,000","14,074,000","16,402,000","16,402,000","16,402,000","16,402,000","16,402,000","16,427,000","4,199,000","2,315,000","2,024,000","1,961,000","2,190,000","2,380,000","2,334,000","1,442,000","1,147,000","612,000","595,000","595,000","1,259,000","1,277,000","3,129,000","3,180,000",,,,,,,,,,,"1,857,000","2,689,000",,,,"2,895,000","2,987,000","3,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,"41,165,000","39,522,000","37,476,000","35,977,000","34,491,000","32,746,000","31,248,000","29,701,000","28,097,000","26,586,000","25,099,000","23,640,000","22,176,000","20,732,000","19,290,000","17,864,000","16,456,000","15,050,000","13,650,000","12,255,000","10,868,000","9,683,000","8,434,000","7,087,000","5,815,000","4,536,000","3,384,000","2,129,000","1,167,000","597,000","661,000","655,000","677,000","702,000","726,000","741,000","802,000","789,000","1,035,000","1,062,000","1,303,000","1,494,000","1,339,000","1,535,000","1,379,000","1,571,000","1,444,000","1,609,000","1,470,000","1,964,000","1,802,000","1,972,000","1,788,000",,,,"2,343,000","2,553,000","2,349,000",,,,,,,,,,,,,,,,,"4,014,000",,,,"3,645,000","3,590,000","3,258,000","4,437,000","4,576,000","4,625,000","4,558,000","4,581,000","5,612,000","4,576,000","4,100,000","4,200,000","4,100,000","4,000,000","3,400,000","3,200,000","3,700,000","4,000,000","3,900,000","3,500,000","3,500,000","3,200,000","2,800,000","2,500,000","2,400,000","2,400,000","2,100,000","1,700,000","1,700,000","1,600,000",,,,"1,100,000","900,000","800,000","700,000","400,000",
			ReceivablesAdjustmentsAllowances,,,,,,,,,,"-2,560,000","-2,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"32,313,000",,,"4,512,000","4,512,000","0","0","0",,"61,969,000","5,746,000","5,746,000","5,746,000","5,746,000","8,243,000","5,746,000","43,405,000","5,746,000","10,645,000","2,228,000","2,228,000",,,"9,270,000",,,,,,,,,,"0","0","1,014,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"32,313,000",,,"4,512,000","4,512,000","0","0","0",,"61,969,000","5,746,000","5,746,000","5,746,000","5,746,000","8,243,000","5,746,000","43,405,000","5,746,000","10,645,000","2,228,000","2,228,000",,,"9,270,000",,,,,,,,,,"0","0","1,014,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"8,470,000","4,191,000","3,681,000","3,899,000","3,655,000","5,316,000","6,896,000","7,467,000","5,476,000","5,115,000","3,845,000","3,463,000","5,342,000","3,985,000","3,767,000","4,089,000","2,877,000","23,711,000","22,829,000","27,010,000","25,690,000","22,948,000","20,779,000","21,119,000","21,020,000","21,443,000","20,775,000","13,048,000","12,657,000","9,931,000","6,858,000","6,569,000","6,761,000","6,756,000","7,453,000","6,262,000","6,656,000","7,548,000","7,222,000","7,341,000","7,604,000","7,852,000","8,541,000","7,772,000","8,126,000","8,202,000","8,534,000","8,260,000","8,422,000","8,663,000","8,767,000","8,577,000","8,842,000","9,148,000","22,632,000","21,725,000","21,135,000","20,447,000","19,446,000","18,175,000","17,452,000","16,771,000","6,424,000","6,271,000","5,498,000","5,130,000","4,695,000","3,726,000","4,218,000","4,451,000","4,844,000","4,486,000","4,855,000",,,,"2,778,000",,"2,672,000",,"2,299,000","2,423,000",,"13,945,000",,,"8,287,000","10,246,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,"0","2,108,000","2,108,000","2,108,000","2,108,000","2,163,000","2,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,"918,000","1,104,000","1,324,000","1,546,000","1,766,000","1,948,000","2,164,000","2,380,000","2,597,000","2,775,000","2,989,000","3,202,000","3,304,000","540,000","810,000","1,080,000","1,349,000","1,584,000","1,847,000","2,112,000","2,375,000","2,605,000","2,865,000","3,289,000","3,490,000","3,561,000","3,782,000","2,036,000","2,114,000","2,276,000","2,458,000","2,514,000","2,701,000","2,854,000","3,040,000",,,,"2,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,"4,512,000","4,512,000","0","0","0",,"-35,113,000","-1,916,000","-1,916,000","-1,916,000","-1,916,000","-2,887,000","-1,916,000","-23,223,000","-1,916,000","-4,264,000","-1,058,000","-1,058,000",,,"-5,248,000",,,,,,,,,,"0","0","-804,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,000","52,000","52,000","51,000","51,000","601,000","743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,017,793,000","1,059,026,000","1,064,670,000","1,071,232,000","1,109,208,000","1,117,484,000","1,119,947,000","1,120,853,000","1,141,618,000","1,133,679,000","1,157,837,000","1,147,329,000","1,149,868,000","1,150,798,000","1,156,502,000","1,149,207,000","1,118,029,000","1,112,967,000","1,085,158,000","1,094,750,000","1,047,321,000","1,052,770,000","1,051,922,000","1,047,556,000","997,166,000","974,328,000","934,720,000","776,351,000","777,295,000","730,305,000","733,414,000","730,307,000","728,801,000","721,375,000","701,115,000","705,148,000","704,790,000","704,587,000","664,350,000","608,350,000","613,789,000","600,733,000","574,566,000","569,487,000","574,600,000","517,277,000","474,809,000","476,504,000","458,445,000","444,639,000","438,364,000","443,394,000","447,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"612,864,000","551,265,000","554,250,000","541,810,000","512,347,000","506,638,000","513,520,000","454,057,000","400,187,000","407,251,000","387,949,000","374,280,000","363,708,000","366,546,000","369,111,000","449,683,000","457,674,000","463,229,000","466,882,000","468,392,000","465,930,000","470,631,000","499,331,000","503,188,000","505,031,000","506,252,000","507,555,000","553,004,000","560,562,000","527,496,000","527,533,000","520,679,000","504,632,000","511,897,000","520,639,000","515,752,000","538,073,000","545,012,000","548,429,000","552,434,000","569,653,000","576,037,000","595,689,000","604,306,000","548,381,000","585,897,000","600,928,000","622,428,000","649,829,000","665,828,000","674,377,000","683,736,000","423,500,000","400,600,000","402,700,000","663,996,000","379,600,000","438,400,000","339,200,000","640,733,000","311,900,000","273,600,000","221,700,000","481,745,000","195,400,000","194,200,000","151,600,000","111,800,000","91,500,000","92,100,000","74,100,000","70,600,000","232,000,000","60,900,000","30,600,000","27,800,000","27,400,000","18,100,000","18,300,000",
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"805,759,000","737,659,000","735,313,000","719,393,000","684,827,000","674,175,000","676,716,000","612,766,000","554,753,000","560,254,000","536,963,000","519,460,000","505,181,000","504,354,000","503,255,000","449,683,000","584,387,000","586,274,000","466,882,000","468,392,000","465,930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,121,000","60,362,000","58,462,000","57,093,000","50,409,000","48,230,000","47,393,000","42,254,000","38,595,000","38,951,000","38,026,000","36,561,000","34,971,000","34,971,000","34,971,000","34,971,000","34,639,000","34,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"742,638,000","677,297,000","676,851,000","662,300,000","634,418,000","625,945,000","629,323,000","570,512,000","516,158,000","521,303,000","498,937,000","482,899,000","470,210,000","469,383,000","468,284,000","337,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,541,000","549,748,000","551,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-192,895,000","-186,394,000","-181,063,000","-177,583,000","-172,480,000","-167,537,000","-163,196,000","-158,709,000","-154,566,000","-153,003,000","-149,014,000","-145,180,000","-141,473,000","-137,808,000","-134,144,000",,"-126,713,000","-123,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"993,293,000","1,033,951,000","1,041,916,000","1,048,560,000","1,086,415,000","1,102,358,000","1,108,931,000","1,115,593,000","1,117,845,000","1,109,960,000","1,128,441,000","1,114,559,000","1,117,315,000","1,102,751,000","1,101,687,000","1,094,099,000","1,065,879,000","1,082,259,000","1,054,216,000","1,063,699,000","1,019,556,000","1,025,702,000","1,025,878,000","1,021,145,000","970,519,000","947,421,000","910,288,000","752,139,000","753,514,000","726,523,000","731,378,000","728,193,000","726,525,000","718,917,000","698,601,000","702,447,000","701,936,000","701,547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"19,340,000","19,340,000","19,340,000","19,340,000","19,340,000","11,340,000","7,069,000","1,023,000","19,061,000","19,003,000","24,426,000","27,521,000","27,515,000","30,615,000","30,511,000","30,397,000","30,289,000","29,898,000","29,862,000","29,702,000","26,181,000","25,221,000","23,932,000","24,036,000","24,042,000","24,042,000","21,143,000","20,722,000","20,220,000",,,,,,,,,,,,,,,,,,,,"387,949,000",,,,,,,,"6,465,000",,"6,463,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,545,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"19,340,000","19,340,000","19,340,000","19,340,000","19,340,000","11,340,000","7,069,000","1,023,000","19,061,000","19,003,000","24,426,000","27,521,000","27,515,000","30,615,000","30,511,000","30,397,000","30,289,000","29,898,000","29,862,000","29,702,000","26,181,000","25,221,000","23,932,000","24,036,000","24,042,000","24,042,000","21,143,000","20,722,000","20,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"19,340,000","19,340,000","19,340,000","19,340,000","19,340,000","11,340,000","7,069,000","1,023,000","19,061,000","19,003,000","24,426,000","27,521,000","27,515,000","30,615,000","30,511,000","30,397,000","30,289,000","29,898,000","29,862,000","29,702,000","26,181,000","25,221,000","23,932,000","24,036,000","24,042,000","24,042,000","21,143,000","20,722,000","20,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,268,000","49,362,000","52,368,000","53,898,000","54,824,000","55,410,000","58,174,000","60,309,000","66,230,000","68,866,000","70,012,000","69,883,000","74,101,000","76,249,000","77,475,000",,"-850,000","-880,000","97,597,000","97,862,000","92,439,000","95,525,000","122,375,000","121,256,000","133,383,000","142,230,000","16,924,000","17,862,000","157,637,000","115,765,000","108,431,000","104,804,000","92,668,000","94,952,000","94,295,000","90,637,000","97,615,000","98,911,000","97,872,000","98,297,000","98,369,000","99,949,000","100,235,000","108,195,000","99,646,000","99,964,000","105,811,000","106,149,000","112,592,000","124,612,000","124,945,000","131,200,000","145,000,000","162,000,000","161,900,000","179,700,000","170,300,000","160,500,000","254,100,000",,"239,600,000",,,,"150,600,000","136,700,000","116,800,000",,"144,400,000","119,200,000","94,800,000",,,,,,"75,800,000","130,300,000","114,900,000","78,400,000"
		NonCurrentDeferredAssets,"2,883,000","3,057,000","688,000","918,000","1,104,000","1,324,000","1,546,000","1,766,000","1,948,000","2,164,000","2,380,000","2,597,000","2,775,000","2,989,000","3,202,000","3,304,000","540,000","810,000","1,080,000","1,349,000","1,584,000","1,847,000","2,112,000","2,375,000","2,605,000","2,865,000","3,289,000","3,490,000","3,561,000","3,782,000","2,036,000","2,114,000","2,276,000","2,458,000","2,514,000","2,701,000","2,854,000","3,040,000","3,218,000","2,698,000","2,146,000",,"2,377,000","2,421,000",,,,,"484,000","476,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
