name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"1,305,425,587","1,709,638,942","2,305,018,523","3,314,563,183","2,308,978,563","1,109,695,895","479,456,170","398,814,915","417,473,379","427,052,119","631,594,220","312,789,038","421,368,409","483,546,814","410,596,223","521,065,814","580,609,658","1,458,817,368","1,441,369,069","2,479,076,996","2,065,054,621","2,117,657,237","1,696,485,773","2,066,344,850","1,201,977,274","1,413,442,961","2,162,090,787","1,429,187,077","1,652,783,862","1,047,568,762","568,574,983","606,776,787","601,260,504","839,172,121","579,628,041","357,649,851","228,238,239","118,273,727","129,587,070"
EnterpriseValue,"773,315,587","1,142,870,942","1,718,673,523","2,929,881,183","1,982,486,563","832,153,895","184,092,170","85,326,915","86,491,379","74,268,119","265,453,220","-59,996,962","37,775,409","107,433,814","10,997,223","87,018,814","203,772,658","1,093,445,368","1,037,582,069","2,059,495,996","1,610,239,621","1,782,054,237","1,327,269,773","1,659,329,850","727,725,274","1,042,856,961","1,774,288,787","1,026,798,077","1,372,926,862","753,989,762","262,421,983","302,925,787","406,208,504","662,495,121","477,769,041","245,142,851","108,675,239","-6,586,273","4,727,070"
PeRatio,"18.47","26.5","36.324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"6.929","8.836","11.222","48.205","2,358.272","1,175.457","639.917","500.164","542.631","524.247","839.369","389.698","460.894","502.461","407.929","532.27","20.361","50.23","50.089","84.035","1,794.576","1,816.533","1,387.965","1,477.627","874.198","776.738","601.811","293.247","71.416","18.504","10.123","9.868","13.728","1,054.942","432.52","192.596","94.118","36.73","40.243"
PbRatio,"2.974","3.668","4.7","11.501","9.843","6.031","2.288","1.701","1.637","1.565","2.184","1.033","1.351","1.497","1.209","1.465","1.418","3.59","3.233","5.113","4.161","5.795","4.262","4.796","2.581","3.919","5.721","3.616","5.958","3.614","1.885","2.033","3.115","4.843","5.868","3.335","1.938","0.935","1.025"
EnterprisesValueRevenueRatio,"3.836","991.215","1,466.445","21.052","33.002","5,200.962","511.367","543.484","443.546","526.724","1,036.927","-292.668","226.2","577.601","56.687","341.25","730.368","4,816.94","4,530.926","9,404.091","60.057","6,880.518","7,761.812","5,801.853","2,185.361","3,935.309","5,779.442","2,393.469","4,938.586","1,271.484","130.364","203.853","26.864","20.553","2,860.892","1,433.584","650.75","-38.516","8.221"
EnterprisesValueEBITDARatio,"10.611","-31.481","-54.721","26.411","66.852","-27.369","-6.446","-2.934","-3.461","-3.212","-13.305","3.474","-2.647","-5.036","-0.546","-3.979","-3.39","-23.228","-22.674","-39.301","-92.997","-50.182","-27.446","-39.642","-18.316","-38.398","-73.947","-45.715","-76.958","-50.822","-20.325","-23.41","231.987","36.413","-45.632","-26.018","-9.839","0.746","-0.392"
