name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
	DepreciationAmortizationDepletionIncomeStatement,"54,515,000","13,239,000","13,610,000","13,784,000","18,158,000","20,057,000","19,759,000","18,624,000","18,294,000","18,296,000","17,994,000","18,015,000","17,301,000","16,502,000","16,500,000","16,507,000","16,653,000","17,128,000","17,170,000","17,035,000"
		DepreciationAndAmortizationInIncomeStatement,"54,515,000","13,239,000","13,610,000","13,784,000","18,158,000","20,057,000","19,759,000","18,624,000","18,294,000","18,296,000","17,994,000","18,015,000","17,301,000","16,502,000","16,500,000","16,507,000","16,653,000","17,128,000","17,170,000","17,035,000"
			Amortization,"54,515,000","13,239,000","13,610,000","13,784,000","18,158,000","20,057,000","19,759,000","18,624,000","18,294,000","18,296,000","17,994,000","18,015,000","17,301,000","16,502,000","16,500,000","16,507,000","16,653,000","17,128,000","17,170,000","17,035,000"
				AmortizationOfIntangiblesIncomeStatement,"54,515,000","13,239,000","13,610,000","13,784,000","18,158,000","20,057,000","19,759,000","18,624,000","18,294,000","18,296,000","17,994,000","18,015,000","17,301,000","16,502,000","16,500,000","16,507,000","16,653,000","17,128,000","17,170,000","17,035,000"
OperatingIncome,"-10,288,000","11,441,000","-10,361,000","-3,822,000","3,291,000","-2,002,000","9,514,000","35,105,000","35,141,000","27,683,000","40,629,000","34,419,000","30,330,000","29,795,000","35,974,000","35,116,000","22,137,000","21,958,000","28,895,000","26,831,000"
NetNonOperatingInterestIncomeExpense,"-64,435,000","-16,087,000","-16,260,000","-15,897,000","-16,191,000","-16,174,000","-16,684,000","-16,792,000","-18,313,000","-24,095,000","-25,094,000","-27,418,000","-28,177,000","-27,382,000","-29,905,000","-35,627,000","-34,387,000","-42,089,000","-42,768,000","-42,534,000"
	InterestExpenseNonOperating,"64,435,000","16,087,000","16,260,000","15,897,000","16,191,000","16,174,000","16,684,000","16,792,000","18,313,000","24,095,000","25,094,000","27,418,000","28,177,000","27,382,000","29,905,000","35,627,000","34,387,000","42,089,000","42,768,000","42,534,000"
	TotalOtherFinanceCost,,,,,,,,,,"24,095,000","25,094,000","27,418,000","28,177,000","27,382,000","29,905,000","35,627,000","34,387,000","42,089,000","42,768,000","42,534,000"
OtherIncomeExpense,"-371,000","-169,000","-1,411,000","1,478,000","-321,000","127,000","-298,000","-547,000","363,000","-758,000","-104,000","287,000","-1,078,000","1,297,000","-20,411,000","-13,000","-26,327,000","-48,136,000","8,979,000","14,285,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,"-60,590,000",,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,"60,590,000",,
	OtherNonOperatingIncomeExpenses,"-371,000","-169,000","-1,411,000","1,478,000","-321,000","127,000","-298,000","-547,000","363,000","-758,000","-104,000","287,000","-1,078,000","1,297,000","-20,411,000","-13,000","-26,327,000","12,454,000","8,979,000","14,285,000"
PretaxIncome,"-75,094,000","-4,815,000","-28,032,000","-18,241,000","-13,221,000","-18,049,000","-7,468,000","17,766,000","17,191,000","2,830,000","15,431,000","7,288,000","1,075,000","3,710,000","-14,342,000","-524,000","-38,577,000","-68,267,000","-4,894,000","-1,418,000"
TaxProvision,"-27,745,000","-156,000","-6,147,000","-19,321,000","-1,597,000","-10,889,000","-140,181,000","5,264,000","4,346,000","2,415,000","2,208,000","2,895,000","3,194,000","565,000","401,000","-126,000","-11,562,000","-8,357,000","34,867,000","-3,055,000"
NetIncomeCommonStockholders,"-48,907,000","-4,659,000","-23,645,000","-8,979,000","-11,624,000","-7,160,000","131,911,000","12,433,000","12,772,000","412,000","13,082,000","4,350,000","-2,119,000","3,103,000","668,579,000","-75,006,000","-99,193,000","-129,745,000","-109,563,000","-66,627,000"
	NetIncome,"-48,907,000","-4,659,000","-23,645,000","-8,979,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-59,910,000","-39,761,000","1,637,000"
		NetIncomeIncludingNoncontrollingInterests,"-48,907,000","-4,659,000","-23,645,000","-8,979,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-59,910,000","-39,761,000","1,637,000"
			NetIncomeContinuousOperations,"-47,349,000","-4,659,000","-21,885,000","1,080,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-59,910,000","-39,761,000","1,637,000"
			NetIncomeDiscontinuousOperations,"-1,558,000","0","-1,760,000","-10,059,000",,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,"0",,,"0","0","802,000","69,000","73,000","3,000","141,000","43,000","0","42,000","-683,322,000","74,608,000","72,178,000","69,835,000","69,802,000","68,264,000"
DilutedNIAvailtoComStockholders,"-48,907,000","-4,659,000","-23,645,000","-8,979,000","-11,624,000","-7,160,000","131,911,000","12,433,000","12,772,000","412,000","13,082,000","4,350,000","-2,119,000","3,103,000","668,579,000","-75,006,000","-99,193,000","-129,745,000","-109,563,000","-66,627,000"
BasicEPS,,"-0.03","-0.15","-0.06","-0.07","-0.04","0.84","0.08","0.08","0.003","0.08","0.02","-0.02","0.02","5.26","-0.484","-0.722","-0.944",,"-0.485"
DilutedEPS,,"-0.03","-0.15","-0.06","-0.07","-0.04","0.84","0.08","0.08","0.003","0.08","0.02","-0.02","0.02","5.26","-0.484","-0.722","-0.944",,"-0.485"
BasicAverageShares,,"159,847,000","158,960,000","158,202,000","157,854,000","157,123,000","156,059,500","155,447,000","155,122,000","154,468,500","153,957,000","153,445,000","153,293,500","152,826,500","127,104,500","154,971,074","137,466,000","137,466,000",,"137,466,000"
DilutedAverageShares,,"159,847,000","158,960,000","160,328,000","157,854,000","157,123,000","158,898,500","158,360,500","157,449,000","156,432,500","155,961,000","155,551,000","153,293,500","154,891,500","128,355,500","154,971,074","137,466,000","137,466,000",,"137,466,000"
TotalOperatingIncomeAsReported,"-10,288,000","11,441,000","-10,361,000","-3,822,000","3,291,000","-2,002,000","9,514,000","35,105,000","35,141,000","27,683,000","40,629,000","34,419,000","30,330,000","29,795,000","35,974,000","35,116,000","22,137,000","21,958,000","28,895,000","26,831,000"
TotalExpenses,"731,932,000","165,427,000","197,078,000","185,093,000","258,683,000","258,904,000","255,780,000","225,877,000","210,874,000","219,267,000","206,866,000","206,071,000","198,418,000","185,997,000","185,207,000","178,161,000","179,581,000","174,955,000","169,444,000","162,281,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-48,907,000","-4,659,000","-23,645,000","-8,979,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-59,910,000","-39,761,000","1,637,000"
NormalizedIncome,"-47,349,000","-4,659,000","-21,885,000","1,080,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-6,711,980","-39,761,000","1,637,000"
InterestExpense,"64,435,000","16,087,000","16,260,000","15,897,000","16,191,000","16,174,000","16,684,000","16,792,000","18,313,000","24,095,000","25,094,000","27,418,000","28,177,000","27,382,000","29,905,000","35,627,000","34,387,000","42,089,000","42,768,000","42,534,000"
NetInterestIncome,"-64,435,000","-16,087,000","-16,260,000","-15,897,000","-16,191,000","-16,174,000","-16,684,000","-16,792,000","-18,313,000","-24,095,000","-25,094,000","-27,418,000","-28,177,000","-27,382,000","-29,905,000","-35,627,000","-34,387,000","-42,089,000","-42,768,000","-42,534,000"
EBIT,"-10,659,000","11,272,000","-11,772,000","-2,344,000","2,970,000","-1,875,000","9,216,000","34,558,000","35,504,000","26,925,000","40,525,000","34,706,000","29,252,000","31,092,000","15,563,000","35,103,000","-4,190,000","-26,178,000","37,874,000","41,116,000"
EBITDA,"195,049,000"
ReconciledCostOfRevenue,"54,810,000","14,369,000","14,125,000","33,550,000","21,197,000","20,451,000","19,448,000","18,061,000","16,703,000","17,521,000","16,771,000","16,154,000","15,082,000","14,015,000","14,038,000","14,075,000","13,929,000","13,119,000","12,451,000","11,913,000"
ReconciledDepreciation,"205,708,000","33,928,000","56,773,000","38,065,000","65,612,000","69,685,000","72,331,000","69,510,000","68,247,000","67,768,000","66,557,000","66,647,000","65,577,000","64,463,000","64,459,000","64,289,000","64,399,000","65,215,000","63,790,000","63,825,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-47,349,000","-4,659,000","-21,885,000","1,080,000","-11,624,000","-7,160,000","132,713,000","12,502,000","12,845,000","415,000","13,223,000","4,393,000","-2,119,000","3,145,000","-14,743,000","-398,000","-27,015,000","-59,910,000","-39,761,000","1,637,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,"-60,590,000",,
TotalUnusualItems,,,,,,,,,,,,,,,,,,"-60,590,000",,
NormalizedEBITDA,"195,049,000","45,200,000","45,001,000","35,721,000","68,582,000","67,810,000","81,547,000","104,068,000","103,751,000","94,693,000","107,082,000","101,353,000","94,829,000","95,555,000","80,022,000","99,392,000","60,209,000","99,627,000","101,664,000","104,941,000"
TaxRateForCalcs,"0.369","0.032","0.219","0.27","0.121","0.27","0.27","0.296","0.253","0.27","0.143","0.397","0.27","0.152","0.27","0.24","0.3","0.122","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7,391,980","0","0"
