name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
MarketCap,"2,176,096,408","2,854,019,295","3,573,225,091","3,517,712,847","3,547,498,058","2,928,027,418","2,363,206,790","1,903,958,713","2,229,553,884","1,691,328,793","3,849,368,225","3,660,821,042","3,531,429,018","3,505,380,641","3,333,273,732","3,390,426,938","3,417,813,830","3,269,762,211","3,470,193,415","3,552,816,520","3,498,329,607","3,789,390,088","3,195,161,842","2,994,289,751","2,947,357,310","2,551,247,506","2,560,389,879","2,545,570,667","2,818,467,374","3,227,557,220","3,268,183,689","3,123,626,995","3,277,756,724","3,144,420,320","3,185,641,328","3,123,779,922","3,082,780,320","3,278,035,881","2,682,029,357","2,784,539,213","2,424,912,921","2,907,731,850","2,578,463,738","2,845,473,608","3,553,999,186","4,067,345,145","4,221,111,199","3,488,519,130","3,188,175,200","2,607,743,190","2,601,041,749","2,560,640,927","2,339,436,989","595,381,735","134,525,470","242,145,846","351,322,785","464,601,135"
EnterpriseValue,,,,,,,,,,,,,,,,,,"12,800,818,211","13,348,501,415","13,160,356,520","13,830,643,607","10,886,955,088","16,428,249,842","16,742,004,751","6,866,305,310","6,687,096,506","7,313,440,879","7,386,511,667","7,568,746,374","8,158,215,220","8,079,778,689","4,441,572,995","4,803,840,724","4,105,019,320","5,070,459,328","5,008,597,922","4,967,598,320","5,162,853,881","4,566,847,357","5,243,566,213","4,691,281,921","5,374,421,850","8,723,824,738","8,990,834,608","10,009,326,186","10,279,191,145","8,268,050,199","7,321,010,130","6,753,446,200","6,250,882,190","4,942,514,749","4,551,275,927","4,269,728,989","1,616,275,735","302,440,470","596,945,846","598,333,785","1,812,765,135"
PeRatio,"12.93","4.934","4.961","4.125","5.599","181.429","256.25",,,"5.028","34.847","21.495","14.742","9.561","5.73","6.023","6.114","6.67","5.686","5.437","5.611","6.911","7.274","13.292","11.544","10.872","20.985","4.88","5.116","5.509","4.969","9.212","9.114","7.286","9.688","9.5","9.375","9.969","8.156","27.1","21.455","21.769","4.482","4.946","6.07","6.387","6.323","6.371","4.628","5.403","27.714","2.065",,,,,,
ForwardPeRatio,"6.278","7.862","9.99","10.482","10.395","9.823","7.943","6.771","5.16","4","9.337","8.905","8.21","7.975","7.918","8.224","7.968","7.138","7.669","7.722","7.452","7.911","6.73","7.027","7.102","6.73",,"5.618","5.441","6.039","7.067","6.911","8.576","8.224","18.797","18.416","16.393","8.857","5.931","6.158","5.365","6.431","5.462","5.486","5.862","6.031","5.869",,,,"6.333",,,,,"14.286",,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.643","2.743","1.674","0.754","0.734",,,,"0.792",,,,,"3.176",,
PsRatio,"5.758","2.796","3.263","3.039","3.676","12.567","10.029",,"157.223","3.493","15.127","12.635","10.217","7.771","5.118","5.283","5.004","5.21","4.61","4.542","4.967","6.176","6.381","9.886","9.06","8.356","11.974","4.447","5.122","5.612","5.213","9.274","8.261","6.605","8.232","8.073","7.966","8.471","6.931",,,,,,,,"6.007","5.263","6.914","13.634","25.811","20.221","17.688",,"4.873","66.513","96.503","131.742"
PbRatio,"0.652","0.764","0.929","0.97","0.995","0.775","0.639","0.561","0.687","0.428","0.964","0.922","0.893","0.947","0.852","0.929","0.931","0.896","0.952","0.993","0.996","1.213","1.052","1.011","1.012","0.866","0.821","0.74","0.8","0.895","0.91","0.908","0.984","0.867","0.899","0.882","0.87","0.925","0.757","0.875","0.765","0.954","0.769","0.848","1.034","1.148","1.272","1.202","1.095","1.136","1.223","1.169","1.202","1.376","0.325","1.005","0.906","1.108"
EnterprisesValueRevenueRatio,"33.537",,,,,,,,,,,,,,,,,"52.385","119.223","85.082","78.24","58.604","69.246","90.931","69.805","70.675","58.353","-704.753","55.977","93.339","278.805","12.125","71.217","36.603","62.734","65.549","33.143","57.577","11.803",,,,,,,,,"36.883","36.833","34.757",,"43.474","75.219",,,"75.42",,"64.296"
