name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
		PrepaidAssets,"12,207,000","14,039,000","12,272,000","15,058,000","9,374,000","9,285,000","8,242,000","7,971,000","7,551,000","7,289,000","5,310,000","5,671,000","7,011,000","6,413,000","4,792,000","3,438,000","2,396,000","1,754,000","2,076,000","2,070,000","2,146,000","2,084,000","3,440,000","1,464,000","1,726,000","1,967,000","3,107,000","4,066,000","2,910,000","2,027,000","4,215,000","2,976,000","2,673,000","1,982,000","658,000","522,000","563,000"
		RestrictedCash,"1,014,000","6,349,000","2,400,000","762,000","815,000","2,481,000","1,088,000","1,915,000","987,000","1,117,000",,,,"0","0","0","0","200,000","200,000","200,000","200,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"29,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"17,500,000","29,699,000","12,515,000","13,065,000","19,398,000","36,519,000","52,140,000","62,175,000","45,221,000","16,393,000","16,878,000","15,270,000","15,779,000","6,580,000","8,430,000","12,030,000","13,060,000","31,871,000","42,091,000","40,026,000","43,205,000","48,749,000","53,372,000","46,697,000","53,993,000","37,843,000","38,627,000","38,041,000","42,721,000","12,586,000","3,809,000","2,396,000","1,719,000","270,000","2,318,000","288,000","357,000"
		NetPPE,"9,062,000","9,557,000","9,871,000","10,420,000","11,004,000","11,582,000","12,051,000","12,605,000","13,134,000","13,663,000","14,144,000","14,555,000","15,065,000","3,863,000","2,914,000","2,611,000","2,454,000","2,185,000","2,304,000","2,473,000","2,654,000","2,836,000","2,991,000","3,170,000","3,343,000","3,483,000","3,660,000","3,234,000","3,282,000","2,754,000","2,734,000","604,000","322,000","240,000","246,000","258,000","327,000"
			GrossPPE,"9,062,000","15,614,000","9,871,000","10,420,000","11,004,000","16,770,000","12,051,000","12,605,000","13,134,000","17,905,000","14,144,000","14,555,000","15,065,000","7,156,000","6,013,000","5,522,000","5,181,000","4,743,000","4,688,000","4,681,000","4,682,000","4,681,000","4,656,000","4,656,000","4,650,000","4,611,000","4,611,000","4,018,000","3,912,000","3,248,000","3,097,000","1,039,000","715,000","590,000","558,000","533,000","533,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,,"1,426,000",,,,"1,356,000",,,,"1,252,000",,,,"1,166,000","1,009,000","1,009,000","759,000","759,000","759,000","752,000","753,000","752,000","727,000","721,000","721,000","682,000","682,000","521,000","448,000","265,000","233,000","188,000","188,000","183,000","175,000","175,000","175,000"
				OtherProperties,"9,062,000","8,737,000","9,871,000","10,420,000","11,004,000","9,973,000","12,051,000","12,605,000","13,134,000","11,210,000","14,144,000","14,555,000","15,065,000","593,000","593,000","593,000","593,000","593,000","538,000","538,000","538,000","538,000","538,000","538,000","538,000","538,000","538,000","493,000","483,000","434,000","434,000","358,000","359,000","328,000","314,000","314,000","314,000"
				ConstructionInProgress,,,,,,,,,,,,,,,"491,000",,"438,000",,,,,,,,,,"0","52,000","50,000","92,000",,"414,000","89,000",,,,
				Leases,,"5,451,000",,,,"5,441,000",,,,"5,443,000",,,,"5,397,000","3,920,000","3,920,000","3,391,000","3,391,000","3,391,000","3,391,000","3,391,000","3,391,000","3,391,000","3,397,000","3,391,000","3,391,000","3,391,000","2,952,000","2,931,000","2,457,000","2,430,000","79,000","79,000","79,000","69,000","44,000","44,000"
			AccumulatedDepreciation,,"-6,057,000",,,,"-5,188,000",,,,"-4,242,000",,,,"-3,293,000","-3,099,000","-2,911,000","-2,727,000","-2,558,000","-2,384,000","-2,208,000","-2,028,000","-1,845,000","-1,665,000","-1,486,000","-1,307,000","-1,128,000","-951,000","-784,000","-630,000","-494,000","-363,000","-435,000","-393,000","-350,000","-312,000","-275,000","-206,000"
		InvestmentsAndAdvances,,"0","2,005,000","2,006,000","7,676,000","24,215,000","39,371,000","48,856,000","31,373,000","2,016,000","2,022,000","0","0","2,001,000","4,804,000","8,781,000","10,314,000","29,396,000","39,498,000","37,269,000","40,257,000","45,434,000","49,598,000","42,933,000","50,165,000","33,878,000","34,430,000","34,407,000","38,539,000","8,658,000",,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000","30,000"
		OtherNonCurrentAssets,"8,438,000","20,142,000","639,000","639,000","718,000","722,000","718,000","714,000","714,000","714,000","712,000","715,000","714,000","716,000","712,000","638,000","292,000","290,000","289,000","284,000","294,000","479,000","783,000","594,000","485,000","482,000","537,000","400,000","900,000","1,174,000","1,075,000","1,792,000","1,397,000","30,000","2,072,000",,
TotalLiabilitiesNetMinorityInterest,"377,112,000","384,978,000","380,071,000","369,699,000","314,549,000","262,504,000","253,817,000","250,212,000","249,994,000","245,189,000","237,875,000","155,631,000","165,930,000","158,022,000","48,914,000","43,117,000","50,844,000","50,830,000","22,596,000","19,036,000","17,072,000","18,142,000","16,691,000","17,331,000","15,099,000","17,078,000","16,379,000","15,966,000","16,515,000","13,543,000","7,351,000","5,999,000","5,185,000","3,292,000","103,688,000","2,541,000","29,188,000"
	CurrentLiabilities,"66,337,000","73,718,000","68,866,000","58,123,000","62,008,000","60,203,000","52,630,000","50,570,000","49,699,000","46,350,000","39,202,000","32,174,000","43,860,000","46,904,000","41,567,000","36,544,000","46,734,000","49,467,000","21,155,000","17,520,000","15,481,000","16,476,000","14,952,000","15,523,000","13,222,000","15,132,000","14,440,000","14,099,000","14,702,000","12,301,000","6,234,000","5,647,000","5,015,000","3,292,000","3,996,000","2,541,000","1,930,000"
		PayablesAndAccruedExpenses,"61,811,000","70,724,000","65,579,000","55,520,000","58,651,000","57,380,000","49,013,000","47,867,000","45,477,000","41,863,000","35,489,000","28,912,000","31,134,000","36,825,000","31,393,000","26,763,000","26,494,000","27,110,000","19,605,000","16,123,000","14,985,000","16,113,000","14,502,000","15,175,000","12,761,000","14,831,000","14,037,000","13,802,000","14,374,000","12,113,000","5,751,000","5,459,000","4,823,000","2,908,000","3,669,000","2,506,000","1,840,000"
			Payables,"3,440,000","1,603,000","881,000","2,309,000","3,040,000","4,450,000","2,422,000","1,888,000","1,694,000","985,000","3,068,000","1,113,000","2,266,000","4,332,000","2,238,000","3,794,000","4,949,000","5,665,000","1,890,000","3,247,000","4,245,000","4,751,000","2,193,000","4,063,000","4,109,000","3,808,000","4,568,000","4,469,000","6,957,000","6,288,000","2,102,000","3,456,000","3,273,000","1,740,000","1,749,000","1,728,000","1,076,000"
				AccountsPayable,"3,440,000","1,603,000","881,000","2,309,000","3,040,000","4,450,000","2,422,000","1,888,000","1,694,000","985,000","3,068,000","1,113,000","2,266,000","4,332,000","2,238,000","3,794,000","4,949,000","5,665,000","1,890,000","3,247,000","4,245,000","4,751,000","2,193,000","4,063,000","4,109,000","3,808,000","4,568,000","4,469,000","6,957,000","6,288,000","2,102,000","3,456,000","3,273,000","1,740,000","1,749,000","1,728,000","1,076,000"
			CurrentAccruedExpenses,"58,371,000","69,121,000","64,698,000","53,211,000","55,611,000","52,930,000","46,591,000","45,979,000","43,783,000","40,878,000","32,421,000","27,799,000","28,868,000","32,493,000","29,155,000","22,969,000","21,545,000","21,445,000","17,715,000","12,876,000","10,740,000","11,362,000","12,309,000","11,112,000","8,652,000","11,023,000","9,469,000","9,333,000","7,417,000","5,825,000","3,649,000","2,003,000","1,550,000","1,168,000","1,920,000","778,000","764,000"
				InterestPayable,,"21,978,000",,,,"12,250,000",,,,"4,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,463,000","2,316,000","2,163,000","2,079,000","1,997,000","1,917,000","1,847,000","1,778,000","1,711,000","1,646,000","1,583,000","1,522,000","1,375,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"2,463,000","2,316,000","2,163,000","2,079,000","1,997,000","1,917,000","1,847,000","1,778,000","1,711,000","1,646,000","1,583,000","1,522,000","1,375,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"0","0","0","0","297,000","297,000","297,000","1,287,000","2,341,000","1,053,000","1,287,000","10,650,000","9,752,000","9,618,000","9,552,000","19,907,000","22,224,000","1,348,000","1,317,000","286,000","280,000","275,000","269,000","263,000","206,000","200,000","200,000","200,000","126,000","156,000","58,000","57,000","79,000","0",,"66,000"
			CurrentDeferredRevenue,,"0","0","0","0","297,000","297,000","297,000","1,287,000","2,341,000","1,053,000","1,287,000","10,650,000","9,362,000","9,362,000","9,363,000","19,729,000","21,921,000","1,050,000","1,025,000",,,,,,,,,,"0","14,000","36,000","57,000","79,000","0",,"66,000"
		OtherCurrentLiabilities,"2,063,000","678,000","1,124,000","524,000","1,360,000","609,000","1,473,000","628,000","1,224,000","500,000","1,077,000","453,000","701,000","327,000","556,000","229,000","333,000","133,000","202,000","80,000","210,000","83,000","175,000","79,000","198,000","95,000","203,000","97,000","128,000","62,000","327,000","130,000","135,000","305,000","327,000","35,000","24,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"310,775,000","311,260,000","311,205,000","311,576,000","252,541,000","202,301,000","201,187,000","199,642,000","200,295,000","198,839,000","198,673,000","123,457,000","122,070,000","111,118,000","7,347,000","6,573,000","4,110,000","1,363,000","1,441,000","1,516,000","1,591,000","1,666,000","1,739,000","1,808,000","1,877,000","1,946,000","1,939,000","1,867,000","1,813,000","1,242,000","1,117,000","352,000","170,000","0","99,692,000","0","27,258,000"
		LongTermDebtAndCapitalLeaseObligation,"177,777,000","178,262,000","178,727,000","179,098,000","179,453,000","129,213,000","127,599,000","126,054,000","124,515,000","123,059,000","121,605,000","120,212,000","118,825,000","102,664,000",,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"169,491,000","169,293,000","169,094,000","168,899,000","168,704,000","117,928,000","115,802,000","113,776,000","111,769,000","109,857,000","107,962,000","106,157,000","104,368,000","102,664,000",,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"8,286,000","8,969,000","9,633,000","10,199,000","10,749,000","11,285,000","11,797,000","12,278,000","12,746,000","13,202,000","13,643,000","14,055,000","14,457,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"132,998,000","132,998,000","132,478,000","132,478,000","73,088,000","73,088,000","73,588,000","73,588,000","75,780,000","75,780,000","77,068,000","3,245,000","3,245,000","8,454,000","7,347,000","6,573,000","4,110,000","1,363,000","1,441,000","1,516,000","1,591,000","1,666,000","1,739,000","1,808,000","1,877,000","1,946,000","1,939,000","1,867,000","1,813,000","1,242,000","1,117,000","201,000",,,,,
			NonCurrentDeferredRevenue,,,,,,"0","0","0","2,192,000","2,192,000","3,479,000","3,245,000","3,245,000","4,532,000","4,532,000","4,532,000","2,192,000",,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,692,000",,"27,258,000"
		OtherNonCurrentLiabilities,,"82,687,000",,,,"71,191,000",,,,"57,211,000",,,,,,,,,,,,,,,,,,,,,,"151,000","170,000",,,,
TotalEquityGrossMinorityInterest,"-83,079,000","-79,673,000","-125,977,000","-83,132,000","-39,640,000","50,546,000","83,770,000","129,799,000","166,147,000","49,774,000","59,870,000","82,469,000","121,284,000","183,170,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
	StockholdersEquity,"-83,079,000","-79,673,000","-125,977,000","-83,132,000","-39,640,000","50,546,000","83,770,000","129,799,000","166,147,000","49,774,000","59,870,000","82,469,000","121,284,000","183,170,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
		CapitalStock,"8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","6,000","6,000","6,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","0","2,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0",,,
			CommonStock,"8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","6,000","6,000","6,000","5,000","5,000","5,000","5,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","0","2,000","0"
		AdditionalPaidInCapital,"1,136,873,000","1,098,776,000","1,091,011,000","1,082,220,000","1,072,025,000","1,119,632,000","1,109,350,000","1,101,596,000","1,092,829,000","923,142,000","884,585,000","865,726,000","861,215,000","857,156,000","786,763,000","781,180,000","629,610,000","625,017,000","597,562,000","592,534,000","534,838,000","528,617,000","506,125,000","467,168,000","460,524,000","455,170,000","448,095,000","444,574,000","439,914,000","345,166,000","340,219,000","224,371,000","220,360,000","217,500,000","2,639,000","101,036,000","745,000"
		RetainedEarnings,"-1,220,047,000","-1,178,648,000","-1,217,368,000","-1,165,556,000","-1,111,974,000","-1,069,611,000","-1,026,190,000","-972,695,000","-926,269,000","-873,338,000","-824,691,000","-783,324,000","-739,909,000","-673,748,000","-615,538,000","-567,454,000","-533,800,000","-495,341,000","-456,300,000","-425,660,000","-396,275,000","-366,104,000","-339,169,000","-313,744,000","-283,586,000","-256,527,000","-227,481,000","-197,108,000","-164,412,000","-138,346,000","-112,418,000","-92,694,000","-76,263,000","-62,569,000","-50,423,000","-41,102,000","-28,622,000"
		GainsLossesNotAffectingRetainedEarnings,"87,000","191,000","372,000","196,000","301,000","518,000","603,000","891,000","-420,000","-37,000","-30,000","61,000","-28,000","-244,000","-153,000","-260,000","-286,000","-217,000","-90,000","-165,000","-204,000","-274,000","-28,000","138,000","94,000","-282,000","-26,000","-143,000","19,000","-29,000",,,,,,,
TotalCapitalization,"86,412,000","89,620,000","43,117,000","85,767,000","129,064,000","168,474,000","199,572,000","243,575,000","277,916,000","159,631,000","167,832,000","188,626,000","225,652,000","285,834,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
CommonStockEquity,"-83,079,000","-79,673,000","-125,977,000","-83,132,000","-39,640,000","50,546,000","83,770,000","129,799,000","166,147,000","49,774,000","59,870,000","82,469,000","121,284,000","183,170,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
CapitalLeaseObligations,"10,749,000","11,285,000","11,796,000","12,278,000","12,746,000","13,202,000","13,644,000","14,056,000","14,457,000","14,848,000","15,226,000","15,577,000","15,832,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-83,079,000","-79,673,000","-125,977,000","-83,132,000","-39,640,000","50,546,000","83,770,000","129,799,000","166,147,000","49,774,000","59,870,000","82,469,000","121,284,000","183,170,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
WorkingCapital,"210,196,000","201,888,000","172,713,000","215,379,000","193,503,000","216,328,000","232,817,000","267,266,000","321,221,000","232,220,000","241,665,000","190,656,000","227,575,000","287,708,000","169,995,000","208,015,000","86,579,000","98,956,000","100,527,000","128,204,000","96,749,000","115,160,000","115,299,000","108,677,000","124,920,000","162,468,000","183,904,000","211,153,000","234,617,000","195,450,000","225,112,000","129,636,000","142,551,000","154,664,000","49,590,000","59,648,000","-976,000"
InvestedCapital,"86,412,000","89,620,000","43,117,000","85,767,000","129,064,000","168,474,000","199,572,000","243,575,000","277,916,000","159,631,000","167,832,000","188,626,000","225,652,000","285,834,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
TangibleBookValue,"-83,079,000","-79,673,000","-125,977,000","-83,132,000","-39,640,000","50,546,000","83,770,000","129,799,000","166,147,000","49,774,000","59,870,000","82,469,000","121,284,000","183,170,000","171,078,000","213,472,000","95,529,000","129,464,000","141,177,000","166,714,000","138,363,000","162,243,000","166,932,000","153,566,000","177,036,000","198,365,000","220,592,000","247,327,000","275,525,000","206,794,000","227,804,000","131,680,000","144,100,000","154,934,000","-47,784,000","59,936,000","-27,877,000"
TotalDebt,"180,240,000","180,578,000","180,890,000","181,177,000","181,450,000","131,130,000","129,446,000","127,832,000","126,226,000","124,705,000","123,188,000","121,734,000","120,200,000","102,664,000",,,,,,,,,,,,,,,,,,,,,,,
NetDebt,"16,235,000","169,293,000","31,694,000","27,590,000","80,233,000","32,010,000","33,501,000","10,674,000",,"109,857,000",,"30,612,000","20,862,000",,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"79,419,000","75,746,000","75,502,000","75,334,000","75,062,000","73,923,000","73,528,000","73,366,000","73,094,530","65,370,448","62,705,481","60,965,505","60,864,445","60,829,308","60,664,857","60,501,260","49,670,328","49,533,150","47,154,204","47,123,208","41,902,255","41,887,829","39,724,003","35,989,260","35,924,738","35,864,765","35,711,950","35,703,418","35,687,196","32,699,380","32,614,387","29,720,422","29,618,879","29,587,258","28,729,593","28,729,593","28,729,593"
OrdinarySharesNumber,"79,419,000","75,746,000","75,502,000","75,334,000","75,062,000","73,923,000","73,528,000","73,366,000","73,094,530","65,370,448","62,705,481","60,965,505","60,864,445","60,829,308","60,664,857","60,501,260","49,670,328","49,533,150","47,154,204","47,123,208","41,902,255","41,887,829","39,724,003","35,989,260","35,924,738","35,864,765","35,711,950","35,703,418","35,687,196","32,699,380","32,614,387","29,720,422","29,618,879","29,587,258","28,729,593","28,729,593","28,729,593"
