name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
		OtherNonCurrentLiabilities,"67,000","84,000","267,185,000","783,000","4,659,000"
TotalEquityGrossMinorityInterest,"305,738,000","292,592,000","8,497,000","231,466,682","-202,112,000"
	StockholdersEquity,"305,738,000","292,592,000","8,497,000","231,466,682","-202,112,000"
		CapitalStock,"18,000","18,000","16,000","226,467,853","3,000"
			PreferredStock,"0","0",,"0","0"
			CommonStock,"18,000","18,000","16,000","226,467,853","3,000"
		AdditionalPaidInCapital,"634,443,000","612,680,000","362,471,000","25,315,911","53,909,000"
		RetainedEarnings,"-328,472,000","-320,326,000","-354,210,000","-20,317,082","-256,277,000"
		GainsLossesNotAffectingRetainedEarnings,"-251,000","220,000","220,000","282,000","253,000"
TotalCapitalization,"305,738,000","292,592,000","8,497,000","231,466,682","-168,714,000"
CommonStockEquity,"305,738,000","292,592,000","8,497,000","231,466,682","-202,112,000"
CapitalLeaseObligations,"26,945,000","27,631,000","28,659,000","28,496,000","491,000"
NetTangibleAssets,"268,846,000","254,964,000","-29,922,000","231,466,682","-243,238,000"
WorkingCapital,"220,803,000","251,703,000","251,640,000","-3,056,861","61,202,000"
InvestedCapital,"305,738,000","292,592,000","8,497,000","231,466,682","-164,586,000"
TangibleBookValue,"268,846,000","254,964,000","-29,922,000","231,466,682","-243,238,000"
TotalDebt,"26,945,000","27,631,000","28,659,000","66,211,000","38,017,000"
ShareIssued,"181,830,000","177,342,000","157,593,000","157,196,576","157,196,576"
OrdinarySharesNumber,"181,830,000","177,342,000","157,593,000","157,196,576","157,196,576"
