name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"766,402,000","197,659,000","208,093,000","182,327,000","178,323,000","176,962,000","178,826,000","151,058,000","91,568,000","149,774,000","174,574,000","173,921,000","183,918,000","177,829,000","197,152,000","187,785,000","205,582,000","181,419,000","198,481,000","181,302,000","194,925,000","180,501,000","194,672,000","193,287,000","205,693,000","190,583,000","207,535,000","190,391,000","193,568,000","173,259,000","197,067,000","190,706,000","198,835,000","173,061,000","193,104,000","181,659,000","182,251,000","168,144,000","191,251,000","187,437,000","185,316,000","175,861,000","183,275,000","184,921,000","177,952,000","162,822,000","173,345,000","164,841,000","163,304,000","147,258,000","143,302,000","136,190,000","138,657,000","140,221,000","189,558,000","205,841,000","235,907,000","235,901,000","259,510,000","248,727,000","258,531,000","246,539,000","257,419,000","242,823,000","272,002,000","267,071,000","276,003,000","251,314,000","242,260,000","231,154,000","245,252,000","230,346,000","246,600,000","244,592,000","241,150,000","222,765,000","236,448,000","224,574,000","229,713,000","216,529,000","234,789,000","227,917,000","222,857,000","206,725,000","226,444,000","233,791,000","232,667,000","211,231,000","228,793,000","220,300,000","217,500,000","189,600,000","207,700,000","194,600,000","193,700,000","166,200,000","182,600,000","171,400,000","172,700,000","152,500,000","156,400,000","144,700,000","138,300,000","132,400,000","131,000,000","134,600,000","127,200,000","116,900,000","113,200,000","123,600,000","125,700,000","113,500,000","116,400,000","115,900,000","108,300,000","96,800,000","102,600,000","99,200,000"
	OperatingRevenue,"766,402,000","197,659,000","208,093,000","182,327,000","178,323,000","176,962,000","178,826,000","151,058,000","91,568,000","149,774,000","174,574,000","173,921,000","183,918,000","177,829,000","197,152,000","187,785,000","205,582,000","181,419,000","198,481,000","181,302,000","194,925,000","180,501,000","194,672,000","193,287,000","205,693,000","190,583,000","207,535,000","190,391,000","193,568,000","173,259,000","197,067,000","190,706,000","198,835,000","173,061,000","193,104,000","181,659,000","182,251,000","168,144,000","191,251,000","187,437,000","185,316,000","175,861,000","183,275,000","184,921,000","177,952,000","162,822,000","173,345,000","164,841,000","163,304,000","147,258,000","143,302,000","136,190,000","138,657,000","140,221,000","189,558,000","205,841,000","235,907,000","235,901,000","259,510,000","248,727,000","258,531,000","246,539,000","257,419,000","242,823,000","272,002,000","267,071,000","276,003,000","251,314,000","242,260,000","231,154,000","245,252,000","230,346,000","246,600,000","244,592,000","241,150,000","222,765,000","236,448,000","224,574,000","229,713,000","216,529,000","234,789,000","227,917,000","222,857,000","206,725,000","226,444,000","233,791,000","232,667,000","211,231,000","228,793,000","220,300,000","217,500,000","189,600,000","207,700,000","194,600,000","193,700,000","166,200,000","182,600,000","171,400,000","172,700,000","152,500,000","156,400,000","144,700,000","138,300,000","132,400,000","131,000,000","134,600,000","127,200,000","116,900,000","113,200,000","123,600,000","125,700,000","113,500,000","116,400,000","115,900,000","108,300,000","96,800,000","102,600,000","99,200,000"
CostOfRevenue,"310,885,000","78,199,000","85,824,000","73,135,000","73,727,000","75,553,000","77,494,000","65,288,000","43,700,000","65,825,000","77,053,000","80,127,000","83,131,000","79,435,000","88,292,000","86,335,000","94,440,000","84,711,000","90,690,000","80,979,000","86,528,000","85,766,000","86,548,000","84,820,000","89,905,000","84,866,000","91,477,000","85,718,000","87,392,000","79,149,000","90,993,000","85,903,000","90,211,000","79,931,000","87,105,000","82,916,000","83,907,000","76,359,000","87,284,000","83,184,000","85,407,000","81,586,000","85,056,000","87,036,000","83,803,000","79,753,000","83,484,000","82,460,000","82,387,000","75,231,000","74,278,000","77,881,000","71,107,000","74,171,000","87,757,000","93,900,000","107,939,000","110,714,000","120,057,000","115,270,000","120,543,000","118,023,000","123,669,000","116,494,000","132,160,000","132,325,000","136,149,000","124,774,000","121,482,000","120,704,000","125,796,000","119,953,000","129,515,000","125,319,000","124,871,000","114,322,000","121,533,000","112,624,000","113,909,000","109,814,000","119,261,000","119,481,000","119,477,000","112,756,000","138,455,000","125,046,000","120,024,000","106,952,000","119,392,000","112,936,000","109,300,000","97,000,000","106,400,000","99,500,000","100,000,000","85,400,000","95,100,000","87,300,000","87,800,000","78,000,000","82,500,000","77,700,000","74,200,000","73,400,000","72,800,000","76,200,000","71,900,000","67,000,000","64,900,000","71,600,000","73,500,000","64,200,000","63,600,000","63,900,000","60,000,000","53,600,000","58,000,000","56,400,000"
GrossProfit,"455,517,000","119,460,000","122,269,000","109,192,000","104,596,000","101,409,000","101,332,000","85,770,000","47,868,000","83,949,000","97,521,000","93,794,000","100,787,000","98,394,000","108,860,000","101,450,000","111,142,000","96,708,000","107,791,000","100,323,000","108,397,000","94,735,000","108,124,000","108,467,000","115,788,000","105,717,000","116,058,000","104,673,000","106,176,000","94,110,000","106,074,000","104,803,000","108,624,000","93,130,000","105,999,000","98,743,000","98,344,000","91,785,000","103,967,000","104,253,000","99,909,000","94,275,000","98,219,000","97,885,000","94,149,000","83,069,000","89,861,000","82,381,000","80,917,000","72,027,000","69,024,000","58,309,000","67,550,000","66,050,000","101,801,000","111,941,000","127,968,000","125,187,000","139,453,000","133,457,000","137,988,000","128,516,000","133,750,000","126,329,000","139,842,000","134,746,000","139,854,000","126,540,000","120,778,000","110,450,000","119,456,000","110,393,000","117,085,000","119,273,000","116,279,000","108,443,000","114,915,000","111,950,000","115,804,000","106,715,000","115,528,000","108,436,000","103,380,000","93,969,000","87,989,000","108,745,000","112,643,000","104,279,000","109,401,000","107,364,000","108,200,000","92,600,000","101,300,000","95,100,000","93,700,000","80,800,000","87,500,000","84,100,000","84,900,000","74,500,000","73,900,000","67,000,000","64,100,000","59,000,000","58,200,000","58,400,000","55,300,000","49,900,000","48,300,000","52,000,000","52,200,000","49,300,000","52,800,000","52,000,000","48,300,000","43,200,000","44,600,000","42,800,000"
OperatingExpense,"339,219,000","88,270,000","89,610,000","81,577,000","79,762,000","81,829,000","78,354,000","73,466,000","53,161,000","83,841,000","88,495,000","86,010,000","87,056,000","87,725,000","92,732,000","89,651,000","95,235,000","92,835,000","90,253,000","88,774,000","89,798,000","90,815,000","91,030,000","90,130,000","90,025,000","89,708,000","89,551,000","83,773,000","87,598,000","84,884,000","88,414,000","84,333,000","84,334,000","83,578,000","86,149,000","82,799,000","81,878,000","83,125,000","86,610,000","86,299,000","85,665,000","86,472,000","84,252,000","84,287,000","82,101,000","78,203,000","79,327,000","76,770,000","68,010,000","74,450,000","73,530,000","73,585,000","75,032,000","85,032,000","91,688,000","101,360,000","105,999,000","105,614,000","105,956,000","105,660,000","105,715,000","100,609,000","97,535,000","98,163,000","102,991,000","101,407,000","95,566,000","94,105,000","88,629,000","81,152,000","82,717,000","79,325,000","82,121,000","81,336,000","77,167,000","80,131,000","82,208,000","79,889,000","78,609,000","74,872,000","76,248,000","72,434,000","70,174,000","67,434,000","71,112,000","72,318,000","75,772,000","71,570,000","71,809,000","69,264,000","68,100,000","62,300,000","64,800,000","60,400,000","58,900,000","54,300,000","55,300,000","52,900,000","52,900,000","50,600,000","48,900,000","44,600,000","42,600,000","42,800,000","44,200,000","42,600,000","40,200,000","40,100,000","42,700,000","39,600,000","37,500,000","36,700,000","40,000,000","38,900,000","35,800,000","32,700,000","34,300,000","35,400,000"
	SellingGeneralAndAdministration,"339,219,000","88,270,000","89,610,000","81,577,000","79,762,000","81,829,000","78,354,000","73,466,000","53,161,000","83,841,000","88,495,000","86,010,000","87,056,000","87,725,000","92,732,000","89,651,000","95,235,000","92,835,000","90,253,000","88,774,000","89,798,000","90,815,000","91,030,000","90,130,000","90,025,000","89,708,000","89,551,000","83,773,000","87,598,000","84,884,000","88,414,000","84,333,000","84,334,000","83,578,000","86,149,000","82,799,000","81,878,000","83,125,000","86,610,000","86,299,000","85,665,000","86,472,000","84,252,000","84,287,000","82,101,000","78,203,000","79,327,000","76,770,000","68,010,000","74,450,000","73,530,000","73,585,000","75,032,000","85,032,000","91,688,000","101,360,000","105,999,000","105,614,000","105,956,000","105,660,000","105,715,000","100,609,000","97,535,000","98,163,000","102,991,000","101,407,000","95,566,000","94,105,000","88,629,000","81,152,000","82,717,000","79,325,000","82,121,000","81,336,000","77,167,000","80,131,000","82,208,000","79,889,000","78,609,000","74,872,000","76,248,000","72,434,000","70,174,000","67,434,000","71,112,000","72,318,000","70,866,000","67,000,000","67,450,000","65,048,000","63,800,000","58,200,000","60,400,000","56,400,000","54,900,000","50,400,000","51,300,000","49,100,000","48,600,000","46,800,000","45,200,000","40,800,000","38,300,000","38,200,000","39,700,000","38,200,000","36,100,000","35,600,000","38,500,000","35,200,000","33,100,000","32,300,000","35,700,000","34,700,000","31,500,000","28,500,000","29,800,000","30,400,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,766,000","41,949,000","42,191,000","42,006,000","40,667,000","39,034,000","39,056,000","39,259,000","37,443,000","34,989,000","37,129,000","39,729,000","39,980,000","38,506,000","42,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,766,000","41,949,000","42,191,000","42,006,000","40,667,000","39,034,000","39,056,000","39,259,000","37,443,000","34,989,000","37,129,000","39,729,000","39,980,000","38,506,000","42,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,533,000","43,716,000","44,281,000","42,246,000","43,620,000","43,067,000","39,147,000","40,068,000","39,327,000","33,021,000","37,321,000","33,801,000","33,605,000","36,526,000","42,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,234,000","4,906,000","4,570,000","4,359,000","4,216,000","4,300,000","4,100,000","4,400,000","4,000,000","4,000,000","3,900,000","4,000,000","3,800,000","4,300,000","3,800,000","3,700,000","3,800,000","4,300,000","4,600,000","4,500,000","4,400,000","4,100,000","4,500,000","4,200,000","4,400,000","4,400,000","4,400,000","4,300,000","4,200,000","4,300,000","4,200,000","4,500,000","5,000,000"
