name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,08/31/2017,06/30/2017,05/31/2017,03/31/2017,12/31/2016
MarketCap,"19,385,796,652","17,571,420,000","21,331,520,000","24,638,640,000","27,891,250,000","24,868,200,000","23,977,800,000","22,186,050,000","18,122,390,000","16,028,880,000","18,051,760,000","17,081,680,000","17,475,177,673","17,019,193,390","12,707,870,000","13,455,792,760","14,848,652,876","16,015,950,912","15,378,701,427","15,359,487,658","13,580,207,536","15,114,946,484","14,778,649,691","10,453,907,675","10,007,667,054"
EnterpriseValue,"18,468,796,652","16,409,420,000","19,457,520,000","22,704,640,000","26,131,250,000","22,996,200,000","22,028,800,000","22,580,050,000","18,716,390,000","16,582,880,000","18,444,760,000","17,689,680,000","18,200,177,673","15,656,193,390","11,201,870,000","11,943,792,760","13,283,652,876","14,779,950,912","13,838,701,427","14,184,487,658","12,405,207,536","13,888,946,484","13,552,649,691","9,517,907,675","9,286,667,054"
PeRatio,"23.232","18.219","32.789","24.213","28.556","30.364","30.694","40.42","33.615","23.168","26.672","26.109","28.171","25.089","25.211","27.865","31.785","41.089","26.454","27.365","24.208","28.484","27.747","20","26.459"
ForwardPeRatio,"35.211","24.039","23.256","25.126","33.898","31.447","27.174","28.49","71.942","93.458","25.126","23.529","27.548","27.322","21.231","22.676","21.142","26.525","24.57","24.691","24.57","27.855","27.174","20.161","18.519"
PegRatio,"1.774","1.156","1.85","2.072","3.082","2.997","2.809","2.806","6.458","8.464","2.125","1.946","2.344","2.294","1.781","1.809","1.212","1.518","1.405","1.481","1.474","1.672","1.629","1.226","0.966"
PsRatio,"1.999","1.83","2.208","2.572","3.025","2.881","2.768","2.56","2.264","1.885","2.152","2.069","2.13","2.108","1.726","1.83","2.066","2.313","2.229","2.282","2.019","2.251","2.192","1.487","1.493"
PbRatio,"2.812","2.49","3.228","3.747","4.375","4.007","4.022","6.927","5.935","5.209","5.966","5.7","5.833","5.924","4.259","4.466","4.766","5.758","5.363","5.755","5.088","5.859","5.728","4.398","4.889"
EnterprisesValueRevenueRatio,"1.854","6.15","8.493","8.89","10.661","8.993","9.752","9.617","9.84","9.454","9.091","7.628","8.569","6.795","5.853","5.4","6.423","6.655","11.098","6.659","6.087","7.544","8.502","4.942","4.695"
EnterprisesValueEBITDARatio,"16.018","46.094","131.47","78.836","72.386","50.764","67.781","54.541","76.707","83.752","61.895","37.558","47.151","32.017","55.182","32.633","41.511","38.29","79.533","40.643","41.628","49.96","90.957","25.586","105.53"
