name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,06/30/2010,03/31/2010
		PrepaidAssets,"198,200,000","169,100,000","163,500,000","175,400,000","165,500,000","151,500,000","171,800,000","175,000,000","206,600,000","167,200,000","193,100,000","214,300,000","195,900,000","169,100,000","164,800,000","179,900,000","174,600,000","149,600,000","155,900,000","151,600,000","155,800,000","134,800,000","152,300,000","153,200,000","162,200,000","178,600,000","147,600,000","154,100,000","167,100,000","158,500,000","163,800,000","169,500,000","163,100,000","159,500,000","105,700,000","127,400,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","33,100,000","52,400,000","42,100,000","37,100,000","41,900,000","48,600,000","39,400,000","39,500,000","41,500,000","41,600,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","33,100,000","52,400,000","42,100,000","37,100,000","41,900,000","48,600,000","39,400,000","39,500,000","41,500,000","41,600,000"
		AssetsHeldForSaleCurrent,,,,,"48,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,917,600,000","3,885,500,000","3,800,600,000","3,846,900,000","3,863,800,000","3,903,100,000","3,888,700,000","3,921,100,000","3,951,700,000","4,041,200,000","4,208,400,000","4,324,900,000","4,340,800,000","3,083,700,000","3,141,800,000","3,151,100,000","3,193,400,000","3,214,200,000","3,242,700,000","3,202,700,000","3,207,600,000","3,211,800,000","3,296,300,000","3,450,700,000","3,488,600,000","3,416,100,000","3,348,800,000","3,367,800,000","3,337,800,000","3,454,800,000","3,502,900,000","3,599,200,000","3,601,000,000","3,667,100,000","3,295,700,000","3,379,700,000"
		NetPPE,"1,028,100,000","1,031,000,000","1,001,600,000","1,028,400,000","1,037,800,000","1,226,700,000","1,085,200,000","1,101,500,000","1,120,700,000","1,309,700,000","1,161,100,000","1,153,500,000","1,168,200,000","955,800,000","960,700,000","964,200,000","983,800,000","1,003,000,000","1,019,100,000","1,008,800,000","1,011,200,000","1,019,500,000","1,030,600,000","1,069,700,000","1,093,000,000","1,082,500,000","1,035,800,000","1,032,400,000","1,012,700,000","1,032,300,000","1,045,900,000","1,078,900,000","1,080,900,000","1,097,100,000","932,400,000","943,000,000"
			GrossPPE,"2,262,000,000","2,238,800,000","2,226,200,000","2,227,500,000","2,208,800,000","2,377,400,000","2,210,400,000","2,196,500,000","2,174,700,000","2,347,600,000","2,228,700,000","2,193,500,000","2,175,700,000","1,925,900,000","1,937,100,000","1,916,000,000","1,923,900,000","1,930,200,000","1,931,300,000","1,887,600,000","1,856,200,000","1,831,000,000","1,846,000,000","1,859,200,000","1,872,100,000","1,806,000,000","1,746,400,000","1,722,900,000","1,668,700,000","1,677,100,000","1,668,300,000","1,692,600,000","1,671,500,000","1,658,400,000","1,162,600,000","1,156,500,000"
				Properties,,"820,300,000",,,,"827,900,000",,,,"875,900,000",,,,"790,900,000",,,,"809,600,000",,,,"781,100,000",,,,"778,000,000",,,,"784,200,000",,,,"803,800,000","0","0"
				LandAndImprovements,,,,,,,,,,,,,,"790,900,000",,,,"809,600,000",,,,"781,100,000",,,,"778,000,000",,,,"784,200,000",,,,"803,800,000","703,200,000","710,000,000"
				MachineryFurnitureEquipment,,"1,015,300,000",,,,"1,007,700,000",,,,"983,800,000",,,,"836,700,000",,,,"820,200,000",,,,"747,600,000",,,,"716,100,000",,,,"626,300,000",,,,"608,200,000","260,900,000","261,700,000"
				OtherProperties,,"316,700,000",,,,"476,400,000",,,,"441,200,000",,,,"276,000,000",,,,"277,400,000",,,,"272,500,000",,,,"239,900,000",,,,"212,200,000",,,,"206,500,000","174,600,000","169,500,000"
				ConstructionInProgress,,"86,500,000",,,,"65,400,000",,,,"46,700,000",,,,"22,300,000",,,,"23,000,000",,,,"29,800,000",,,,"72,000,000",,,,"54,400,000",,,,"39,900,000","23,900,000","15,300,000"
			AccumulatedDepreciation,"-1,233,900,000","-1,207,800,000","-1,224,600,000","-1,199,100,000","-1,171,000,000","-1,150,700,000","-1,125,200,000","-1,095,000,000","-1,054,000,000","-1,037,900,000","-1,067,600,000","-1,040,000,000","-1,007,500,000","-970,100,000","-976,400,000","-951,800,000","-940,100,000","-927,200,000","-912,200,000","-878,800,000","-845,000,000","-811,500,000","-815,400,000","-789,500,000","-779,100,000","-723,500,000","-710,600,000","-690,500,000","-656,000,000","-644,800,000","-622,400,000","-613,700,000","-590,600,000","-561,300,000","-230,200,000","-213,500,000"
		GoodwillAndOtherIntangibleAssets,"2,525,700,000","2,522,100,000","2,486,900,000","2,508,500,000","2,512,900,000","2,522,300,000","2,530,600,000","2,539,200,000","2,550,700,000","2,601,000,000","2,757,700,000","2,869,000,000","2,870,600,000","2,018,800,000","2,061,300,000","2,067,300,000","2,088,200,000","2,106,100,000","2,134,100,000","2,113,200,000","2,114,400,000","2,123,600,000","2,157,700,000","2,303,300,000","2,320,500,000","2,264,000,000","2,229,200,000","2,263,700,000","2,260,100,000","2,342,500,000","2,361,800,000","2,421,400,000","2,422,900,000","2,470,500,000","1,902,000,000","1,949,400,000"
			Goodwill,"2,321,800,000","2,310,400,000","2,274,900,000","2,281,000,000","2,274,600,000","2,270,400,000","2,267,300,000","2,263,200,000","2,249,000,000","2,280,800,000","2,409,500,000","2,488,000,000","2,472,100,000","1,780,700,000","1,807,100,000","1,800,200,000","1,809,200,000","1,818,400,000","1,825,900,000","1,800,500,000","1,789,400,000","1,784,400,000","1,795,900,000","1,803,300,000","1,796,700,000","1,745,100,000","1,723,500,000","1,737,100,000","1,722,000,000","1,767,600,000","1,761,100,000","1,786,100,000","1,767,800,000","1,788,400,000","1,443,400,000","1,471,600,000"
			OtherIntangibleAssets,"203,900,000","211,700,000","212,000,000","227,500,000","238,300,000","251,900,000","263,300,000","276,000,000","301,700,000","320,200,000","348,200,000","381,000,000","398,500,000","238,100,000","254,200,000","267,100,000","279,000,000","287,700,000","308,200,000","312,700,000","325,000,000","339,200,000","361,800,000","500,000,000","523,800,000","518,900,000","505,700,000","526,600,000","538,100,000","574,900,000","600,700,000","635,300,000","655,100,000","682,100,000","458,600,000","477,800,000"
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,900,000","87,800,000"
		NonCurrentDeferredAssets,"26,500,000","29,400,000","27,500,000","29,200,000","29,800,000","29,600,000","20,900,000","21,600,000","19,200,000","21,300,000","22,000,000","25,300,000","24,400,000","24,800,000","20,700,000","23,700,000","30,300,000","22,800,000","22,800,000","24,000,000","29,100,000","18,200,000","28,100,000","3,300,000","4,700,000","3,500,000","7,400,000","10,000,000","11,200,000","15,500,000","18,500,000","22,100,000","19,700,000","19,300,000","323,400,000","335,900,000"
			NonCurrentDeferredTaxesAssets,"26,500,000","29,400,000","27,500,000","29,200,000","29,800,000","29,600,000","20,900,000","21,600,000","19,200,000","21,300,000","22,000,000","25,300,000","24,400,000","24,800,000","20,700,000","23,700,000","30,300,000","22,800,000","22,800,000","24,000,000","29,100,000","18,200,000","28,100,000","3,300,000","4,700,000","3,500,000","7,400,000","10,000,000","11,200,000","15,500,000","18,500,000","22,100,000","19,700,000","19,300,000","323,400,000","335,900,000"
		OtherNonCurrentAssets,"337,300,000","303,000,000","284,600,000","280,800,000","283,300,000","124,500,000","252,000,000","258,800,000","261,100,000","109,200,000","267,600,000","277,100,000","277,600,000","84,300,000","99,100,000","95,900,000","91,100,000","82,300,000","66,700,000","56,700,000","52,900,000","50,500,000","79,900,000","74,400,000","70,400,000","66,100,000","76,400,000","61,700,000","53,800,000","64,500,000","76,700,000","76,800,000","77,500,000","80,200,000","58,000,000","63,600,000"
TotalLiabilitiesNetMinorityInterest,"4,755,900,000","4,485,300,000","4,422,700,000","4,449,600,000","4,501,900,000","4,562,700,000","4,556,300,000","4,946,000,000","5,055,400,000","4,762,000,000","5,039,700,000","5,356,600,000","6,006,800,000","4,080,700,000","4,266,400,000","4,538,100,000","4,528,600,000","4,642,600,000","4,625,800,000","4,847,200,000","4,720,900,000","4,580,000,000","4,734,100,000","5,015,700,000","5,035,100,000","4,795,700,000","4,967,000,000","5,158,000,000","5,766,100,000","5,828,500,000","5,916,400,000","6,221,000,000","6,074,800,000","5,835,700,000","5,046,900,000","4,911,800,000"
	CurrentLiabilities,"1,722,300,000","1,667,600,000","1,555,700,000","1,566,600,000","1,448,200,000","1,407,000,000","1,269,700,000","1,440,400,000","1,590,900,000","1,449,400,000","1,445,700,000","1,599,900,000","1,687,900,000","1,334,600,000","1,329,800,000","1,553,500,000","1,446,000,000","1,419,400,000","1,366,000,000","1,561,000,000","1,420,900,000","1,339,500,000","1,336,000,000","1,540,000,000","1,497,000,000","1,293,500,000","1,390,500,000","1,612,100,000","1,543,700,000","1,518,900,000","1,634,900,000","1,863,700,000","1,757,600,000","1,590,900,000","1,407,000,000","1,463,200,000"
		PayablesAndAccruedExpenses,"1,579,600,000","1,429,700,000","1,317,500,000","1,297,900,000","1,232,700,000","1,139,200,000","1,112,200,000","1,331,400,000","1,421,700,000","1,191,200,000","1,323,100,000","1,491,100,000","1,563,700,000","1,211,200,000","1,172,700,000","1,391,300,000","1,342,400,000","1,243,300,000","1,170,300,000","1,369,700,000","1,203,700,000","1,139,600,000","1,134,800,000","1,358,800,000","1,335,800,000","1,137,300,000","1,245,600,000","1,438,100,000","1,343,300,000","1,300,000,000","1,399,900,000","1,615,900,000","1,519,800,000","1,343,100,000","1,293,700,000","1,252,900,000"
			Payables,"1,149,000,000","1,009,300,000","944,900,000","953,100,000","878,400,000","765,100,000","761,800,000","906,000,000","1,118,600,000","982,100,000","973,300,000","1,081,500,000","1,096,700,000","925,400,000","920,800,000","1,127,300,000","1,011,700,000","941,700,000","945,400,000","1,130,000,000","931,600,000","852,300,000","890,300,000","1,100,800,000","1,043,700,000","836,000,000","978,900,000","1,185,000,000","1,045,300,000","991,900,000","1,141,000,000","1,337,800,000","1,193,500,000","1,021,200,000","1,004,600,000","943,400,000"
				AccountsPayable,"1,149,000,000","1,009,300,000","944,900,000","953,100,000","878,400,000","765,100,000","761,800,000","906,000,000","1,027,200,000","895,000,000","973,300,000","1,081,500,000","1,096,700,000","925,400,000","920,800,000","1,127,300,000","1,011,700,000","941,700,000","945,400,000","1,130,000,000","931,600,000","852,300,000","890,300,000","1,100,800,000","1,043,700,000","836,000,000","978,900,000","1,185,000,000","1,045,300,000","991,900,000","1,141,000,000","1,337,800,000","1,193,500,000","1,021,200,000","1,000,400,000","924,500,000"
				TotalTaxPayable,,,,,,,,,"91,400,000","87,100,000",,,,,,,,,,,,,,,,,,,,,,,,,"4,200,000","18,900,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,200,000","18,900,000"
			CurrentAccruedExpenses,"430,600,000","420,400,000","372,600,000","344,800,000","354,300,000","374,100,000","350,400,000","425,400,000","303,100,000","209,100,000","349,800,000","409,600,000","467,000,000","285,800,000","251,900,000","264,000,000","330,700,000","301,600,000","224,900,000","239,700,000","272,100,000","287,300,000","244,500,000","258,000,000","292,100,000","301,300,000","266,700,000","253,100,000","298,000,000","308,100,000","258,900,000","278,100,000","326,300,000","321,900,000","289,100,000","309,500,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"92,300,000","196,400,000","158,100,000","131,200,000","71,100,000","102,200,000","86,700,000","81,100,000","95,900,000","103,600,000","100,700,000","86,600,000","92,700,000","93,600,000","91,100,000","74,400,000","74,600,000","100,700,000","97,500,000","72,600,000","79,800,000","65,600,000","67,100,000","59,100,000","72,100,000","62,800,000","70,800,000","65,400,000","74,100,000","73,700,000","80,100,000","79,700,000","70,900,000","70,100,000",,
		CurrentDebtAndCapitalLeaseObligation,"50,400,000","41,500,000","80,100,000","137,500,000","122,200,000","165,600,000","70,800,000","27,900,000","73,300,000","73,100,000","21,900,000","22,200,000","31,500,000","29,800,000","66,000,000","87,800,000","29,000,000","75,400,000","98,200,000","118,700,000","137,400,000","134,300,000","134,100,000","122,100,000","89,100,000","93,400,000","73,500,000","108,000,000","125,700,000","141,800,000","150,400,000","163,300,000","164,600,000","177,200,000","51,800,000","148,800,000"
			CurrentDebt,"50,400,000","41,500,000","80,100,000","137,500,000","122,200,000","139,600,000","4,400,000","4,900,000","5,100,000","4,800,000","21,900,000","22,200,000","31,500,000","29,800,000","66,000,000","87,800,000","29,000,000","75,400,000","98,200,000","118,700,000","137,400,000","134,300,000","134,100,000","122,100,000","89,100,000","93,400,000","73,500,000","108,000,000","125,700,000","141,800,000","150,400,000","163,300,000","164,600,000","177,200,000","51,800,000","148,800,000"
				LineOfCredit,"10,000,000",,"0","8,400,000","4,500,000","2,100,000","400,000","900,000","1,100,000","700,000","2,900,000","3,200,000","4,300,000","8,100,000","8,700,000","8,200,000","8,500,000","13,400,000","15,400,000","19,400,000","21,300,000","25,300,000","26,100,000","30,500,000","29,400,000","33,500,000","32,700,000","38,600,000","47,100,000","61,100,000","70,900,000","83,600,000",,"97,500,000",,
				OtherCurrentBorrowings,"40,400,000",,"80,100,000","129,100,000","117,700,000","137,500,000","4,000,000","4,000,000","4,000,000","4,100,000","19,000,000","19,000,000","27,200,000","21,700,000","57,300,000","79,600,000","20,500,000","62,000,000","82,800,000","99,300,000","116,100,000","109,000,000","108,000,000","91,600,000","59,700,000","59,900,000","40,800,000","69,400,000","78,600,000","80,700,000","79,500,000","79,700,000",,"79,700,000",,
			CurrentCapitalLeaseObligation,,,,,,"26,000,000","66,400,000","23,000,000","68,200,000","68,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"81,500,000",,,,,,,,,,,,,,,,"0","600,000","600,000","600,000","3,400,000","4,500,000","4,800,000","2,300,000","500,000","61,500,000","61,500,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","600,000","600,000","600,000","3,400,000","4,500,000","4,800,000","2,300,000","500,000","61,500,000","61,500,000"
			CurrentDeferredRevenue,,,,,,,,,,"81,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,"22,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,033,600,000","2,817,700,000","2,867,000,000","2,883,000,000","3,053,700,000","3,155,700,000","3,286,600,000","3,505,600,000","3,464,500,000","3,312,600,000","3,594,000,000","3,756,700,000","4,318,900,000","2,746,100,000","2,936,600,000","2,984,600,000","3,082,600,000","3,223,200,000","3,259,800,000","3,286,200,000","3,300,000,000","3,240,500,000","3,398,100,000","3,475,700,000","3,538,100,000","3,502,200,000","3,576,500,000","3,545,900,000","4,222,400,000","4,309,600,000","4,281,500,000","4,357,300,000","4,317,200,000","4,244,800,000","3,639,900,000","3,448,600,000"
		LongTermDebtAndCapitalLeaseObligation,"2,416,900,000","2,223,500,000","2,198,800,000","2,215,100,000","2,393,000,000","2,602,400,000","2,771,800,000","3,018,500,000","2,982,400,000","2,803,300,000","2,977,100,000","3,117,100,000","3,694,000,000","2,350,400,000","2,543,700,000","2,590,100,000","2,683,500,000","2,820,000,000","2,872,600,000","2,895,500,000","2,905,700,000","2,845,000,000","2,993,600,000","3,039,400,000","3,101,800,000","3,057,400,000","3,080,900,000","3,006,200,000","3,681,900,000","3,739,500,000","3,743,600,000","3,785,700,000","3,742,600,000","3,657,100,000","1,866,500,000","1,677,100,000"
			LongTermDebt,"2,416,900,000","2,223,500,000","2,198,800,000","2,215,100,000","2,393,000,000","2,401,500,000","2,601,200,000","2,846,600,000","2,801,300,000","2,638,500,000","2,977,100,000","3,117,100,000","3,694,000,000","2,350,400,000","2,543,700,000","2,590,100,000","2,683,500,000","2,820,000,000","2,872,600,000","2,895,500,000","2,905,700,000","2,845,000,000","2,993,600,000","3,039,400,000","3,101,800,000","3,057,400,000","3,080,900,000","3,006,200,000","3,681,900,000","3,739,500,000","3,743,600,000","3,785,700,000","3,742,600,000","3,657,100,000","1,866,500,000","1,677,100,000"
			LongTermCapitalLeaseObligation,,,,,,"200,900,000","170,600,000","171,900,000","181,100,000","164,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"86,300,000","56,100,000","55,900,000","38,800,000","42,900,000","39,300,000","61,400,000","51,800,000","53,400,000","56,300,000","111,100,000","118,800,000","114,400,000","42,900,000","49,900,000","49,200,000","45,800,000","35,400,000","19,600,000","17,700,000","24,900,000","17,200,000","24,800,000","53,800,000","52,000,000","58,000,000","100,900,000","128,900,000","124,300,000","119,700,000","158,700,000","171,700,000","160,600,000","162,100,000","331,700,000","349,300,000"
			NonCurrentDeferredTaxesLiabilities,"86,300,000","56,100,000","55,900,000","38,800,000","42,900,000","39,300,000","61,400,000","51,800,000","53,400,000","56,300,000","111,100,000","118,800,000","114,400,000","42,900,000","49,900,000","49,200,000","45,800,000","35,400,000","19,600,000","17,700,000","24,900,000","17,200,000","24,800,000","53,800,000","52,000,000","58,000,000","100,900,000","128,900,000","124,300,000","119,700,000","158,700,000","171,700,000","160,600,000","162,100,000","331,700,000","349,300,000"
		EmployeeBenefits,"207,200,000","211,700,000","285,100,000","295,200,000","301,500,000","308,800,000","279,800,000","286,200,000","286,600,000","295,600,000","244,600,000","250,700,000","252,500,000","254,400,000","239,600,000","246,500,000","252,500,000","257,100,000","260,200,000","266,100,000","266,800,000","268,600,000","246,500,000","249,500,000","252,400,000","251,800,000","259,200,000","273,900,000","280,600,000","304,500,000","200,800,000","218,100,000","230,800,000","241,300,000","348,700,000",
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"207,200,000","211,700,000","285,100,000","295,200,000","301,500,000","308,800,000","279,800,000","286,200,000","286,600,000","295,600,000","244,600,000","250,700,000","252,500,000","254,400,000","239,600,000","246,500,000","252,500,000","257,100,000","260,200,000","266,100,000","266,800,000","268,600,000","246,500,000","249,500,000","252,400,000","251,800,000","259,200,000","273,900,000","280,600,000","304,500,000","200,800,000","218,100,000","230,800,000","241,300,000","348,700,000",
		OtherNonCurrentLiabilities,"323,200,000","326,400,000","327,200,000","333,900,000","316,300,000","205,200,000","173,600,000","149,100,000","142,100,000","157,400,000","261,200,000","270,100,000","258,000,000","98,400,000","103,400,000","98,800,000","100,800,000","110,700,000","107,400,000","106,900,000","102,600,000","109,700,000","133,200,000","133,000,000","131,900,000","135,000,000","135,500,000","136,900,000","135,600,000","145,900,000","178,400,000","181,800,000","183,200,000","184,300,000","1,093,000,000","1,422,200,000"
TotalEquityGrossMinorityInterest,"2,516,800,000","2,292,500,000","2,164,700,000","2,098,600,000","1,869,000,000","1,792,300,000","1,751,000,000","1,703,200,000","1,683,600,000","1,732,800,000","1,745,000,000","1,774,500,000","1,781,000,000","1,191,700,000","1,230,700,000","1,171,000,000","1,165,700,000","1,090,100,000","1,064,300,000","959,700,000","875,100,000","809,900,000","862,800,000","938,700,000","900,300,000","816,700,000","853,100,000","923,700,000","150,200,000","248,100,000","381,900,000","404,800,000","342,800,000","381,300,000","374,200,000","445,500,000"
	StockholdersEquity,"2,516,800,000","2,292,500,000","2,164,700,000","2,098,600,000","1,869,000,000","1,792,300,000","1,751,000,000","1,703,200,000","1,683,600,000","1,732,800,000","1,745,000,000","1,774,500,000","1,781,000,000","1,191,700,000","1,230,700,000","1,171,000,000","1,165,700,000","1,090,100,000","1,064,300,000","959,700,000","875,100,000","809,900,000","862,800,000","938,700,000","900,300,000","816,700,000","853,100,000","923,700,000","150,200,000","248,100,000","381,900,000","404,800,000","342,800,000","381,300,000","374,200,000","445,500,000"
		CapitalStock,"1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","0","0","0","0","0","0","0","0"
			PreferredStock,"0",,"0","0","0","0","0","0","0","0","0","1,700,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
			CommonStock,"1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","1,700,000","0","1,700,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,"3,062,500,000","3,048,500,000","3,033,100,000","3,025,800,000","2,988,800,000","2,983,300,000","2,979,300,000","2,977,300,000","2,974,000,000","2,968,900,000","2,963,700,000","2,959,400,000","2,978,000,000","2,325,000,000","2,321,600,000","2,313,400,000","2,308,800,000","2,301,300,000","2,293,100,000","2,285,100,000","2,276,700,000","2,251,800,000","2,236,600,000","2,229,200,000","2,227,000,000","2,224,700,000","2,222,600,000","2,221,000,000","1,461,100,000","1,457,600,000","1,458,500,000","1,454,600,000","1,449,500,000","1,444,000,000","883,800,000","888,800,000"
		RetainedEarnings,"-164,200,000","-345,000,000","-501,800,000","-586,200,000","-739,400,000","-805,600,000","-771,900,000","-800,800,000","-802,600,000","-858,500,000","-803,400,000","-805,900,000","-822,200,000","-761,500,000","-762,700,000","-812,300,000","-868,400,000","-934,100,000","-961,100,000","-1,000,000,000","-1,031,300,000","-1,053,400,000","-994,200,000","-931,200,000","-971,000,000","-985,000,000","-982,100,000","-994,200,000","-981,600,000","-1,001,300,000","-918,500,000","-964,300,000","-983,800,000","-981,000,000","-316,800,000","-326,700,000"
		TreasuryStock,"74,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-309,200,000","-362,700,000","-368,300,000","-342,700,000","-382,100,000","-387,100,000","-458,100,000","-475,000,000","-489,500,000","-379,300,000","-417,000,000","-380,700,000","-376,500,000","-373,200,000","-329,600,000","-331,500,000","-276,100,000","-278,500,000","-269,100,000","-326,800,000","-371,700,000","-389,900,000","-381,000,000","-360,700,000","-357,100,000","-424,400,000","-388,800,000","-304,500,000","-329,300,000","-208,200,000","-158,100,000","-85,500,000","-122,900,000","-81,700,000","-192,800,000","-116,600,000"
