name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"663,500,000","188,000,000","173,100,000","156,600,000","145,800,000","137,300,000","127,000,000","216,600,000","205,700,000","215,500,000","239,900,000","242,800,000","251,271,000","274,050,000","413,036,000","408,267,000","409,454,000","355,958,000","367,870,000","360,398,000","358,936,000","341,505,000","346,962,000","321,329,000","388,413,000","366,919,000","435,806,000","425,489,000","382,157,000","409,519,000","413,157,000","427,672,000","436,290,000","405,259,000","415,086,000","391,006,000","375,009,000","348,934,000","346,286,000","315,753,000","306,759,000","284,801,000","304,118,000","268,980,000","243,027,000","219,168,000","256,983,000","268,437,000","264,599,000","234,083,000","199,475,000","169,130,000","148,110,000","131,144,000","147,623,000","140,378,000","135,925,000","124,986,000","118,999,000","113,386,000","111,168,000","90,253,000","88,790,000","103,910,000","106,706,000","107,704,000","105,640,000","103,856,000","98,883,000","96,710,000","97,451,000","95,897,000","90,862,000","77,113,000","72,684,000","66,211,000","64,061,000","60,223,000","56,727,000","48,811,000","37,800,000","33,376,000","41,092,000","43,166,000","44,726,000","53,365,000","41,494,000","37,642,000","36,220,000","28,363,000","23,900,000","20,000,000","17,700,000","16,000,000","14,000,000","12,300,000","11,500,000","10,700,000","10,100,000","10,200,000","8,500,000","7,000,000","6,900,000","7,400,000","5,300,000","4,000,000","4,300,000","3,400,000","3,300,000","2,700,000","3,000,000","2,100,000","2,100,000","1,900,000","1,900,000","1,600,000","1,700,000","1,800,000"
	OperatingRevenue,"663,500,000","188,000,000","173,100,000","156,600,000","145,800,000","137,300,000","127,000,000","216,600,000","205,700,000","215,500,000","239,900,000","242,800,000","251,271,000","274,050,000","413,036,000","408,267,000","409,454,000","355,958,000","367,870,000","360,398,000","358,936,000","341,505,000","346,962,000","321,329,000","388,413,000","366,919,000","435,806,000","425,489,000","382,157,000","409,519,000","413,157,000","427,672,000","436,290,000","405,259,000","415,086,000","391,006,000","375,009,000","348,934,000","346,286,000","315,753,000","306,759,000","284,801,000","304,118,000","268,980,000","243,027,000","219,168,000","256,983,000","268,437,000","264,599,000","234,083,000","199,475,000","169,130,000","148,110,000","131,144,000","147,623,000","140,378,000","135,925,000","124,986,000","118,999,000","113,386,000","111,168,000","90,253,000","88,790,000","103,910,000","106,706,000","107,704,000","105,640,000","103,856,000","98,883,000","96,710,000","97,451,000","95,897,000","90,862,000","77,113,000","72,684,000","66,211,000","64,061,000","60,223,000","56,727,000","48,811,000","37,800,000","33,376,000","41,092,000","43,166,000","44,726,000","53,365,000","41,494,000","37,642,000","36,220,000","28,363,000","23,900,000","20,000,000","17,700,000","16,000,000","14,000,000","12,300,000","11,500,000","10,700,000","10,100,000","10,200,000","8,500,000","7,000,000","6,900,000","7,400,000","5,300,000","4,000,000","4,300,000","3,400,000","3,300,000","2,700,000","3,000,000","2,100,000","2,100,000","1,900,000","1,900,000","1,600,000","1,700,000","1,800,000"
CostOfRevenue,"449,300,000","124,000,000","116,100,000","107,200,000","102,000,000","93,300,000","85,700,000","162,600,000","154,900,000","154,100,000","178,000,000","168,600,000","162,556,000","173,596,000","277,806,000","280,099,000","293,803,000","256,902,000","275,267,000","260,066,000","260,938,000","255,429,000","236,071,000","234,988,000","275,390,000","257,886,000","300,655,000","293,741,000","305,208,000","284,111,000","276,378,000","291,852,000","274,024,000","255,265,000","259,308,000","240,249,000","234,284,000","215,924,000","212,810,000","199,704,000","199,856,000","185,388,000","199,000,000","170,952,000","150,324,000","127,773,000","135,837,000","137,908,000","133,546,000","121,877,000","105,405,000","95,352,000","89,414,000","83,793,000","91,127,000","91,015,000","90,183,000","81,437,000","77,203,000","78,646,000","79,421,000","61,281,000","58,421,000","61,010,000","61,545,000","56,369,000","53,410,000","52,987,000","48,050,000","45,470,000","48,328,000","42,227,000","43,339,000","38,282,000","38,839,000","37,995,000","35,166,000","32,176,000","34,610,000","30,106,000","-75,005,000","24,999,000","40,537,000","23,262,000","40,552,000","21,789,000","14,577,000","12,782,000","14,727,000","9,696,000","8,700,000","8,600,000","7,900,000","6,900,000","6,100,000","5,500,000","6,300,000","5,800,000","5,300,000","6,100,000","5,000,000","3,800,000","4,500,000","3,500,000","5,200,000","2,500,000","2,500,000","2,100,000","2,000,000","1,700,000","2,000,000","1,500,000","1,300,000","1,300,000","1,000,000","1,100,000","900,000","1,000,000"
GrossProfit,"214,200,000","64,000,000","57,000,000","49,400,000","43,800,000","44,000,000","41,300,000","54,000,000","50,800,000","61,400,000","61,900,000","74,200,000","88,715,000","100,454,000","135,230,000","128,168,000","115,651,000","99,056,000","92,603,000","100,332,000","97,998,000","86,076,000","110,891,000","86,341,000","113,023,000","109,033,000","135,151,000","131,748,000","76,949,000","125,408,000","136,779,000","135,820,000","162,266,000","149,994,000","155,778,000","150,757,000","140,725,000","133,010,000","133,476,000","116,049,000","106,903,000","99,413,000","105,118,000","98,028,000","92,703,000","91,395,000","121,146,000","130,529,000","131,053,000","112,206,000","94,070,000","73,778,000","58,696,000","47,351,000","56,496,000","49,363,000","45,742,000","43,549,000","41,796,000","34,740,000","31,747,000","28,972,000","30,369,000","42,900,000","45,161,000","51,335,000","52,230,000","50,869,000","50,833,000","51,240,000","49,123,000","53,670,000","47,523,000","38,831,000","33,845,000","28,216,000","28,895,000","28,047,000","22,117,000","18,705,000","112,805,000","8,377,000","555,000","19,904,000","4,174,000","31,576,000","26,917,000","24,860,000","21,493,000","18,667,000","15,200,000","11,400,000","9,800,000","9,100,000","7,900,000","6,800,000","5,200,000","4,900,000","4,800,000","4,100,000","3,500,000","3,200,000","2,400,000","3,900,000","100,000","1,500,000","1,800,000","1,300,000","1,300,000","1,000,000","1,000,000","600,000","800,000","600,000","900,000","500,000","800,000","800,000"
OperatingExpense,"402,600,000","103,000,000","101,800,000","102,500,000","95,300,000","93,900,000","95,900,000","105,100,000","101,400,000","100,100,000","103,700,000","112,100,000","115,311,000","106,254,000","127,646,000","127,150,000","134,375,000","117,948,000","114,644,000","111,615,000","110,088,000","117,978,000","101,678,000","96,168,000","117,384,000","113,678,000","123,705,000","125,865,000","128,540,000","122,432,000","125,859,000","122,916,000","129,636,000","119,251,000","119,635,000","113,308,000","108,776,000","108,895,000","107,760,000","97,862,000","96,838,000","93,590,000","92,429,000","83,866,000","72,504,000","71,717,000","65,305,000","57,112,000","62,080,000","52,365,000","47,930,000","46,832,000","40,458,000","44,431,000","44,991,000","44,660,000","40,446,000","39,984,000","37,634,000","35,723,000","34,868,000","28,766,000","27,289,000","26,409,000","26,839,000","25,367,000","25,751,000","25,019,000","26,059,000","20,807,000","19,503,000","18,753,000","18,464,000","18,502,000","16,347,000","16,242,000","14,245,000","14,850,000","15,564,000","14,458,000","98,180,000","95,550,000","33,406,000","12,092,000","13,095,000","11,170,000","10,148,000","10,352,000","10,257,000","7,895,000","7,000,000","4,800,000","4,600,000","4,500,000","3,900,000","3,100,000","2,700,000","2,500,000","2,600,000","2,500,000","2,900,000","2,500,000","2,100,000","2,000,000","900,000","1,700,000","1,300,000","1,100,000","1,100,000","1,200,000","1,100,000","900,000","1,000,000","800,000","900,000","800,000","800,000","600,000"
	SellingGeneralAndAdministration,"195,100,000","51,500,000","48,000,000","49,000,000","46,600,000","44,200,000","46,800,000","51,900,000","51,300,000","49,700,000","52,800,000","57,600,000","42,763,000","61,626,000","72,120,000","72,690,000","82,193,000","70,256,000","68,076,000","62,964,000","64,039,000","68,165,000","67,671,000","61,371,000","68,609,000","64,489,000","74,691,000","75,263,000","76,803,000","71,860,000","72,375,000","69,692,000","70,871,000","65,368,000","67,943,000","64,278,000","61,696,000","62,140,000","60,100,000","52,645,000","52,303,000","50,074,000","49,176,000","45,539,000","39,133,000","37,603,000","33,366,000","29,202,000","37,493,000","28,954,000","25,560,000","23,613,000","21,125,000","21,043,000","21,843,000","22,918,000","19,158,000","21,076,000","18,211,000","18,164,000","15,446,000","13,123,000","12,590,000","11,946,000","11,365,000","11,826,000","10,834,000","11,058,000","9,814,000","9,025,000","8,075,000","7,738,000","7,984,000","7,888,000","8,011,000","7,915,000","5,333,000","6,712,000","6,474,000","7,894,000","7,770,000","6,534,000","5,582,000","5,732,000","5,819,000","5,263,000","3,010,000","3,957,000","3,698,000","2,828,000","2,600,000","1,900,000","1,900,000","1,600,000","1,500,000","1,200,000","1,100,000","1,000,000","900,000","1,100,000","1,300,000","1,100,000","1,100,000","1,100,000","800,000","700,000","700,000","700,000","700,000","600,000","800,000","600,000","700,000","600,000","600,000","600,000","500,000","400,000"
	ResearchAndDevelopment,"193,300,000","48,100,000","50,200,000","49,900,000","45,100,000","46,000,000","45,500,000","49,600,000","46,500,000","46,700,000","47,300,000","43,700,000","40,665,000","40,722,000","49,181,000","45,965,000","42,447,000","40,239,000","39,776,000","41,859,000","39,257,000","41,451,000","28,070,000","28,531,000","41,485,000","41,871,000","41,952,000","43,540,000","45,260,000","43,823,000","46,989,000","46,725,000","48,577,000","46,626,000","44,436,000","41,743,000","39,365,000","39,036,000","39,941,000","37,547,000","36,921,000","36,148,000","35,886,000","34,402,000","30,054,000","31,016,000","29,233,000","24,732,000","21,542,000","20,366,000","19,325,000","20,174,000","18,576,000","17,071,000","18,441,000","17,275,000","15,763,000","15,405,000","14,901,000","12,777,000","14,059,000","15,797,000","14,614,000","14,366,000","13,961,000","13,333,000","14,785,000","12,793,000","9,620,000","11,505,000","11,428,000","11,015,000","9,690,000","10,534,000","8,336,000","8,327,000","8,834,000","8,138,000","7,667,000","6,564,000","7,845,000","9,327,000","6,748,000","4,105,000","4,957,000","3,627,000","2,295,000","2,101,000","1,967,000","2,245,000","1,900,000","900,000","1,000,000","1,500,000","1,100,000","800,000","500,000","400,000","500,000","400,000","600,000","500,000","200,000","100,000","-500,000","400,000","200,000","100,000","0","200,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"14,200,000","3,400,000","3,600,000","3,600,000","3,600,000","3,700,000","3,600,000","3,600,000","3,600,000","3,700,000","3,600,000","3,600,000","3,883,000","3,906,000","6,345,000","8,495,000","9,735,000","7,453,000","6,792,000","6,792,000","6,792,000","8,362,000","5,937,000","6,266,000","7,290,000","7,318,000","7,062,000","7,062,000","6,477,000","6,749,000","6,495,000","6,499,000","10,188,000","7,257,000","7,256,000","7,287,000","7,715,000","7,719,000","7,719,000","7,670,000","7,614,000","7,368,000","7,367,000","3,925,000","2,671,000","2,693,000","2,706,000","2,706,000","3,045,000","3,045,000","3,045,000","3,045,000","4,062,000","4,062,000","4,062,000","4,062,000","4,806,000","4,225,000","4,048,000","4,048,000",,,,,,,,,,,,,,,,,,,,,"0","2,255,000","2,256,000","2,255,000","-12,759,000","8,159,000","4,843,000","4,294,000","4,592,000","2,822,000","2,500,000","2,000,000","1,700,000","1,400,000","1,300,000","1,100,000","1,100,000","1,100,000","1,200,000","1,000,000","1,000,000","900,000","800,000","800,000","600,000","600,000","400,000","300,000","400,000","400,000","300,000","300,000","300,000","200,000","300,000","200,000","300,000","200,000"
		DepreciationAndAmortizationInIncomeStatement,"14,200,000","3,400,000","3,600,000","3,600,000","3,600,000","3,700,000","3,600,000","3,600,000","3,600,000","3,700,000","3,600,000","3,600,000","3,883,000","3,906,000","6,345,000","8,495,000","9,735,000","7,453,000","6,792,000","6,792,000","6,792,000","8,362,000","5,937,000","6,266,000","7,290,000","7,318,000","7,062,000","7,062,000","6,477,000","6,749,000","6,495,000","6,499,000","10,188,000","7,257,000","7,256,000","7,287,000","7,715,000","7,719,000","7,719,000","7,670,000","7,614,000","7,368,000","7,367,000","3,925,000","2,671,000","2,693,000","2,706,000","2,706,000","3,045,000","3,045,000","3,045,000","3,045,000","4,062,000","4,062,000","4,062,000","4,062,000","4,806,000","4,225,000","4,048,000","4,048,000",,,,,,,,,,,,,,,,,,,,,"0","2,255,000","2,256,000","2,255,000","-12,759,000","8,159,000","4,843,000","4,294,000","4,592,000","2,822,000","2,500,000","2,000,000","1,700,000","1,400,000","1,300,000","1,100,000","1,100,000","1,100,000","1,200,000","1,000,000","1,000,000","900,000","800,000","800,000","600,000","600,000","400,000","300,000","400,000","400,000","300,000","300,000","300,000","200,000","300,000","200,000","300,000","200,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,879,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
