name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"367,913,000","373,618,000","381,971,000","378,574,000","375,072,000","283,644,000","280,388,000","281,374,000","271,789,000","249,966,000","255,468,000","255,589,000","251,531,000","250,130,000","261,995,000","223,020,000","116,196,000","110,148,000"
	CurrentAssets,"269,499,000","277,204,000","290,024,000","287,057,000","285,648,000","200,575,000","200,032,000","205,284,000","199,811,000","198,593,000","218,052,000","219,805,000","219,194,000","218,621,000","233,532,000","195,021,000","88,291,000","84,583,000"
		CashCashEquivalentsAndShortTermInvestments,"134,949,000","146,534,000","165,584,000","175,364,000","185,638,000","102,282,000","110,152,000","120,899,000","116,250,000","117,252,000","138,863,000","142,661,000","142,366,000","149,478,000","168,182,000","129,725,000","28,622,000","36,687,000"
			CashAndCashEquivalents,"134,949,000","146,534,000","165,584,000","175,364,000","185,638,000","102,282,000","110,152,000","120,899,000","116,250,000","117,252,000","138,863,000","142,661,000","142,366,000","149,478,000","168,182,000","129,725,000","28,622,000","36,687,000"
		Receivables,"36,912,000","51,231,000","36,490,000","36,829,000","31,658,000","37,808,000","23,452,000","23,891,000","26,926,000","30,037,000","28,757,000","30,752,000","30,955,000","28,017,000","21,264,000","21,664,000","18,171,000","14,644,000"
			AccountsReceivable,"36,912,000","41,574,000","36,490,000","36,829,000","31,658,000","31,820,000","23,452,000","23,891,000","26,926,000","27,126,000","28,757,000","30,752,000","30,160,000","26,528,000","21,264,000","21,664,000","18,171,000","13,353,000"
				GrossAccountsReceivable,"37,215,000","41,877,000","36,789,000","37,127,000","31,953,000","32,187,000","23,787,000","24,200,000","27,255,000","27,395,000","29,097,000","31,081,000","30,490,000","26,831,000","21,551,000","21,137,000","18,653,000",
				AllowanceForDoubtfulAccountsReceivable,"-303,000","-303,000","-299,000","-298,000","-295,000","-367,000","-335,000","-309,000","-329,000","-269,000","-340,000","-329,000","-330,000","-303,000","-287,000","527,000","-482,000",
			TaxesReceivable,,,,,,"308,000",,,,"468,000",,,"795,000","1,489,000",,,,"1,291,000"
			OtherReceivables,,"9,657,000",,,,"5,680,000",,,,"2,443,000",,,,,,,,
		Inventory,"77,240,000","73,746,000","70,683,000","63,296,000","58,804,000","54,706,000","53,432,000","50,611,000","49,486,000","46,131,000","45,719,000","42,285,000","40,846,000","35,329,000","36,242,000","35,269,000","35,351,000","29,570,000"
			RawMaterials,"32,493,000","32,185,000","29,725,000","25,289,000","22,852,000","21,410,000","19,740,000","18,923,000","18,704,000","16,643,000","16,714,000","15,514,000","16,044,000","14,174,000","13,509,000","13,499,000","11,779,000","11,326,000"
			WorkInProcess,"26,645,000","24,642,000","24,085,000","23,061,000","23,829,000","21,320,000","22,693,000","19,580,000","18,619,000","17,723,000","18,635,000","15,772,000","14,590,000","12,807,000","13,230,000","12,497,000","13,549,000","6,039,000"
			FinishedGoods,"18,102,000","16,919,000","16,873,000","14,946,000","12,123,000","11,976,000","10,999,000","12,108,000","12,163,000","11,765,000","10,370,000","10,999,000","10,212,000","8,348,000","9,503,000","9,273,000","10,023,000","12,205,000"
		PrepaidAssets,"20,398,000","5,590,000","17,267,000","11,568,000","9,548,000","5,709,000","12,996,000","9,883,000","7,149,000","4,942,000","4,713,000","4,107,000","4,968,000","5,694,000","7,844,000","8,363,000","6,147,000","3,585,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,"0"
		OtherCurrentAssets,,"103,000",,,,"70,000",,,,"231,000",,,"59,000","103,000",,,,"97,000"
	TotalNonCurrentAssets,"98,414,000","96,414,000","91,947,000","91,517,000","89,424,000","83,069,000","80,356,000","76,090,000","71,978,000","51,373,000","37,416,000","35,784,000","32,337,000","31,509,000","28,463,000","27,999,000","27,905,000","25,565,000"
		NetPPE,"75,955,000","74,602,000","69,490,000","67,265,000","66,752,000","59,380,000","55,758,000","54,681,000","49,954,000","29,571,000","28,025,000","26,402,000","24,204,000","23,444,000","20,311,000","19,528,000","19,811,000","20,192,000"
			GrossPPE,"153,424,000","149,616,000","141,913,000","137,481,000","134,586,000","125,642,000","119,271,000","116,470,000","110,074,000","88,204,000","85,141,000","82,335,000","79,078,000","77,256,000","72,941,000","71,023,000","70,430,000","69,021,000"
				Properties,"0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0"
				LandAndImprovements,"3,399,000","3,399,000","3,399,000","3,399,000","3,399,000","3,399,000","3,399,000","3,399,000","12,536,000",,,,,,,,,
				BuildingsAndImprovements,"9,392,000","9,392,000","9,392,000","9,392,000","9,392,000","9,081,000","9,081,000","9,337,000",,,,,,,,,,
				MachineryFurnitureEquipment,"9,610,000","9,069,000","8,327,000","7,768,000","6,879,000","6,479,000","6,035,000","6,385,000","6,548,000","6,226,000",,,,"5,270,000","5,030,000","4,988,000","4,958,000","4,785,000"
				OtherProperties,"102,200,000","99,631,000","93,839,000","91,247,000","92,288,000","84,749,000","79,286,000","76,439,000","70,245,000","61,219,000","85,141,000","82,335,000","79,078,000","52,779,000","48,843,000","47,048,000","46,751,000","45,656,000"
				Leases,"28,823,000","28,125,000","26,956,000","25,675,000","22,628,000","21,934,000","21,470,000","20,910,000","20,745,000","20,759,000",,,,"19,207,000","19,068,000","18,987,000","18,721,000","18,580,000"
			AccumulatedDepreciation,"-77,469,000","-75,014,000","-72,423,000","-70,216,000","-67,834,000","-66,262,000","-63,513,000","-61,789,000","-60,120,000","-58,633,000","-57,116,000","-55,933,000","-54,874,000","-53,812,000","-52,630,000","-51,495,000","-50,619,000","-48,829,000"
		GoodwillAndOtherIntangibleAssets,"18,401,000","19,118,000","18,017,000","18,976,000","19,856,000","20,829,000","21,591,000","18,821,000","19,414,000","19,878,000","4,500,000","4,358,000","4,173,000","4,073,000","3,968,000","3,827,000","3,748,000","3,223,000"
			Goodwill,"12,405,000","12,420,000","12,437,000","12,457,000","12,447,000","12,484,000","12,503,000","9,972,000","9,972,000","9,872,000","1,387,000","1,387,000","1,387,000","1,387,000","1,387,000","1,387,000","1,387,000","1,387,000"
			OtherIntangibleAssets,"5,996,000","6,698,000","5,580,000","6,519,000","7,409,000","8,345,000","9,088,000","8,849,000","9,442,000","10,006,000","3,113,000","2,971,000","2,786,000","2,686,000","2,581,000","2,440,000","2,361,000","1,836,000"
		NonCurrentDeferredAssets,,,,,"66,000","69,000","72,000","72,000","72,000","72,000","3,114,000","3,114,000","3,114,000","3,114,000",,,,"1,807,000"
			NonCurrentDeferredTaxesAssets,,,,,"66,000","69,000","72,000","72,000","72,000","72,000","3,114,000","3,114,000","3,114,000","3,114,000",,,,"1,807,000"
		OtherNonCurrentAssets,"4,058,000","2,694,000","4,440,000","5,276,000","2,750,000","2,791,000","2,935,000","2,516,000","2,538,000","1,852,000","1,777,000","1,910,000","846,000","878,000","4,184,000","4,644,000","4,346,000","343,000"
TotalLiabilitiesNetMinorityInterest,"67,335,000","71,485,000","77,973,000","73,928,000","71,017,000","63,730,000","64,296,000","70,049,000","58,842,000","33,358,000","34,248,000","33,652,000","32,868,000","32,347,000","48,575,000","52,784,000","51,611,000","48,865,000"
	CurrentLiabilities,"40,632,000","45,772,000","52,075,000","46,828,000","42,906,000","41,363,000","43,679,000","37,198,000","31,268,000","25,035,000","25,758,000","24,713,000","24,068,000","23,587,000","25,601,000","34,031,000","32,236,000","28,894,000"
		PayablesAndAccruedExpenses,"34,169,000","38,791,000","45,359,000","38,995,000","35,125,000","34,256,000","37,084,000","30,604,000","24,663,000","22,622,000","23,513,000","22,051,000","21,649,000","20,107,000","21,242,000","24,502,000","23,956,000","21,981,000"
			Payables,"23,124,000","26,347,000","31,868,000","25,730,000","24,034,000","21,458,000","24,403,000","20,349,000","17,247,000","12,855,000","15,952,000","13,846,000","14,433,000","12,326,000","14,719,000","16,850,000","16,922,000","13,851,000"
				AccountsPayable,"23,124,000","26,347,000","31,868,000","25,677,000","23,644,000","21,057,000","24,403,000","20,343,000","17,244,000","12,700,000","15,460,000","13,360,000","13,986,000","12,068,000","13,779,000","16,064,000","15,581,000","12,920,000"
				TotalTaxPayable,,,,"53,000","390,000","401,000","0","6,000","3,000","155,000","492,000","486,000","447,000","258,000","940,000","786,000","1,341,000","931,000"
					IncomeTaxPayable,,,,"53,000","390,000","401,000","0","6,000","3,000","155,000","492,000","486,000","447,000","258,000","940,000","786,000","1,341,000","931,000"
			CurrentAccruedExpenses,"11,045,000","12,444,000","13,491,000","13,265,000","11,091,000","12,798,000","12,681,000","10,255,000","7,416,000","9,767,000","7,561,000","8,205,000","7,216,000","7,781,000","6,523,000","7,652,000","7,034,000","8,130,000"
		CurrentProvisions,"2,339,000","2,286,000","2,251,000","2,246,000","2,441,000","2,122,000","1,982,000","1,918,000","1,828,000","1,683,000","1,725,000","2,002,000","2,168,000","2,669,000","3,614,000","3,480,000","3,495,000","3,589,000"
		CurrentDebtAndCapitalLeaseObligation,"3,141,000","3,066,000","2,858,000","2,921,000","2,751,000","2,457,000","2,489,000","2,485,000","2,794,000","51,000","66,000","78,000","102,000","91,000","102,000","4,597,000","3,491,000","2,363,000"
			CurrentDebt,,,,,,"184,000","142,000","5,000","35,000","51,000","66,000","78,000","102,000","91,000","102,000","4,597,000","3,491,000","2,363,000"
				OtherCurrentBorrowings,,,,,,"184,000","142,000","5,000","35,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"3,141,000","3,066,000","2,858,000","2,921,000","2,751,000","2,273,000","2,347,000","2,480,000","2,759,000",,,,,,,,,
		CurrentDeferredLiabilities,"983,000","1,629,000","1,607,000","2,666,000","2,589,000","2,528,000","2,124,000","2,191,000","1,983,000","679,000","454,000","582,000","149,000","720,000","643,000","1,452,000","1,294,000","961,000"
			CurrentDeferredRevenue,"983,000","1,629,000","1,607,000","2,666,000","2,589,000","2,528,000","2,124,000","2,191,000","1,983,000","679,000","454,000","582,000","149,000","720,000","643,000","1,452,000","1,294,000","961,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"26,703,000","25,713,000","25,898,000","27,100,000","28,111,000","22,367,000","20,617,000","32,851,000","27,574,000","8,323,000","8,490,000","8,939,000","8,800,000","8,760,000","22,974,000","18,753,000","19,375,000","19,971,000"
		LongTermDebtAndCapitalLeaseObligation,"15,190,000","14,612,000","14,921,000","15,535,000","15,875,000","10,590,000","9,602,000","23,896,000","19,373,000",,,"17,000","19,000","18,000","16,123,000","12,797,000","13,958,000","15,108,000"
			LongTermDebt,,,,"30,000","29,000","215,000","205,000","15,000,000","15,000,000",,,"17,000","19,000","18,000","16,123,000","12,797,000","13,958,000","15,108,000"
			LongTermCapitalLeaseObligation,"15,190,000","14,612,000","14,921,000","15,505,000","15,846,000","10,375,000","9,397,000","8,896,000","4,373,000",,,,,,,,,
		TradeandOtherPayablesNonCurrent,"7,320,000","7,149,000","6,988,000","6,882,000","7,730,000","7,556,000","7,219,000","6,656,000","6,461,000","6,429,000","6,809,000","6,854,000","6,817,000","6,472,000","4,732,000","4,470,000","4,185,000","3,930,000"
		OtherNonCurrentLiabilities,"4,193,000","3,952,000","3,989,000","4,683,000","4,506,000","4,221,000","3,796,000","2,299,000","1,740,000","1,894,000","1,681,000","2,068,000","1,964,000","2,270,000","2,119,000","1,486,000","1,232,000","933,000"
TotalEquityGrossMinorityInterest,"300,578,000","302,133,000","303,998,000","304,646,000","304,055,000","219,914,000","216,092,000","211,325,000","212,947,000","216,608,000","221,220,000","221,937,000","218,663,000","217,783,000","213,420,000","170,236,000","64,585,000","61,283,000"
	StockholdersEquity,"300,578,000","302,133,000","303,998,000","304,646,000","304,055,000","219,914,000","216,092,000","211,325,000","212,947,000","216,608,000","221,220,000","221,937,000","218,663,000","217,783,000","213,420,000","170,236,000","64,585,000","61,283,000"
		CapitalStock,"15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","14,000","14,000"
			PreferredStock,,,,,,,,,,"0","0","0","0","0","0","0","12,000","0"
			CommonStock,"15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","2,000","14,000"
		AdditionalPaidInCapital,"477,924,000","470,760,000","464,090,000","457,480,000","449,496,000","358,544,000","351,703,000","345,917,000","341,042,000","336,732,000","331,169,000","329,982,000","326,870,000","324,656,000","322,478,000","282,678,000","180,093,000","180,657,000"
		RetainedEarnings,"-176,678,000","-168,055,000","-159,305,000","-152,425,000","-144,535,000","-138,386,000","-133,869,000","-131,759,000","-124,929,000","-117,454,000","-106,738,000","-105,960,000","-105,805,000","-104,731,000","-107,091,000","-111,100,000","-115,753,000","-118,669,000"
		GainsLossesNotAffectingRetainedEarnings,"-683,000","-587,000","-802,000","-424,000","-921,000","-259,000","-1,757,000","-2,848,000","-3,181,000","-2,685,000","-3,226,000","-2,100,000","-2,417,000","-2,157,000","-1,982,000","-1,357,000","231,000","-719,000"
TotalCapitalization,"300,578,000","302,133,000","303,998,000","304,676,000","304,084,000","220,129,000","216,297,000","226,325,000","227,947,000","216,608,000","221,220,000","221,954,000","218,682,000","217,801,000","229,543,000","183,033,000","78,543,000","76,391,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,"12,000",
CommonStockEquity,"300,578,000","302,133,000","303,998,000","304,646,000","304,055,000","219,914,000","216,092,000","211,325,000","212,947,000","216,608,000","221,220,000","221,937,000","218,663,000","217,783,000","213,420,000","170,236,000","64,573,000","61,283,000"
CapitalLeaseObligations,"18,331,000","17,678,000","17,779,000","18,426,000","18,597,000","12,648,000","11,744,000","11,376,000","7,132,000",,,,,,,,,
NetTangibleAssets,"282,177,000","283,015,000","285,981,000","285,670,000","284,199,000","199,085,000","194,501,000","192,504,000","193,533,000","196,730,000","216,720,000","217,579,000","214,490,000","213,710,000","209,452,000","166,409,000","60,837,000","58,060,000"
WorkingCapital,"228,867,000","231,432,000","237,949,000","240,229,000","242,742,000","159,212,000","156,353,000","168,086,000","168,543,000","173,558,000","192,294,000","195,092,000","195,126,000","195,034,000","207,931,000","160,990,000","56,055,000","55,689,000"
InvestedCapital,"300,578,000","302,133,000","303,998,000","304,676,000","304,084,000","220,313,000","216,439,000","226,330,000","227,982,000","216,659,000","221,286,000","222,032,000","218,784,000","217,892,000","229,645,000","187,630,000","82,022,000","78,754,000"
TangibleBookValue,"282,177,000","283,015,000","285,981,000","285,670,000","284,199,000","199,085,000","194,501,000","192,504,000","193,533,000","196,730,000","216,720,000","217,579,000","214,490,000","213,710,000","209,452,000","166,409,000","60,825,000","58,060,000"
TotalDebt,"18,331,000","17,678,000","17,779,000","18,456,000","18,626,000","13,047,000","12,091,000","26,381,000","22,167,000","51,000","66,000","95,000","121,000","109,000","16,225,000","17,394,000","17,449,000","17,471,000"
ShareIssued,"44,538,000","44,248,000","43,876,000","43,181,000","42,783,000","39,793,215","39,335,000","38,850,000","38,473,000","38,084,000","37,744,000","37,665,000","36,906,000","36,705,000","36,356,000","34,791,678","33,021,147","33,021,147"
OrdinarySharesNumber,"44,538,000","44,248,000","43,876,000","43,181,000","42,783,000","39,793,215","39,335,000","38,850,000","38,473,000","38,084,000","37,744,000","37,665,000","36,906,000","36,705,000","36,356,000","34,791,678","33,021,147","33,021,147"
