name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"995,000","995,000","1,353,000","2,042,000","2,041,000","617,000","2,097,000","2,125,000","1,101,000","1,363,000","8,937,000","15,524,000",,,,,,,,"2,634,000","2,242,000","3,224,000","3,224,000",,,,,,,,,,,,,,,,,
		Inventory,"84,094,000","77,958,000","87,220,000","78,327,000","72,427,000","99,877,000","89,811,000","109,531,000","70,161,000","65,137,000","72,087,000","84,094,000","80,147,000","73,531,000","85,722,000","92,520,000","95,667,000","88,653,000","98,558,000","68,787,000","92,578,000","98,587,000","70,199,000","78,738,000","63,590,000","43,775,000","49,069,000","54,566,000","63,802,000","46,829,000","99,390,000","129,852,000","97,029,000","85,330,000","119,122,000","87,908,000","79,155,000","87,050,000","67,298,000","72,978,000","103,432,000","101,124,000","89,730,000","88,820,000","35,559,000","55,428,000","64,581,000","83,156,000","47,928,000","40,204,000","38,825,000","38,594,000","25,390,000","21,544,000","23,144,000","18,783,000","17,915,000","15,988,000","12,034,000","11,302,000","8,759,000","5,172,000","4,435,000","8,861,000","7,399,000","498,000","4,825,000","4,329,000","1,797,000","1,866,000","2,375,000","1,165,000","1,240,000","1,546,000","575,000","1,490,000","1,402,000","4,952,000","3,326,000","61,000","1,197,000","3,737,000","2,385,000","115,000","7,244,000","994,000","414,000","515,000","2,409,000","400,000","1,300,000","9,400,000","6,600,000","2,000,000","6,100,000","6,200,000","4,000,000","7,000,000","3,900,000","5,200,000","3,800,000","8,300,000"
			RawMaterials,"37,264,000","38,743,000","38,071,000","48,584,000","39,419,000","62,579,000","54,236,000","61,141,000","26,865,000","28,824,000","40,223,000","46,623,000","49,646,000","35,193,000","40,611,000","51,693,000","45,295,000","50,208,000","65,816,000","47,539,000","80,846,000","77,726,000","59,902,000","64,243,000","53,337,000","26,779,000","31,617,000","22,956,000","32,435,000","10,116,000","19,438,000","24,629,000","18,847,000","8,059,000","28,795,000","18,679,000","17,863,000","21,521,000","18,843,000","15,037,000","26,930,000","23,013,000","28,477,000","29,333,000","18,724,000","12,437,000","28,141,000","22,907,000","12,237,000","18,040,000",,"23,044,000","20,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"10,058,000","7,496,000","7,191,000","4,455,000","10,700,000","9,355,000","8,565,000","12,784,000","8,399,000","8,579,000","7,437,000","5,081,000","6,343,000","2,322,000","2,820,000","11,114,000","9,747,000","7,355,000","4,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"36,772,000","31,719,000","41,958,000","25,288,000","22,308,000","27,943,000","27,010,000","35,606,000","34,897,000","27,734,000","24,427,000","32,333,000","24,158,000","36,005,000","42,290,000","29,712,000","40,617,000","31,083,000","27,991,000","21,227,000","11,730,000","20,854,000","10,292,000","14,486,000","10,253,000","16,990,000","17,452,000","31,610,000","31,364,000","36,711,000","79,941,000","105,220,000","78,165,000","77,218,000","90,302,000","69,207,000","61,271,000","65,516,000","41,076,000","53,962,000","76,494,000","78,106,000","61,253,000","59,460,000","16,831,000","42,975,000","36,421,000","60,244,000","35,689,000","22,150,000",,"15,528,000","5,312,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,"57,000",,"11,000","1,000","1,000","8,000","7,000",,"21,000","2,000","7,000","5,000","9,000",,"6,000",,,"3,000","2,000","11,000","3,000","17,000","53,000","25,000","22,000","21,000","13,000","7,379,000","3,979,000","8,000","5,000",,"27,000","4,000","16,000","19,000","5,000","2,000","14,000",,"22,000","19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"5,005,000","5,005,000","5,089,000","22,083,000","15,338,000","5,736,000","7,512,000","17,481,000","23,372,000","27,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,"255,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"39,162,000","39,200,000","57,330,000","61,796,000","64,000,000","60,809,000","65,576,000","79,458,000","69,565,000","54,530,000","58,469,000","44,877,000","41,329,000","35,986,000","42,659,000","42,526,000","48,432,000","42,890,000","45,533,000","31,012,000","34,351,000","29,271,000","27,322,000","36,105,000","36,359,000","32,114,000","37,387,000","22,918,000","30,368,000","27,546,000","29,457,000","29,045,000","37,653,000","72,994,000","24,008,000","25,879,000","30,147,000","34,777,000","25,616,000","22,177,000","30,504,000","26,174,000","25,460,000","22,212,000","20,991,000","19,798,000","8,904,000","15,028,000","14,099,000","10,825,000","9,096,000","12,674,000","11,463,000","8,736,000","13,540,000","9,446,000","6,762,000","6,302,000","4,170,000","2,464,000","2,598,000","3,396,000","2,777,000","2,045,000","2,284,000","2,176,000","3,021,000","4,059,000","1,745,000","2,006,000","3,308,000","1,119,000","1,309,000","1,540,000","5,344,000","4,269,000","5,184,000","6,143,000","4,606,000","5,015,000","6,863,000","9,218,000","19,621,000","12,269,000","10,541,000","9,111,000","10,487,000","10,689,000","9,454,000","19,100,000","7,200,000","2,900,000","4,500,000","3,300,000","4,300,000","4,900,000","2,800,000","3,500,000","600,000","1,000,000","1,200,000","1,400,000"
	TotalNonCurrentAssets,"5,349,600,000","5,363,317,000","5,344,643,000","5,343,766,000","5,305,470,000","5,353,450,000","5,436,758,000","5,596,647,000","5,937,578,000","6,004,567,000","6,042,935,000","6,118,546,000","6,174,741,000","6,035,792,000","6,173,744,000","6,481,963,000","6,529,742,000","6,501,448,000","6,546,810,000","5,312,666,000","5,333,623,000","5,343,023,000","5,343,708,000","5,293,285,000","5,243,003,000","5,153,283,000","5,103,849,000","3,044,511,000","2,964,200,000","2,875,008,000","2,643,305,000","2,523,358,000","2,403,217,000","2,326,979,000","2,155,501,000","1,847,052,000","1,793,026,000","1,705,630,000","1,679,888,000","1,658,627,000","1,628,144,000","1,354,740,000","1,347,840,000","1,220,521,000","1,238,855,000","1,254,197,000","928,760,000","941,028,000","946,144,000","958,883,000","978,697,000","1,005,209,000","1,011,838,000","1,010,547,000","1,020,278,000","926,597,000","687,233,000","694,283,000","716,047,000","96,243,000","89,448,000","91,095,000","90,689,000","92,991,000","89,610,000","91,328,000","79,163,000","80,869,000","67,395,000","65,758,000","65,000,000","58,771,000","57,664,000","58,904,000","46,011,000","46,714,000","46,423,000","44,707,000","43,393,000","44,009,000","45,314,000","48,013,000","93,854,000","95,326,000","97,041,000","98,739,000","101,095,000","102,133,000","103,914,000","105,900,000","107,300,000","109,000,000","110,500,000","112,000,000","109,400,000","103,800,000","99,600,000","98,900,000","98,000,000","97,400,000","98,400,000","99,500,000"
		NetPPE,"4,596,141,000","4,601,986,000","4,580,711,000","4,569,619,000","4,526,498,000","4,557,834,000","4,626,654,000","4,670,944,000","4,987,242,000","5,027,371,000","5,051,088,000","5,094,701,000","5,138,227,000","4,977,514,000","5,084,744,000","5,381,003,000","5,413,988,000","5,430,535,000","5,463,148,000","4,213,814,000","4,222,769,000","4,214,864,000","4,198,266,000","4,125,794,000","4,060,224,000","3,931,979,000","3,826,822,000","1,815,770,000","1,730,162,000","1,631,001,000","1,419,986,000","1,324,272,000","1,203,754,000","1,128,744,000","969,337,000","656,039,000","591,745,000","565,281,000","535,951,000","512,252,000","485,683,000","416,925,000","394,965,000","256,475,000","260,359,000","265,056,000","286,671,000","292,630,000","302,827,000","284,887,000","307,919,000","292,882,000","291,445,000","282,105,000","279,643,000","174,442,000","105,027,000","102,000,000","116,863,000","29,893,000","30,713,000","31,316,000","31,803,000","32,473,000","33,130,000","33,769,000","34,064,000","34,589,000","33,525,000","33,786,000","36,397,000","34,318,000","33,347,000","33,971,000","44,947,000","45,686,000","45,306,000","44,460,000","42,930,000","43,334,000","44,427,000","45,710,000","84,209,000","85,349,000","86,738,000","88,106,000","90,132,000","90,836,000","92,284,000","93,900,000","95,000,000","96,400,000","97,500,000","98,600,000","95,700,000","89,800,000","89,100,000","88,600,000","87,500,000","87,100,000","87,900,000","88,900,000"
			GrossPPE,"6,221,460,000","6,170,855,000","6,091,562,000","6,022,189,000","5,922,238,000","5,893,419,000","5,934,910,000","5,920,948,000","6,309,618,000","6,283,686,000","6,272,176,000","6,262,876,000","6,238,284,000","6,006,877,000","5,972,003,000","6,252,172,000","6,218,899,000","6,165,521,000","6,145,048,000","4,843,007,000","4,814,044,000","4,763,396,000","4,707,685,000","4,589,038,000","4,476,649,000","4,310,226,000","4,163,909,000","2,120,646,000","2,017,239,000","1,899,058,000","1,668,131,000","1,552,110,000","1,415,443,000","1,327,974,000","1,155,977,000","833,151,000","759,892,000","723,225,000","684,663,000","652,178,000","617,611,000","541,138,000","511,899,000","374,284,000","374,479,000","373,339,000","390,505,000","391,443,000","396,993,000","373,927,000","391,776,000","371,406,000","364,305,000","349,212,000","339,837,000","230,707,000","157,472,000","150,413,000","160,859,000","70,801,000","70,697,000","70,382,000","70,202,000","69,962,000","69,912,000","69,708,000","69,192,000","69,863,000","68,094,000","73,023,000","74,765,000","72,654,000","71,095,000","70,695,000","119,778,000","119,906,000","120,242,000","118,418,000","116,019,000","115,313,000","115,236,000","115,336,000","114,347,000","114,011,000","113,904,000","113,715,000","117,639,000","116,675,000","116,417,000","116,300,000","118,800,000","118,600,000","118,000,000","119,300,000","114,700,000","107,200,000","105,300,000","105,100,000","102,500,000","101,000,000","100,500,000","100,100,000"
				Properties,"3,635,091,000","3,633,002,000","3,629,384,000","3,609,161,000","3,597,404,000","566,019,000","3,664,591,000","3,667,291,000","3,697,353,000","804,470,000","791,353,000","789,360,000","788,268,000","3,706,546,000","3,687,311,000","3,887,159,000","3,871,915,000","3,816,349,000","3,731,148,000","3,087,725,000","2,926,325,000","2,956,914,000","2,716,686,000","2,707,073,000","2,703,367,000","2,543,023,000","2,523,175,000","517,587,000","512,098,000","504,650,000","491,894,000","453,231,000","450,542,000","369,090,000","288,652,000","277,460,000","258,554,000","242,437,000","218,155,000","205,435,000",,"0",,,,"0",,,,"0","0","0","0","0",,"0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,037,000","13,278,000",,"13,140,000",,,,"14,335,000",,,,"170,302,000","167,014,000","166,207,000","153,340,000","152,733,000",,"12,417,000","12,417,000","75,147,000","11,962,000",,,"808,000",,,,"967,000",,,,"1,167,000",,,,"1,481,000",,,,"3,492,000",,,,"3,718,000",,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"2,011,557,000","2,003,480,000","1,977,362,000","1,965,012,000","1,948,234,000",,"1,913,841,000","1,896,885,000","2,272,449,000","5,145,092,000","5,121,980,000","5,103,365,000","5,093,217,000","2,165,151,000","2,139,579,000","2,208,824,000","2,198,701,000","2,148,513,000","2,302,010,000","1,656,732,000","1,357,920,000","1,318,054,000","1,290,135,000","1,268,246,000","1,244,480,000","1,235,173,000","1,203,814,000","1,168,699,000","1,143,533,000","1,132,863,000","886,404,000","870,462,000","758,142,000","752,544,000","665,788,000","425,932,000","415,600,000","411,690,000","385,274,000","369,487,000",,"333,959,000",,,,"185,416,000",,,,"186,010,000","186,552,000","186,189,000","176,554,000","156,998,000",,"197,943,000","126,713,000","60,762,000","73,670,000",,,"3,873,000",,,,"3,893,000",,,,"4,207,000",,,,"4,553,000",,,,"4,665,000","116,019,000",,,"111,618,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,"173,972,000","184,236,000","183,467,000","187,274,000","192,972,000","5,327,400,000","201,379,000","207,907,000","217,780,000","218,962,000","226,614,000","233,388,000","241,943,000","41,155,000","47,800,000","51,597,000","51,483,000","48,891,000","53,821,000","55,668,000","48,204,000","48,203,000","46,915,000","46,915,000","46,915,000","46,455,000","46,456,000","46,457,000","42,718,000","39,312,000","34,336,000","32,705,000","27,995,000","23,303,000","20,645,000","20,096,000","19,268,000","16,557,000","14,062,000","11,934,000",,"179,803,000",,,,"169,095,000",,,,"12,802,000","33,722,000","12,649,000","11,379,000","11,575,000",,"11,721,000","11,654,000","7,402,000","72,417,000",,,"65,623,000",,,,"64,848,000",,,,"66,808,000",,,,"64,661,000",,,,"110,261,000",,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"400,840,000","350,137,000","301,349,000","260,742,000","183,628,000",,"155,099,000","148,865,000","122,036,000","115,162,000","132,229,000","136,763,000","114,856,000","94,025,000","97,313,000","104,592,000","96,800,000","151,768,000","58,069,000","42,882,000","481,595,000","440,225,000","653,949,000","566,804,000","481,887,000","485,575,000","390,464,000","387,903,000","318,890,000","222,233,000","255,497,000","195,712,000","178,764,000","183,037,000","180,892,000","109,663,000","66,470,000","52,541,000","53,135,000","52,044,000",,"14,236,000",,,,"4,493,000",,,,"4,813,000","4,488,000","6,361,000","23,032,000","27,906,000",,"8,626,000","6,688,000","7,102,000","2,810,000",,,"78,000",,,,,,,,"841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,625,319,000","-1,568,869,000","-1,510,851,000","-1,452,570,000","-1,395,740,000","-1,335,585,000","-1,308,256,000","-1,250,004,000","-1,322,376,000","-1,256,315,000","-1,221,088,000","-1,168,175,000","-1,100,057,000","-1,029,363,000","-887,259,000","-871,169,000","-804,911,000","-734,986,000","-681,900,000","-629,193,000","-591,275,000","-548,532,000","-509,419,000","-463,244,000","-416,425,000","-378,247,000","-337,087,000","-304,876,000","-287,077,000","-268,057,000","-248,145,000","-227,838,000","-211,689,000","-199,230,000","-186,640,000","-177,112,000","-168,147,000","-157,944,000","-148,712,000","-139,926,000","-131,928,000","-124,213,000","-116,934,000","-117,809,000","-114,120,000","-108,283,000","-103,834,000","-98,813,000","-94,166,000","-89,040,000","-83,857,000","-78,524,000","-72,860,000","-67,107,000","-60,194,000","-56,265,000","-52,445,000","-48,413,000","-43,996,000","-40,908,000","-39,984,000","-39,066,000","-38,399,000","-37,489,000","-36,782,000","-35,939,000","-35,128,000","-35,274,000","-34,569,000","-39,237,000","-38,368,000","-38,336,000","-37,748,000","-36,724,000","-74,831,000","-74,220,000","-74,936,000","-73,958,000","-73,089,000","-71,979,000","-70,809,000","-69,626,000","-30,138,000","-28,662,000","-27,166,000","-25,609,000","-27,507,000","-25,839,000","-24,133,000","-22,400,000","-23,800,000","-22,200,000","-20,500,000","-20,700,000","-19,000,000","-17,400,000","-16,200,000","-16,500,000","-15,000,000","-13,900,000","-12,600,000","-11,200,000"
		GoodwillAndOtherIntangibleAssets,"428,742,000","429,022,000","429,107,000","429,906,000","429,807,000","430,701,000","431,137,000","433,928,000","438,030,000","440,886,000","444,674,000","449,137,000","452,453,000","464,561,000","493,337,000","498,731,000","503,801,000","507,452,000","512,487,000","518,435,000","524,195,000","529,933,000","535,759,000","541,320,000","545,832,000","548,492,000","554,503,000","400,960,000","404,964,000","407,977,000","379,492,000","382,039,000","384,960,000","387,974,000","390,799,000","393,832,000","397,268,000","400,111,000","404,186,000","408,571,000","413,490,000","418,402,000","426,369,000","433,709,000","440,440,000","445,221,000","448,361,000","452,225,000","456,785,000","481,481,000","469,705,000","478,035,000","507,207,000","516,358,000","503,556,000","512,873,000","519,317,000","531,758,000","540,053,000","31,351,000","32,434,000","33,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
