name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"1,237,875,000","1,248,819,000","1,158,490,000","744,767,000","700,847,000","690,589,000","623,835,000","575,836,000","549,574,000","558,612,000","532,212,000","480,769,000","466,391,000","460,612,000","454,198,000","169,358,000","155,645,000","164,337,000"
	CurrentAssets,"722,231,000","749,438,000","846,758,000","436,462,000","497,659,000","483,793,000","420,976,000","379,801,000","355,454,000","362,962,000","424,993,000","411,130,000","400,429,000","396,788,000","381,305,000","105,987,000","102,432,000","111,255,000"
		CashCashEquivalentsAndShortTermInvestments,"526,100,000","512,292,000","651,895,000","261,038,000","340,331,000","291,846,000","269,107,000","242,101,000","226,693,000","212,267,000","296,636,000","296,964,000","298,980,000","283,235,000","287,151,000","23,655,000","26,424,000","27,210,000"
			CashAndCashEquivalents,"287,455,000","278,000,000","435,854,000","135,927,000","228,386,000","178,223,000","141,387,000","136,467,000","107,769,000","74,363,000","171,303,000","185,663,000","167,966,000","165,116,000","253,026,000","23,655,000","26,424,000","27,210,000"
			OtherShortTermInvestments,"238,645,000","234,292,000","216,041,000","125,111,000","111,945,000","113,623,000","127,720,000","105,634,000","118,924,000","137,904,000","125,333,000","111,301,000","131,014,000","118,119,000","34,125,000",,,
		Receivables,"96,381,000","136,601,000","115,421,000","100,483,000","82,822,000","115,342,000","87,502,000","81,782,000","74,378,000","94,827,000","81,201,000","68,983,000","56,975,000","68,261,000","59,035,000","49,930,000","43,088,000","50,881,000"
			AccountsReceivable,"96,381,000","136,601,000","115,421,000","100,483,000","82,822,000","115,342,000","87,502,000","81,782,000","74,378,000","94,827,000","81,201,000","68,983,000","56,975,000","68,261,000","59,035,000","49,930,000","43,088,000","50,881,000"
				GrossAccountsReceivable,"96,804,000","137,125,000","115,714,000","100,723,000","83,148,000","115,603,000","87,816,000","82,079,000","74,777,000","95,591,000","81,758,000","69,108,000","57,345,000","68,449,000","59,231,000","50,191,000","43,248,000","51,041,000"
				AllowanceForDoubtfulAccountsReceivable,"-423,000","-524,000","-293,000","-240,000","-326,000","-261,000","-314,000","-297,000","-399,000","-764,000","-557,000","-125,000","-370,000","-188,000","-196,000","-261,000","-160,000","-160,000"
		PrepaidAssets,"59,415,000","60,234,000","45,194,000","42,255,000","42,570,000","44,462,000","34,236,000","26,298,000","25,632,000","27,369,000","21,126,000","20,316,000","20,636,000","22,020,000","14,718,000","13,324,000","14,795,000","15,994,000"
		CurrentDeferredAssets,"40,335,000","40,311,000","34,248,000","32,686,000","31,936,000","32,143,000","30,131,000","29,620,000","28,751,000","28,499,000","26,030,000","24,867,000","23,838,000","23,272,000","20,401,000","19,078,000","18,125,000","17,170,000"
	TotalNonCurrentAssets,"515,644,000","499,381,000","311,732,000","308,305,000","203,188,000","206,796,000","202,859,000","196,035,000","194,120,000","195,650,000","107,219,000","69,639,000","65,962,000","63,824,000","72,893,000","63,371,000","53,213,000","53,082,000"
		NetPPE,"77,119,000","75,363,000","74,749,000","74,706,000","77,274,000","78,346,000","81,390,000","75,620,000","71,817,000","69,694,000","58,871,000","24,150,000","22,543,000","19,852,000","34,418,000","23,493,000","14,610,000","13,006,000"
			GrossPPE,"105,761,000","101,733,000","99,128,000","96,582,000","96,669,000","96,148,000","103,302,000","95,512,000","91,231,000","87,404,000","75,401,000","39,965,000","37,193,000","33,038,000","46,409,000","34,362,000","24,351,000","21,734,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"39,971,000","35,147,000","32,342,000","30,710,000","29,821,000","28,941,000","30,350,000","28,360,000","26,381,000","25,738,000","23,959,000","19,808,000","17,852,000","15,414,000","15,767,000","15,181,000","14,097,000","13,030,000"
