name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"19,512,853,000","19,535,540,000","17,430,460,000","16,842,773,000","16,173,560,000","17,053,911,000","15,496,633,000","15,604,461,000","15,391,460,000","16,400,796,000","15,689,711,000","16,024,369,000","16,830,752,000","17,784,445,000","16,978,025,000","16,748,808,000","16,124,805,000","16,462,809,000","15,056,966,000","14,200,025,000","13,419,375,000","14,206,366,000","13,138,043,000","12,946,806,000","12,352,787,000","13,021,930,000","12,006,198,000","12,111,814,000","11,144,488,000","12,442,856,000","11,311,526,000","11,559,593,000","11,032,916,000","12,060,883,000","10,366,049,000","10,507,721,000","10,360,129,000","10,785,687,000","10,075,363,000","10,034,902,000","10,138,748,000","9,829,079,000","9,868,727,000","10,070,034,000","9,579,475,000","9,600,538,000","8,708,885,000","7,988,010,000","7,454,532,000","7,762,366,000","7,175,375,000","6,803,562,000","6,467,231,000","7,118,285,000","8,092,074,000","8,538,713,000","8,080,363,000","8,059,860,000","7,653,976,000","7,382,272,000","7,078,827,000","6,669,572,000","6,283,026,000","6,545,411,000","6,131,452,000","6,044,917,000","5,584,788,000","5,582,046,000","5,579,031,000","5,509,101,000","5,333,272,000","5,356,326,000","5,285,603,000","5,332,988,000","5,036,355,000","5,228,480,000","4,678,610,000","4,667,605,000","4,694,513,000","5,064,061,000","5,478,698,000","5,358,984,000","5,808,717,000","6,141,487,000","6,812,840,000","7,604,541,000","5,707,405,000","5,609,158,000","4,754,919,000","4,483,300,000","4,460,200,000","4,127,700,000","4,127,300,000","3,839,900,000","3,835,400,000","3,708,700,000","3,580,100,000","3,537,800,000","3,423,500,000","3,278,100,000","3,201,300,000","2,710,400,000","2,685,500,000","2,713,900,000","2,790,200,000","2,701,000,000","2,573,600,000","2,404,500,000","2,289,000,000","2,038,800,000","1,626,700,000","1,436,100,000","1,369,100,000","1,191,300,000","1,175,800,000","1,020,000,000","957,700,000","780,900,000","794,400,000","777,100,000","777,700,000","745,400,000","673,400,000","453,000,000","462,700,000","478,000,000","494,500,000","499,600,000","500,400,000","497,700,000","488,100,000","530,100,000","345,600,000","337,300,000","351,900,000"
	CurrentAssets,"15,941,484,000","15,893,323,000","13,725,664,000","13,082,624,000","12,367,068,000","13,152,899,000","11,659,899,000","11,793,968,000","11,588,058,000","12,526,159,000","11,839,648,000","12,110,356,000","12,253,884,000","13,608,300,000","12,719,431,000","12,462,294,000","11,767,213,000","12,417,759,000","11,039,168,000","10,223,162,000","9,484,503,000","10,316,721,000","9,191,264,000","9,035,684,000","8,427,570,000","9,186,471,000","8,181,801,000","8,303,133,000","7,701,306,000","9,032,607,000","7,829,698,000","8,022,386,000","7,486,762,000","8,585,770,000","7,277,818,000","7,460,473,000","7,305,483,000","7,715,301,000","6,964,553,000","7,025,424,000","7,169,651,000","7,024,591,000","7,101,673,000","7,329,348,000","6,901,914,000","7,085,834,000","6,341,298,000","5,970,556,000","5,551,227,000","5,839,628,000","5,347,888,000","4,997,785,000","4,700,782,000","5,345,768,000","5,304,017,000","5,696,974,000","5,456,394,000","5,589,395,000","5,214,130,000","5,052,425,000","4,814,360,000","4,895,621,000","4,659,819,000","4,945,297,000","4,573,013,000","4,517,474,000","4,212,490,000","4,193,864,000","4,142,514,000","4,027,533,000","3,819,941,000","3,852,759,000","3,757,037,000","3,769,647,000","3,592,707,000","3,759,976,000","3,254,675,000","3,333,735,000","3,319,850,000","3,626,226,000","3,584,597,000","3,471,386,000","3,879,208,000","4,242,210,000","4,912,983,000","5,764,210,000","4,295,465,000","4,169,628,000","3,443,205,000","3,157,900,000","3,130,500,000","2,923,700,000","2,954,600,000","2,860,800,000","2,867,100,000","2,762,400,000","2,659,800,000","2,630,300,000","2,548,000,000","2,480,600,000","2,401,500,000","2,120,100,000","2,082,600,000","2,119,100,000","2,196,500,000","2,104,700,000","1,979,000,000","1,817,400,000","1,716,300,000","1,558,200,000","1,223,800,000","1,049,200,000","1,018,200,000","869,600,000","871,900,000","730,500,000","705,500,000","548,800,000","547,800,000","491,500,000","495,500,000","512,400,000","314,200,000","316,400,000","323,200,000","327,100,000","346,500,000","355,600,000","359,000,000","356,600,000","348,600,000","382,300,000","259,700,000","245,700,000","266,100,000"
		CashCashEquivalentsAndShortTermInvestments,"242,791,000","222,194,000","215,932,000","244,070,000","227,701,000","373,615,000","227,019,000","205,828,000","200,998,000","300,103,000","262,254,000","269,989,000","351,899,000","509,327,000","474,191,000","330,519,000","548,644,000","730,083,000","584,339,000","419,918,000","521,562,000","534,320,000","384,415,000","495,771,000","394,655,000","273,090,000","336,744,000","399,721,000","305,293,000","400,355,000","258,233,000","308,936,000","258,283,000","390,602,000","251,790,000","345,891,000","364,151,000","409,684,000","358,550,000","325,832,000","739,708,000","396,887,000","544,566,000","531,024,000","521,302,000","926,321,000","509,724,000","576,664,000","810,051,000","1,137,007,000","1,150,770,000","908,427,000","618,505,000","451,272,000","243,437,000","284,483,000","391,884,000","447,731,000","317,607,000","278,997,000","141,413,000","337,730,000","252,851,000","329,849,000","380,176,000","580,661,000","653,667,000","616,213,000","612,988,000","463,894,000","237,558,000","261,947,000","419,586,000","612,404,000","677,948,000","725,582,000","341,332,000","694,092,000","717,820,000","909,102,000","809,506,000","556,861,000","320,050,000","69,094,000","67,176,000","55,546,000","43,565,000","46,928,000","66,595,000","44,900,000","49,300,000","39,200,000","89,600,000","158,900,000","87,600,000","79,700,000","63,200,000","112,700,000","137,000,000","115,100,000","128,800,000","136,400,000","100,000,000","62,600,000","77,900,000","93,900,000","77,600,000","76,200,000","90,800,000","105,600,000","57,600,000","45,900,000","54,700,000","60,700,000","51,300,000","42,300,000","57,100,000","3,400,000","6,700,000","1,100,000","3,000,000","1,500,000","1,400,000","1,100,000","700,000","900,000","600,000","2,000,000","3,600,000","4,600,000","6,700,000","9,700,000","13,400,000","32,000,000","46,800,000"
			CashAndCashEquivalents,"242,791,000","222,194,000","215,932,000","244,070,000","227,701,000","373,615,000","227,019,000","205,828,000","200,998,000","300,103,000","262,254,000","269,989,000","351,899,000","509,327,000","474,191,000","330,519,000","548,644,000","730,083,000","584,339,000","419,918,000","521,562,000","534,320,000","384,415,000","495,771,000","394,655,000","273,090,000","336,744,000","399,721,000","305,293,000","400,355,000","258,233,000","308,936,000","258,283,000","390,602,000","251,790,000","345,891,000","364,151,000","409,684,000","358,550,000","325,832,000","739,708,000","396,887,000","544,566,000","531,024,000","521,302,000","926,321,000","509,724,000","576,664,000","810,051,000","1,137,007,000","1,150,770,000","908,427,000","618,505,000","451,272,000","243,437,000","284,483,000","391,884,000","447,731,000","317,607,000","278,997,000","141,413,000","337,730,000","252,851,000","329,849,000","380,176,000","580,661,000","653,667,000","616,213,000","612,988,000","305,294,000","237,558,000","261,947,000","419,586,000","612,404,000","677,948,000","725,582,000","341,332,000","694,092,000","717,820,000","909,102,000","809,506,000","556,861,000","320,050,000","69,094,000","67,176,000","55,546,000","43,565,000","46,928,000","66,595,000","44,900,000","49,300,000","39,200,000","89,600,000","158,900,000","87,600,000","79,700,000","63,200,000","112,700,000","137,000,000","115,100,000","128,800,000","136,400,000","100,000,000","62,600,000","77,900,000","93,900,000","77,600,000","76,200,000","90,800,000","105,600,000","57,600,000","45,900,000","54,700,000","60,700,000","51,300,000","42,300,000","57,100,000","3,400,000","6,700,000","1,100,000","3,000,000","1,500,000","1,400,000","1,100,000","700,000","900,000","600,000","2,000,000","3,600,000","4,600,000","6,700,000","9,700,000","13,400,000","32,000,000","46,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"10,621,942,000","11,123,946,000","9,329,427,000","8,846,715,000","8,503,010,000","9,205,343,000","7,958,675,000","7,954,038,000","7,817,019,000","8,482,687,000","7,841,851,000","7,976,603,000","7,902,516,000","8,945,463,000","8,229,791,000","8,076,896,000","7,378,453,000","8,171,092,000","7,070,629,000","6,531,452,000","5,867,182,000","6,746,687,000","5,912,085,000","5,704,633,000","5,256,022,000","6,161,418,000","5,065,503,000","5,084,531,000","4,874,484,000","6,043,850,000","5,060,959,000","5,137,798,000","4,846,349,000","5,769,759,000","4,568,553,000","4,723,601,000","4,493,418,000","4,923,898,000","4,336,757,000","4,401,677,000","4,207,647,000","4,482,117,000","4,174,050,000","4,347,411,000","4,124,118,000","4,102,870,000","3,602,733,000","3,372,945,000","3,081,692,000","3,136,141,000","2,707,968,000","2,536,391,000","2,444,842,000","3,087,290,000","3,091,544,000","3,326,534,000","3,074,844,000","3,281,169,000","3,101,272,000","3,037,082,000","2,838,900,000","2,710,321,000","2,637,248,000","2,629,110,000","2,392,874,000","2,316,932,000","2,068,476,000","2,118,510,000","2,009,229,000","1,984,122,000","1,970,624,000","2,008,812,000","1,867,915,000","1,770,690,000","1,561,315,000","1,593,751,000","1,525,287,000","1,378,562,000","1,353,665,000","1,403,031,000","1,426,104,000","1,458,553,000","1,634,770,000","1,879,489,000","2,046,477,000","2,635,595,000","2,282,899,000","2,213,078,000","1,785,361,000","1,638,700,000","1,608,100,000","1,478,400,000","1,452,000,000","1,354,400,000","1,421,500,000","1,325,200,000","1,228,900,000","1,245,400,000","1,199,600,000","1,130,300,000","1,130,600,000","902,900,000","982,500,000","982,300,000","1,018,000,000","940,000,000","931,500,000","860,100,000","813,400,000","697,000,000","583,900,000","498,400,000","478,600,000","363,100,000","400,500,000","313,800,000","298,400,000","240,700,000","259,000,000","221,800,000","222,300,000","213,100,000","144,300,000","138,200,000","143,000,000","138,100,000","154,900,000","147,100,000","156,200,000","151,500,000","147,200,000","159,800,000","92,800,000","79,700,000","80,800,000"
			AccountsReceivable,"10,621,942,000","11,123,946,000","9,329,427,000","8,846,715,000","8,503,010,000","9,205,343,000","7,958,675,000","7,954,038,000","7,817,019,000","8,482,687,000","7,841,851,000","7,976,603,000","7,902,516,000","8,945,463,000","8,229,791,000","8,076,896,000","7,378,453,000","8,171,092,000","7,070,629,000","6,531,452,000","5,867,182,000","6,746,687,000","5,912,085,000","5,704,633,000","5,256,022,000","6,161,418,000","5,065,503,000","5,084,531,000","4,874,484,000","6,043,850,000","5,060,959,000","5,137,798,000","4,846,349,000","5,769,759,000","4,568,553,000","4,723,601,000","4,493,418,000","4,923,898,000","4,336,757,000","4,401,677,000","4,207,647,000","4,482,117,000","4,174,050,000","4,347,411,000","4,124,118,000","4,102,870,000","3,602,733,000","3,372,945,000","3,081,692,000","3,136,141,000","2,707,968,000","2,536,391,000","2,444,842,000","3,087,290,000","3,091,544,000","3,326,534,000","3,074,844,000","3,281,169,000","3,101,272,000","3,037,082,000","2,838,900,000","2,710,321,000","2,637,248,000","2,629,110,000","2,392,874,000","2,316,932,000","2,068,476,000","2,118,510,000","2,009,229,000","1,984,122,000","1,970,624,000","2,008,812,000","1,867,915,000","1,770,690,000","1,561,315,000","1,593,751,000","1,525,287,000","1,378,562,000","1,353,665,000","1,403,031,000","1,426,104,000","1,458,553,000","1,634,770,000","1,879,489,000","2,046,477,000","2,635,595,000","2,282,899,000","2,213,078,000","1,785,361,000","1,638,700,000","1,608,100,000","1,478,400,000","1,452,000,000","1,354,400,000","1,421,500,000","1,325,200,000","1,228,900,000","1,245,400,000","1,199,600,000","1,130,300,000","1,130,600,000","902,900,000",,"982,300,000","1,018,000,000","940,000,000","931,500,000","860,100,000","813,400,000","697,000,000","583,900,000","498,400,000","478,600,000","363,100,000",,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"10,709,125,000","11,199,847,000","9,407,642,000","8,928,335,000","8,591,443,000","9,298,135,000","8,053,819,000","8,052,930,000","7,930,947,000","8,549,422,000","7,906,758,000","8,045,924,000","7,962,977,000","9,021,051,000","8,302,455,000","8,138,078,000","7,438,017,000","8,227,383,000","7,124,677,000","6,587,026,000","5,920,140,000","6,798,943,000","5,963,744,000","5,754,519,000","5,305,713,000","6,211,077,000","5,114,877,000","5,137,372,000","4,926,471,000","6,103,038,000","5,121,783,000","5,200,036,000","4,908,862,000","5,833,888,000","4,620,752,000","4,779,122,000","4,546,463,000","4,978,136,000","4,390,072,000","4,449,070,000","4,253,528,000","4,530,242,000","4,223,027,000","4,393,042,000","4,167,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-87,183,000","-75,901,000","-78,215,000","-81,620,000","-88,433,000","-92,792,000","-95,144,000","-98,892,000","-113,928,000","-66,735,000","-64,907,000","-69,321,000","-60,461,000","-75,588,000","-72,664,000","-61,182,000","-59,564,000","-56,291,000","-54,048,000","-55,574,000","-52,958,000","-52,256,000","-51,659,000","-49,886,000","-49,691,000","-49,659,000","-49,374,000","-52,841,000","-51,987,000","-59,188,000","-60,824,000","-62,238,000","-62,513,000","-64,129,000","-52,199,000","-55,521,000","-53,045,000","-54,238,000","-53,315,000","-47,393,000","-45,881,000","-48,125,000","-48,977,000","-45,631,000","-43,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"4,645,116,000","4,201,965,000","3,834,988,000","3,636,082,000","3,275,389,000","3,287,308,000","3,235,802,000","3,420,912,000","3,334,298,000","3,477,120,000","3,503,481,000","3,596,613,000","3,734,905,000","3,878,678,000","3,722,808,000","3,775,884,000","3,572,714,000","3,302,518,000","3,168,769,000","3,045,377,000","2,905,502,000","2,855,645,000","2,605,408,000","2,504,121,000","2,441,798,000","2,466,490,000","2,478,907,000","2,517,815,000","2,255,167,000","2,335,257,000","2,242,774,000","2,295,216,000","2,094,439,000","2,167,287,000","2,165,984,000","2,104,717,000","2,066,516,000","2,052,720,000","2,079,446,000","2,074,777,000","2,011,442,000","1,963,910,000","2,193,792,000","2,248,046,000","2,074,970,000","1,908,953,000","2,013,711,000","1,805,779,000","1,476,648,000","1,397,668,000","1,308,345,000","1,359,258,000","1,446,097,000","1,626,559,000","1,777,844,000","1,890,171,000","1,805,612,000","1,679,866,000","1,624,958,000","1,577,843,000","1,672,983,000","1,691,536,000","1,628,486,000","1,830,840,000","1,650,407,000","1,494,982,000","1,382,718,000","1,359,081,000","1,410,959,000","1,486,478,000","1,551,633,000","1,519,292,000","1,409,828,000","1,327,523,000","1,296,705,000","1,386,687,000","1,328,264,000","1,201,271,000","1,180,146,000","1,248,989,000","1,290,933,000","1,403,075,000","1,812,478,000","2,228,696,000","2,737,985,000","2,972,661,000","1,926,305,000","1,862,207,000","1,561,861,000","1,444,900,000","1,437,300,000","1,378,300,000","1,379,200,000","1,321,300,000","1,325,400,000","1,333,800,000","1,342,300,000","1,230,100,000","1,184,600,000","1,200,400,000","1,111,000,000","1,044,800,000","977,000,000","1,045,000,000","1,063,800,000","1,039,100,000","935,500,000","846,600,000","781,000,000","725,400,000","562,900,000","489,800,000","470,300,000","435,000,000","412,800,000","367,400,000","342,000,000","298,700,000","277,000,000","264,500,000","266,000,000","293,400,000","164,700,000","173,400,000","176,200,000","184,800,000","187,800,000","203,400,000","195,500,000","196,400,000","190,400,000","208,700,000","125,300,000","124,200,000","123,500,000"
