name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
MarketCap,"4,613,446,687","5,302,048,640","6,033,933,360","6,063,929,730","6,040,454,160","5,826,177,480","5,264,252,580","4,454,774,360","4,625,172,200","3,579,900,800","5,379,985,920","5,279,027,160","5,078,821,422","5,185,791,767","4,171,630,740","5,198,805,425","4,356,294,640","4,256,578,536","4,493,390,188","3,660,416,602","3,411,401,250","3,744,210,000","3,167,168,953","2,437,364,860","2,667,498,480","2,106,046,350","2,281,067,310","2,189,094,970","2,289,571,590","2,624,149,500","2,830,689,940","2,588,546,040","2,593,182,900","2,570,745,590","2,352,926,940","2,206,073,580","2,133,607,394","1,858,042,352","1,691,783,740","1,719,229,013","1,599,742,305","1,646,619,561","1,715,044,673","1,589,834,400","1,617,057,910","1,867,025,880","1,766,442,750","1,479,267,180","1,559,331,200"
EnterpriseValue,"6,293,859,687","6,949,154,640","7,653,618,360","7,207,332,730","7,388,190,160","7,051,601,480","6,684,730,580","5,801,299,360","6,018,177,200","4,934,276,800","6,710,476,920","6,550,679,160","6,265,083,422","6,266,999,767","5,210,958,740","6,256,072,425","5,334,787,640","5,086,285,536","5,377,223,188","4,514,000,602","4,133,085,250","4,407,644,000","3,797,919,953","3,027,241,860","3,268,503,480","2,693,557,350","2,851,078,310","2,737,719,970","2,721,909,590","3,026,165,500","3,230,039,940","2,812,431,040","2,809,238,900","2,796,037,590","2,579,927,940","2,462,443,580","2,305,540,394","2,120,259,352","1,954,000,740","2,055,130,013","1,886,713,305","1,959,899,561","2,046,500,673","1,921,290,400","1,966,348,910","2,237,837,880","2,122,130,750","1,704,508,180","1,648,825,200"
PeRatio,"13.351","14.586","13.908","13.966","14.897","15.446","14.417","12.916","13.653","10.265","15.599","15.825","15.578","16.664","10.833","14.116","12.513","12.694","19.718","16.609","15.847","17.908","15.933","12.966","15.063","12.035","13.23","13.414","13.845","15.613","17.28","15.455","16.111","16.647","15.216","14.563","13.615","12.096","11.074","11.101","11.374","10.682","9.333","8.659","8.859","11.756","7.132","4.647","3.893"
ForwardPeRatio,"10.438","10.661","12.407","11.481","13.055","13.405","12.484","11.136","14.265","9.506","14.389","14.045","14.815","15.314",,,,,,,,,"14.409","11.05","13.643","9.381","11.39","10.846","11.025","12.255","14.663","12.87","12.987","12.788","12.755","11.905","10.989","9.615","9.747","9.579","9.47","8.795","8.818","8.306","8.584","9.931","10.881",,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.225","1.467","1.286","1.298","1.279","1.276","1.19","1.099","0.962","0.975","0.958","0.947","0.88","0.882","0.923","0.954","1.355","1.485",,
PsRatio,"1.718","2.002","2.35","2.475","2.614","2.679","2.534","2.221","2.345","1.824","2.779","2.781","2.697","2.828","2.337","3.007","2.588","2.613","2.853","2.375","2.275","2.568","2.248","1.784","2.006","1.613","1.758","1.736","1.812","2.074","2.213","2.012","2.066","2.105","1.984","1.951","1.866","1.718","1.573","1.719","1.71","1.671","1.55","1.438","1.507","1.796","1.298","0.891","0.791"
PbRatio,"2.395","2.546","2.875","3.004","3.215","3.174","3.06","2.712","3.023","2.166","3.346","3.329","3.312","3.544","2.89","3.699","3.014","2.992","3.509","2.851","2.737","3.066","2.59","2.019","2.275","1.838","1.989","1.828","1.847","2.108","2.187","1.987","2.069","2.104","1.968","1.925","1.56","1.457","1.326","1.34","1.154","1.157","0.959","1.012","1.045","1.252","1.234","1.059","1.183"
EnterprisesValueRevenueRatio,"2.278","10.053","10.57","10.397","11.285","11.058","11.172","10.205","11.445","9.4","12.615","12.582","12.409","12.661","10.693","12.905","11.404","11.059","12.14","10.564","9.991","10.879","9.643","7.891","8.618","7.421","8.051","7.694","7.758","8.768","9.352","8.292","8.484","8.621","7.884","7.708","7.382","6.874","6.417","6.871","6.278","6.838","7.419","6.966","7.148","8.098","7.596","7.066","7.037"
