name,ttm
OperatingCashFlow,"-46,795,589"
FinancingCashFlow,"46,429,690"
EndCashPosition,"662,758"
	ChangesInCash,"-365,899"
	EffectOfExchangeRateChanges,"0"
	BeginningCashPosition,"1,028,657"
IssuanceOfCapitalStock,"74,237,875"
RepaymentOfDebt,"0"
FreeCashFlow,"-46,795,589"
