name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"2,579,652,000","2,560,121,000","2,619,828,000","2,890,830,000","2,838,681,000","2,725,038,000","2,871,283,000","3,015,164,000","2,961,020,000","2,130,225,000","2,326,211,000","2,269,078,000","2,169,163,000","2,355,416,000","2,379,512,000","2,426,975,000","2,368,003,000","2,308,043,000","2,321,041,000","2,279,590,000","2,247,124,000","1,973,989,000","1,908,135,000","1,889,085,000","1,883,635,000","1,888,570,000","1,920,250,000","1,908,348,000","1,882,591,000","1,858,051,000","1,554,387,000","1,544,367,000","1,511,529,000","1,487,264,000","1,510,175,000","1,515,217,000","1,476,233,000","1,456,820,000","974,888,000","980,396,000","985,145,000","985,149,000","990,133,000","985,211,000","982,810,000","990,443,000","1,000,535,000","1,008,889,000","1,013,776,000","1,026,567,000","1,036,367,000","1,047,577,000","1,066,668,000","1,104,926,000","1,108,946,000","1,117,830,000","1,114,847,000","1,122,566,000","1,092,980,000","1,085,550,000","971,410,000","963,935,000","964,765,000","967,924,000","888,916,000","863,684,000","818,812,000","798,073,000","780,001,000","697,663,000","691,200,000","697,224,000","692,975,000","704,799,000","703,626,000","711,140,000","712,078,000","713,685,000","731,983,000","734,704,000","743,352,000","767,575,000","810,270,000","816,655,000","809,960,000","792,475,000","485,189,000","469,442,000","438,139,000","427,100,000","404,000,000","388,800,000","364,700,000","360,900,000","356,800,000","360,000,000","351,100,000","348,600,000","345,300,000","327,000,000","305,600,000","294,400,000","283,000,000","272,700,000","269,600,000","260,800,000","264,700,000","263,200,000","250,100,000","255,200,000","262,800,000","271,700,000","257,300,000"
	CurrentAssets,"442,727,000","415,347,000","472,111,000","731,303,000","661,689,000","528,558,000","648,407,000","771,593,000","678,217,000","507,799,000","487,055,000","466,517,000","427,621,000","409,473,000","437,096,000","493,789,000","458,735,000","425,344,000","446,810,000","440,302,000","400,624,000","508,685,000","435,136,000","400,497,000","380,003,000","365,394,000","395,000,000","388,098,000","366,635,000","362,558,000","340,906,000","331,409,000","306,960,000","282,726,000","300,705,000","298,381,000","261,271,000","243,323,000","193,807,000","194,818,000","191,841,000","183,937,000","192,839,000","181,004,000","174,626,000","159,783,000","170,829,000","166,584,000","161,274,000","164,772,000","163,010,000","167,419,000","175,283,000","200,684,000","192,873,000","190,841,000","180,626,000","205,035,000","179,099,000","189,854,000","173,609,000","197,823,000","241,521,000","270,419,000","216,626,000","207,516,000","164,025,000","156,424,000","141,655,000","124,312,000","113,092,000","114,253,000","106,778,000","115,885,000","109,506,000","128,657,000","124,351,000","120,947,000","129,740,000","124,600,000","124,580,000","121,857,000","160,422,000","165,881,000","157,374,000","163,067,000","234,034,000","221,470,000","189,211,000","177,500,000","156,600,000","139,600,000","125,900,000","131,800,000","130,300,000","136,400,000","131,300,000","124,300,000","117,700,000","97,900,000","75,000,000","113,300,000","101,200,000","89,200,000","84,000,000","75,800,000","79,000,000","76,900,000","66,600,000","68,800,000","71,600,000","78,000,000","62,200,000"
		CashCashEquivalentsAndShortTermInvestments,"19,416,000","17,392,000","45,214,000","306,542,000","263,520,000","142,784,000","200,858,000","199,441,000","118,648,000","126,255,000","53,684,000","19,162,000","8,601,000","17,060,000","10,002,000","14,334,000","9,315,000","21,676,000","31,056,000","12,233,000","6,561,000","164,665,000","54,506,000","9,180,000","5,391,000","15,756,000","6,348,000","7,551,000","7,514,000","13,697,000","11,063,000","6,541,000","6,482,000","7,424,000","10,628,000","6,744,000","3,897,000","9,247,000","8,149,000","3,707,000","6,481,000","3,679,000","10,692,000","3,478,000","1,874,000","4,053,000","8,001,000","2,997,000","1,416,000","22,442,000","4,411,000","1,039,000","17,798,000","47,824,000","17,018,000","14,519,000","18,960,000","65,820,000","20,965,000","23,463,000","17,215,000","61,797,000","76,317,000","97,233,000","54,766,000","60,174,000","11,045,000","14,578,000","7,221,000","18,539,000","6,383,000","5,023,000","3,536,000","29,376,000","10,463,000","11,542,000","13,599,000","21,767,000","15,463,000","11,774,000","11,403,000","14,448,000","14,621,000","21,793,000","8,747,000","11,755,000","146,910,000","129,879,000","96,170,000","97,000,000","70,000,000","53,200,000","49,600,000","66,800,000","56,700,000","62,100,000","62,100,000","60,600,000","44,800,000","22,500,000","4,800,000","54,100,000","35,600,000","22,600,000","20,800,000","18,200,000","13,100,000","9,700,000","2,500,000","10,200,000","10,000,000","11,600,000","2,300,000"
			CashAndCashEquivalents,"19,416,000","17,392,000","45,214,000","306,542,000","263,520,000","142,784,000","200,858,000","199,441,000","118,648,000","126,255,000","53,684,000","19,162,000","8,601,000","17,060,000","10,002,000","14,334,000","9,315,000","21,676,000","31,056,000","12,233,000","6,561,000","164,665,000","54,506,000","9,180,000","5,391,000","15,756,000","6,348,000","7,551,000","7,514,000","13,697,000","11,063,000","6,541,000","6,482,000","7,424,000","10,628,000","6,744,000","3,897,000","9,247,000","8,149,000","3,707,000","6,481,000","3,679,000","10,692,000","3,478,000","1,874,000","4,053,000","8,001,000","2,997,000","1,416,000","22,442,000","4,411,000","1,039,000","17,798,000","47,824,000","17,018,000","14,519,000","18,960,000","65,820,000","20,965,000","23,463,000","17,215,000","61,797,000","76,317,000","97,233,000","54,766,000","60,174,000","11,045,000","14,578,000","7,221,000","18,539,000","6,383,000","5,023,000","3,536,000","29,376,000","10,463,000","11,542,000","13,599,000","21,767,000","15,463,000","11,774,000","11,403,000","14,448,000","14,621,000","21,793,000","8,747,000","11,755,000","146,910,000","129,879,000","96,170,000","97,000,000","70,000,000","53,200,000","49,600,000","66,800,000","56,700,000","62,100,000","62,100,000","60,600,000","44,800,000","22,500,000","4,800,000","54,100,000","35,600,000","22,600,000","20,800,000","18,200,000","13,100,000","9,700,000","2,500,000","10,200,000","10,000,000","11,600,000","2,300,000"
		Receivables,"183,478,000","179,551,000","214,618,000","187,411,000","149,971,000","144,367,000","205,809,000","318,273,000","280,199,000","140,283,000","182,689,000","174,279,000","134,202,000","134,187,000","180,474,000","191,398,000","147,435,000","143,662,000","169,125,000","175,002,000","136,313,000","115,278,000","156,287,000","142,298,000","125,844,000","109,178,000","154,959,000","135,696,000","113,577,000","136,823,000","132,823,000","134,108,000","102,917,000","96,357,000","119,748,000","117,834,000","89,986,000","86,588,000","74,066,000","73,304,000","57,330,000","63,600,000","71,135,000","59,566,000","52,943,000","42,254,000","57,118,000","53,574,000","49,721,000","38,262,000","58,912,000","56,892,000","44,261,000","50,614,000","72,682,000","72,350,000","62,949,000","53,217,000","76,861,000","84,673,000","77,486,000","69,363,000","97,563,000","105,785,000","94,061,000","80,231,000","92,053,000","85,865,000","70,952,000","59,164,000","62,321,000","64,624,000","54,352,000","42,460,000","55,599,000","62,221,000","52,498,000","45,847,000","60,914,000","57,028,000","58,957,000","57,503,000","100,106,000","94,571,000","92,619,000","98,911,000","51,639,000","53,156,000","54,459,000","47,100,000","56,000,000","53,600,000","43,200,000","36,400,000","45,300,000","43,500,000","36,700,000","35,500,000","47,200,000","47,200,000","38,700,000","32,600,000","40,700,000","39,800,000","33,500,000","32,100,000","41,100,000","36,200,000","32,600,000","31,500,000","37,400,000","38,400,000","30,400,000"
			AccountsReceivable,"176,276,000","170,661,000","196,664,000","187,411,000","147,133,000","142,467,000","177,138,000","194,564,000","151,786,000","140,283,000","182,689,000","174,279,000","128,722,000","133,873,000","174,550,000","184,083,000","141,685,000","143,662,000","169,125,000","175,002,000","136,313,000","115,278,000","155,241,000","142,298,000","120,221,000","103,859,000","154,959,000","135,696,000","113,577,000","136,823,000","132,823,000","134,108,000","102,917,000","96,357,000","119,748,000","117,834,000","87,543,000","86,588,000","74,066,000","73,304,000","56,197,000","54,491,000","64,447,000","54,192,000","43,855,000",,"54,744,000",,,,,,,"50,614,000","72,682,000","72,350,000","62,949,000","53,217,000","76,861,000","84,673,000","77,486,000","69,363,000","97,563,000","105,785,000","94,061,000","80,231,000","92,053,000","85,865,000","70,952,000","59,164,000","62,321,000","64,624,000","54,352,000","42,460,000","55,599,000","62,221,000","52,498,000","45,847,000","60,914,000","57,028,000","58,957,000","57,503,000","100,106,000","94,571,000","92,619,000","98,911,000","51,639,000","53,156,000",,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"182,976,000","177,261,000","203,664,000","194,411,000","155,233,000","150,667,000","185,138,000","204,464,000","164,186,000",,,,"138,622,000",,,,"150,285,000",,,,"147,013,000",,,,"130,421,000",,,,"120,677,000",,,,"108,717,000",,,,"92,643,000",,,"78,304,000","61,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-6,700,000","-6,600,000","-7,000,000","-7,000,000","-8,100,000","-8,200,000","-8,000,000","-9,900,000","-12,400,000",,,,"-9,900,000",,,,"-8,600,000",,,,"-10,700,000",,,,"-10,200,000",,,,"-7,100,000",,,,"-5,800,000",,,,"-5,100,000",,,"-5,000,000","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"7,202,000","8,890,000","17,954,000","0","2,838,000","1,900,000","28,671,000","123,709,000","128,413,000","0","0","0","5,480,000","314,000","5,924,000","7,315,000","5,750,000",,,,"0","0","1,046,000","0","5,623,000","5,319,000",,"0","0","0","0","0","0","0","0","0","2,443,000","0","0","0","1,133,000","9,109,000","6,688,000","5,374,000","9,088,000",,"2,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"236,661,000","211,978,000","203,745,000","217,052,000","235,749,000","228,667,000","227,106,000","243,125,000","272,508,000","234,264,000","241,599,000","263,612,000","275,194,000","251,260,000","238,869,000","241,000,000","258,159,000","239,628,000","239,189,000","244,886,000","252,846,000","222,783,000","217,582,000","240,999,000","243,595,000","232,447,000","224,667,000","234,741,000","235,464,000","207,043,000","190,711,000","182,470,000","187,096,000","173,871,000","162,094,000","164,197,000","156,380,000","134,473,000","109,004,000","114,441,000","123,606,000","113,613,000","108,156,000","114,124,000","115,237,000","111,012,000","102,952,000","106,505,000","105,871,000","99,515,000","95,180,000","104,383,000","107,063,000","102,246,000","103,173,000","103,972,000","98,717,000","85,998,000","81,273,000","81,718,000","78,908,000","66,663,000","67,641,000","67,401,000","67,799,000","67,111,000","60,927,000","55,981,000","63,482,000","46,609,000","44,388,000","44,606,000","48,890,000","44,049,000","43,444,000","54,894,000","58,254,000","53,333,000","53,363,000","55,798,000","54,220,000","49,906,000","45,695,000","49,517,000","56,008,000","52,401,000","35,485,000","38,435,000","38,582,000","33,300,000","30,600,000","32,900,000","33,000,000","28,700,000","28,300,000","30,900,000","32,500,000","28,200,000","25,700,000","28,200,000","31,500,000","26,600,000","24,900,000","26,900,000","29,700,000","25,600,000","24,800,000","31,000,000","31,500,000","27,000,000","24,200,000","28,000,000","29,500,000"
