name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"1,227,800,000","325,300,000","390,700,000","283,600,000","228,200,000","191,600,000","271,100,000","298,200,000","226,800,000","236,700,000","329,200,000","339,800,000","302,400,000","236,000,000","345,600,000","301,000,000","331,000,000","202,500,000","272,800,000","197,700,000","221,500,000","164,100,000","213,000,000","217,100,000","180,100,000","191,000,000","220,600,000","237,500,000","196,200,000","108,300,000","179,380,000","222,577,000","184,844,000","149,299,000","188,033,000","137,131,000","187,270,000","95,767,000","152,394,000","101,766,000","115,100,000","34,945,000","108,697,000","71,634,000","101,233,000","63,950,000","138,879,000","102,457,000","94,080,000","14,504,000","96,838,000","68,045,000","90,569,000","50,679,000","87,337,000","71,343,000","66,181,000","44,461,000","117,337,000","53,159,000","102,417,000","27,236,000","100,076,000","66,764,000","79,276,000","516,000","74,053,000","74,852,000","75,215,000","18,626,000","112,117,000","62,999,000","41,536,000","-1,309,000","95,918,000","72,917,000","37,347,000","38,695,000","67,666,000","89,457,000","39,714,000","43,179,000","76,381,000","111,182,000","57,438,000","68,425,000","100,497,000","128,118,000","65,049,000","45,384,000"
	CashFlowFromContinuingOperatingActivities,"1,227,800,000","325,300,000","390,700,000","283,600,000","228,200,000","191,600,000","271,100,000","298,200,000","226,800,000","236,700,000","329,200,000","339,800,000","302,400,000","236,000,000","345,600,000","301,000,000","331,000,000","202,500,000","272,800,000","197,700,000","221,800,000","163,800,000","213,000,000","217,100,000","180,100,000","191,000,000","220,600,000","237,500,000","196,200,000","108,300,000","179,380,000","222,577,000","184,844,000","149,299,000","188,033,000","137,131,000","187,270,000","95,767,000","152,394,000","101,766,000","115,100,000","34,945,000","108,697,000","71,634,000","101,233,000","63,950,000","138,879,000","102,457,000","94,080,000","14,504,000","96,838,000","68,045,000","90,569,000","50,679,000","87,337,000","71,343,000","66,181,000","44,461,000","117,337,000","53,159,000","102,417,000","27,236,000","100,076,000","66,764,000","79,276,000","516,000","74,053,000","74,852,000","75,215,000","18,626,000","112,117,000","62,999,000","41,536,000","-1,309,000","95,918,000","72,917,000","37,347,000","38,695,000","67,666,000","89,457,000","39,714,000","43,179,000","76,381,000","111,182,000","57,438,000","68,425,000","100,497,000","128,118,000","65,049,000","45,384,000"
		NetIncomeFromContinuingOperations,"928,800,000","254,200,000","216,500,000","250,800,000","207,300,000","166,500,000","123,600,000","139,100,000","56,600,000","141,700,000","136,200,000","179,800,000","193,600,000","186,800,000","204,600,000","206,700,000","186,600,000","140,100,000","268,900,000","139,100,000","143,200,000","117,400,000","110,700,000","119,300,000","115,900,000","103,700,000","104,200,000","127,800,000","114,000,000","90,800,000","98,512,000","104,445,000","99,557,000","90,086,000","227,025,000","84,180,000","64,465,000","60,613,000",,,,,,"41,777,000","39,368,000","37,417,000","54,891,000","93,320,000","38,030,000","19,194,000","58,683,000","72,655,000","108,881,000","25,676,000","30,242,000","38,102,000","35,192,000","32,073,000","43,992,000","48,656,000","46,227,000","31,191,000","40,052,000","43,748,000","32,245,000","8,987,000","1,659,000","10,566,000","27,760,000","12,619,000","36,267,000","25,673,000","13,626,000","-6,836,000","177,000","-32,336,000","10,674,000","7,127,000","12,360,000","14,598,000","11,595,000","9,626,000","18,386,000","29,154,000","31,259,000","27,619,000","74,429,000","40,009,000","33,277,000","25,246,000"
		OperatingGainsLosses,"11,800,000","3,600,000","54,800,000","-48,200,000","1,600,000","3,500,000","7,400,000","-65,200,000","200,000","1,000,000","19,000,000","-36,900,000","5,900,000","7,300,000","5,800,000","-11,700,000","5,100,000","3,900,000","4,900,000","-30,200,000","3,800,000","1,100,000","10,300,000","-42,200,000","2,300,000","6,400,000","10,700,000","5,400,000","7,900,000","7,700,000","13,170,000","6,573,000","6,502,000","6,155,000","12,155,000","-15,731,000","19,109,000","12,369,000","12,092,000","14,517,000","1,260,000","2,412,000","167,000","1,555,000","2,060,000","3,355,000","4,231,000","797,000","10,262,000","-6,425,000","2,015,000","62,688,000","-60,475,000","2,377,000","239,000","1,230,000","2,332,000","2,024,000","1,144,000","773,000","1,170,000","1,043,000","451,000","1,201,000","-202,000","2,640,000","5,429,000","-3,416,000","-10,711,000","6,304,000","-24,333,000","2,002,000","3,779,000","3,242,000","5,723,000","81,154,000","2,987,000","1,499,000","5,363,000","1,412,000","2,378,000","2,923,000","9,523,000","3,210,000","966,000","326,000","-61,254,000","1,893,000","329,000","-910,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,230,000","1,692,000","1,206,000","2,249,000","2,630,000","996,000","1,260,000","2,412,000","167,000","1,555,000","2,060,000","3,355,000","4,231,000","797,000","1,027,000","2,810,000","2,015,000","233,000","1,980,000","2,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-49,500,000","800,000","-100,000","-50,100,000","-100,000","-200,000","4,700,000","-67,000,000","-2,100,000","1,000,000","3,500,000","-41,700,000","4,000,000","7,300,000","5,800,000","-11,700,000","5,100,000","3,900,000","4,900,000","-30,200,000","3,800,000","1,100,000","3,000,000","-42,200,000","2,300,000","6,400,000","7,200,000","8,400,000","7,900,000","7,700,000","6,170,000","6,573,000","6,502,000","6,155,000","7,925,000","-17,423,000","17,903,000","10,120,000","9,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"426,400,000","109,700,000","106,400,000","105,600,000","104,700,000","100,800,000","100,900,000","100,500,000","108,200,000","100,300,000","98,900,000","97,900,000","95,900,000","94,800,000","97,300,000","101,400,000","104,100,000","108,100,000","107,700,000","97,500,000","93,700,000","92,500,000","93,700,000","88,000,000","87,600,000","88,700,000","90,600,000","89,700,000","88,700,000","95,300,000","94,314,000","107,366,000","103,080,000","86,040,000","88,080,000","44,096,000","43,064,000","42,678,000","43,286,000","42,912,000","42,444,000","42,638,000","42,940,000","41,099,000","40,638,000","39,296,000","39,528,000","39,042,000","39,358,000","38,370,000","39,317,000","38,155,000","36,813,000","36,932,000","40,398,000","35,935,000","35,984,000","35,452,000","36,068,000","36,330,000","36,282,000","36,990,000","38,225,000","38,092,000","38,339,000","37,755,000","39,080,000","40,195,000","40,429,000","38,648,000","40,811,000","40,197,000","39,638,000","38,946,000","40,313,000","39,988,000","39,561,000","38,960,000","39,117,000","37,878,000","38,403,000","38,015,000","37,475,000","36,799,000","36,650,000","35,443,000","36,673,000","37,178,000","36,863,000","37,502,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,370,000",,,,,,"35,935,000","35,984,000","35,452,000","36,068,000","36,330,000","36,282,000","36,990,000","38,225,000","38,092,000","38,339,000","37,755,000","39,080,000","40,195,000","40,429,000","38,648,000","40,811,000","40,197,000","39,638,000","38,946,000","40,313,000","39,988,000","39,561,000","38,960,000","39,117,000","37,878,000","38,403,000","38,015,000","37,475,000","36,799,000","36,650,000","35,443,000","36,673,000","37,178,000","36,863,000","37,502,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,641,000",,,,,,"36,332,000","36,476,000","36,019,000","36,673,000","36,936,000","36,887,000","37,595,000","38,830,000","38,698,000","38,944,000","38,360,000","40,339,000","40,024,000","40,257,000","38,476,000","40,639,000","40,026,000","39,468,000","38,775,000","40,098,000","39,755,000","38,709,000","38,107,000","38,265,000","37,025,000","37,239,000","36,851,000","36,286,000","35,579,000","35,430,000","34,221,000",,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-271,000",,,,,,"-397,000","-492,000","-567,000","-605,000","-606,000","-605,000","-605,000","-605,000","-606,000","-605,000","-605,000","-1,259,000","171,000","172,000","172,000","172,000","171,000","170,000","171,000","215,000","233,000","852,000","853,000","852,000","853,000","1,164,000","1,164,000","1,189,000","1,220,000","1,220,000","1,222,000",,,,
