name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"1,420,133,000","315,068,000","145,242,000","444,252,000","429,044,000","398,185,000","469,240,000","356,976,000","330,984,000","332,393,000","405,588,000","344,141,000","322,432,000","299,893,000","346,059,000","292,724,000","287,889,000","280,623,000","316,380,000","273,616,000","273,174,000","254,669,000","251,837,000","210,116,000","211,800,000","200,502,000","204,823,000","178,701,000","176,038,000","161,253,000","167,144,000","153,018,000","144,744,000","134,124,000","138,035,000","127,788,000","141,361,000","113,617,000","102,033,000","93,246,000","89,465,000","86,652,000","85,072,000","86,027,000","85,676,000","73,384,000","71,025,000","62,778,000","61,311,000","60,280,000","60,915,000","61,801,000","62,464,000","60,391,000","60,636,000","61,552,000","60,677,000","58,648,000","56,830,000","55,746,000","53,980,000","54,141,000","48,904,000","45,891,000","44,266,000","42,018,000","39,143,000","37,689,000","34,885,000","32,224,000","29,799,000","27,771,000","25,831,000","22,942,000","20,474,000","18,903,000","17,037,000","15,208,000","14,024,747","12,503,000","11,306,000","10,379,000","9,580,663","8,597,000","7,863,000","7,212,000","4,794,000","3,266,000","3,008,000","2,865,000","2,600,000","1,900,000","1,600,000","1,400,000"
	OperatingRevenue,"1,420,133,000","315,068,000","145,242,000","444,252,000","429,044,000","398,185,000","469,240,000","356,976,000","330,984,000","332,393,000","405,588,000","344,141,000","322,432,000","299,893,000","346,059,000","292,724,000","287,889,000","280,623,000","316,380,000","273,616,000","273,174,000","254,669,000","251,837,000","210,116,000","211,800,000","200,502,000","204,823,000","178,701,000","176,038,000","161,253,000","167,144,000","153,018,000","144,744,000","134,124,000","138,035,000","127,788,000","141,361,000","113,617,000","102,033,000","93,246,000","89,465,000","86,652,000","85,072,000","86,027,000","85,676,000","73,384,000","71,025,000","62,778,000","61,311,000","60,280,000","60,915,000","61,801,000","62,464,000","60,391,000","60,636,000","61,552,000","60,677,000","58,648,000","56,830,000","55,746,000","53,980,000","54,141,000","48,904,000","45,891,000","44,266,000","42,018,000","39,143,000","37,689,000","34,885,000","32,224,000","29,799,000","27,771,000","25,831,000","22,823,000","20,474,000","18,903,000","17,037,000","15,208,000","14,024,747","12,503,000","11,306,000","10,379,000","9,580,663","8,597,000","7,863,000","7,212,000","4,794,000","3,266,000","3,008,000","2,865,000","2,600,000","1,900,000","1,600,000","1,400,000"
CostOfRevenue,"190,301,000","46,100,000","2,591,000","64,302,000","63,337,000","57,822,000","60,027,000","55,822,000","56,802,000","59,131,000","64,328,000","61,716,000","60,266,000","51,013,000","55,962,000","49,217,000","47,749,000","48,145,000","45,974,000","42,371,000","43,159,000","40,810,000","40,230,000","36,992,000","35,591,000","34,288,000","34,608,000","30,669,000","29,494,000","28,186,000","28,998,000","28,044,000","25,558,000","23,388,000","22,178,000","21,801,000","22,679,000","20,235,000","18,659,000","16,303,000","16,187,000","15,864,000","14,661,000","15,002,000","15,158,000","15,792,000","12,708,000","10,732,000","10,380,000","10,266,000","10,480,000","11,258,000","11,600,000","11,392,000","11,224,000","11,670,000","11,725,000","11,631,000","11,597,000","11,168,000","10,232,000","10,990,000","8,776,000","9,648,000","9,289,000","9,010,000","8,248,000","8,105,000","6,912,000","6,497,000","4,448,000","4,363,000","4,063,000","3,640,000","3,572,000","3,494,000","3,247,000","3,010,000","2,510,434","2,550,000","2,701,000","3,440,000","3,457,846","3,387,000","3,063,000","3,505,000","-48,000","1,709,000","1,676,000","1,362,000","-700,000","1,200,000","1,200,000","600,000"
GrossProfit,"1,229,832,000","268,968,000","142,651,000","379,950,000","365,707,000","340,363,000","409,213,000","301,154,000","274,182,000","273,262,000","341,260,000","282,425,000","262,166,000","248,880,000","290,097,000","243,507,000","240,140,000","232,478,000","270,406,000","231,245,000","230,015,000","213,859,000","211,607,000","173,124,000","176,209,000","166,214,000","170,215,000","148,032,000","146,544,000","133,067,000","138,146,000","124,974,000","119,186,000","110,736,000","115,857,000","105,987,000","118,682,000","93,382,000","83,374,000","76,943,000","73,278,000","70,788,000","70,411,000","71,025,000","70,518,000","57,592,000","58,317,000","52,046,000","50,931,000","50,014,000","50,435,000","50,543,000","50,864,000","48,999,000","49,412,000","49,882,000","48,952,000","47,017,000","45,233,000","44,578,000","43,748,000","43,151,000","40,128,000","36,243,000","34,977,000","33,008,000","30,895,000","29,584,000","27,973,000","25,727,000","25,351,000","23,408,000","21,768,000","19,302,000","16,902,000","15,409,000","13,790,000","12,198,000","11,514,313","9,953,000","8,605,000","6,939,000","6,122,817","5,210,000","4,800,000","3,707,000","4,842,000","1,557,000","1,332,000","1,503,000","3,300,000","700,000","400,000","800,000"
OperatingExpense,"1,026,182,000","238,406,000","211,587,000","283,809,000","271,423,000","261,883,000","280,327,000","223,716,000","201,142,000","218,015,000","231,015,000","223,066,000","205,552,000","198,018,000","203,413,000","186,450,000","185,757,000","186,320,000","194,190,000","168,288,000","171,455,000","165,884,000","143,446,000","111,002,000","117,264,000","112,876,000","117,162,000","92,299,000","96,478,000","92,537,000","84,840,000","78,496,000","74,348,000","69,151,000","65,336,000","66,679,000","66,075,000","60,395,000","41,126,000","34,666,000","33,251,000","33,178,000","31,916,000","34,581,000","32,574,000","34,525,000","31,985,000","24,807,000","25,038,000","25,555,000","26,670,000","23,876,000","23,300,000","22,534,000","23,202,000","24,721,000","24,888,000","24,518,000","24,063,000","23,305,000","21,598,000","21,318,000","23,402,000","20,474,000","17,787,000","16,656,000","14,461,000","13,292,000","12,637,000","12,368,000","12,249,000","11,468,000","10,765,000","9,311,000","8,425,000","7,988,000","7,632,000","7,004,000","6,069,466","6,101,000","5,519,000","5,516,000","7,562,409","6,942,000","6,886,000","7,170,000","10,092,000","8,168,000","7,943,000","7,601,000","8,300,000","4,000,000","3,100,000","3,200,000"
	SellingGeneralAndAdministration,"948,556,000","219,979,000","195,347,000","262,170,000","251,779,000","240,532,000","259,305,000","209,455,000","187,536,000","202,609,000","215,311,000","209,296,000","193,614,000","185,034,000","190,455,000","174,500,000","174,505,000","174,110,000","183,923,000","155,857,000","159,900,000","154,132,000","132,565,000","102,037,000","108,051,000","103,888,000","108,537,000","84,010,000","87,509,000","84,090,000","76,611,000","70,859,000","66,748,000","61,938,000","58,985,000","60,679,000","59,687,000","53,649,000","36,300,000","29,974,000","28,634,000","28,689,000","28,257,000","30,476,000","28,737,000","29,753,000","27,968,000","21,799,000","22,145,000","22,646,000","21,256,000","21,014,000","20,420,000","19,591,000","20,351,000","21,699,000","21,877,000","21,371,000","20,964,000","20,260,000","18,622,000","18,605,000","20,594,000","18,345,000","15,843,000","14,764,000","12,785,000","11,523,000","10,974,000","10,607,000","10,732,000","10,050,000","9,501,000","8,261,000","7,184,000","6,982,000","6,609,000","5,978,000","5,160,836","5,354,000","4,775,000","4,617,000","4,593,313","4,506,000","4,505,000","4,900,000","5,405,000","6,260,000","6,238,000","6,151,000","5,900,000","3,600,000","2,700,000","2,200,000"
		GeneralAndAdministrativeExpense,"445,696,000","102,217,000","97,279,000","122,477,000","117,676,000","119,346,000","133,148,000","114,381,000","94,731,000","103,171,000","109,940,000","110,810,000","105,168,000","98,154,000","102,341,000","93,792,000","91,334,000","87,799,000","91,399,000","76,425,000","79,038,000","76,655,000","68,849,000","55,612,000","59,434,000","55,776,000","66,347,000","45,202,000","47,088,000","46,500,000","39,979,000","33,812,000","31,419,000","28,979,000","27,306,000","25,892,000","24,474,000","24,011,000","17,385,000","14,784,000","14,774,000","13,829,000","14,120,000","15,403,000","14,392,000","14,242,000","13,963,000","10,921,000","11,848,000","11,494,000","11,693,000","11,667,000","11,209,000","10,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"445,696,000","102,217,000","97,279,000","122,477,000","117,676,000","119,346,000","133,148,000","114,381,000","94,731,000","103,171,000","109,940,000","110,810,000","105,168,000","98,154,000","102,341,000","93,792,000","91,334,000","87,799,000","91,399,000","76,425,000","79,038,000","76,655,000","68,849,000","55,612,000","59,434,000","55,776,000","66,347,000","45,202,000","47,088,000","46,500,000","39,979,000","33,812,000","31,419,000","28,979,000","27,306,000","25,892,000","24,474,000","24,011,000","17,385,000","14,784,000","14,774,000","13,829,000","14,120,000","15,403,000","14,392,000","14,242,000","13,963,000","10,921,000","11,848,000","11,494,000","11,693,000","11,667,000","11,209,000","10,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"502,860,000","117,762,000","98,068,000","139,693,000","134,103,000","121,186,000","126,157,000","95,074,000","92,805,000","99,438,000","105,371,000","98,486,000","88,446,000","86,880,000","88,114,000","80,708,000","83,171,000","86,311,000","92,524,000","79,432,000","80,862,000","77,477,000","63,716,000","46,425,000","48,617,000","48,112,000","42,190,000","38,808,000","40,421,000","37,590,000","36,632,000","37,047,000","35,329,000","32,959,000","31,679,000","34,787,000","35,213,000","29,638,000","18,915,000","15,190,000","13,860,000","14,860,000","14,137,000","15,073,000","14,345,000","15,511,000","14,005,000","10,878,000","10,297,000","11,152,000","9,563,000","9,347,000","9,211,000","8,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"77,626,000","18,427,000","16,240,000","21,639,000","19,644,000","21,351,000","21,022,000","14,261,000","13,606,000","15,406,000","15,704,000","13,770,000","11,938,000","12,984,000","12,958,000","11,950,000","11,252,000","12,210,000","10,267,000","12,431,000","11,555,000","11,752,000","10,881,000","8,965,000","9,213,000","8,988,000","8,625,000","8,289,000","8,969,000","8,447,000","8,229,000","7,637,000","7,600,000","7,213,000","6,351,000","6,000,000","6,388,000","6,746,000","4,826,000","4,692,000","4,617,000","4,489,000","3,659,000","4,105,000","3,837,000","4,772,000","4,017,000","3,008,000","2,893,000","2,909,000","2,972,000","2,862,000","2,880,000","2,943,000","2,851,000","3,022,000","3,011,000","3,147,000","3,099,000","3,045,000","2,976,000","2,713,000","2,808,000","2,129,000","1,944,000","1,892,000","1,676,000","1,769,000","1,663,000","1,761,000","1,517,000","1,418,000","1,264,000","1,050,000","1,140,000","1,006,000","1,023,000","1,026,000","908,130","747,000","744,000","787,000","644,958","709,000","647,000","534,000","642,000","767,000","564,000","789,000","500,000","400,000","400,000","500,000"
