name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		NetPPE,"87,683,000","88,598,000","74,825,000","76,082,000","76,694,000","78,903,000","78,270,000","72,197,000","41,121,000","40,533,000","46,680,000","47,491,000","48,995,000","29,395,000","28,691,000","28,885,000","25,872,000","26,816,000","25,320,000","22,255,000","22,338,000","22,299,000","21,792,000","22,154,000","22,740,000","12,897,000","11,841,000","11,819,000","11,081,000","11,489,000","11,430,000","11,283,000","10,506,000","10,536,000","10,346,000","10,267,000","9,994,000","10,439,000","11,956,000","12,902,000","13,531,000","14,358,000","14,741,000","15,461,000","15,952,000","16,554,000","17,453,000","17,778,000","18,650,000","18,998,000","19,701,000","20,097,000","20,748,000","27,732,000","31,244,000","32,216,000","30,806,000","35,699,000","36,797,000","36,791,000","36,169,000","36,258,000","36,816,000","34,551,000","35,259,000","34,507,000","33,095,000","33,158,000","33,072,000","33,306,000","33,193,000","33,401,000","33,829,000","34,225,000","34,552,000","20,859,000","21,135,000","20,813,000","21,239,000","21,241,000","21,739,000","22,276,000","22,813,000","17,568,000","17,931,000","18,165,000","18,472,000","18,670,000","18,982,000","19,400,000","19,800,000","19,800,000","19,900,000","20,000,000","20,300,000","8,300,000","8,300,000","8,600,000","8,500,000","8,200,000","8,100,000","1,600,000","1,800,000","2,000,000","2,100,000","2,400,000","2,700,000","2,900,000","3,200,000","3,300,000","3,400,000","2,900,000","2,800,000","2,600,000","2,700,000"
			GrossPPE,"87,683,000","109,668,000","74,825,000","76,082,000","76,694,000","99,903,000","78,270,000","72,197,000","41,121,000","56,683,000","46,680,000","47,491,000","48,995,000","51,808,000","28,691,000","28,885,000","25,872,000","52,299,000","25,320,000","22,255,000","22,338,000","47,793,000","21,792,000","22,154,000","22,740,000","37,601,000","11,841,000","11,819,000","11,081,000","36,260,000","11,430,000","11,283,000","10,506,000","34,549,000","10,346,000","10,267,000","9,994,000","34,411,000",,,,"38,728,000",,,,"38,155,000",,,,"36,751,000",,"36,782,000","36,484,000","43,380,000","45,930,000","45,931,000","43,339,000","52,504,000","53,441,000","52,740,000","51,177,000","50,485,000","50,586,000","47,585,000","47,435,000","45,777,000","44,042,000","43,519,000","42,778,000","42,502,000","42,532,000","42,282,000","42,118,000","41,833,000","42,198,000","29,758,000","29,480,000","28,611,000","29,820,000","29,273,000","29,480,000","29,729,000","29,676,000","25,471,000","25,417,000","25,518,000","25,560,000","25,323,000","25,186,000","25,100,000","26,100,000","25,600,000","25,200,000","25,000,000","25,000,000","12,700,000","12,800,000","12,900,000","12,500,000","11,900,000","11,600,000","8,300,000","8,800,000","8,700,000","8,500,000","8,500,000","9,400,000","9,300,000","9,300,000","9,000,000","8,700,000","7,900,000","7,900,000","7,400,000","7,300,000"
				Properties,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,"11,824,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,,,"11,823,000",,"11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,823,000","11,824,000","11,824,000","11,824,000","11,824,000","11,824,000","11,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,833,000",,,,,,,,"29,729,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"58,718,000",,,,"47,612,000",,,,"38,268,000",,,,"39,984,000",,,,"40,476,000",,,,"35,970,000",,,,"25,778,000",,,,"24,437,000",,,,"22,726,000",,,,"22,588,000",,,,"26,905,000",,,,"26,332,000",,,,"24,928,000",,"24,959,000","24,661,000","31,557,000","34,107,000","34,108,000","31,516,000","40,681,000","41,618,000","40,917,000","39,354,000","38,662,000","38,763,000","35,762,000","35,611,000","33,953,000","32,218,000","31,695,000","30,954,000","30,678,000",,,,,,"29,758,000",,"28,611,000",,,"29,480,000",,"29,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"87,683,000","50,950,000","74,825,000","76,082,000","76,694,000","52,291,000","78,270,000","72,197,000","41,121,000","18,415,000","46,680,000","47,491,000","48,995,000","29,395,000","28,691,000","28,885,000","25,872,000","26,816,000","25,320,000","22,255,000","22,338,000","22,299,000","21,792,000","22,154,000","22,740,000","12,897,000","11,841,000","11,819,000","11,081,000","11,490,000","11,430,000","11,283,000","10,506,000","10,536,000","10,346,000","10,267,000","9,994,000","10,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-21,070,000",,,,"-21,000,000",,,,"-16,150,000",,,,"-22,413,000",,,,"-25,483,000",,,,"-25,494,000",,,,"-24,704,000",,,,"-24,771,000",,,,"-24,013,000",,,,"-23,972,000",,,,"-24,370,000",,,,"-21,601,000",,,,"-17,753,000",,"-16,685,000","-15,736,000","-15,648,000","-14,686,000","-13,715,000","-12,533,000","-16,805,000","-16,644,000","-15,949,000","-15,008,000","-14,227,000","-13,770,000","-13,034,000","-12,176,000","-11,270,000","-10,947,000","-10,361,000","-9,706,000","-9,196,000","-9,339,000","-8,881,000","-8,289,000","-7,608,000","-7,646,000","-8,899,000","-8,345,000","-7,798,000","-8,581,000","-8,032,000","-7,741,000","-7,453,000","-6,863,000","-7,903,000","-7,486,000","-7,353,000","-7,088,000","-6,653,000","-6,204,000","-5,700,000","-6,300,000","-5,800,000","-5,300,000","-5,000,000","-4,700,000","-4,400,000","-4,500,000","-4,300,000","-4,000,000","-3,700,000","-3,500,000","-6,700,000","-7,000,000","-6,700,000","-6,400,000","-6,100,000","-6,700,000","-6,400,000","-6,100,000","-5,700,000","-5,300,000","-5,000,000","-5,100,000","-4,800,000","-4,600,000"
		GoodwillAndOtherIntangibleAssets,"16,400,000","24,761,000","16,400,000","16,400,000","16,400,000","25,637,000","16,400,000","16,400,000","16,400,000","26,014,000","16,400,000","16,400,000","16,400,000","22,877,000","16,400,000","16,400,000","16,400,000","7,821,000",,,,"11,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000","16,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"8,361,000",,,,"9,237,000",,,,"9,614,000",,,,"6,477,000",,,,"7,821,000",,,,"11,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"57,309,000","57,121,000","42,466,000","32,833,000","33,822,000","34,673,000","34,038,000","45,144,000","40,306,000","37,885,000","47,557,000","41,344,000","40,736,000","35,870,000","24,568,000","13,753,000","22,066,000","20,525,000","22,981,000","22,877,000","24,218,000","28,016,000","26,528,000","28,160,000","25,693,000","36,967,000","33,282,000","28,357,000","29,449,000","27,769,000","40,769,000","42,182,000","44,847,000","35,266,000","34,088,000","28,648,000","22,275,000","11,732,000","11,256,000","10,904,000","10,716,000","10,357,000","10,256,000","10,026,000","10,822,000","10,589,000","11,102,000","10,569,000","10,376,000","10,299,000","7,656,000","7,432,000","8,338,000","13,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"57,309,000","57,121,000","42,466,000","32,833,000","33,822,000","34,673,000","34,038,000","45,144,000","40,306,000","37,885,000","47,557,000","41,344,000","40,736,000","35,870,000","24,568,000","13,753,000","22,066,000","20,525,000","22,981,000","22,877,000","24,218,000","28,016,000","26,528,000","28,160,000","25,693,000","36,967,000","33,282,000","28,357,000","29,449,000","27,769,000","40,769,000","42,182,000","44,847,000","35,266,000","34,088,000","28,648,000","22,275,000","11,732,000","11,256,000","10,904,000","10,716,000","10,357,000","10,256,000","10,026,000","10,822,000",,"11,102,000",,"10,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,102,000",,"10,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"57,309,000","57,121,000","42,466,000","32,833,000","33,822,000","34,673,000","34,038,000","45,144,000","40,306,000","37,885,000","47,557,000","41,344,000","40,736,000","35,870,000","24,568,000","13,753,000","22,066,000","20,525,000","22,981,000","22,877,000","24,218,000","28,016,000","26,528,000","28,160,000","25,693,000","36,967,000","33,282,000","28,357,000","29,449,000","27,769,000","40,769,000","42,182,000","44,847,000","35,266,000","34,088,000","28,648,000","22,275,000","11,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"592,000","592,000",,,"1,267,000","1,163,000","1,162,000","994,000","4,298,000",,"4,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,450,000","4,450,000","30,135,000","0","3,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"10,251,000","10,251,000","6,183,000","6,183,000","6,183,000","6,183,000","9,205,000","9,378,000","9,540,000","9,631,000","11,988,000","12,594,000","13,146,000","13,482,000","16,925,000","17,528,000","18,104,000","18,438,000","29,569,000","30,078,000","30,449,000","30,875,000","39,944,000","47,023,000","55,860,000","67,404,000","70,943,000","81,054,000","88,748,000","94,412,000","102,882,000","109,558,000","111,214,000","110,911,000","112,682,000",,,,,,,,,,,,,,,,,,,"0",,"7,622,000","57,456,000","67,867,000","73,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"10,251,000","10,251,000","6,183,000","6,183,000","6,183,000","6,183,000","9,205,000","9,378,000","9,540,000","9,631,000","11,988,000","12,594,000","13,146,000","13,482,000","16,925,000","17,528,000","18,104,000","18,438,000","29,569,000","30,078,000","30,449,000","30,875,000","39,944,000","47,023,000","55,860,000","67,404,000","70,943,000","81,054,000","88,748,000","94,412,000","102,882,000","109,558,000","111,214,000","110,911,000","112,682,000",,,,,,,,,,,,,,,,,,,"0",,"7,622,000","57,456,000","67,867,000","73,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,"23,777,000",,,,"26,010,000",,,,"19,529,000",,,,"16,478,000",,,,"14,656,000",,,,"15,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"133,255,000","70,888,000","116,569,000","108,879,000","105,503,000","59,928,000","96,675,000","96,220,000","91,673,000","41,168,000","70,137,000","63,596,000","60,117,000","37,839,000","68,677,000","65,689,000","67,398,000","38,658,000","55,393,000","54,706,000","56,148,000","35,516,000","64,967,000","55,113,000","50,123,000","46,142,000","50,846,000","50,805,000","47,138,000","43,870,000","41,060,000","39,042,000","38,048,000","38,092,000","30,946,000","34,131,000","28,471,000","27,013,000","23,126,000","18,329,000","17,372,000","14,596,000","15,654,000","15,473,000","14,117,000","16,378,000","11,937,000","18,494,000","15,992,000","16,897,000","53,511,000","18,971,000","21,793,000","19,993,000","43,698,000","49,102,000","62,395,000","86,211,000","79,420,000","145,976,000","130,284,000","127,667,000","94,602,000","97,153,000","91,958,000","94,715,000","83,728,000","86,913,000","55,721,000","54,299,000","39,299,000","36,372,000","39,011,000","42,308,000","41,444,000","58,617,000","47,904,000","48,935,000","50,150,000","46,327,000","44,471,000","45,037,000","40,188,000","37,624,000","39,140,000","39,819,000","41,377,000","38,578,000","37,099,000","33,000,000","31,200,000","25,400,000","27,800,000","30,300,000","25,900,000","28,600,000","26,900,000","29,000,000","24,500,000","22,600,000","19,000,000","23,700,000","22,600,000","22,700,000","18,300,000","18,700,000","17,800,000","17,700,000","15,400,000","14,600,000","16,200,000","18,800,000","16,500,000","16,000,000","14,800,000"
TotalLiabilitiesNetMinorityInterest,"1,602,822,000","1,615,669,000","1,502,133,000","1,394,868,000","1,356,138,000","1,384,347,000","1,245,815,000","1,233,303,000","1,161,282,000","1,102,117,000","1,226,962,000","1,184,966,000","1,200,316,000","1,166,278,000","1,223,131,000","1,154,574,000","1,108,008,000","1,117,473,000","1,061,722,000","938,069,000","900,553,000","894,337,000","865,645,000","832,642,000","832,107,000","818,988,000","822,664,000","747,816,000","697,151,000","667,115,000","659,861,000","606,562,000","578,312,000","617,373,000","603,487,000","563,732,000","623,651,000","495,872,000","490,800,000","395,614,000","386,718,000","391,135,000","385,833,000","373,255,000","356,960,000","358,403,000","343,341,000","349,923,000","341,765,000","337,065,000","358,975,000","341,739,000","335,831,000","360,227,000","373,648,000","394,473,000","402,311,000","536,300,000","702,492,000","683,906,000","677,982,000","860,027,000","963,966,000","864,126,000","823,220,000","737,110,000","749,556,000","633,681,000","498,789,000","490,915,000","483,665,000","474,196,000","401,355,000","344,463,000","361,305,000","312,055,000","241,925,000","238,729,000","291,797,000","303,477,000","312,161,000","332,219,000","383,428,000","364,168,000","344,010,000","338,753,000","376,359,000","387,475,000","359,860,000","331,100,000","335,500,000","323,200,000","276,300,000","260,500,000","275,100,000","269,200,000","243,300,000","250,500,000","244,100,000","234,400,000","212,300,000","193,100,000","204,300,000","209,200,000","191,200,000","181,600,000","212,100,000","204,700,000","196,800,000","188,000,000","195,400,000","171,000,000","163,200,000","148,900,000","190,700,000"
	CurrentLiabilities,"281,387,000","244,505,000","227,311,000","221,909,000","198,216,000","185,669,000","176,581,000","169,088,000","150,256,000","125,026,000","169,528,000","154,070,000","132,935,000","131,511,000","148,421,000","141,491,000","118,839,000","117,233,000","120,598,000","113,072,000","94,403,000","103,212,000","110,179,000","105,669,000","81,594,000","86,878,000","95,950,000","90,643,000","69,452,000","75,338,000","97,873,000","87,325,000","71,376,000","70,226,000","85,804,000","61,888,000","57,071,000","47,690,000","128,581,000","99,669,000","91,942,000","84,785,000","98,456,000","88,854,000","79,124,000","74,163,000","83,568,000","88,297,000","104,019,000","98,519,000","88,969,000","142,443,000","98,816,000","93,097,000","113,873,000","117,326,000","117,145,000","141,156,000","189,843,000","165,817,000","162,711,000","189,924,000","172,116,000","142,384,000","191,968,000","211,631,000","215,564,000","435,409,000","349,818,000","490,915,000","483,665,000","474,196,000","313,087,000","344,463,000","361,305,000","148,852,000","241,925,000","238,729,000","177,071,000","240,499,000","248,059,000","137,992,000","383,428,000","154,616,000","131,335,000","156,234,000","147,500,000","143,116,000","116,957,000","134,300,000","125,700,000","129,500,000","103,500,000","128,700,000","113,300,000","107,900,000","83,100,000","116,600,000","92,200,000","80,500,000","212,300,000","91,000,000","66,300,000","69,400,000","63,100,000","70,100,000","71,200,000","57,100,000","58,500,000","65,700,000","61,800,000","50,400,000","49,400,000","148,900,000","140,100,000"
		PayablesAndAccruedExpenses,"281,387,000","244,505,000","227,311,000","221,909,000","198,216,000","185,669,000","176,581,000","169,088,000","150,256,000","125,026,000","169,528,000","154,070,000","132,935,000","131,511,000","148,421,000","141,491,000","118,839,000","117,233,000","120,598,000","113,072,000","94,403,000","103,212,000","110,179,000","105,669,000","81,594,000","86,878,000","95,950,000","90,643,000","69,452,000","75,338,000","97,873,000","87,325,000","71,376,000","70,226,000","85,804,000","61,888,000","57,071,000","47,690,000","65,348,000","51,307,000","41,068,000","41,256,000","45,842,000","43,191,000","32,242,000","29,030,000","53,863,000","48,376,000","45,948,000","38,262,000","50,464,000","44,778,000","34,898,000","34,304,000","52,420,000","59,369,000","56,080,000","75,751,000","108,225,000","91,891,000","86,642,000","103,977,000","139,388,000","107,067,000","94,151,000","100,522,000","109,246,000","82,603,000","76,031,000","76,624,000","102,322,000","92,360,000","84,094,000","81,635,000","105,383,000","86,540,000","72,699,000","81,400,000","90,372,000","83,789,000","65,410,000","76,445,000","91,066,000","83,660,000","65,041,000","67,344,000","76,230,000","80,476,000","68,085,000","63,200,000","72,000,000","64,200,000","52,600,000","51,400,000","56,400,000","52,300,000","41,300,000","42,800,000","52,100,000","42,100,000","39,700,000","32,000,000","35,800,000","43,500,000","34,500,000","29,200,000","39,600,000","29,400,000","33,800,000","31,400,000","34,000,000","26,700,000","25,100,000","24,800,000","35,600,000"
			Payables,"281,387,000","244,505,000","227,311,000","221,909,000","198,216,000","185,669,000","176,581,000","169,088,000","150,256,000","125,026,000","169,528,000","154,070,000","132,935,000","131,511,000","148,421,000","141,491,000","118,839,000","117,233,000","120,598,000","113,072,000","94,403,000","103,212,000","110,179,000","105,669,000","81,594,000","86,878,000","95,950,000","90,643,000","69,452,000","75,338,000","97,873,000","87,325,000","71,376,000","70,226,000","85,804,000","61,888,000","57,071,000","47,690,000","65,348,000","51,307,000","41,068,000","41,256,000","45,842,000","43,191,000","32,242,000","29,030,000","53,863,000","48,376,000","45,948,000","38,262,000","50,464,000","44,778,000","34,898,000","27,542,000","48,271,000","55,162,000","53,175,000","66,242,000","100,395,000","86,331,000","81,774,000","81,200,000","122,390,000","90,921,000","88,828,000","73,705,000","93,069,000","71,969,000","68,775,000","51,162,000","83,136,000","79,289,000","76,203,000","55,131,000","86,672,000","74,930,000","65,386,000","58,187,000","73,376,000","73,566,000","59,982,000","55,656,000","77,304,000","76,471,000","65,041,000","67,344,000","76,230,000","80,476,000","68,085,000","63,200,000","72,000,000","64,200,000","52,600,000","51,400,000","56,400,000","52,300,000","41,300,000","42,800,000","52,100,000","42,100,000","39,700,000","32,000,000","35,800,000","43,500,000","34,500,000","29,200,000","39,600,000","29,400,000","33,800,000","31,400,000","34,000,000","26,700,000","25,100,000","24,800,000","35,600,000"
				AccountsPayable,"281,387,000","244,505,000","227,311,000","221,909,000","198,216,000","185,669,000","176,581,000","169,088,000","150,256,000","125,026,000","169,528,000","154,070,000","132,935,000","131,511,000","148,421,000","141,491,000","118,839,000","117,233,000","120,598,000","113,072,000","94,403,000","103,212,000","110,179,000","105,669,000","81,594,000","86,878,000","95,950,000","90,643,000","69,452,000","75,338,000","97,873,000","87,325,000","71,376,000","70,226,000","85,804,000","61,888,000","57,071,000","47,690,000","65,348,000","51,307,000","41,068,000","41,256,000","45,842,000","43,191,000","32,242,000","29,030,000","53,863,000","48,376,000","45,948,000","38,262,000","50,464,000","44,778,000","34,898,000","27,542,000","48,271,000","55,162,000","53,175,000","66,242,000","100,395,000","86,331,000","81,774,000","81,200,000","122,390,000","90,921,000","88,828,000","73,705,000","93,069,000","71,969,000","68,775,000","51,162,000","83,136,000","79,289,000","76,203,000","55,131,000","86,672,000","74,930,000","65,386,000","58,187,000","73,376,000","73,566,000","59,982,000","55,656,000","77,304,000","76,471,000","65,041,000","67,344,000","76,230,000","80,476,000","68,085,000","63,200,000","72,000,000","64,200,000","52,600,000","51,400,000","56,400,000","52,300,000","41,300,000","42,800,000","52,100,000","42,100,000","39,700,000","32,000,000","35,800,000","43,500,000","34,500,000","29,200,000","39,600,000","29,400,000","33,800,000","31,400,000","34,000,000","26,700,000","25,100,000","24,800,000","35,600,000"
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,762,000","4,149,000","4,207,000","2,905,000","9,509,000","7,830,000","5,560,000","4,868,000","22,777,000","16,998,000","16,146,000","5,323,000","26,817,000","16,177,000","10,634,000","7,256,000","25,462,000","19,186,000","13,071,000","7,891,000","26,504,000","18,711,000","11,610,000","7,313,000","23,213,000","16,996,000","10,223,000","5,428,000","20,789,000","13,762,000","7,189,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,679,000","284,579,000",,,"276,429,000","276,747,000",,,"29,705,000","39,921,000","30,377,000",,"32,854,000","25,782,000",,,,,,,,,,,,,,,,"251,869,000","181,320,000","317,370,000","287,452,000","291,332,000","150,300,000","179,614,000","187,359,000",,"99,316,000","91,458,000","86,699,000","156,710,000","182,649,000",,"234,744,000","22,850,000","13,300,000","26,700,000","18,475,000","15,500,000","6,070,000","15,400,000",,"17,800,000","6,500,000","23,500,000","12,200,000","17,200,000","9,600,000","30,000,000","7,300,000","9,600,000","146,600,000","23,300,000","100,000","100,000","8,600,000","15,500,000","10,000,000","9,900,000","5,800,000","15,000,000","8,900,000","6,300,000","7,800,000","102,400,000","99,800,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,679,000","284,579,000",,,"276,429,000","276,747,000",,,"29,705,000","39,921,000","30,377,000",,"32,854,000","25,782,000",,,,,,,,,,,,,,,,"251,869,000","181,320,000","317,370,000","287,452,000","291,332,000","150,300,000","179,614,000","187,359,000",,"99,316,000","91,458,000","86,699,000","156,710,000","182,649,000",,"234,744,000","22,850,000","13,300,000","26,700,000","18,475,000","15,500,000","6,070,000","15,400,000",,"17,800,000","6,500,000","23,500,000","12,200,000","17,200,000","9,600,000","30,000,000","7,300,000","9,600,000","146,600,000","23,300,000","100,000","100,000","8,600,000","15,500,000","10,000,000","9,900,000","5,800,000","15,000,000","8,900,000","6,300,000","7,800,000","102,400,000","99,800,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,679,000","284,579,000",,,"276,429,000","276,747,000",,,"29,705,000","39,921,000","30,377,000",,"32,854,000","25,782,000",,,,,,,,,,,,,,,,"251,869,000","181,320,000","317,370,000","287,452,000","291,332,000","150,300,000","179,614,000","137,359,000",,"49,316,000","41,458,000","86,699,000","156,710,000","182,649,000",,,"22,850,000","13,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000",,"50,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,976,000","10,508,000","8,334,000","4,181,000","5,377,000","4,974,000","4,076,000",,,,"4,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,976,000","10,508,000","8,334,000","4,181,000","5,377,000","4,974,000","4,076,000",,,,"4,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,257,000","37,854,000","42,540,000","39,348,000","47,237,000","40,689,000","42,806,000","45,133,000",,,"53,115,000","60,257,000","5,651,000","71,883,000","63,918,000","58,793,000","61,453,000","57,957,000","61,065,000","65,405,000","81,618,000","73,926,000","76,069,000","85,947,000","32,728,000","35,317,000","97,817,000","111,109,000","106,318,000","100,937,000","92,467,000","96,921,000","93,891,000","90,504,000","78,693,000","83,214,000","68,563,000","62,312,000","69,910,000","65,871,000",,,,"61,547,000","57,618,000","48,106,000","52,994,000","62,190,000","52,795,000","47,140,000","42,802,000","55,700,000","53,700,000","47,500,000","44,400,000","53,800,000","44,700,000","38,400,000","32,200,000","43,800,000","32,800,000","28,800,000","26,000,000","35,700,000","30,400,000","25,800,000","20,000,000","25,400,000","21,600,000","17,800,000","18,900,000","19,300,000","18,900,000","17,400,000","16,500,000","21,700,000","4,700,000"
