name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"912,000",,,"3,320,000",,,,,,,,"3,300,000",,,
		PrepaidAssets,"87,299,000","77,569,000","93,275,000","98,397,000","95,002,000","86,629,000","66,589,000","78,793,000","93,980,000","87,694,000","82,857,000","74,163,000","153,093,000","149,021,000","85,842,000","79,838,000","80,598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"831,988,000","793,101,000","755,084,000","708,758,000","545,731,000","570,856,000","291,137,000","267,806,000","262,600,000","282,641,000","258,919,000","262,218,000","274,242,000","123,404,000","165,271,000","193,283,000","197,043,000","150,235,000","150,845,000","121,964,000","101,185,000","97,417,000","89,252,000","87,241,000","86,278,000","87,724,000","91,756,000","104,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"428,000","11,003,000","0","410,000","2,908,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,865,000","2,935,000","6,152,000","20,149,000","20,249,000","42,823,000","49,294,000",,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"4,995,653,000","5,007,316,000","5,078,377,000","5,133,688,000","4,608,322,000","4,680,514,000","4,282,823,000","4,345,894,000","4,386,463,000","4,456,043,000","4,486,848,000","4,265,414,000","4,310,078,000","3,372,469,000","3,251,064,000","3,280,718,000","3,334,411,000","3,529,670,000","3,520,210,000","3,524,118,000","3,600,354,000","3,630,524,000","3,621,770,000","1,946,184,000","1,955,845,000","1,963,066,000","1,912,703,000","1,900,369,000","1,918,261,000","1,949,104,000","1,950,142,000","1,343,132,000","1,348,979,000","1,343,533,000","1,336,464,000","1,300,741,000","1,333,436,000","1,336,858,000","979,780,000","947,600,000","911,098,000","903,145,000","892,485,000","938,281,000","931,929,000","910,222,000","895,676,000","583,880,000","590,433,000","599,458,000","597,415,000","604,386,000","655,875,000","656,783,000","700,361,000","714,845,000","689,489,000","658,970,000","736,561,000","704,446,000","704,105,000","705,767,000","713,702,000","695,253,000","696,670,000","699,117,000","701,182,000","693,167,000","699,457,000"
		NetPPE,"177,768,000","179,531,000","178,797,000","180,049,000","182,911,000","188,340,000","193,165,000","205,189,000","207,928,000","212,475,000","277,264,000","268,762,000","196,977,000","187,868,000","166,999,000","161,708,000","162,968,000","163,908,000","185,350,000","177,399,000","171,254,000","167,278,000","162,473,000","150,276,000","146,511,000","138,585,000","124,632,000","114,729,000","108,166,000","105,596,000","96,057,000","81,507,000","76,920,000","72,277,000","70,097,000","59,054,000","59,434,000","60,097,000","65,741,000","65,281,000","60,973,000","62,078,000","62,606,000","61,835,000","61,230,000","60,785,000","54,892,000","49,382,000","47,155,000","44,991,000","45,385,000","45,261,000","44,771,000","44,864,000","46,643,000","46,812,000","46,175,000","45,537,000","45,165,000","44,823,000","43,506,000","39,970,000","39,299,000","39,548,000","38,679,000","38,543,000","38,207,000","37,957,000","38,224,000"
			GrossPPE,"655,961,000","637,624,000","644,061,000","624,413,000","607,871,000","590,746,000","600,246,000","591,801,000","571,025,000","556,687,000","622,588,000","595,427,000","522,044,000","495,618,000","479,920,000","453,819,000","442,661,000","428,836,000","449,448,000","428,473,000","411,414,000","395,614,000","386,548,000","362,336,000","348,393,000","330,725,000","308,791,000","291,679,000","276,390,000","274,978,000","261,841,000","240,768,000","229,300,000","217,677,000","209,781,000","195,301,000","190,822,000","185,756,000","187,089,000","183,480,000","173,999,000","171,211,000","167,524,000","160,048,000","154,971,000","149,755,000",,,"123,816,000","117,946,000","113,941,000","111,090,000","106,510,000","102,678,000","90,027,000","90,196,000","89,559,000","88,921,000","77,618,000","77,276,000","75,959,000","72,423,000","65,935,000","66,184,000","65,315,000","65,179,000","65,946,000","63,765,000","61,363,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,306,000",,,,"1,310,000",,,,"2,744,000","2,722,000","2,801,000","2,644,000"
				MachineryFurnitureEquipment,,"593,400,000",,,,"550,725,000",,,,"505,786,000",,,,"433,376,000",,,,"404,829,000",,,,"373,598,000",,,,"315,476,000",,,,"262,982,000",,,,"212,582,000",,,,"180,684,000",,,,"167,799,000",,,,"146,657,000",,,,"15,073,000",,,,"13,131,000",,,,"11,909,000",,,,"12,865,000",,,,"15,087,000","17,173,000","17,169,000","16,823,000"
				OtherProperties,,,,,,,,,,,"622,588,000","595,427,000",,,,,,"759,000",,,,"759,000",,,,"757,000",,,,"757,000",,,,,,,,,,,,,,,,,,,,"101,413,000",,,,"88,133,000",,,,"75,706,000",,,,"58,248,000",,,,"47,348,000","46,051,000","43,795,000","41,896,000"
				ConstructionInProgress,,"19,016,000",,,,"7,910,000",,,,"18,495,000",,,,"36,726,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"25,208,000",,,,"32,111,000",,,,"32,406,000",,,,"25,516,000",,,,"23,248,000",,,,"21,257,000",,,,"14,492,000",,,,"11,239,000",,,,"5,095,000",,,,"5,072,000",,,,"3,412,000",,,,"3,098,000",,,,"1,460,000",,,,"1,414,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-478,193,000","-458,093,000","-465,264,000","-444,364,000","-424,960,000","-402,406,000","-407,081,000","-386,612,000","-363,097,000","-344,212,000","-345,324,000","-326,665,000","-325,067,000","-307,750,000","-312,921,000","-292,111,000","-279,693,000","-264,928,000","-264,098,000","-251,074,000","-240,160,000","-228,336,000","-224,075,000","-212,060,000","-201,882,000","-192,140,000","-184,159,000","-176,950,000","-168,224,000","-169,382,000","-165,784,000","-159,261,000","-152,380,000","-145,400,000","-139,684,000","-136,247,000","-131,388,000","-125,659,000","-121,348,000","-118,199,000","-113,026,000","-109,133,000","-104,918,000","-98,213,000","-93,741,000","-88,970,000",,,"-76,661,000","-72,955,000","-68,556,000","-65,829,000","-61,739,000","-57,814,000","-43,384,000","-43,384,000","-43,384,000","-43,384,000","-32,453,000","-32,453,000","-32,453,000","-32,453,000","-26,636,000","-26,636,000","-26,636,000","-26,636,000","-27,739,000","-25,808,000","-23,139,000"
		GoodwillAndOtherIntangibleAssets,"4,515,967,000","4,551,353,000","4,596,436,000","4,664,153,000","4,172,402,000","4,240,150,000","3,875,843,000","3,921,450,000","3,946,894,000","4,016,251,000","4,051,617,000","3,840,302,000","3,713,389,000","2,866,323,000","2,908,025,000","2,946,905,000","2,996,690,000","3,030,179,000","2,969,436,000","3,000,285,000","3,069,514,000","3,103,909,000","3,134,787,000","1,567,733,000","1,585,073,000","1,583,590,000","1,511,482,000","1,550,998,000","1,557,575,000","1,614,410,000","1,567,093,000","1,029,140,000","1,030,560,000","1,027,399,000","1,033,381,000","1,031,750,000","1,077,774,000","1,086,095,000","716,401,000","678,709,000","660,398,000","659,160,000","650,210,000","680,047,000","678,258,000","661,782,000","652,683,000","346,994,000","348,530,000","350,042,000","351,345,000","352,483,000","353,872,000","355,152,000","356,575,000","347,943,000","349,095,000","315,297,000","315,600,000","275,282,000","275,282,000","275,282,000","275,282,000","137,468,000","137,468,000","137,468,000","135,047,000","135,047,000","135,047,000"
			Goodwill,"2,915,909,000","2,908,057,000","2,905,520,000","2,925,583,000","2,759,025,000","2,688,138,000","2,431,147,000","2,433,621,000","2,418,288,000","2,441,201,000","2,436,411,000","2,325,942,000","2,331,110,000","1,832,129,000","1,838,909,000","1,843,575,000","1,876,922,000","1,876,132,000","1,813,805,000","1,808,192,000","1,840,844,000","1,838,441,000","1,841,663,000","1,119,048,000","1,123,474,000","1,112,878,000","1,068,455,000","1,089,271,000","1,085,513,000","1,116,365,000","1,095,233,000","833,886,000","828,823,000","818,402,000","824,307,000","816,051,000","844,158,000","844,285,000","579,204,000","568,931,000","554,771,000","549,504,000","541,173,000","559,118,000","554,162,000","537,055,000","525,869,000","315,071,000","315,163,000","315,227,000","315,244,000","315,168,000","315,230,000","315,230,000","315,154,000","313,853,000","313,233,000","294,365,000","293,987,000","272,861,000","272,861,000","272,861,000","272,861,000","135,047,000","135,047,000",,,,
			OtherIntangibleAssets,"1,600,058,000","1,643,296,000","1,690,916,000","1,738,570,000","1,413,377,000","1,552,012,000","1,444,696,000","1,487,829,000","1,528,606,000","1,575,050,000","1,615,206,000","1,514,360,000","1,382,279,000","1,034,194,000","1,069,116,000","1,103,330,000","1,119,768,000","1,154,047,000","1,155,631,000","1,192,093,000","1,228,670,000","1,265,468,000","1,293,124,000","448,685,000","461,599,000","470,712,000","443,027,000","461,727,000","472,062,000","498,045,000","471,860,000","195,254,000","201,737,000","208,997,000","209,074,000","215,699,000","233,616,000","241,810,000","137,197,000","109,778,000","105,627,000","109,656,000","109,037,000","120,929,000","124,096,000","124,727,000","126,814,000","31,923,000","33,367,000","34,815,000","36,101,000","37,315,000","38,642,000","39,922,000","41,421,000","34,090,000","35,862,000","20,932,000","21,613,000","2,421,000","2,421,000","2,421,000","2,421,000","2,421,000","2,421,000","137,468,000","135,047,000","135,047,000","135,047,000"
		InvestmentsAndAdvances,"38,209,000","39,650,000","36,855,000","36,931,000","36,832,000","37,273,000","31,259,000","31,224,000","30,902,000","30,460,000","30,458,000","30,167,000","24,772,000","24,406,000","24,088,000","22,970,000","23,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"38,209,000","39,650,000","36,855,000","36,931,000","36,832,000","37,273,000","31,259,000","31,224,000","30,902,000","30,460,000","30,458,000","30,167,000","24,772,000","24,406,000","24,088,000","22,970,000","23,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"5,007,000","13,417,000","16,668,000","31,624,000","40,969,000","6,782,000",,,,"488,000","2,238,000",,"0",,,,,,,,,,,,,,"11,137,000",,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,"12,904,000","9,038,000","9,792,000","10,765,000","11,006,000","11,006,000","6,830,000",,,,"9,506,000","6,859,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"6,598,000","5,635,000","36,431,000","34,166,000","21,050,000","17,524,000","8,514,000","8,789,000","16,335,000","12,833,000","12,713,000","11,691,000","11,091,000","9,643,000","8,610,000","6,410,000","6,914,000","7,752,000","8,462,000","8,146,000","7,042,000","6,934,000","43,362,000","7,518,000","9,168,000","10,303,000","9,675,000","11,415,000","10,270,000","5,764,000","3,776,000","72,842,000","78,285,000","88,965,000","92,693,000","98,424,000","91,143,000","100,128,000","104,425,000","113,048,000","141,664,000","143,524,000","144,170,000","159,245,000","163,562,000","161,156,000","160,462,000","168,166,000","176,579,000","183,602,000","182,816,000","187,957,000","238,488,000","239,957,000","277,312,000","301,291,000","278,997,000","283,092,000","360,166,000","365,956,000","371,654,000","377,276,000","383,889,000","506,678,000","507,417,000","513,018,000","495,497,000","489,377,000","495,111,000"
			NonCurrentDeferredTaxesAssets,"6,598,000","5,635,000","36,431,000","34,166,000","21,050,000","17,524,000","8,514,000","8,789,000","16,335,000","12,833,000","12,713,000","11,691,000","11,091,000","9,643,000","8,610,000","6,410,000","6,914,000","7,752,000","8,462,000","8,146,000","7,042,000","6,934,000","43,362,000","7,518,000","9,168,000","10,303,000","9,675,000","11,415,000","10,270,000","5,764,000","3,776,000","72,842,000","78,285,000","88,965,000","92,693,000","98,424,000","91,143,000","100,128,000","104,425,000","113,048,000","141,664,000","143,524,000","144,170,000","159,245,000","163,562,000","161,156,000","160,462,000","168,166,000","176,579,000","183,602,000","182,816,000","187,957,000","238,488,000","239,957,000","277,312,000","301,291,000","278,997,000","283,092,000","360,166,000","365,956,000","371,654,000","377,276,000","383,889,000","506,678,000","507,417,000","513,018,000","495,497,000","489,377,000","495,111,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"257,111,000","231,147,000","229,858,000","218,389,000","195,127,000","197,227,000","174,042,000","179,242,000","184,404,000","184,024,000","114,796,000","114,492,000","363,849,000","284,229,000","143,342,000","142,725,000","144,790,000","327,831,000","344,058,000","329,250,000","342,752,000","341,638,000","270,142,000","209,651,000","208,263,000","225,581,000","253,497,000","206,559,000","201,120,000","175,506,000","199,210,000","159,643,000","163,214,000","154,892,000","139,805,000","109,275,000","105,085,000","90,538,000","93,213,000","90,562,000","48,063,000","38,383,000","35,499,000","37,154,000","28,879,000","26,499,000","27,639,000","19,338,000","18,169,000","20,823,000","17,869,000","18,685,000","18,744,000","16,810,000","19,831,000","18,799,000","15,222,000","15,044,000","15,630,000","18,385,000","13,663,000","13,239,000","15,232,000","11,559,000","13,106,000","10,088,000","32,431,000","30,786,000","31,075,000"
TotalLiabilitiesNetMinorityInterest,"9,406,942,000","8,213,949,000","7,478,399,000","7,244,751,000","6,285,891,000","6,148,225,000","6,109,689,000","5,819,056,000","5,661,536,000","6,205,017,000","6,543,118,000","6,611,859,000","6,038,361,000","4,974,671,000","5,310,485,000","5,159,981,000","4,985,431,000","5,018,617,000","4,908,174,000","4,764,110,000","4,626,544,000","4,491,350,000","4,815,485,000","3,125,670,000","3,012,454,000","2,762,265,000","3,281,583,000","3,076,827,000","3,189,105,000","3,024,036,000","3,505,810,000","2,877,986,000","2,744,175,000","2,511,017,000","2,755,829,000","2,601,728,000","2,631,590,000","2,267,091,000","2,256,283,000","1,958,699,000","1,769,097,000","1,568,745,000","1,813,795,000","1,924,240,000","1,812,232,000","1,538,944,000","1,555,245,000","1,145,932,000","1,093,018,000","1,058,346,000","1,127,687,000","1,160,717,000","1,127,890,000","1,317,193,000","1,907,009,000","2,189,357,000","1,817,602,000","1,580,817,000","1,647,690,000","1,685,487,000","1,464,887,000","1,367,888,000","1,423,173,000","1,510,471,000","1,362,025,000","1,345,682,000","1,493,619,000","1,280,990,000","1,206,914,000"
	CurrentLiabilities,"5,253,445,000","4,399,699,000","3,604,635,000","3,515,759,000","3,307,745,000","2,740,853,000","2,672,409,000","2,589,622,000","2,485,719,000","3,049,943,000","3,113,314,000","3,037,054,000","2,616,428,000","2,311,571,000","2,612,465,000","2,549,312,000","2,356,889,000","1,134,584,000","1,167,728,000","1,058,422,000","964,922,000","948,697,000","998,624,000","769,002,000","617,159,000","534,991,000","703,819,000","722,391,000","645,116,000","563,183,000","778,247,000","799,758,000","733,144,000","605,213,000","786,681,000","799,314,000","781,635,000","588,370,000","1,854,773,000","1,543,578,000","1,358,087,000","1,164,518,000","1,352,895,000","1,435,379,000","1,292,419,000","1,013,910,000","1,453,051,000","1,042,084,000","985,265,000","940,593,000","1,007,227,000","1,038,363,000","807,954,000","997,827,000","632,432,000","724,596,000","562,136,000","398,499,000","450,563,000","455,015,000","372,236,000","323,980,000","838,573,000","887,514,000","765,535,000","743,897,000","793,785,000","594,476,000","499,519,000"
		PayablesAndAccruedExpenses,"2,819,968,000","2,166,896,000","2,349,687,000","2,207,235,000","1,856,550,000","1,618,299,000","1,409,769,000","1,264,965,000","1,153,740,000","1,455,907,000","1,670,377,000","1,690,424,000","1,510,345,000","1,140,543,000","1,468,682,000","1,319,572,000","1,245,496,000","1,134,584,000","1,167,728,000","1,058,422,000","964,922,000","948,697,000","998,624,000","769,002,000","617,159,000","534,991,000","703,819,000","722,391,000","645,116,000","563,183,000","778,247,000","799,758,000","733,144,000","605,213,000","786,681,000","799,314,000","781,635,000","588,370,000","646,385,000","581,963,000","604,122,000","463,964,000","583,416,000","639,698,000","602,901,000","424,626,000","463,717,000","404,734,000","384,430,000","315,768,000","377,549,000","390,781,000","319,144,000","283,998,000","632,432,000","723,399,000","562,136,000","398,499,000","450,563,000","455,015,000","372,236,000","323,167,000","383,862,000","415,848,000","341,136,000","276,578,000","379,863,000","299,956,000","261,724,000"
