name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,08/31/2006
			GrossPPE,"603,639,000","1,041,144,000","607,505,000","621,611,000","620,715,000","980,713,000","588,336,000","608,158,000","617,110,000","1,017,288,000","607,839,000","556,147,000","522,296,000","732,720,000","369,123,000","356,843,000","313,937,000","614,889,000","305,046,000","309,013,000","285,921,000","545,783,000","286,886,000","293,450,000","279,994,000","506,364,000","286,386,000","286,275,000","282,046,000","448,282,000","262,835,000","245,342,000","228,834,000","363,559,000","220,179,000","215,659,000","195,258,000","289,829,000",,,,"213,240,000",,,,"183,929,000",,,,"124,400,000",,,,"59,576,000","27,300,000",,,,,,,,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,
				LandAndImprovements,,"144,718,000",,,,"147,983,000",,,,"125,047,000",,,,"101,170,000",,,,"82,755,000",,,,"56,878,000",,,,"54,827,000",,,,"40,604,000",,,,"36,883,000",,,,"24,358,000",,,,"18,987,000",,,,"14,415,000",,,,"5,433,000",,,,"805,000",,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"988,000",,,,,,,,,,
				MachineryFurnitureEquipment,,"20,045,000",,,,"135,589,000",,,,"134,461,000",,,,"121,839,000",,,,"110,743,000",,,,"106,196,000",,,,"99,571,000",,,,"87,496,000",,,,"70,721,000",,,,"50,741,000",,,,"188,656,000",,,,"17,850,000",,,,"11,170,000",,,,"57,783,000",,,,,,,,,,
				OtherProperties,"603,639,000","834,457,000","607,505,000","621,611,000","620,715,000","663,310,000","588,336,000","608,158,000","617,110,000","709,222,000","607,839,000","556,147,000","522,296,000","461,179,000","369,123,000","356,843,000","313,937,000","392,454,000","305,046,000","309,013,000","285,921,000","370,562,000","286,886,000","293,450,000","279,994,000","340,895,000","286,386,000","286,275,000","282,046,000","308,915,000","262,835,000","245,342,000","228,834,000","247,997,000","220,179,000","215,659,000","195,258,000","197,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"22,369,000",,,,"17,813,000",,,,"33,159,000",,,,"35,094,000",,,,"16,336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,125,000",,,,"104,337,000",,,,,,,,,,,,,,
				Leases,,"19,555,000",,,,"16,018,000",,,,"15,399,000",,,,"13,438,000",,,,"12,601,000",,,,"12,147,000",,,,"11,071,000",,,,"11,267,000",,,,"7,958,000",,,,"17,530,000",,,,"5,597,000",,,,"3,539,000",,,,"3,460,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-449,256,000",,,,"-417,199,000",,,,"-399,015,000",,,,"-356,836,000",,,,"-303,112,000",,,,"-268,437,000",,,,"-222,819,000",,,,"-176,851,000",,,,"-137,047,000",,,,"-104,989,000",,,,"-83,591,000",,,,"-60,762,000",,,,"-31,832,000",,,,"-33,352,000",,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"751,244,000","752,984,000","756,846,000","758,916,000","770,071,000","276,115,000","278,097,000","280,249,000","282,563,000","284,932,000","287,684,000","290,619,000","285,860,000","287,357,000","293,943,000","291,160,000","195,750,000","198,174,000","199,773,000","201,900,000","158,340,000","160,067,000","154,868,000","159,360,000","160,975,000","160,599,000","162,711,000","164,422,000","166,657,000","158,991,000","161,097,000","160,971,000","162,086,000","163,929,000","166,628,000","167,921,000","169,948,000","168,919,000","136,471,000","135,997,000","137,444,000","126,200,000","127,227,000","129,280,000","132,047,000","134,812,000","90,117,000","89,496,000","90,992,000","92,373,000","2,842,000","2,876,000","2,885,000","2,894,000","2,932,000",,,,,,,,,
			Goodwill,"583,534,000","581,664,000","584,681,000","582,106,000","588,845,000","215,103,000","215,103,000","215,103,000","215,103,000","215,103,000","215,103,000","215,103,000","207,410,000","206,159,000","208,130,000","197,071,000","153,374,000","153,374,000","151,118,000","150,672,000","127,226,000","127,226,000","123,445,000","126,161,000","126,161,000","124,161,000","124,562,000","124,562,000","128,727,000","119,410,000","118,626,000","118,626,000","118,626,000","118,626,000","118,626,000","118,028,000","118,964,000","116,941,000","104,019,000","103,569,000","103,569,000","94,179,000","94,179,000","94,179,000","94,179,000","94,179,000","61,713,000","59,678,000","59,678,000","59,678,000","2,842,000","2,842,000","2,842,000","2,842,000","2,932,000",,,,,,,,,
			OtherIntangibleAssets,"167,710,000","171,320,000","172,165,000","176,810,000","181,226,000","61,012,000","62,994,000","65,146,000","67,460,000","69,829,000","72,581,000","75,516,000","78,450,000","81,198,000","85,813,000","94,089,000","42,376,000","44,800,000","48,655,000","51,228,000","31,114,000","32,841,000","31,423,000","33,199,000","34,814,000","36,438,000","38,149,000","39,860,000","37,930,000","39,581,000","42,471,000","42,345,000","43,460,000","45,303,000","48,002,000","49,893,000","50,984,000","51,978,000","32,452,000","32,428,000","33,875,000","32,021,000","33,048,000","35,101,000","37,868,000","40,633,000","28,404,000","29,818,000","31,314,000","32,695,000",,"34,000","43,000","52,000",,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6,546,000","12,724,000","13,082,000","12,813,000","12,322,000","12,481,000","12,527,000","12,687,000","17,051,000","18,034,000","18,543,000","18,805,000","19,274,000","3,133,000","2,174,000","5,599,000","2,773,000","1,333,000","282,000",,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6,546,000","12,724,000","13,082,000","12,813,000","12,322,000","12,481,000","12,527,000",,"17,051,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,341,000","1,307,000","1,919,000","1,971,000","1,934,000","1,909,000","1,134,000","1,116,000","1,090,000","1,100,000","888,000","903,000","1,492,000","1,457,000","13,441,000","8,887,000",,,,,,"0","1,075,000","1,075,000","1,075,000","1,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,341,000","1,307,000","1,919,000","1,971,000","1,934,000","1,909,000","1,134,000","1,116,000","1,090,000","1,100,000","888,000","903,000","1,492,000","1,457,000","13,441,000","8,887,000",,,,,,"0","1,075,000","1,075,000","1,075,000","1,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"27,058,000","15,058,000","14,491,000","16,896,000","18,471,000","12,776,000","14,860,000","16,736,000","17,675,000","13,453,000","11,046,000","5,198,000","4,789,000","5,002,000","6,680,000","5,639,000","3,042,000","2,575,000","4,749,000","1,624,000","2,151,000","2,004,000","2,174,000","958,000","606,000","211,000","2,785,000","2,200,000","400,000","400,000","404,000","382,000","416,000","468,000","1,214,000","1,158,000","1,181,000",,,,,,,,,,,,,,"24,000","255,000","133,000","639,000","895,000",,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"1,609,675,000","1,553,272,000","1,620,605,000","1,557,317,000","1,614,070,000","1,254,788,000","1,315,980,000","1,308,650,000","1,219,659,000","1,200,935,000","1,214,806,000","1,204,346,000","1,080,381,000","987,164,000","1,028,666,000","1,036,814,000","636,951,000","693,557,000","720,445,000","676,055,000","655,961,000","672,228,000","627,680,000","601,480,000","629,678,000","648,789,000","682,662,000","622,913,000","626,334,000","657,401,000","691,927,000","631,294,000","597,317,000","652,245,000","641,450,000","566,740,000","564,369,000","598,569,000","492,822,000","436,601,000","411,845,000","453,481,000","412,915,000","436,314,000","419,751,000","495,985,000","353,723,000","341,528,000","323,708,000","332,068,000","168,808,000","174,239,000","183,660,000","196,782,000","186,900,000","9,184,987","8,833,628","8,592,517","8,554,090","8,495,601","8,435,917","8,362,532","97,658","105,579"
	CurrentLiabilities,"844,224,000","759,118,000","822,652,000","758,675,000","796,753,000","764,415,000","782,232,000","757,335,000","683,782,000","670,448,000","692,091,000","686,992,000","620,184,000","621,814,000","657,921,000","613,453,000","435,312,000","480,763,000","505,415,000","471,292,000","441,746,000","449,938,000","401,083,000","389,641,000","407,564,000","416,173,000","444,258,000","400,174,000","388,635,000","419,311,000","467,616,000","422,054,000","394,344,000","430,314,000","410,633,000","381,100,000","388,308,000","420,669,000","394,818,000","339,031,000","309,616,000","345,019,000","336,729,000","357,760,000","334,284,000","381,587,000","276,235,000","245,429,000","236,028,000","242,192,000","144,896,000","147,486,000","155,361,000","168,392,000","162,025,000","939,725","627,802","440,057","429,622","443,503","455,491","449,731","97,658","105,579"
		PayablesAndAccruedExpenses,"418,407,000","382,782,000","482,808,000","409,971,000","400,639,000","368,068,000","393,199,000","394,172,000","365,071,000","338,438,000","372,073,000","365,185,000","305,383,000","369,787,000","374,742,000","352,751,000","233,957,000","245,350,000","269,570,000","240,145,000","219,620,000","266,154,000","233,320,000","212,520,000","224,614,000","213,627,000","245,679,000","213,448,000","195,986,000","211,893,000","257,227,000","225,501,000","212,182,000","218,794,000","221,550,000","183,658,000","182,693,000","226,801,000","144,272,000","113,308,000","95,688,000","131,271,000","94,282,000","123,535,000","104,446,000","145,844,000","117,192,000","103,318,000","102,706,000","100,547,000","65,549,000","72,549,000","78,150,000","131,190,000","148,329,000","525,725","213,802","26,057","15,622","29,503","41,491",,"7,658","15,579"
			Payables,"299,487,000","284,622,000","346,681,000","286,774,000","279,146,000","262,576,000","280,022,000","279,609,000","268,679,000","247,918,000","243,078,000","233,753,000","198,426,000","257,300,000","252,511,000","232,000,000","137,099,000","146,873,000","165,059,000","144,543,000","132,975,000","174,317,000","143,431,000","120,650,000","141,827,000","129,739,000","146,343,000","134,849,000","127,429,000","134,630,000","168,966,000","143,709,000","135,680,000","142,412,000","124,083,000","106,004,000","113,600,000","155,325,000","136,892,000","111,106,000","93,805,000","109,803,000","92,671,000","95,872,000","89,311,000","90,718,000","77,987,000","65,499,000","66,990,000","65,555,000","40,421,000","49,283,000","48,982,000","128,752,000","123,127,000",,,,,,,,,
				AccountsPayable,"289,563,000","273,463,000","315,276,000","265,633,000","258,748,000","245,906,000","251,979,000","256,980,000","258,962,000","235,972,000","219,792,000","218,263,000","190,244,000","249,217,000","241,288,000","219,180,000","130,956,000","140,943,000","153,677,000","134,091,000","124,113,000","168,110,000","134,486,000","113,385,000","136,428,000","124,450,000","134,205,000","129,892,000","121,049,000","128,793,000","158,118,000","130,575,000","119,089,000","127,302,000","119,882,000","102,026,000","105,876,000","151,546,000","133,098,000","107,752,000","90,158,000","106,725,000","84,953,000","90,787,000","82,239,000","89,484,000","76,814,000","64,392,000","65,888,000","62,568,000","39,609,000","48,471,000","48,170,000","128,752,000","123,127,000",,,,,,,,,
				TotalTaxPayable,"6,726,000","7,967,000","28,177,000","17,917,000","17,175,000","13,783,000","25,156,000","19,736,000","6,822,000","9,027,000","20,227,000","12,432,000","5,131,000","5,040,000","8,151,000","9,728,000","3,051,000","2,843,000","8,553,000","7,623,000","6,033,000","3,368,000","6,097,000","4,418,000","2,552,000","2,447,000","9,296,000","2,116,000","4,317,000","3,775,000","8,786,000","11,326,000","14,783,000","13,305,000","2,396,000","2,173,000","6,177,000","3,779,000","2,252,000","1,812,000","2,110,000","1,546,000","6,186,000","3,809,000","5,796,000",,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,252,000","1,812,000","2,110,000",,"6,186,000",,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"3,198,000","3,192,000","3,228,000","3,224,000","3,223,000","2,887,000","2,887,000","2,893,000","2,895,000","2,919,000","3,059,000","3,058,000","3,051,000","3,043,000","3,072,000","3,092,000","3,092,000","3,087,000","2,829,000","2,829,000","2,829,000","2,839,000","2,848,000","2,847,000","2,847,000","2,842,000","2,842,000","2,841,000","2,063,000","2,062,000","2,062,000","1,808,000","1,808,000","1,805,000","1,805,000","1,805,000","1,547,000","0","1,542,000","1,542,000","1,537,000","1,532,000","1,532,000","1,276,000","1,276,000","1,234,000","1,173,000","1,107,000","1,102,000","2,987,000","812,000","812,000","812,000",,,,,,,,,,,
			CurrentAccruedExpenses,"118,920,000","98,160,000","136,127,000","123,197,000","121,493,000","105,492,000","113,177,000","114,563,000","96,392,000","90,520,000","128,995,000","131,432,000","106,957,000","112,487,000","122,231,000","120,751,000","96,858,000","98,477,000","104,511,000","95,602,000","86,645,000","91,837,000","89,889,000","91,870,000","82,787,000","83,888,000","99,336,000","78,599,000","68,557,000","77,263,000","88,261,000","81,792,000","76,502,000","76,382,000","97,467,000","77,654,000","69,093,000","71,476,000","7,380,000","2,202,000","1,883,000","21,468,000","1,611,000","27,663,000","15,135,000","55,126,000","39,205,000","37,819,000","35,716,000","34,992,000","25,128,000","23,266,000","29,168,000","2,438,000","25,202,000","525,725","213,802","26,057","15,622","29,503","41,491",,"7,658","15,579"
		CurrentProvisions,"8,082,000","7,107,000","5,069,000","5,251,000","6,830,000","8,365,000","9,525,000","9,729,000","9,902,000","9,918,000",,,,,,,,"10,067,000","12,562,000","13,019,000","13,161,000","12,801,000","15,487,000","4,161,000","4,303,000","7,261,000","4,957,000","5,245,000","3,013,000","2,363,000","3,005,000","140,000","274,000","1,392,000","2,018,000","522,000","593,000","764,000",,,"2,234,000",,"2,290,000",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,367,000","29,405,000","23,298,000","29,110,000","35,913,000","34,397,000","27,794,000",,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"125,314,000","128,817,000","132,659,000","129,974,000","132,806,000","120,755,000","123,487,000","130,357,000","131,962,000","129,695,000","130,354,000","124,022,000","120,707,000","62,488,000","63,947,000","65,376,000","63,975,000","65,596,000","62,911,000","58,217,000","58,194,000","58,377,000","53,985,000","50,669,000","52,989,000","55,410,000","48,436,000","42,568,000","42,735,000","40,559,000","36,820,000","32,913,000","30,240,000","31,763,000","30,838,000","26,302,000","25,217,000","23,179,000","19,763,000","22,002,000","19,993,000","173,389,000","29,126,000","199,095,000","196,495,000","235,010,000","158,310,000","141,378,000","132,989,000","21,099,000","6,310,000","7,628,000","8,021,000","7,877,000","6,671,000",,,,,,,,"90,000","90,000"
