name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"381,607,000","306,957,000","-814,000","32,276,000","43,188,000","198,463,000","57,439,000","47,890,000","40,412,000","165,898,000","-364,000","-94,663,000","3,827,000","212,252,000","-29,813,000","20,568,000","57,627,000","95,201,000","63,240,000","3,423,000","44,130,000","79,528,000","65,807,000","38,334,000","60,019,000","98,080,000","34,908,000","49,827,000","67,123,000","34,936,000","52,290,000","19,373,000","40,437,000","49,232,000","36,110,000","60,916,000","6,623,000","55,886,000","55,536,000","6,077,000","14,054,000","42,159,000","55,788,000","13,587,000","-3,997,000","125,979,000","38,254,000","17,139,000","-14,137,000","117,838,000","53,599,000","8,350,000","-6,604,000","119,845,000","-5,683,000","-54,243,000","-15,834,000","102,149,000","43,113,000","-8,071,000","-6,695,000","119,499,000","4,355,000","-17,021,000","-8,329,000","50,069,000","-64,918,000","12,953,000","-418,000","91,709,000","12,180,000","-31,246,000","9,785,000","90,031,000","1,941,000","-12,924,000","-18,984,000","103,863,000","6,944,000","-6,157,000","6,843,000","71,832,000","7,274,000","-11,277,000","-20,198,000","34,930,000","-3,668,000","-14,646,000","2,213,000","53,790,000","-6,000,000","-9,800,000","1,000,000","56,500,000","1,400,000","-4,000,000","-17,800,000","27,800,000","19,400,000","900,000","1,900,000","17,800,000","10,800,000","12,900,000","-10,100,000","28,300,000","2,300,000","3,900,000","-16,400,000","45,000,000","18,400,000","2,600,000","-22,600,000","39,000,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,355,000","6,077,000","14,054,000","42,159,000","56,749,000","13,587,000","-3,997,000","125,979,000","39,441,000","17,139,000","-14,137,000","117,838,000","53,599,000","8,350,000","-6,604,000","119,845,000","-4,653,000","-54,243,000","-15,858,000","102,173,000","42,778,000","-8,071,000","-6,695,000","119,499,000","3,829,000","-17,479,000","-8,237,000","49,965,000","-63,763,000","12,953,000","-418,000","91,709,000","12,180,000","-31,246,000","9,785,000","90,031,000","1,941,000","-12,924,000","-18,984,000","103,863,000","6,944,000","-6,157,000","6,843,000","71,832,000","7,274,000","-11,277,000","-20,198,000","34,930,000","-3,668,000","-14,646,000","2,213,000","53,790,000","-6,000,000","-9,800,000","1,000,000","56,500,000","1,400,000","-4,000,000","-17,800,000","27,800,000","19,400,000","900,000","1,900,000","17,800,000","10,800,000","12,900,000","-10,100,000","28,300,000","2,300,000","3,900,000","-16,400,000","45,000,000","18,400,000","2,600,000","-22,600,000","39,000,000"
		NetIncomeFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,539,000",,,,,"21,743,000","43,782,000","-13,306,000","24,712,000","15,956,000","8,531,000","10,758,000","27,023,000","34,626,000","2,511,000","7,230,000","27,065,000","11,975,000","2,492,000","7,373,000","26,748,000","13,942,000","254,000","3,778,000","24,319,000","11,332,000","-2,044,000","1,803,000","22,262,000","11,939,000","-3,240,000","603,000","19,686,000","8,932,000","-3,812,000","-240,000","21,682,000","9,457,000","-4,118,000","-136,000","18,981,000","8,200,000","-4,300,000","0","17,800,000","5,900,000","-3,100,000","-4,000,000","12,200,000","5,800,000","-4,700,000","-200,000","14,900,000","18,400,000","-2,400,000","-700,000","15,200,000","7,400,000","-2,900,000","-100,000","13,200,000","3,700,000","-1,700,000","600,000","9,800,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,368,000","-3,481,000","-13,764,000","10,664,000","-24,829,000","-1,356,000","-4,468,000","-1,923,000","-5,786,000","-2,956,000","3,028,000","9,074,000","7,456,000","-2,817,000","7,454,000","15,426,000","1,017,000","-5,998,000","-14,749,000","20,000,000","7,825,000","-7,685,000","-7,598,000","4,160,000","-7,395,000","-6,103,000","-7,357,000","14,518,000","-4,900,000","-12,700,000","-6,500,000","18,900,000","-6,900,000","-5,100,000","300,000","4,900,000","-2,700,000","-6,900,000","1,900,000","3,700,000","-22,400,000","-7,100,000","-3,400,000","2,900,000","-1,700,000","-12,400,000","-8,500,000","19,900,000","9,500,000","-4,500,000","-2,200,000","17,700,000"
			PensionAndEmployeeBenefitExpense,"0"
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,023,000","7,127,000","6,771,000","6,913,000","6,676,000","6,879,000","6,702,000","6,585,000","6,980,000","6,217,000","7,303,000","7,220,000","7,001,000","7,697,000","6,515,000","6,427,000","6,394,000","6,201,000","6,152,000","6,117,000","5,898,000","5,907,000","5,850,000","5,791,000","5,818,000","5,700,000","5,726,000","5,860,000",,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,146,000","2,425,000","-2,959,000","3,217,000","5,897,000","13,074,000","707,000","5,501,000","4,745,000","4,252,000","1,422,000","4,511,000","2,704,000","724,000","-28,000","874,000","4,462,000","2,956,000","4,393,000","2,532,000","-662,000","-1,747,000","4,533,000","5,186,000","10,738,000","1,039,000","1,039,000","1,029,000","6,800,000","100,000","100,000","100,000","4,500,000","-1,400,000","2,300,000","2,300,000","2,900,000","900,000","900,000","700,000","8,700,000","500,000",,,"1,400,000","1,000,000","900,000","1,000,000","-1,700,000","200,000","100,000","500,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,146,000","2,425,000","-2,959,000","3,217,000","5,897,000","13,074,000","707,000","5,501,000","4,745,000","4,252,000","1,422,000","4,511,000","2,704,000","724,000","-28,000","874,000","4,462,000","2,956,000","4,393,000","2,532,000","-662,000","-1,747,000","4,533,000","5,186,000","10,738,000","1,039,000","1,039,000","1,029,000","6,800,000","100,000","100,000","100,000","4,500,000","-1,400,000","2,300,000","2,300,000","2,900,000","900,000","900,000","700,000","8,700,000","500,000",,,"1,400,000","1,000,000","900,000","1,000,000","-1,700,000","200,000","100,000","500,000"
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,299,000",,,,,,,,,,,,,"-24,248,000","9,528,000",,,,,,,,,,,,,,,,,,"-661,000",,,"-3,902,000","-397,000","417,000","1,422,000","-658,000","1,438,000","4,300,000","6,100,000","5,500,000","9,000,000","5,800,000","3,400,000","4,800,000","4,000,000","4,800,000","4,300,000","3,800,000","4,800,000","1,400,000","6,200,000","3,500,000","7,100,000","6,400,000","7,900,000","5,700,000","5,800,000","4,100,000","4,600,000","3,300,000","5,200,000"
		ChangeInWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-63,614,000","-98,025,000","-2,552,000","77,461,000","-9,699,000","-16,602,000","-17,453,000","92,476,000","-14,350,000","-35,589,000","-6,318,000","2,106,000","-63,482,000","-8,136,000","-10,732,000","54,798,000","-7,701,000","-39,013,000","-5,746,000","44,907,000","-32,573,000","-16,484,000","-34,728,000","58,874,000","-16,850,000","-6,094,000","9,783,000","24,158,000","-13,079,000","-8,239,000","-18,841,000","-1,492,000","-22,703,000","-12,586,000","3,599,000","11,964,000","-20,400,000","1,000,000","1,900,000","10,700,000","-7,900,000","2,200,000","-21,200,000","4,400,000","8,600,000","7,300,000","-4,500,000","-6,300,000","4,700,000","15,700,000","-10,000,000","3,100,000","-11,200,000","10,300,000","-14,400,000","5,100,000","2,800,000","4,000,000","-24,400,000","5,800,000"
