name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"350,899,232","129,855,674","216,383,640","347,110,273","449,066,403"
EnterpriseValue,"188,808,232","-40,810,326","29,963,640","151,589,273","403,762,403"
PbRatio,"2.13","0.728","1.134","1.721","2,047.677"
EnterprisesValueEBITDARatio,"-3.645","2.514","-2.054","-12.057","-47.998"
