name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
MarketCap,"40,981,813,000","44,566,417,000","42,982,730,334","43,002,233,208","41,276,821,664","36,390,172,000","32,842,680,105","33,592,792,926","27,490,965,000","25,927,951,641","27,767,784,470","30,826,153,556","29,259,987,836","30,824,347,000","27,680,430,144","25,409,291,613","26,296,750,000","23,543,220,000","23,399,604,717","24,176,773,447","20,468,067,000","21,287,262,000","22,065,035,806","21,153,805,461","21,941,394,927","19,540,888,000","18,506,620,965","19,581,332,055","16,101,713,899","17,947,111,785","18,097,444,947","17,201,659,597","15,126,010,341","14,953,313,866","15,189,744,273","15,970,026,196","14,137,049,228","13,603,842,000","12,046,842,992","11,835,331,981","12,088,562,757","10,867,122,000","11,347,636,809","10,550,047,422","9,777,064,336","11,695,830,000","12,169,004,772","10,322,447,689","9,001,990,891","10,316,154,020","10,820,520,250","11,330,103,869","10,223,491,263","9,869,083,840","7,959,777,153","10,196,747,907","12,295,893,600","12,455,275,000","11,336,861,862","14,183,243,100","16,648,624,371","15,440,984,353","15,517,938,968","15,019,385,962","13,676,458,823","13,960,923,130","15,209,911,733","16,098,680,906","12,934,850,815","10,934,805,520","12,084,192,900","12,545,657,141","11,221,084,042","14,177,579,680","12,104,122,001","14,512,082,065","13,588,366,267","11,496,822,960","9,877,464,160","10,987,844,514","8,800,791,924","13,023,514,350","13,860,025,255","13,119,660,668","13,875,311,045","14,359,254,210","14,909,774,373","21,675,409,327","16,611,886,693","13,011,915,000","12,392,112,402","9,870,033,937","7,259,022,562","7,297,410,213","6,947,905,540","8,139,943,053","6,208,568,887","5,874,775,920","5,614,225,006","4,456,415,676","3,719,498,226","3,988,118,341","3,145,730,183","3,859,960,171","3,834,654,165","3,022,733,997","2,518,412,039","2,056,852,598","1,860,540,673","1,325,115,518","1,225,785,965","1,066,878,747","976,818,202","954,147,979","1,162,487,991","960,262,319","936,453,505","796,926,557","731,804,106","726,020,852","537,235,346","497,344,352","498,337,543","365,663,760","309,197,024","300,887,182","273,242,934","227,544,737","164,111,377","204,705,170","227,309,300","272,760,146","301,771,032","301,622,786","252,524,096","216,921,718","212,429,680","193,113,210","241,382,500","170,226,723","220,541,234","218,925,344","239,578,253","189,014,210","190,854,558","172,610,549","127,051,249","114,309,168","93,269,270"
EnterpriseValue,"40,639,113,000","44,098,517,000","42,863,630,334","42,757,733,208","41,142,021,664","36,296,372,000","32,870,380,105","33,624,592,926","27,457,365,000","26,027,151,641","28,080,784,470","31,145,653,556","29,343,787,836","30,945,947,000","26,978,730,144","24,942,991,613","25,933,250,000","23,179,720,000","23,194,404,717","23,865,773,447","20,119,567,000","20,938,762,000","21,875,135,806","20,707,405,461","21,589,294,927","19,213,688,000","18,030,220,965","19,043,632,055","15,565,113,899","17,326,311,785","17,568,444,947","16,642,359,597","14,574,810,341","14,367,613,866","14,726,344,273","15,410,826,196","13,631,549,228","13,033,242,000","11,745,642,992","11,534,131,981","11,697,662,757","13,980,287,000","14,460,801,809","13,663,212,422","12,890,229,336","14,808,995,000","15,282,169,772","13,435,612,689","12,115,155,891","13,429,319,020","10,418,286,250","10,927,869,869","9,821,257,263","9,379,513,840","7,558,100,153","9,732,612,907","11,902,929,600","12,047,275,000","10,928,861,862","13,716,289,100","16,199,371,371","14,849,859,353","14,870,129,968","10,730,056,962","9,225,321,823","13,383,493,130","14,275,369,733","15,306,173,906","12,137,676,815","10,227,195,520","11,390,811,900","11,947,977,141","10,628,216,042","13,653,739,680","11,654,379,001","14,074,010,065","13,207,167,267","10,944,546,960","9,325,188,160","10,846,222,514","8,738,894,924","12,961,617,350","13,700,430,255","13,023,370,668","13,815,986,045","14,313,470,210","14,296,705,373","21,151,636,327","16,101,964,693","12,964,779,000","11,953,612,402","9,488,133,937","6,880,022,562","7,244,710,213","6,918,505,540","8,110,543,053","6,159,068,887","5,855,675,920","5,562,125,006","4,403,115,676","3,708,698,226","3,977,318,341","3,134,930,183","3,849,160,171","3,823,854,165","3,011,933,997","2,507,612,039","2,046,052,598","1,849,740,673","1,312,915,518","1,198,685,965","1,055,778,747","967,018,202","940,447,979","1,144,287,991","957,362,319","928,853,505","793,526,557","727,704,106","721,920,852","531,635,346","493,344,352","496,037,543","363,263,760","311,097,024","302,787,182","276,542,934","230,244,737","166,711,377","206,405,170","229,309,300","275,160,146","303,871,032","302,422,786","253,424,096","217,821,718","213,329,680","194,013,210","242,782,500","171,626,723","221,941,234","221,525,344","242,178,253","191,614,210","193,454,558","175,410,549","129,851,249","117,109,168","96,069,270"
PeRatio,"29.654","33.11","33.824","35.476","37.779","34.637","31.082","32.121","25.155","23.544","26","29.493","28.566","32.374","27.705","26.502","28.391","26.337","28.073","29.522","25.347","26.923","28.567","27.938","29.029","26.578","25.567","27.679","24.141","27.298","28.155","27.247","24.357","24.915","25.938","27.677","24.795","23.865","21.497","21.13","21.882","19.848","21.007","19.537","18.354","22.746","23.851","20.985","18.575","21.621","21.854","22.883","20.064","17.869","14.051","18","21.846","23.033","20.973","27.083","31.964","29.926","30.096","29.856","28.307","30.09","34.526","38.207","32.817","29.773","37.128","39.952","36.183","45.193","40.063","48.658","46.205","39.636","34.078","39.459","32.055","47.466","51.319","47.959","52.211","56.515","62.73","86.754","74.79","68.627","53.831","58.161","48.258","58.728","60.248","70.734","56.717","67.5","67.634","56.421","48.928","65.109","51.38","66.875","69.481","57.143","59.916","50.135","46.589","33.908","372.683","357.558","363.899","400.018","584.977","537.553","590.644","574.992","652.856","648.436","628.907","946.712","1,266.147","932.977","791.365","770.526","699.733","583.061","420.689","524.796","583.061","524.912","774.691","774.691","975.451","837.926","707.494","750.355","937.908","1,325.717","2,577.989","2,526.304","2,803.125","2,226.501","3,381.283","3,055.787","2,253.446","2,027.987","1,654.713"
ForwardPeRatio,"28.49","30.96","31.546","34.483","34.13","32.258","29.326","33.113","26.882","25.317","23.202","27.778","26.455","27.855","24.876","24.814","25.707","23.697","23.529","28.249","23.981","24.753","25.707","26.525","27.548","24.45","23.148","26.667","22.272","24.753","24.876","25.641","22.422","22.173","22.831","25.381","22.472","21.692","19.231","18.939","19.342","18.382","19.268","17.857","16.475","21.413","22.321","19.305",,,"21.008",,,,,,,,"37.594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.48","2.697","2.874","4.533","4.352","5.308","5.499","6.208","4.428","4.174","3.099","3.713","3.648","3.842","3.122","3.319","3.436","2.65","2.627","3.474","2.944","3.53","3.02","3.12","2.727","2.422","2.301","2.64","1.881","2.208","2.333","2.288","2.032","2.074","2.182","2.423","2.151","2.074","1.84","1.665","1.655","1.817","2.021","1.654","1.526","1.898","1.905","1.65",,,"1.6",,,,,,,,"1.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.966","9.994","9.969","10.269","10.217","9.278","8.279","8.446","6.832","6.363","6.946","7.986","7.835","8.518","7.941","7.414","7.832","7.17","7.276","7.654","6.562","6.917","7.274","7.095","7.45","6.806","6.575","7.066","5.944","6.713","6.913","6.738","6.053","6.171","6.375","6.783","6.064","5.911","5.303","5.212","5.382","4.879","5.269","4.989","4.699","5.616","6.065","5.148","4.555","5.306","5.511","5.77","5.149","4.689","3.781","4.917","6.095","6.077","5.533","7.46","8.793","8.196","8.445","8.434","7.932","8.36","9.453","10.362","8.621","7.589","8.683","9.224","8.471","11.845","10.593","13.189","13.027","10.954","9.418","11.348","9.263","13.716","14.859","14.281","15.542","16.678","17.947","27.05","21.698","18.03","9.791","8.011","6.037","6.399","6.283","7.377","5.876","6.322","6.579","5.655","5.059","6.46","5.098","9.238","11.299","9.292","8.093","6.975","6.633","4.96","4.822","4.387","4.18","4.258","5.394","4.648","4.73","4.372","4.175","4.146","3.186","3.221","3.358","2.567","2.254","2.195","2.054","1.768","1.315","1.703","1.966","2.471","2.879","2.98","2.628","2.386","2.462","2.432","3.223","2.401","3.297","3.557","4.16","3.498","3.767","3.604","2.658","2.658","2.28"
PbRatio,"13.283","13.563","13.777","14.129","14.002","12.226","11.355","12.09","9.884","9.397","10.817","12.251","11.163","11.865","11.417","10.645","12.989","11.51","11.885","12.438","10.468","11.223","12.153","10.64","11.477","10.427","9.959","10.934","9.018","9.534","9.868","9.642","8.504","8.345","8.629","9.109","7.964","8.471","7.094","6.969","7.303","6.773","7.113","6.768","6.352","7.817","8.288","7.121","6.264","7.384","7.773","8.138","7.49","7.414","6.196","8.157","10.275","10.812","9.841","11.398","10.126","7.909","8.154","8.218","7.835","8.436","9.623","10.583","8.872","7.891","9.076","9.727","8.938","11.859","10.483","13.083","12.613","11.02","9.467","11.303","9.525","14.095","15.673","15.497","17.01","18.948","20.783","32.582","26.789","23.094","23.457","19.907","15.695","17.773","18.193","21.314","17.391","18.878","19.447","16.524","14.789","16.82","13.268","18.829","20.098","15.842","14.172","12.243","12.027","9.472","9.35","8.716","8.414","8.794","11.308","9.941","10.291","9.851","9.579","9.503","7.472","7.711","8.143","6.37","5.673","5.521","5.146","4.393","3.315","4.337","4.963","6.075","7.084","7.503","8.017","6.886","6.744","6.131","10.058","7.093","9.189","11.77","12.881","10.162","10.261","12.071","8.885","7.994","6.522"
EnterprisesValueRevenueRatio,"8.812","38.538","33.592","38.573","37.992","35.267","29.568","34.182","29.454","28.442","24.574","31.438","29.58","31.565","25.204","29.041","30.057","26.61","26.768","28.876","24.632","26.219","27.488","26.844","27.485","25.486","23.957","26.362","21.529","25.031","24.945","24.608","21.858","21.638","23.136","25.243","22.424","22.268","19.797","20.619","20.231","23.927","25.892","25.539","23.352","29.014","29.411","26.871","23.934","27.834","21.099","22.624","20.188","22.307","14.299","18.568","22.287","23.202","20.536","27.012","31.943","30.471","30.642","23.585","20.082","30.384","33.153","38.283","30.065","26.983","30.468","34.404","30.809","41.326","34.017","45.095","42.707","46.227","32.403","40.349","34.586","53.054","56.427","55.897","58.838","62.608","62.361","101.643","78.976","65.738","62.194","55.036","41.346","23.761","22.558","28.761","21.856","21.833","20.494","18.721","16.966","19.535","16.027","22.709","23.035","35.022","29.536","26.164","24.275","18.26","17.474","16.548","15.374","15.967","19.866","17.631","17.427","15.776","14.973","15.797","11.736","11.635","11.895","9.267","8.187","8.578","7.834","6.873","5.037","6.616","7.397","9.327","10.662","11.369","9.823","9.076","8.567","9.024","11.729","8.939","12.33","13.031","14.589","12.524","12.897","12.711","9.837","9.678","8.211"
EnterprisesValueEBITDARatio,"20.002","99.523","70.073","86.292","82.482","90.222","63.481","82.575","82.036","73.857","53.63","77.457","72.009","82.413","55.592","71.903","72.157","64.984","69.758","64.694","52.96","62.078","64.452","60.442","60.832","62.687","57.734","58.813","47.937","61.638","60.043","55.866","49.289","55.667","52.839","55.776","48.494","55.062","46.983","47.232","44.631","55.127","64.557","59.071","53.09","75.983","72.772","63.226","57.801","74.016","59.262","54.314","49.66","77.218","34.53","42.997","47.84","53.418","46.382","58.849","69.322","80.539","75.064","51.964","44.022","69.633","77.627","83.849","65.424","60.585","72.241","80.275","70.711","125.697","84.799","104.119","97.922","93.193","78.872","94.897","75.577","123.923","138.193","127.034","131.79","145.787","147.869","227.829","182.697","163.126","155.04","132.887","101.926","117.8","121.377","153.609","125.439","115.954","154.934","112.324","101.887","107.786","110.385","142.561","148.211","134.461","127.939","102.303","95.841","80.547","82.102","67.247","62.793","77.723","102.169","74.794","78.055","84.418","85.612","75.2","54.808","64.914","77.506","48.435","43.208","60.557","60.118","37.745","26.462","45.868","65.517","47.441","54.263","-5.007","9.823","9.076","8.567","-4.119","11.729","8.939","12.33","-6.02","14.589","12.524","12.897","-6.007","9.837","9.678","8.211"
