name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"661,438,000","150,125,000","168,656,000","180,716,000","161,941,000","163,415,000","159,897,000","193,490,000","199,147,000","181,021,000","170,749,000","212,609,000","201,728,000","166,823,000","158,356,000","212,575,000","204,625,000","164,262,000","163,266,000","163,260,000","150,329,000","104,528,000","128,031,000","161,245,000","107,267,000","91,039,000","157,683,000","182,462,000","166,016,000","189,641,000","207,160,000","340,837,000","305,587,000","253,572,000","226,837,000","220,117,000","232,178,000","197,429,000","-245,446,000","336,234,000","347,394,000","407,927,000","396,185,000","372,496,000","338,319,000","291,607,000","306,337,000","392,669,000","299,262,000","201,570,000","180,048,000","216,025,000","494,639,000","570,975,000","540,902,000","616,216,000","540,494,000","450,737,000","500,243,000","460,573,000","410,574,000","396,055,000","395,839,000","374,424,000","305,013,000","291,648,000","264,028,000","209,338,000","166,531,000","159,575,000","162,989,000","131,987,000","127,701,000","120,714,000","101,675,000","103,855,000","101,839,000","88,900,000","92,457,000","84,015,000","72,305,000","53,928,000","68,303,000","51,570,000","48,786,000","58,482,000","51,297,000","49,707,000","39,901,000","40,109,000","42,400,000","58,500,000","34,100,000","26,000,000","37,300,000","42,900,000","38,500,000","33,200,000","33,500,000","28,900,000","28,600,000","18,500,000","19,100,000","19,000,000","19,000,000","19,000,000","9,400,000","9,400,000","9,400,000","9,300,000"
	OperatingRevenue,"661,438,000","150,125,000","168,656,000","180,716,000","161,941,000","163,415,000","159,897,000","193,490,000","199,147,000","181,021,000","170,749,000","212,609,000","201,728,000","166,823,000","158,356,000","212,575,000","204,625,000","164,262,000","163,266,000","163,260,000","150,329,000","104,528,000","128,031,000","161,245,000","107,267,000","91,039,000","157,683,000","182,462,000","166,016,000","189,641,000","207,160,000","340,837,000","305,587,000","253,572,000","226,837,000","220,117,000","232,178,000","197,429,000","-245,446,000","336,234,000","347,394,000","407,927,000","396,185,000","372,496,000","338,319,000","291,607,000","306,337,000","392,669,000","299,262,000","201,570,000","180,048,000","216,025,000","494,639,000","570,975,000","540,902,000","616,216,000","540,494,000","450,737,000","500,243,000","460,573,000","410,574,000","396,055,000","395,839,000","374,424,000","305,013,000","291,648,000","264,028,000","209,338,000","166,531,000","159,575,000","162,989,000","131,987,000","127,701,000","120,714,000","101,675,000","103,855,000","101,839,000","88,900,000","92,457,000","84,015,000","72,305,000","53,928,000","68,303,000","51,570,000","48,786,000","58,482,000","51,297,000","49,707,000","39,901,000","40,109,000","42,400,000","58,500,000","34,100,000","26,000,000","37,300,000","42,900,000","38,500,000","33,200,000","33,500,000","28,900,000","28,600,000","18,500,000","19,100,000","19,000,000","19,000,000","19,000,000","9,400,000","9,400,000","9,400,000","9,300,000"
CostOfRevenue,"679,278,000","168,734,000","174,017,000","177,716,000","158,811,000","148,791,000","146,202,000","158,862,000","169,571,000","179,011,000","144,173,000","157,535,000","161,794,000","150,569,000","144,545,000","160,582,000","161,728,000","151,279,000","139,783,000","142,119,000","131,962,000","105,353,000","110,427,000","121,061,000","101,609,000","107,969,000","482,581,000","150,493,000","141,808,000","154,694,000","174,355,000","214,590,000","196,449,000","177,726,000","155,673,000","150,660,000","164,681,000","144,862,000","45,331,000","250,477,000","254,169,000","246,217,000","365,162,000","250,201,000","238,121,000","214,531,000","290,255,000","306,117,000","394,080,000","175,714,000","236,469,000","213,408,000","358,883,000","409,765,000","674,352,000","415,391,000","348,080,000","329,858,000","430,185,000","294,255,000","268,809,000","260,440,000","244,859,000","243,954,000","173,321,000","189,382,000","168,176,000","126,410,000","114,112,000","107,702,000","109,960,000","86,261,000","86,286,000","88,973,000","76,990,000","79,850,000","77,642,000","69,704,000","78,541,000","72,442,000","55,120,000","42,810,000","53,771,000","38,363,000","31,872,000","36,224,000","23,448,000","23,503,000","21,722,000","26,242,000","29,000,000","31,600,000","24,500,000","18,000,000","22,700,000","25,600,000","24,200,000","20,600,000","20,800,000","18,500,000","17,600,000","11,200,000",,,,,,,,
GrossProfit,"-17,840,000","-18,609,000","-5,361,000","3,000,000","3,130,000","14,624,000","13,695,000","34,628,000","29,576,000","2,010,000","26,576,000","55,074,000","39,934,000","16,254,000","13,811,000","51,993,000","42,897,000","12,983,000","23,483,000","21,141,000","18,367,000","-825,000","17,604,000","40,184,000","5,658,000","-16,930,000","-324,898,000","31,969,000","24,208,000","34,947,000","32,805,000","126,247,000","109,138,000","75,846,000","71,164,000","69,457,000","67,497,000","52,567,000","-290,777,000","85,757,000","93,225,000","161,710,000","31,023,000","122,295,000","100,198,000","77,076,000","16,082,000","86,552,000","-94,818,000","25,856,000","-56,421,000","2,617,000","135,756,000","161,210,000","-133,450,000","200,825,000","192,414,000","120,879,000","70,058,000","166,318,000","141,765,000","135,615,000","150,980,000","130,470,000","131,692,000","102,266,000","95,852,000","82,928,000","52,419,000","51,873,000","53,029,000","45,726,000","41,415,000","31,741,000","24,685,000","24,005,000","24,197,000","19,196,000","13,916,000","11,573,000","17,185,000","11,118,000","14,532,000","13,207,000","16,914,000","22,258,000","27,849,000","26,204,000","18,179,000","13,867,000","13,400,000","26,900,000","9,600,000","8,000,000","14,600,000","17,300,000","14,300,000","12,600,000","12,700,000","10,400,000","11,000,000","7,300,000",,,,,,,,
OperatingExpense,"62,638,000","14,368,000","21,499,000","13,346,000","13,425,000","15,179,000","12,828,000","16,053,000","15,855,000","16,348,000","20,918,000","16,076,000","16,862,000","15,985,000","17,301,000","20,762,000","18,125,000","14,099,000","16,725,000","16,374,000","13,317,000","16,841,000","18,441,000","18,714,000","14,953,000","13,826,000","14,529,000","13,597,000","16,534,000","12,619,000","22,906,000","19,916,000","29,304,000","20,394,000","17,224,000","22,610,000","19,215,000","23,216,000","16,126,000","28,022,000","24,571,000","25,696,000","28,768,000","22,082,000","23,758,000","24,965,000","30,403,000","26,628,000","24,546,000","40,501,000","28,242,000","21,884,000","39,372,000","41,353,000","763,713,000","50,723,000","25,118,000","-13,329,000","21,263,000","21,445,000","27,704,000","30,600,000","40,582,000","28,022,000","27,398,000","20,761,000","21,051,000","15,563,000","12,858,000","12,837,000","14,135,000","10,926,000","12,663,000","11,158,000","9,721,000","8,620,000","8,628,000","8,953,000","13,774,000","6,512,000","6,191,000","6,306,000","5,886,000","4,969,000","4,863,000","5,607,000","15,000,000","14,050,000","12,714,000","9,766,000","9,200,000","13,000,000","6,400,000","5,300,000","8,000,000","6,600,000","5,900,000","4,800,000","6,600,000","4,400,000","3,700,000","4,000,000",,,,,,,,
	SellingGeneralAndAdministration,"62,638,000","14,368,000","21,499,000","13,346,000","13,425,000","15,179,000","12,828,000","16,053,000","15,855,000","16,348,000","20,918,000","16,076,000","16,862,000","15,985,000","17,301,000","20,762,000","18,125,000","14,099,000","16,725,000","16,374,000","13,317,000","16,841,000","18,441,000","18,714,000","14,953,000","13,826,000","14,529,000","13,597,000","16,534,000","12,619,000","22,906,000","19,916,000","29,304,000","20,394,000","17,224,000","22,610,000","19,215,000","23,216,000","16,126,000","28,022,000","24,571,000","25,696,000","28,768,000","22,082,000","23,758,000","24,981,000","30,403,000","26,628,000","24,546,000","40,501,000","28,242,000","21,884,000","39,372,000","41,353,000","42,303,000","50,700,000","43,921,000","47,784,000","45,246,000","42,146,000","33,388,000","30,600,000","40,829,000","30,309,000","27,414,000","21,028,000","21,202,000","15,892,000","12,858,000","12,837,000","14,135,000","10,926,000","12,663,000","11,158,000","9,721,000","8,620,000","8,628,000","8,953,000","13,914,000","6,372,000","6,191,000","6,306,000","5,886,000","4,969,000","4,863,000","5,607,000","6,519,000","5,032,000","4,953,000","4,296,000","4,100,000","4,100,000","2,500,000","2,600,000","4,800,000","4,400,000","3,700,000","2,800,000","4,500,000","2,500,000","2,000,000","2,200,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,481,000","9,018,000","7,761,000","5,470,000","5,100,000","8,900,000","3,900,000","2,700,000","3,200,000","2,200,000","2,200,000","2,000,000","2,100,000","1,900,000","1,700,000","1,800,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,481,000","9,018,000","7,761,000","5,470,000","5,100,000","8,900,000","3,900,000","2,700,000","3,200,000","2,200,000","2,200,000","2,000,000","2,100,000","1,900,000","1,700,000","1,800,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000","-16,000",,,,"-8,398,000",,"-4,598,000","5,440,000",,"721,410,000","23,000","-18,803,000","-61,113,000","-23,983,000","-20,701,000","-5,684,000",,"-247,000","-2,287,000","-16,000","-267,000","-151,000","-329,000",,,,,,,,,,,,"140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-80,478,000","-32,977,000","-26,860,000","-10,346,000","-10,295,000","-555,000","867,000","18,575,000","13,721,000","-14,338,000","5,658,000","38,998,000","23,072,000","269,000","-3,490,000","31,231,000","24,772,000","-1,116,000","6,758,000","4,767,000","5,050,000","-17,666,000","-837,000","21,470,000","-9,295,000","-30,756,000","-339,427,000","18,372,000","7,674,000","22,328,000","9,899,000","106,331,000","79,834,000","55,452,000","53,940,000","46,847,000","48,282,000","29,351,000","-306,903,000","57,735,000","68,654,000","136,014,000","2,255,000","100,213,000","76,440,000","52,111,000","-14,321,000","59,924,000","-119,364,000","-14,645,000","-84,663,000","-19,267,000","96,384,000","119,857,000","-897,163,000","150,102,000","167,296,000","134,208,000","48,795,000","144,873,000","114,061,000","105,015,000","110,398,000","102,448,000","104,294,000","81,505,000","74,801,000","67,365,000","39,561,000","39,036,000","38,894,000","34,800,000","28,752,000","20,583,000","14,964,000","15,385,000","15,569,000","10,243,000","142,000","5,061,000","10,994,000","4,812,000","8,646,000","8,238,000","12,051,000","16,651,000","12,849,000","12,154,000","5,465,000","4,101,000","4,200,000","13,900,000","3,200,000","2,700,000","6,600,000","10,700,000","8,400,000","7,800,000","6,100,000","6,000,000","7,300,000","3,300,000","-43,300,000","19,000,000","19,000,000","19,000,000","-24,200,000","9,400,000","9,400,000","9,300,000"
