name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002
MarketCap,"2,735,817,007","3,530,621,357","3,398,610,630","3,048,193,747","2,773,508,866","3,157,001,430","4,853,301,578","3,173,216,393","2,935,806,000","2,757,841,240","3,754,804,000","3,033,141,360","3,864,037,770","3,972,031,470","3,160,157,210","2,980,972,240","2,914,234,500","2,694,905,200","2,665,153,000","2,691,558,200","2,527,092,750","2,463,116,889","2,331,349,650","2,256,444,000","2,193,723,953","2,104,780,793","2,279,110,849","2,956,599,598","3,617,732,580","3,769,221,940","3,240,932,003","3,490,045,430","2,843,061,920","2,365,199,490","2,435,811,200","1,952,140,080","1,907,718,040","1,740,778,480","1,357,340,400","1,093,390,650","1,110,036,520","1,183,230,720","1,102,410,960","1,157,640,600","1,303,967,718","1,310,927,737","1,278,086,940","1,142,501,684","741,153,485","870,903,773","595,536,900","501,177,600","389,226,240","180,663,600","211,419,000","333,391,500","699,309,000","648,893,700","1,232,224,121","1,242,608,688","1,006,226,778","1,204,053,392","1,221,025,544","980,012,231","824,564,718","740,428,807","673,283,890","662,501,559","465,031,339","440,631,984","261,314,388","149,026,190"
EnterpriseValue,"3,322,845,007","4,071,165,357","3,976,714,630","3,616,020,747","3,693,656,866","3,536,058,430","5,289,441,578","3,627,951,393","3,437,124,000","3,315,766,240","4,207,326,000","3,494,731,360","4,278,588,770","4,354,922,470","3,532,643,210","3,370,403,240","3,293,494,500","3,126,696,200","3,112,082,000","3,081,798,200","2,928,780,750","2,901,440,889","2,767,269,650","2,628,905,000","2,559,609,953","2,434,780,793","2,655,264,849","3,332,492,598","3,967,470,580","4,195,815,940","3,742,813,003","3,995,967,430","3,649,731,920","2,604,365,490","2,703,415,200","2,250,078,080","2,237,832,040","2,379,443,480","2,043,438,400","1,779,488,650","1,816,295,520","1,874,571,720","1,834,669,960","1,929,672,600","1,721,609,718","1,724,255,737","1,691,414,940","1,612,536,684","1,212,082,485","1,341,832,773","1,055,264,900","968,375,600","856,424,240","669,491,600","1,031,849,000","1,153,821,500","1,519,739,000","1,469,323,700","1,013,478,121","1,023,862,688","787,480,778","985,307,392","1,000,713,544","776,818,231","621,370,718","521,194,807","454,049,890","450,219,559","374,296,339","352,775,984","182,964,388","75,821,190"
PeRatio,,,"150.971","310.667","284.467",,"388.579","194.128","140.281","99.395","76.316","51.58","55.114","60.39","55.598","73.661","236.316",,,,,,,,"3,527","120.857","507.64","951.6",,"118.135","61.356","51.33","27.94","44.212","40.571","50.027","57.71","34.417","45.067","36.36","32.453","36.878","50.5","62.083","42","110.419","111.161",,,,"305",,,,,,,,"46.133","53.397","54.741","65.741","70.691","60.981","51.654","43.929","40.143","41.981","40.102","43.3",,
ForwardPeRatio,"16.892","21.552","20.325","18.797","17.452","22.371","21.322","12.315","12.5","11.877","14.493","9.804","16.181","16.835","13.812","13.316","14.663","13.717","13.831","13.755","14.706","14.62","13.831","11.723","11.779","11.136","10.493","15.06","16.835","16.949","14.205","21.459","15.221","14.451","16.42","15.06","14.556","12.953","15.06","12.107","10.204","10.235","10.526","10.111","11.468","11.765","13.928",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.468","1.54","1.848","2.684","1.247","1.599","1.524","0.88","0.893","1.326","1.143","0.7","1.247","1.405","1.225","1.131","1.233","1.153","1.383","1.093","1.329","1.315","1.785","1.309","1.3","1.237","1.236","1.375","1.622","1.638","1.264","1.831","1.344","1.33","1.982","1.662","0.97","0.864","1.005","0.606","0.51","0.512","0.526","0.506","0.573","0.672","0.795",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.104","4.092","2.593","2.351","2.168","2.485","3.871","2.541","2.346","2.208","3.02","2.393","3.089","3.253","2.595","2.471","2.457","2.348","2.365","2.429","2.305","2.316","2.239","2.131","2.016","1.884","1.978","2.535","3.108","3.232","2.86","3.15","2.672","2.599","2.602","1.998","1.829","1.586","1.649","1.33","1.356","1.511","1.427","1.543","1.786","1.751","1.763","1.539","1.049","1.232","0.831","0.722","0.561","0.28","0.392","0.618","1.296","1.203","4.356","4.92","4.179","5.019","5.765","4.75","4.024","3.781","3.455","3.326","2.906","2.785","1.68","0.958"
PbRatio,"3.285","3.706","3.532","3.25","3.011","2.481","3.877","2.617","2.491","2.243","2.847","2.382","3.064","3.18","2.634","2.533","2.532","2.405","2.513","2.579","2.498","2.447","2.366","2.199","2.108","1.985","2.143","2.822","3.544","3.777","3.216","3.42","4.13","3.772","4.136","3.596","3.668","7.744",,,"6.481","7.311",,,"13.43","17.16","16.727",,,,"466.944",,,,"7.218","11.379","23.869","22.148","3.91","4.26","3.551","4.249","4.684","3.883","3.267","3.106","2.824","2.863","4.599","4.582","2.889","1.697"
EnterprisesValueRevenueRatio,"3.727","18.683","16.982","16.084","17.21","17.601","15.152","11.054","11.119","11.541","12.404","10.757","13.193","13.814","10.698","11.087","10.752","10.811","9.764","10.978","10.659","11.117","9.353","10.154","9.772","9.921","9.456","11.732","13.409","15.567","12.01","14.141","13.185","10.118","10.571","10.031","10.06","11.619","8.925","8.83","8.55","9.533","8.654","9.679","8.831","9.778","9.051","8.64","6.709","7.774","6.109","5.193","5.06","3.822","5.411","7.309","9.154","9.482","12.954","13.705","10.931","14.274","15.639","12.911","10.971","9.942","9.264","9.601","8.427","8.337","4.499","1.971"
EnterprisesValueEBITDARatio,"27.551","199.381","151.442","82.95","121.758","140.935","301.788","65.445","62.776","114.764","80.825","63.062","107.819","114.429","53.48","60.406","65.744","97.484","47.189","72.746","86.655","157.021","62.444","79.642","93.403","115.854","53.136","73.131","141.488","119.733","65.66","80.178","120.037","128.414","66.991","44.668","53.895","141.524","41.523","57.838","45.325","52.3","44.608","62.784","49.359","69.493","48.688","35.987","36.158","311.982","-490.365","29.157","37.019","15.124","92.203","93.268","175.814","1,183.984","133.934","133.559","118.579","161.103","197.965","145.145","154.762","102.175","101.896","108.933","106.972","116.543","67.341","24.958"
