name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
		AssetImpairmentCharge,,,"0",,,,"52,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,639,000","4,742,000","5,126,000","5,399,000","5,372,000","4,923,000","4,196,000","4,220,000","4,257,000","4,531,000","7,229,000","8,239,000","9,833,000","9,475,000","9,012,000","8,867,000","9,478,000","8,339,000","7,402,000","7,762,000","8,191,000","7,315,000","6,742,000","6,655,000","6,371,000","5,817,000","5,250,000","5,553,000","5,905,000","4,130,000","4,209,000","4,176,000","3,594,000","3,295,000","2,398,058","2,303,662","2,439,649","2,396,687","1,986,215","1,922,392","2,285,052","2,154,928","1,653,570","1,757,359","1,227,900","931,070","1,120,349","1,325,690","1,191,500","1,228,786","1,607,955","1,047,309","1,048,810","821,956",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,143,000","289,000","287,000","283,000","284,000","21,498,000","7,705,000","3,279,000","-28,000","2,647,000","2,061,000","-3,400,000","-364,000","-275,000","-1,038,000","-273,000","3,360,000","-352,000","20,479,000","-1,130,000","-174,000","-1,355,000","-4,489,000","4,275,000","4,377,000","2,944,000","358,000","357,000","356,000","172,000","415,000","432,000","1,467,000","-289,000","-880,693","283,686","282,732","470,084","49,154,771","-20,005,846","-14,021,119","-15,119,181",,"5,165,193",,,,,,,,,,,"805,198","960,851","1,066,277","863,516","790,948","732,792","640,984","415,480","362,752","343,155",,,,,,,,,,,"585","585","585","585","585","585","585","585"
		ChangeInWorkingCapital,"-30,820,000","-31,667,000","21,774,000","40,627,000","-61,554,000","2,891,000","-35,218,000","-39,196,000","-27,764,000","-6,188,000","-5,255,000","-9,942,000","-19,868,000","-15,474,000","4,943,000","613,000","-8,718,000","-2,704,000","1,200,000","10,538,000","5,134,000","3,816,000","8,667,000","8,506,000","2,475,000","-2,670,000","-25,770,000","1,012,000","-960,000","-3,779,000","-1,375,000","1,650,000","-5,684,000","5,515,000","4,616,105","3,670,473","8,621,961","5,194,116","-14,804,615","3,498,785","-2,291,303","-6,624,167","2,964,567","-20,604,354","-891,999","-2,712,944","8,049,382","-895,534","-3,226,176","-2,459,320","-305,999","-1,988,444","4,741,554","9,792,694","6,695,480","-994,944","-512,628","3,343,978","75,687","11,096,178","383,360","9,033,314","20,098,857","454,240","-606,393","352,679","-180,490","278,457","-288,941","78,568","-433,088","652,886","548,346","384,026","38,204","2,264","1,399","-14,848","5,809","1,538","22,370","-22,572"
			ChangeInReceivables,"-25,371,000","-22,787,000","21,124,000","41,097,000","-64,805,000","9,339,000","-35,179,000","-25,150,000","-7,652,000","29,693,000","-18,698,000","-8,525,000","-4,055,000","1,841,000","-2,349,000","5,926,000","-7,008,000","15,044,000","-7,438,000","-222,000","-2,021,000","3,228,000","1,998,000","5,549,000","2,316,000","6,867,000","-24,018,000","1,346,000","-2,013,000","1,424,000","-874,000","4,620,000","-1,939,000","-1,859,000","15,424,658","-13,689,914","-456,095","5,327,354","-11,238,814","1,222,823","-136,266","-3,288,365","3,975,439","-1,742,112","-2,764,467","596,943","293,808","-368,305","-233,025","2,223,163","-2,654,159","-696,657","-416,256","6,787,573","-5,768,555","-334,865","-30,606","-350,559","-369,440","-14,956","150,857","-182,721","-149,181","16,446","-280,966","294,143","-372,555","26,506",,,,,,,,"264","-1,612","-1,695",,"238","24,127","-24,365"
				ChangesInAccountReceivables,"-25,371,000","-22,787,000","21,124,000","41,097,000","-64,805,000","9,339,000","-35,179,000","-25,150,000","-7,652,000","29,693,000","-18,698,000","-8,525,000","-4,055,000","1,841,000","-2,349,000","5,926,000","-7,008,000","15,044,000","-7,438,000","-222,000","-2,021,000","3,228,000","1,998,000","5,549,000","2,316,000","6,867,000","-24,018,000","1,346,000","-2,013,000","1,424,000","-874,000","4,620,000","-1,939,000","-1,859,000","15,424,658","-13,689,914","-456,095","5,327,354","-11,238,814","1,222,823","-136,266","-3,288,365","3,975,439","-1,742,112","-2,764,467","596,943","293,808","-368,305","-233,025","2,223,163","-2,654,159","-696,657","-416,256","6,787,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"11,156,000","6,298,000","2,219,000","2,725,000","-86,000","2,513,000","-3,050,000","-9,426,000","-6,819,000","-12,093,000","6,692,000","7,849,000","-12,659,000","-8,616,000","-4,341,000","-9,881,000","-4,010,000","752,000","4,185,000","5,841,000","-882,000","333,000","-1,771,000","-2,097,000","-410,000","-856,000","1,612,000","-3,378,000","-241,000","-1,076,000","510,000","198,000","-349,000","-595,000","-2,323,692","-1,379,291","270,388","-66,691","-484,633","-402,169","-287,111","-929,520","-463,820","-19,594","164,625","-55,052","883,158","5,296","77,675","0","78,703","-434,720","-236,772","-125,439","84,105","123,826","29,829","24,385","9,835","-93,043","-145,075","-32,693","-208,725","180,292","-127,870","-7,231","-233,604","-14,262","16,054","4,676",,,,,,,,,,,,
			ChangeInPrepaidAssets,"-18,388,000","-9,168,000","-5,042,000","-682,000","-3,496,000","-2,335,000","4,085,000","-2,010,000","-3,390,000","3,833,000","-4,696,000","-770,000","-12,722,000","-818,000","1,782,000","1,676,000","-3,214,000","-5,939,000","-6,963,000","1,309,000","3,021,000","4,668,000","4,541,000","965,000","2,642,000","-2,522,000","-14,774,000","436,000","-593,000","-843,000","-363,000","-674,000","1,024,000","-252,000","-59,278","1,964,119","-1,157,225","1,210,965","-1,399,546","-1,134,874","-1,308,409","-577,817","-4,034,428","-596,562","-318,259","337,903","1,170,660","-215,327","-355,522","-2,746,930","1,368,238","-230,430","360,751","-481,187","1,123,869","-1,819,198","357,041","-238,181","-177,350","-504,052","-31,100","-704,088","203,717","-73,747","69,920","-324,132","-66,189","170,116","-46,832","-274,650","36,865","-44,826","28,124","-116,031",,,,"-17,165",,,,
			ChangeInPayablesAndAccruedExpense,"1,783,000","-6,010,000","3,473,000","-2,513,000","6,833,000","-6,626,000","-1,074,000","-2,610,000","-9,903,000","-27,621,000","11,447,000","-8,496,000","9,568,000","-7,881,000","9,851,000","2,892,000","5,514,000","-12,561,000","11,416,000","3,610,000","5,016,000","-4,413,000","1,157,000","3,410,000","-246,000","-4,565,000","7,855,000","4,320,000","2,900,000","-1,209,000","-2,509,000","-1,481,000","-245,000","3,419,000","-8,182,186","3,540,633","10,549,196","1,980,892","-1,156,733","1,494,709","7,708","-3,609,171","2,895,641","-1,100,514","1,688,431","-2,771,781","5,621,096","522,732","-2,068,744","-637,995","-1,817,319","433,115","522,042","-1,138,071","2,702,412","1,719,623","-416,451","782,762","851,575","1,703,432","743,565","-769,224","393,874","600,153","-404,608","389,899","237,720","96,097","-212,543","348,542","-418,132","697,712","520,222","500,057","32,701","0","-9,694","4,012",,,,"-407"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,012",,,,"-407"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,200"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,200"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-334,887","10,722,040","19,859,172","-268,904",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,"679,000","-1,827,000","-1,594,000","3,555,000","-1,712,000","-1,013,000","-2,075,000","1,861,000","-1,013,000","-4,175,000","4,802,000","-243,397","13,234,926","-584,303","-3,258,404","-524,889","2,318,296","-567,225","1,780,706","591,735","-17,145,572","337,671","-820,957","80,660","-839,930","-646,560","-1,297,558","2,718,538","-1,059,752","4,511,789","4,749,818","8,553,649","-684,330","-452,441","3,125,571","-238,933",,,,,,,,,,,,,,,,,"2,000",,,,"1,300","-2,164","2,200"
InvestingCashFlow,"-410,344,000","-49,305,000","-299,469,000","-16,954,000","-44,616,000","-45,250,000","58,441,000","-30,095,000","11,899,000","38,109,000","-122,818,000","40,999,000","47,457,000","28,813,000","10,809,000","35,191,000","-7,607,000","-35,900,000","-148,988,000","30,283,000","-49,292,000","4,265,000","21,045,000","8,246,000","-435,000","-105,622,000","-14,756,000","20,293,000","10,771,000","-10,420,000","13,482,000","2,628,000","-5,870,000","-43,191,000","2,016,921","-325,159","-80,184","-49,480,712","-539,420","-167,516","-721,493","15,844","-556,987","-38,959","-29,539","-203,023","-330,737","-60,639","-106,128","-149,040","-563,367","-150,945","-427,758","-318,951","-252,370","-435,351","-267,005","-205,018","-582,471","-887,467","-734,497","-160,891","-109,343","-156,217","-60,360","-38,879","-7,386","-96,681","-116,132","-130,692","-115,531","-23,890","-46,515","-42,015","0","0","0","0","25,000","0","-25,000","0"
	CashFlowFromContinuingInvestingActivities,"-410,344,000","-49,305,000","-299,469,000","-16,954,000","-44,616,000","-45,250,000","58,441,000","-30,095,000","11,899,000","38,109,000","-122,818,000","40,999,000","47,457,000","28,813,000","10,809,000","35,191,000","-7,607,000","-35,900,000","-148,988,000","30,283,000","-49,292,000","4,265,000","21,045,000","8,246,000","-435,000","-105,622,000","-14,756,000","20,293,000","10,771,000","-10,420,000","13,482,000","2,628,000","-5,870,000","-43,191,000","2,016,921","-325,159","-80,184","-49,480,712","-539,420","-167,516","-721,493","15,844","-556,987","-38,959","-29,539","-203,023","-330,737","-60,639","-106,128","-149,040","-563,367","-150,945","-427,758","-318,951","-252,370","-435,351","-267,005","-205,018","-582,471","-887,467","-734,497","-160,891","-109,343","-156,217","-60,360","-38,879","-7,386","-96,681","-116,132","-130,692","-115,531","-23,890","-46,515","-42,015","0","0","0","0","25,000","0","-25,000","0"
		NetPPEPurchaseAndSale,"-1,677,000","-490,000","-158,000","-496,000","-533,000","-270,000","-1,484,000","-53,000","-515,000","624,000","-641,000","-1,104,000","-1,368,000","-927,000","-3,073,000","-333,000","-418,000","-839,000","-860,000","-161,000","-230,000","-99,000","-447,000","-424,000","-1,167,000","-1,099,000","-1,634,000","-336,000","-260,000","-130,000","-236,000","-371,000","-350,000","-411,000","-1,358,079","-325,159","-80,183","-534,097","-539,420","-167,516","-721,493","15,844","-556,987","-38,959","-29,539","-203,023","-330,737","-60,639","-106,128","-149,040","-563,367","-150,945","-427,758","-318,951","-252,370","-435,351","-267,005","-205,018","-582,471","-887,467","-734,497","-160,891","-109,343","-156,217","-60,360","-38,879","-7,386","-96,681","-116,132","-130,692","-115,531","-23,890","-46,515","-42,015",,,,,,,,
			PurchaseOfPPE,"-1,677,000","-490,000","-158,000","-496,000","-533,000","-270,000","-1,699,000","-176,000","-515,000","-114,000","-641,000","-1,104,000","-1,368,000","-927,000","-3,073,000","-333,000","-418,000","-839,000","-860,000","-161,000","-230,000","-99,000","-447,000","-424,000","-1,167,000","-1,099,000","-1,634,000","-336,000","-260,000","-130,000","-236,000","-371,000","-350,000","-411,000","-1,358,079","-325,159","-80,183","-534,097","-539,420","-167,516","-705,649","0","-556,987","-38,959","-29,539","-203,023","-330,737","-60,639","-106,128","-149,040","-563,367","-150,945","-427,758","-318,951","-252,370","-435,351","-267,005","-205,018","-582,471","-887,467","-734,497","-160,891","-109,343","-156,217","-60,360","-38,879","-7,386","-96,681","-116,132","-130,692","-115,531","-23,890","-46,515","-42,015",,,,,,,,
			SaleOfPPE,,,"0","0","0","0","215,000","123,000","0","738,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"15,844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-408,667,000","-48,815,000","-299,311,000","-16,458,000","-44,083,000","-44,980,000","59,925,000","-30,042,000","12,414,000","37,485,000","-122,177,000","42,103,000","48,825,000","29,740,000","13,882,000","35,524,000","-7,189,000","-35,061,000","-148,128,000","30,444,000","-49,062,000","4,364,000","21,492,000","8,670,000","732,000","-104,523,000","-13,122,000","20,629,000","11,031,000","-10,290,000","13,718,000","2,999,000","-5,520,000","-42,780,000","3,375,000","0","-1","-48,946,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-716,350,000","-184,815,000","-369,161,000","-41,428,000","-120,946,000","-120,980,000","-64,697,000","-83,251,000","-14,980,000","-63,257,000","-148,177,000","-7,898,000","-66,014,000","-167,670,000","-38,469,000","-62,728,000","-95,254,000","-114,661,000","-199,439,000","-36,856,000","-107,062,000","-54,830,000","-3,008,000","-14,005,000","-11,968,000","-126,431,000","-25,122,000","-13,176,000","1,000","-33,185,000","233,000","-1,000","-24,111,000","-65,005,000","0","0","-1","-48,946,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"307,683,000","136,000,000","69,850,000","24,970,000","76,863,000","76,000,000","124,622,000","53,209,000","27,394,000","100,742,000","26,000,000","50,001,000","114,839,000","197,410,000","52,351,000","98,252,000","88,065,000","79,600,000","51,311,000","67,300,000","58,000,000","59,194,000","24,500,000","22,675,000","12,700,000","21,908,000","12,000,000","33,805,000","11,030,000","22,895,000","13,485,000","3,000,000","18,591,000","22,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,
FinancingCashFlow,"-260,212,000","624,000","-156,011,000","-60,068,000","-44,757,000","338,701,000","-27,399,000","-43,854,000","13,593,000","-48,624,000","210,420,000","-19,250,000","-16,225,000","-21,730,000","-18,354,000","-16,418,000","-16,374,000","-12,651,000","82,000","-890,000","135,845,000","-3,382,000","279,000","476,000","5,420,000","144,446,000","1,731,000","437,000","3,773,000","7,157,000","2,471,000","795,000","1,201,000","110,034,000","23,067,849","2,303,636","-55,343","-251,846","29,744,183","38,913","-90,026","83,124,548","606,997","695,068","1,578,007","1,868,540","1,121,066","60,204,866","33,957","463,503","1,359,801","3,028,900","38,521,687","2,447,498","514,643","1,143,079","319,098","593,609","772,474","453,690","34,012,266","20,764,238","12,041,782","3,955,511","1,065,851","1,279,301","16,107,056","51,314","2,500","310,730","15,450,596","99,000","29,999","7,870,146","0","0","0","0","0","0","126,900","0"
	CashFlowFromContinuingFinancingActivities,"-260,212,000","624,000","-156,011,000","-60,068,000","-44,757,000","338,701,000","-27,399,000","-43,854,000","13,593,000","-48,624,000","210,420,000","-19,250,000","-16,225,000","-21,730,000","-18,354,000","-16,418,000","-16,374,000","-12,651,000","82,000","-890,000","135,845,000","-3,382,000","279,000","476,000","5,420,000","144,446,000","1,731,000","437,000","3,773,000","7,157,000","2,471,000","795,000","1,201,000","110,034,000","23,067,849","2,303,636","-55,343","-251,846","29,744,183","38,913","-90,026","83,124,548","606,997","695,068","1,578,007","1,868,540","1,121,066","60,204,866","33,957","463,503","1,359,801","3,028,900","38,521,687","2,447,498","514,643","1,143,079","319,098","593,609","772,474","453,690","34,012,266","20,764,238","12,041,782","3,955,511","1,065,851","1,279,301","16,107,056","51,314","2,500","310,730","15,450,596","99,000","29,999","7,870,146","0","0","0","0","0","0","126,900","0"
		NetIssuancePaymentsOfDebt,"0","0","0","0","0","415,811,000","0","0","-2,861,000","-16,699,000","402,566,000","-21,325,000","-20,692,000","-21,281,000","-20,417,000","-19,956,000","-19,515,000","-17,628,000","-5,007,000","-4,595,000","-3,404,000","-2,989,000","36,000","-35,000","4,594,000","144,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,
			NetLongTermDebtIssuance,"0","0","0","0","0","415,811,000","0","0","-2,861,000","-16,699,000","402,566,000","-21,325,000","-20,692,000","-21,281,000","-20,417,000","-19,956,000","-19,515,000","-17,628,000","-5,007,000","-4,595,000","-3,404,000","-2,989,000","36,000","-35,000","4,594,000","144,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,
				LongTermDebtIssuance,"0","0","0","0","0","784,875,000",,,,,,,,,,,,,"0","0","0","0","1,000","0","54,959,000","148,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,
				LongTermDebtPayments,"0","0","0","0","0","-369,064,000","0","0","-2,861,000","-16,699,000","-44,784,000","-21,325,000","-20,692,000","-21,281,000","-20,417,000","-19,956,000","-19,515,000","-17,628,000","-5,007,000","-4,595,000","-3,404,000","-2,989,000","35,000","-35,000","-50,365,000","-3,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-273,879,000","0","-160,321,000","-64,716,000","-48,842,000","-76,179,000","-40,147,000","-56,400,000","-1,996,000","-51,574,000",,,,,"0",,,,"-1,000","2,000",,,,,,,"0","0","0","0","0","0","0","107,713,000","0","0","0","0","-1,596,590","1,596,590","0","81,476,845",,,,,"0",,,,"0","0",,,"514,643","1,143,079","319,098","593,609","772,474","453,690","34,012,266","20,764,238","12,041,782","3,955,511","1,065,851","1,279,301","16,107,056","51,314","2,500","310,730","15,450,596","99,000",,,,,,,"0","0",,
			CommonStockIssuance,,,,,,,,,,,,,,,"0",,,,"-1,000","2,000",,,,,,,"0","0","0","0","0","0","0","107,713,000","0","0","0","0","-1,596,590","1,596,590","0","81,476,845","0",,,,"0","59,965,059",,,"0","0",,,"514,643","1,143,079","319,098","593,609","772,474","453,690","34,012,266","20,764,238","12,041,782","3,955,511","1,065,851","1,279,301","16,107,056","51,314","2,500","310,730","15,450,596","99,000",,,"0","0",,,"0","0","126,900","0"
			CommonStockPayments,"-273,879,000","0","-160,321,000","-64,716,000","-48,842,000","-76,179,000","-40,147,000","-56,400,000","-1,996,000","-51,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"13,762,000","624,000","4,310,000","4,648,000","4,180,000","-602,000","12,748,000","12,546,000","18,382,000","19,717,000","8,131,000","2,075,000","4,467,000","-449,000","2,063,000","3,538,000","3,141,000","4,977,000","5,090,000","3,703,000","4,376,000","-393,000","243,000","511,000","826,000","285,000","1,731,000","437,000","3,773,000","7,157,000","2,471,000","-137,000","1,280,000","3,174,000","3,082,599","1,929,851","9,319","57,277",,,,"1,647,703","606,997","695,068","1,578,007","1,868,540","1,121,066","239,807","33,957","463,503","1,359,801","3,028,900","347,316","2,447,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"0","0","-95,000","-329,000",,,,"-68,000",,,,,,,,,,,,,,,,,,,,,,,"-79,000","-853,000",,,"-64,662","-309,123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","7,870,146",,,,,,,,
