name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,117,000",,"7,667,000","4,021,000","1,898,000","1,660,000","883,000",,"992,000","624,000","168,000",
OperatingIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,251,000","46,237,000","31,249,000","36,454,000","30,103,000","20,972,000","10,564,000","10,420,000","8,341,000","10,063,000","1,381,000",
NetNonOperatingInterestIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,282,000","-6,703,000","-6,674,000","-6,473,000","-5,225,000","-2,970,000","-2,278,000","-10,877,000","-251,000","3,201,000","2,664,000",
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,201,000","2,664,000",
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,282,000","6,703,000","6,674,000","6,473,000","5,225,000","2,970,000","2,278,000","575,000","251,000",,,
OtherIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,559,000",,,,,,"-2,271,000",,,,
	GainOnSaleOfSecurity,"-9,554,000","-221,898,000","29,411,000","55,403,000","127,530,000","84,670,000","136,577,000","19,358,000","490,427,000","-812,796,000","37,135,000","48,127,000","94,577,000","95,362,000","45,394,000","14,633,000","31,956,000","11,263,000","48,445,000","12,803,000","28,522,000","15,224,000","15,546,000","17,450,000","-805,000","-14,549,000","6,012,000","-7,882,000","2,524,000","-13,114,000","2,964,000","-6,991,000","-3,418,000","-875,000","-1,064,000","2,341,000","913,000","0","-1,000",,,,"20,006,000",,,,"8,320,000",,,,"-115,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,559,000",,,,,,"-2,271,000",,,,
	OtherNonOperatingIncomeExpenses,,,,,,,"2,544,000","-2,311,000","-992,000","-871,000","-746,000","-870,000","-783,000","45,000","1,617,000","-1,119,000","-356,000","-966,000","-1,837,000","-1,434,000","-1,581,000","-1,413,000","-1,627,000","-1,123,000","-946,000","-644,000","-497,000","-941,000","-861,000","-847,000","-631,000","-823,000","-526,000","-4,066,000","-4,589,000","-7,955,000","-5,571,000","-4,690,000","-3,516,000",,,,"-4,021,000",,,,"-845,000",,,,"-53,000"
PretaxIncome,"-28,309,000","18,058,000","-19,508,000","-40,656,000","13,797,000","91,028,000","73,895,000","122,197,000","468,063,000","-584,425,000","59,271,000","48,133,000","33,370,000","49,867,000","26,202,000","51,662,000","42,286,000","37,838,000","45,947,000","24,166,000","31,826,000","22,608,000","13,864,000","45,014,000","-8,159,000","11,044,000","6,929,000","45,107,000","25,088,000","-3,820,000","11,940,000","57,931,000","73,304,000","36,289,000","54,729,000","36,062,000","67,909,000","55,935,000","65,303,000","58,969,000","37,975,000","24,575,000","21,329,000","24,878,000","18,002,000","8,286,000","7,492,000","8,090,000","10,063,000","1,381,000","-1,153,000"
TaxProvision,"5,569,000","37,187,000","-2,622,000","-4,701,000","-24,295,000","19,425,000","-8,984,000","22,650,000","3,443,000","10,248,000","674,000","-21,867,000","-10,863,000","-3,660,000","-15,423,000","5,100,000","5,861,000","9,652,000","5,109,000","4,771,000","3,046,000","-6,129,000","-17,309,000","9,606,000","-2,892,000","-3,452,000","-8,780,000","6,295,000","-2,983,000","-11,328,000","-14,571,000","2,982,000","-1,907,000","-1,584,000","2,033,000","-3,639,000","13,412,000","2,639,000","16,065,000","18,585,000","8,406,000","5,517,000","1,680,000","4,350,000","1,385,000","641,000","143,000","361,000","1,912,000","127,000","0"
NetIncomeCommonStockholders,"-69,292,000","-29,688,000","-27,419,000","-44,004,000","31,777,000","65,249,000","76,555,000","93,131,000","457,482,000","-600,957,000","52,272,000","63,601,000","37,887,000","47,109,000","35,181,000","40,091,000","30,021,000","21,750,000","34,372,000","13,039,000","26,214,000","27,868,000","30,866,000","35,067,000","-5,574,000","14,084,000","15,372,000","38,451,000","27,633,000","6,932,000","26,041,000","54,644,000","75,211,000","37,873,000","52,601,000","39,327,000","54,497,000","52,778,000","47,805,000","40,384,000","29,569,000","19,058,000","18,950,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
	NetIncome,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,780,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
		NetIncomeIncludingNoncontrollingInterests,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,780,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
			NetIncomeContinuousOperations,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,780,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
	PreferredStockDividends,"35,112,000","10,455,000","10,453,000","7,969,000","6,235,000","6,234,000","6,235,000","6,234,000","6,235,000","6,234,000","6,235,000","6,234,000","6,234,000","6,234,000","6,235,000","6,235,000","6,234,000","6,234,000","6,235,000","6,125,000","2,336,000","571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"302,000","104,000","80,000","80,000","80,000","120,000","89,000","182,000","903,000","50,000","90,000","165,000","112,000","184,000","209,000","236,000","170,000","202,000","231,000","231,000","230,000","298,000","307,000","341,000","307,000","412,000","337,000","361,000","438,000","576,000","470,000","305,000",,,"95,000","374,000",,"518,000",,,,,,,,,,,,,
AverageDilutionEarnings,,,,,"0",,"0","0","729,000","0","3,689,000","2,716,000","2,713,000","2,893,000","2,664,000","2,661,000","2,655,000","2,655,000","2,193,000","0","2,188,000","2,186,000","8,719,000","2,181,000","0","0","2,104,000","2,123,000","2,121,000","0","2,689,000","2,386,000","2,512,000","2,487,000","2,194,000","2,449,000",,"518,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-69,292,000","-29,688,000","-27,419,000","-44,004,000","31,777,000","65,249,000","76,555,000","93,131,000","458,211,000","-600,957,000","55,961,000","66,317,000","40,600,000","50,002,000","37,845,000","42,752,000","32,676,000","24,405,000","36,565,000","13,039,000","28,402,000","30,054,000","39,585,000","37,248,000","-5,574,000","14,084,000","17,476,000","40,574,000","29,754,000","6,932,000","28,730,000","57,030,000","77,723,000","40,360,000","54,795,000","41,776,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
BasicEPS,,"-0.32","-0.28","-0.45","0.32","0.67","0.78","0.94","4.59","-5.99","0.56","0.75","0.52","0.73","0.58","0.66","0.49","0.36","0.53","0.2","0.39","0.42","0.46","0.52","-0.08","0.2","0.21","0.51","0.37","0.09","0.35","0.74","1.01","0.52","0.74","0.61","0.92","0.9","0.83","0.81","0.8","0.65","0.7","0.73","0.59","0.35","0.44","0.46","0.49","0.07","-0.07"
DilutedEPS,,"-0.32","-0.28","-0.45","0.32","0.67","0.78","0.94","4.51","-5.99","0.55","0.71","0.5","0.68","0.55","0.62","0.47","0.35","0.5","0.2","0.38","0.4","0.44","0.49","-0.08","0.2","0.21","0.49","0.36","0.09","0.34","0.69","0.93","0.5","0.69","0.57","0.86","0.9","0.83","0.81","0.79","0.65","0.7","0.73","0.59","0.35","0.43","0.45","0.48","0.07","-0.07"
BasicAverageShares,,"94,146,000","96,306,000","97,501,000","97,927,000","97,892,000","98,346,000","99,227,000","99,689,000","100,245,000","93,169,000","84,367,000","73,425,000","64,629,000","60,951,000","60,950,000","60,903,000","60,761,000","64,485,000","66,653,000","66,761,000","66,719,000","67,368,000","67,554,000","68,446,000","71,884,000","73,767,000","74,681,000","74,683,000","74,528,000","74,211,000","74,140,000","74,065,000","71,527,000","70,456,000","65,083,607","59,035,000","58,927,000","58,904,000","49,078,000","36,922,000","29,076,000","27,941,000","27,847,000","27,778,000","21,938,000","16,832,343","16,796,000","16,735,317","16,735,000","16,735,317"
DilutedAverageShares,,"94,146,000","96,306,000","97,501,000","98,034,000","98,103,000","98,534,000","99,424,000","101,592,000","100,245,000","101,865,000","92,834,000","81,892,000","73,371,000","69,418,000","69,417,000","69,370,000","69,875,000","72,952,000","66,653,000","75,228,000","75,186,000","75,181,000","76,329,000","68,446,000","71,884,000","73,767,000","83,411,000","83,480,000","74,956,000","82,996,000","82,832,000","82,750,000","80,289,000","79,214,000","69,650,877","65,104,000","59,319,000","59,338,000","49,463,000","37,208,000","29,355,000","28,233,000","28,138,000","28,096,000","22,148,000","17,105,327","17,069,000","17,106,527","16,735,000","16,735,317"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,975,000",,,,,,"7,492,000",,,,
TotalExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,945,000","18,169,000","15,400,000","2,669,000","11,882,000","9,251,000","6,719,000","3,209,000","4,315,000","3,261,000","2,473,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,780,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
NormalizedIncome,"-35,358,800","-19,267,000","-18,377,417.777","-36,432,360","38,110,250","70,944,281","82,646,860","97,705,915","461,783,992","-594,696,360","59,117,018.593","69,487,540","42,718,250","54,607,400","43,780,690","46,841,310","38,402,717","30,589,370","44,482,996.148","21,918,829","31,912,360","31,284,600","35,512,200","37,993,295","-3,610,010","18,117,600","20,099,800","42,442,060","29,154,600","11,007,200","32,069,150","66,266,774","78,687,200","42,179,900","58,486,599.938","41,192,750","56,045,987","56,396,109","49,238,000","40,384,000","30,782,905.754","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
InterestIncome,"195,347,000","51,063,000","50,799,000","53,803,000","42,214,000","37,589,000","44,573,000","56,337,000","32,696,000","72,123,000","79,559,000","71,140,000","59,784,000","54,815,000","59,277,000","54,345,000","46,320,000","36,765,000","38,808,000","47,247,000","49,575,000","47,029,000","53,798,000","58,134,000","51,766,000","54,366,000","53,889,000","61,438,000","45,333,000","40,685,000","43,248,000","41,236,000","48,518,000","39,346,000","43,912,000","35,278,000","26,797,000","16,875,000","50,782,000","8,282,000","6,703,000","6,674,000","25,675,000","5,225,000","2,970,000","2,278,000","14,323,000","251,000",,,"1,600,000"
InterestExpense,"291,943,000","63,514,000","73,738,000","75,489,000","79,202,000","76,308,000","69,637,000","59,017,000","61,048,000","81,068,000","92,582,000","84,229,000","65,896,000","54,739,000","53,681,000","46,609,000","40,065,000","34,816,000","35,489,000","40,277,000","38,426,000","37,179,000","40,841,000","40,330,000","36,593,000","32,004,000","31,463,000","37,760,000","29,739,000","25,746,000","21,929,000","22,020,000","21,865,000","19,775,000","20,345,000","19,497,000","14,144,000","11,236,000","9,983,000","8,282,000","6,703,000","6,674,000","6,473,000","5,225,000","2,970,000","2,278,000","575,000","251,000",,,
NetInterestIncome,"-96,596,000","-12,451,000","-22,939,000","-21,686,000","-36,988,000","-38,719,000","-25,064,000","-2,680,000","-28,352,000","-8,945,000","-13,023,000","-13,089,000","-6,112,000","76,000","5,596,000","7,736,000","6,255,000","1,949,000","3,319,000","6,970,000","11,149,000","9,850,000","12,957,000","17,804,000","15,173,000","22,362,000","22,426,000","23,678,000","15,594,000","14,939,000","21,319,000","19,216,000","26,653,000","19,571,000","23,567,000","15,781,000","12,653,000","5,639,000","62,458,000","-8,282,000","-6,703,000","-6,674,000","29,675,000","-5,225,000","-2,970,000","-2,278,000","3,697,000","-251,000","3,201,000","2,664,000","1,600,000"
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0",
ReconciledDepreciation,"383,731,000",,,,,,,,,,,,,,"66,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-33,878,000","-19,129,000","-16,886,000","-35,955,000","38,092,000","71,603,000","82,879,000","99,547,000","464,620,000","-594,673,000","58,597,000","70,000,000","44,233,000","53,527,000","41,625,000","46,562,000","36,425,000","28,186,000","40,838,000","19,395,000","28,780,000","28,737,000","31,173,000","35,408,000","-5,267,000","14,496,000","15,709,000","38,812,000","28,071,000","7,508,000","26,511,000","54,949,000","75,211,000","37,873,000","52,696,000","39,701,000","54,497,000","53,296,000","49,238,000","40,384,000","29,569,000","19,058,000","19,649,000","20,528,000","16,617,000","7,645,000","7,349,000","7,729,000","8,151,000","1,254,000","-1,153,000"
TotalUnusualItemsExcludingGoodwill,"2,468,000","230,000","1,723,000","540,000","-25,000","837,000","318,000","2,259,000","2,856,000","32,000","-526,000","702,000","2,075,000","-1,480,000","-2,953,000","-310,000","-2,297,000","-3,226,000","-4,101,000","-3,143,000","-3,465,000","-4,246,000","-7,232,000","-3,285,000","-2,565,000","-6,036,000","-7,318,000","-4,221,000","-1,806,000","-5,832,000","-8,551,000","-11,926,000","-5,348,000","-6,626,000","-6,014,000","-2,295,000","-1,929,000","-3,253,000","-6,209,000",,"-1,559,000",,"-448,000",,,,"1,030,000",,,,
TotalUnusualItems,"2,468,000","230,000","1,723,000","540,000","-25,000","837,000","318,000","2,259,000","2,856,000","32,000","-526,000","702,000","2,075,000","-1,480,000","-2,953,000","-310,000","-2,297,000","-3,226,000","-4,101,000","-3,143,000","-3,465,000","-4,246,000","-7,232,000","-3,285,000","-2,565,000","-6,036,000","-7,318,000","-4,221,000","-1,806,000","-5,832,000","-8,551,000","-11,926,000","-5,348,000","-6,626,000","-6,014,000","-2,295,000","-1,929,000","-3,253,000","-6,209,000",,"-1,559,000",,"-448,000",,,,"1,030,000",,,,
TaxRateForCalcs,"0.4","0.4","0.134","0.116","0.27","0.213","0.27","0.185","0.007","0.27","0.011","0.27","0.27","0.27","0.27","0.099","0.139","0.255","0.111","0.197","0.096","0.4","0.4","0.213","0.354","0.4","0.4","0.14","0.4","0.4","0.35","0.051","0.35","0.35","0.037","0.35","0.197","0.047","0.246","0.315","0.221","0.224","0.079","0.175","0.077","0.077","0.019","0.045","0.19","0.092","0"
TaxEffectOfUnusualItems,"987,200","92,000","231,582.223","62,640","-6,750","178,281","85,860","417,915","19,992","8,640","-5,981.407","189,540","560,250","-399,600","-797,310","-30,690","-319,283","-822,630","-456,003.852","-619,171","-332,640","-1,698,400","-2,892,800","-699,705","-908,010","-2,414,400","-2,927,200","-590,940","-722,400","-2,332,800","-2,992,850","-608,226","-1,871,800","-2,319,100","-223,400.062","-803,250","-380,013","-152,891","0","0","-345,094.246","0","0","0","0","0","0","0","0","0","0"
