name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
TotalRevenue,"4,275,447,000","1,140,535,000","1,047,083,000","1,010,463,000","1,077,366,000","987,473,000","812,505,000","771,260,000","578,459,000","1,008,337,000","1,022,184,000","967,144,000","1,021,930,000","1,128,131,000","1,013,113,000","965,021,000","1,031,814,000","1,116,465,000","1,087,642,000","948,899,000","1,032,982,000","1,143,823,000","1,004,149,000","1,005,387,000","1,078,588,000","1,164,188,000","1,049,299,000","1,026,721,000","1,099,597,000","1,202,059,000","1,108,486,000","1,065,454,000","1,110,912,000","1,157,859,000","1,050,555,000","967,569,000","1,018,856,000","1,092,250,000","998,387,000","952,916,000","980,866,000","1,055,626,000","955,638,000","928,275,000","955,502,000","1,001,849,000"
	OperatingRevenue,"4,257,354,000","1,136,981,000","1,043,299,000","1,009,626,000","1,067,448,000","986,240,000","807,775,000","771,260,000","578,212,000","1,005,786,000","1,031,264,000","964,242,000","1,018,479,000","1,111,642,000","996,984,000","949,400,000","1,028,618,000","1,099,003,000","1,075,361,000","937,852,000","1,019,957,000","1,135,488,000","996,680,000","998,806,000","1,072,519,000","1,158,052,000","1,042,221,000","1,020,131,000","1,092,759,000","1,194,810,000","1,101,604,000","1,059,217,000","1,104,437,000","1,150,525,000","1,041,274,000","957,507,000","1,007,991,000","1,082,356,000","956,708,000","952,916,000","980,866,000","1,055,626,000","955,638,000","928,275,000","955,502,000","1,001,849,000"
CostOfRevenue,"2,489,685,000","671,881,000","616,157,000","594,546,000","607,101,000","566,508,000","495,332,000","477,408,000","386,295,000","628,962,000","611,168,000","588,927,000","613,892,000","671,126,000","608,464,000","596,516,000","624,711,000","663,194,000","644,613,000","581,957,000","620,987,000","689,146,000","599,932,000","612,112,000","655,966,000","698,093,000","629,723,000","625,628,000","658,494,000","711,454,000","664,113,000","643,847,000","661,328,000","685,032,000","640,413,000","591,714,000","609,481,000","649,856,000","1,437,875,000","309,420,000","315,472,000","335,859,000","303,191,000","300,140,000","305,003,000","317,764,000"
GrossProfit,"1,785,762,000","468,654,000","430,926,000","415,917,000","470,265,000","420,965,000","317,173,000","293,852,000","192,164,000","379,375,000","411,016,000","378,217,000","408,038,000","457,005,000","404,649,000","368,505,000","407,103,000","453,271,000","443,029,000","366,942,000","411,995,000","454,677,000","404,217,000","393,275,000","422,622,000","466,095,000","419,576,000","401,093,000","441,103,000","490,605,000","444,373,000","421,607,000","449,584,000","472,827,000","410,142,000","375,855,000","409,375,000","442,394,000","-439,488,000","643,496,000","665,394,000","719,767,000","652,447,000","628,135,000","650,499,000","684,085,000"
OperatingExpense,"1,447,170,000","359,559,000","347,665,000","399,495,000","340,451,000","327,767,000","314,280,000","308,161,000","279,117,000","379,625,000","365,670,000","354,868,000","362,638,000","370,925,000","361,955,000","352,006,000","365,290,000","372,161,000","397,327,000","345,182,000","369,243,000","366,471,000","352,918,000","356,798,000","368,013,000","376,247,000","362,709,000","360,687,000","377,618,000","383,771,000","387,794,000","393,647,000","386,168,000","376,737,000","359,185,000","348,197,000","343,423,000","346,496,000","-500,597,000","655,041,000","616,674,000","629,359,000","591,484,000","607,093,000","609,745,000","593,392,000"
	SellingGeneralAndAdministration,"247,042,000","58,674,000","63,026,000","58,880,000","66,462,000","57,248,000","56,624,000","57,443,000","55,487,000","84,802,000","66,125,000","66,570,000","71,955,000","70,589,000","70,204,000","67,691,000","76,129,000","68,696,000","91,897,000","66,063,000","77,056,000","71,941,000","59,318,000","65,072,000","68,566,000","75,025,000","68,782,000","69,623,000","75,962,000","73,247,000","82,649,000","75,417,000","72,262,000","74,054,000","69,521,000","61,822,000","65,094,000","72,491,000","-1,454,450,000","617,962,000","574,493,000","588,468,000","577,655,000","569,494,000","569,554,000","558,542,000"
		GeneralAndAdministrativeExpense,"247,042,000","58,674,000","63,026,000","58,880,000","66,462,000","57,248,000","56,624,000","57,443,000","55,487,000","84,802,000","66,125,000","66,570,000","71,955,000","70,589,000","70,204,000","67,691,000","76,129,000","68,696,000","91,897,000","66,063,000","77,056,000","71,941,000","59,318,000","65,072,000","68,566,000","75,025,000","68,782,000","69,623,000","75,962,000","73,247,000","82,649,000","75,417,000","72,262,000","74,054,000","69,521,000","61,822,000","65,094,000","72,491,000","-1,454,450,000","617,962,000","574,493,000","588,468,000","577,655,000","569,494,000","569,554,000","558,542,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270,011,000","271,400,000","293,501,000","273,651,000","262,345,000","275,314,000","282,807,000"
			OtherGandA,"247,042,000","58,674,000","63,026,000","58,880,000","66,462,000","57,248,000","56,624,000","57,443,000","55,487,000","84,802,000","66,125,000","66,570,000","71,955,000","70,589,000","70,204,000","67,691,000","76,129,000","68,696,000","91,897,000","66,063,000","77,056,000","71,941,000","59,318,000","65,072,000","68,566,000","75,025,000","68,782,000","69,623,000","75,962,000","73,247,000","82,649,000","75,417,000","72,262,000","74,054,000","69,521,000","61,822,000","65,094,000","72,491,000","-619,538,000","347,951,000","303,093,000","294,967,000","304,004,000","307,149,000","294,240,000","275,735,000"
	DepreciationAmortizationDepletionIncomeStatement,"163,940,000","41,775,000","40,799,000","40,827,000","40,539,000","41,226,000","42,792,000","43,417,000","45,784,000","48,268,000","49,615,000","47,926,000","49,788,000","49,482,000","50,120,000","50,571,000","50,782,000","50,120,000","49,803,000","47,826,000","48,063,000","46,590,000","48,632,000","48,551,000","49,004,000","47,651,000","49,083,000","47,455,000","47,375,000","46,486,000","47,369,000","48,750,000","48,627,000","46,165,000","42,874,000","40,135,000","40,889,000","40,196,000","39,028,000","38,347,000","39,247,000","38,860,000","39,131,000","37,807,000","38,463,000","38,288,000"
		DepreciationAndAmortizationInIncomeStatement,"163,940,000","41,775,000","40,799,000","40,827,000","40,539,000","41,226,000","42,792,000","43,417,000","45,784,000","48,268,000","49,615,000","47,926,000","49,788,000","49,482,000","50,120,000","50,571,000","50,782,000","50,120,000","49,803,000","47,826,000","48,063,000","46,590,000","48,632,000","48,551,000","49,004,000","47,651,000","49,083,000","47,455,000","47,375,000","46,486,000","47,369,000","48,750,000","48,627,000","46,165,000","42,874,000","40,135,000","40,889,000","40,196,000","39,028,000","38,347,000","39,247,000","38,860,000","39,131,000","37,807,000","38,463,000","38,288,000"
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4,654,000","4,435,000","8,900,000","1,208,000","3,723,000","208,000"
	OtherOperatingExpenses,"1,036,188,000","259,110,000","243,840,000","299,788,000","233,450,000","229,293,000","214,864,000","207,301,000","177,846,000","246,555,000","249,930,000","240,372,000","240,895,000","250,854,000","241,631,000","233,744,000","238,379,000","253,345,000","255,627,000","231,293,000","244,124,000","247,940,000","244,968,000","243,175,000","250,443,000","253,571,000","244,844,000","243,609,000","254,281,000","264,038,000","257,776,000","269,480,000","265,279,000","256,518,000","246,790,000","246,240,000","237,440,000","233,809,000","923,914,000","-1,268,000","-1,720,000","-2,404,000","-34,202,000","-1,416,000","-1,995,000","-3,646,000"
OperatingIncome,"338,592,000","109,095,000","83,261,000","16,422,000","129,814,000","93,198,000","2,893,000","-14,309,000","-86,953,000","-250,000","45,346,000","23,349,000","45,400,000","86,080,000","42,694,000","16,499,000","41,813,000","81,110,000","45,702,000","21,760,000","42,752,000","88,206,000","51,299,000","36,477,000","54,609,000","89,848,000","56,867,000","40,406,000","63,485,000","106,834,000","56,579,000","27,960,000","63,416,000","96,090,000","50,957,000","27,658,000","65,952,000","95,898,000","61,109,000","-11,545,000","48,720,000","90,408,000","60,963,000","21,042,000","40,754,000","90,693,000"
NetNonOperatingInterestIncomeExpense,"-56,619,000","-13,633,000","-13,751,000","-14,245,000","-14,990,000","-14,628,000","-17,795,000","-18,300,000","-16,639,000","-11,708,000","-12,372,000","-13,256,000","-12,448,000","-11,181,000","-11,708,000","-11,600,000","-11,319,000","-10,310,000","-12,003,000","-10,705,000","-9,543,000","-9,141,000","-12,332,000","-10,217,000","-10,302,000","-12,875,000","-15,260,000","-14,851,000","-12,867,000","-13,198,000","-14,114,000","-13,837,000","-15,109,000","-16,598,000","-18,188,000","-17,690,000","-18,015,000","-20,880,000","-20,458,000","-21,173,000","-24,037,000","-20,974,000","-20,828,000","-20,674,000","-20,692,000","-21,193,000"
	InterestExpenseNonOperating,"56,619,000","13,633,000","13,751,000","14,245,000","14,990,000","14,628,000","17,795,000","18,300,000","16,639,000","11,708,000","12,372,000","13,256,000","12,448,000","11,181,000","11,708,000","11,600,000","11,319,000","10,310,000","12,003,000","10,705,000","9,543,000","9,141,000","12,332,000","10,217,000","10,302,000","12,875,000","15,260,000","14,851,000","12,867,000","13,198,000","14,114,000","13,837,000","15,109,000","16,598,000","18,188,000","17,690,000","18,015,000","20,880,000","20,458,000","21,173,000",,,,"20,674,000",,
	TotalOtherFinanceCost,"49,257,000",,,,,,,,,,"12,372,000","13,256,000","12,448,000","11,181,000","11,708,000","11,600,000","11,319,000","10,310,000","12,003,000","10,705,000","9,543,000","9,141,000","12,332,000","10,217,000","10,302,000","12,875,000","15,260,000","14,851,000","12,867,000","13,198,000","14,114,000","13,837,000","15,109,000","16,598,000","18,188,000","17,690,000","18,015,000","20,880,000","20,458,000","21,173,000","24,037,000","20,974,000",,,"20,692,000","21,193,000"
OtherIncomeExpense,"-15,444,000","-1,839,000","-4,775,000","-1,580,000","-7,250,000","-2,179,000","-9,789,000","55,000","-24,615,000","-42,111,000","-2,166,000","-1,380,000","-1,928,000","-3,754,000","-21,278,000","-3,963,000","-8,895,000","-2,738,000","-14,734,000","-11,047,000","6,423,000","-19,127,000","-55,894,000","-3,082,000","-41,277,000","-29,763,000","-24,853,000","-1,948,000","-3,481,000","-10,280,000","-17,326,000","-29,063,000","-11,800,000","-6,228,000","16,633,000","2,075,000","-12,785,000","745,000","-16,787,000","-8,873,000","-183,000","54,000","-660,000","1,234,000","559,000","-303,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","36,884,000","1,973,000","2,623,000","2,858,000","58,000",,,,,,,
	SpecialIncomeCharges,"-15,449,000","-1,839,000","-4,775,000","-1,585,000","-7,250,000","-2,200,000","-10,131,000","54,000","-25,196,000","-41,318,000","-2,168,000","-1,391,000","-1,940,000","-3,586,000","-21,273,000","-3,962,000","-8,889,000","-2,739,000","-14,885,000","-18,578,000","-858,000","-19,076,000","-55,444,000","-5,161,000","-41,276,000","-29,744,000","-25,270,000","-1,682,000","-3,538,000","-9,133,000","-15,911,000","-29,081,000","-12,117,000","-6,064,000","-20,132,000","-121,000","-15,275,000","-1,896,000","-22,109,000","-8,873,000","-183,000","54,000","-660,000","1,234,000","559,000","-303,000"
		WriteOff,"13,040,000","1,839,000","4,675,000","1,162,000","5,422,000","2,142,000","8,600,000","-54,000","24,959,000","41,318,000","2,168,000","1,391,000","1,940,000","3,586,000","21,273,000","3,962,000","8,889,000","2,739,000","14,076,000","18,578,000","598,000","19,076,000","55,444,000","4,743,000","41,276,000","3,164,000","24,952,000","1,682,000","900,000","9,133,000","15,911,000","29,081,000","1,025,000","6,064,000","20,132,000","121,000","689,000","1,896,000","3,916,000",,,,,,,
		OtherSpecialCharges,,,"0",,"2,073,000",,"0",,"237,000",,,,,,,,,,"809,000",,"260,000",,"0","418,000",,"26,580,000","318,000",,"2,638,000",,"0",,"11,092,000",,"0",,"14,586,000",,"9,150,000",,,,,,,
		GainOnSaleOfBusiness,,,"-100,000","-423,000","245,000","-58,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"0","5,000",,"21,000","342,000","1,000","581,000","-793,000","2,000","11,000","12,000","-168,000","-5,000","-1,000","-6,000","1,000","151,000","7,531,000","7,281,000","-51,000","-450,000","2,079,000","-1,000","-19,000","417,000","-266,000","57,000","-1,147,000","-1,415,000","18,000","317,000","-164,000","-119,000","223,000","-133,000","-217,000","-82,000",,,,,,,
