name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"115,362,000","-892,000","29,070,000","26,887,000","60,297,000","28,964,000","75,853,000","35,313,000","70,686,000","36,928,000","49,601,000","51,368,000","52,789,000","23,424,000","74,660,000","37,054,000","-46,445,000","18,251,000","69,384,000","48,308,000","25,248,000","37,566,000","71,884,000","49,749,000","54,672,000","46,173,000","34,573,000","16,597,000","46,288,000","30,589,000","62,079,000","57,670,000","49,604,000","19,835,000","35,784,000","47,725,000","44,455,000","25,589,000","47,156,000","43,093,000","40,139,000","8,978,000","36,305,000","39,737,000","38,422,000","28,413,000","45,180,000","46,359,000","40,745,000","23,441,000","39,753,000","43,138,000","37,909,000","17,536,000","20,686,000","27,802,000","28,752,000","9,734,000","24,545,000","31,843,000","43,722,000","5,095,000","18,360,000","37,222,000","22,853,000","20,782,000","18,390,000","32,723,000","38,892,000","20,285,000","31,308,000","41,525,000","28,073,000","24,826,000","15,185,000","23,515,000","16,990,000","853,000","11,381,000","31,890,000","27,459,000","23,371,000","26,303,000","16,308,000","14,561,000","2,406,000","12,916,000","23,168,000","27,885,000","-5,200,000","33,300,000","37,200,000","17,700,000","14,300,000","37,700,000","35,400,000","16,400,000","4,600,000","41,900,000","24,600,000","12,900,000","12,200,000","29,600,000","28,600,000","19,900,000","13,200,000","16,600,000","32,900,000","3,800,000","-30,200,000","11,700,000","49,600,000","4,400,000","-4,100,000","44,500,000","39,300,000","2,500,000","-3,500,000","37,100,000","12,300,000","23,200,000","-5,100,000","47,300,000","34,000,000","-16,200,000","-6,900,000","14,300,000","19,600,000","-6,000,000","16,000,000"
	CashFlowFromContinuingOperatingActivities,"115,362,000","-892,000","29,070,000","26,887,000","60,297,000","28,964,000","75,853,000","35,313,000","70,686,000","36,928,000","49,601,000","51,368,000","52,789,000","23,424,000","74,660,000","37,054,000","-46,445,000","18,251,000","69,384,000","48,308,000","25,248,000","37,566,000","71,884,000","49,749,000","54,672,000","46,173,000","34,573,000","16,597,000","46,288,000","30,589,000","62,079,000","57,670,000","49,604,000","19,835,000","35,784,000","47,725,000","44,455,000","25,589,000","47,156,000","43,093,000","40,139,000","8,978,000","36,305,000","39,737,000","38,422,000","28,413,000","45,180,000","46,359,000","40,745,000","23,441,000","39,753,000","43,138,000","37,909,000","17,536,000","20,686,000","27,802,000","28,752,000","9,734,000","24,545,000","31,843,000","43,722,000","5,095,000","18,360,000","37,222,000","22,853,000","20,782,000","18,390,000","32,723,000","38,892,000","20,285,000","31,308,000","41,525,000","28,073,000","24,826,000","15,185,000","23,515,000","16,990,000","853,000","11,381,000","31,890,000","27,459,000","23,371,000","26,303,000","16,308,000","14,561,000","1,699,000","12,827,000","10,382,000","27,885,000","-5,200,000","33,300,000","37,200,000","17,700,000","14,300,000","37,700,000","35,400,000","16,400,000","4,600,000","41,900,000","24,600,000","12,900,000","12,200,000","29,600,000","28,600,000","19,900,000","13,200,000","16,600,000","32,900,000","3,800,000","-30,200,000","11,700,000","49,600,000","4,400,000","-4,100,000","44,500,000","39,300,000","2,500,000","-3,500,000","37,100,000","12,300,000","23,200,000","-5,100,000","47,300,000","34,000,000","-16,200,000","-6,900,000","14,300,000","19,600,000","-6,000,000","16,000,000"
		NetIncomeFromContinuingOperations,"124,148,000","37,071,000","27,229,000","33,912,000","25,936,000","31,668,000","25,169,000","32,910,000","30,620,000","20,773,000","-16,962,000","31,871,000","34,331,000","32,807,000","32,850,000","47,193,000","39,123,000","38,194,000","13,421,000","32,213,000","30,774,000","13,192,000","31,350,000","35,619,000","28,116,000","31,171,000","19,218,000","27,591,000","29,450,000","30,526,000","25,355,000","21,305,000","29,061,000","-2,075,000","28,049,000","31,525,000","32,282,000","21,439,000","27,221,000","32,876,000","34,905,000","28,906,000",,,"33,486,000","26,415,000","25,775,000","29,217,000","28,685,000","23,467,000","16,306,000","22,829,000","25,819,000","21,607,000","20,622,000","24,102,000","25,460,000","20,677,000","18,424,000","20,783,000","21,233,000","17,346,000","15,367,000","16,977,000","18,463,000","15,618,000","1,373,000","14,128,000","8,409,000","20,285,000","19,117,000","21,592,000","18,249,000","14,960,000","18,634,000","20,667,000","21,669,000","20,462,000","22,374,000","20,186,000","14,759,000","23,371,000","11,318,000","16,588,000","18,273,000","18,784,000","3,028,000","17,849,000","20,346,000","18,500,000","23,500,000","20,700,000","19,000,000","16,900,000","20,800,000","19,200,000","17,300,000","15,300,000","18,400,000","16,800,000","15,600,000","13,900,000","400,000","15,800,000","14,500,000","13,500,000","2,300,000","14,600,000","13,600,000","35,600,000","6,600,000","15,300,000","14,500,000","14,500,000","13,400,000","14,700,000","14,000,000","14,500,000","1,700,000","12,800,000","12,600,000","14,600,000","18,300,000","12,500,000","11,800,000","15,200,000","13,900,000","12,100,000","10,000,000","13,400,000"
		OperatingGainsLosses,"12,905,000","-48,000","375,000","260,000","12,318,000","1,399,000","1,085,000","-1,117,000","-3,888,000","10,572,000","44,477,000","-1,149,000","-34,000","-41,000","-248,000","52,000","189,000","70,000","1,181,000","1,065,000","1,198,000","32,268,000","1,862,000","-214,000","7,649,000","458,000","4,465,000","2,557,000","3,680,000","2,488,000","4,192,000","18,293,000","9,178,000","39,082,000","338,000","-2,716,000","693,000","2,380,000","146,000","32,000","-1,018,000","-29,000","-4,620,000","3,000","214,000","80,000","345,000","302,000","485,000","250,000","223,000","980,000","287,000","329,000","389,000","91,000","687,000","191,000","2,000","32,000","37,000","-538,000","75,000",,,"1,336,000",,,,,,,,,"4,771,000",,,,"-1,434,000",,,,,,,,,,,"-23,700,000",,,,"-2,600,000",,,,"-10,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"12,783,000","0","247,000","263,000","12,273,000","1,238,000","1,083,000","-813,000","-3,924,000","10,558,000",,,,,"0","0","0","0","0","22,000","1,256,000","31,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"52,308,000","13,056,000","13,223,000","13,011,000","13,018,000","12,799,000","12,810,000","12,309,000","12,118,000","12,404,000","13,309,000","13,965,000","14,069,000","13,672,000","14,187,000","13,035,000","13,444,000","12,578,000","11,892,000","12,190,000","12,295,000","12,141,000","11,843,000","11,875,000","11,689,000","11,612,000","11,565,000","12,116,000","11,874,000","12,384,000","11,995,000","13,066,000","12,971,000","13,424,000","12,965,000","13,158,000","12,930,000","12,963,000","11,848,000","12,051,000","12,416,000","12,037,000","11,116,000","11,509,000","11,886,000","11,588,000","10,649,000","11,046,000","10,920,000","10,808,000","10,725,000","10,443,000","10,498,000","10,517,000","10,617,000","11,044,000","11,301,000","11,483,000","11,158,000","10,938,000","11,015,000","11,201,000","10,409,000",,,"10,973,000",,,,,"11,552,000",,,,"10,768,000",,,,"10,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,500,000","9,200,000","10,200,000","10,500,000","8,000,000","9,000,000",,,,,,,,,,,,,,
			DepreciationAndAmortization,"52,308,000","13,056,000","13,223,000","13,011,000","13,018,000","12,799,000","12,810,000","12,309,000","12,118,000","12,404,000","13,309,000","13,965,000","14,069,000","13,672,000","14,187,000","13,035,000","13,444,000","12,578,000","11,892,000","12,190,000","12,295,000","12,141,000","11,843,000","11,875,000","11,689,000","11,612,000","11,565,000","12,116,000","11,874,000","12,384,000","11,995,000","13,066,000","12,971,000","13,424,000","12,965,000","13,158,000","12,930,000","12,963,000",,,,,,,,"11,588,000",,"11,046,000","10,920,000","10,808,000","10,725,000","10,443,000","10,498,000","10,517,000","10,617,000","11,044,000","11,301,000","11,483,000","11,158,000","10,938,000","11,015,000","11,201,000","10,409,000",,,"10,973,000",,,,,"11,552,000",,,,"10,768,000",,,,"10,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,500,000","9,200,000","10,200,000","10,500,000","8,000,000","9,000,000",,,,,,,,,,,,,,
		DeferredTax,"-6,117,000","4,211,000","-9,864,000","2,091,000","-2,555,000","4,257,000","296,000","-10,076,000","-3,002,000","4,077,000","-17,037,000","-1,394,000","-3,583,000","2,674,000","6,692,000","-6,781,000","14,279,000","-4,346,000","26,501,000","-4,322,000","-6,967,000","2,202,000","1,974,000","2,223,000","7,580,000","-1,349,000","-8,918,000","1,434,000","-1,350,000","4,382,000","-8,218,000","-1,972,000","815,000","-7,405,000","-5,078,000","-878,000","-2,026,000","1,804,000","2,289,000","289,000","529,000","-191,000","970,000","-7,990,000","1,651,000","2,231,000","2,837,000","4,048,000","1,045,000","755,000","-5,742,000","473,000","415,000","959,000","1,772,000","1,076,000","-560,000","1,041,000","836,000","7,085,000","270,000","1,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-6,117,000","4,211,000","-9,864,000","2,091,000","-2,555,000","4,257,000","296,000","-10,076,000","-3,002,000","4,077,000","-17,037,000","-1,394,000","-3,583,000","2,674,000","6,692,000","-6,781,000","14,279,000","-4,346,000","26,501,000","-4,322,000","-6,967,000","2,202,000","1,974,000","2,223,000","7,580,000","-1,349,000","-8,918,000","1,434,000","-1,350,000","4,382,000","-8,218,000","-1,972,000","815,000","-7,405,000","-5,078,000","-878,000","-2,026,000","1,804,000","2,289,000","289,000","529,000","-191,000","970,000","-7,990,000","1,651,000","2,231,000","2,837,000","4,048,000","1,045,000","755,000","-5,742,000","473,000","415,000","959,000","1,772,000","1,076,000","-560,000","1,041,000","836,000","7,085,000","270,000","1,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,623,000","4,163,000","3,142,000","2,243,000","2,075,000","2,113,000","1,591,000","1,355,000","1,485,000","1,177,000","77,000","339,000","-1,842,000","687,000","-1,038,000","-242,000","529,000","1,254,000","-441,000","2,044,000","2,322,000","1,930,000","966,000","1,940,000","2,785,000","2,018,000","1,584,000","-697,000","374,000","337,000","2,230,000","1,186,000","1,827,000","1,022,000","6,467,000","633,000","690,000","640,000","6,711,000","950,000","1,224,000","1,201,000","5,146,000","328,000","760,000","1,585,000","4,121,000","42,000","760,000","755,000","2,773,000","40,000","266,000","781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
