name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"951,047,000","244,169,000","239,918,000","232,442,000","234,519,000","222,362,000","226,857,000","211,999,000","225,990,000","235,764,000","257,678,000","271,133,000","273,949,000","251,373,000","243,020,000","253,253,000","256,225,000","229,981,000","226,728,000","222,141,000","215,571,000","199,277,000","213,046,000","191,272,000","203,190,000","172,331,000","177,466,000","178,789,000","172,289,000","181,324,000","191,659,000","179,861,000","193,518,000","180,307,000","189,639,000","183,147,000","197,974,000","186,654,000","194,335,000","194,589,000","191,940,000","188,553,000","68,819,000","250,012,000","244,015,000","251,850,000","244,619,000","228,414,000","227,450,000","213,873,000","231,350,000","217,931,000","212,559,000","209,205,000","249,186,000","266,922,000","297,201,000","273,208,000","291,718,000","276,252,000","267,269,000","257,738,000","255,767,000","242,838,000","261,630,000","251,223,000","247,910,000","242,330,000","247,406,000","241,064,000","238,439,000","222,848,000","227,209,000","226,195,000","226,258,000","208,743,000","223,558,000","210,413,000","215,171,000","205,153,000","203,937,000","191,786,000","218,429,000","202,651,000","207,078,000","208,538,000","223,112,000","201,081,000","212,987,000","215,754,000","224,406,000","196,566,000","175,825,000","181,569,000","190,523,000","176,346,000","179,628,000","176,156,000","184,625,000","171,730,000","181,904,000","171,820,000","182,791,000","169,821,000","172,081,000","168,067,000","169,665,000","162,014,000","166,835,000","154,131,000","151,389,000","145,144,000","139,626,000","131,424,000","133,820,000","125,600,000","149,600,000","137,100,000","141,000,000","142,600,000","139,500,000","138,000,000","144,600,000","136,200,000","142,700,000","133,600,000","154,900,000","136,200,000","134,000,000","131,000,000","136,000,000","121,000,000","130,400,000","118,200,000","125,000,000","108,000,000","119,000,000","109,100,000","111,400,000","97,700,000","100,300,000","92,800,000","94,600,000","83,900,000","78,900,000","78,900,000","75,400,000","75,500,000"
	OperatingRevenue,"951,047,000","244,169,000","239,918,000","232,442,000","234,519,000","222,362,000","226,857,000","211,999,000","225,990,000","235,764,000","257,678,000","271,133,000","273,949,000","251,373,000","243,020,000","253,253,000","256,225,000","229,981,000","226,728,000","222,141,000","215,571,000","199,277,000","213,046,000","191,272,000","203,190,000","172,331,000","177,466,000","178,789,000","172,289,000","181,324,000","191,659,000","179,861,000","193,518,000","180,307,000","189,639,000","183,147,000","197,974,000","186,654,000","194,335,000","194,589,000","191,940,000","188,553,000","68,819,000","250,012,000","244,015,000","251,850,000","244,619,000","228,414,000","227,450,000","213,873,000","231,350,000","217,931,000","212,559,000","209,205,000","249,186,000","266,922,000","297,201,000","273,208,000","291,718,000","276,252,000","267,269,000","257,738,000","255,767,000","242,838,000","261,630,000","251,223,000","247,910,000","242,330,000","247,406,000","241,064,000","238,439,000","222,848,000","227,209,000","226,195,000","226,258,000","208,743,000","223,558,000","210,413,000","215,171,000","205,153,000","203,937,000","191,786,000","218,429,000","202,651,000","207,078,000","208,538,000","223,112,000","201,081,000","212,987,000","215,754,000","224,406,000","196,566,000","175,825,000","181,569,000","190,523,000","176,346,000","179,628,000","176,156,000","184,625,000","171,730,000","181,904,000","171,820,000","182,791,000","169,821,000","172,081,000","168,067,000","169,665,000","162,014,000","166,835,000","154,131,000","151,389,000","145,144,000","139,626,000","131,424,000","133,820,000","125,600,000","149,600,000","137,100,000","141,000,000","142,600,000","139,500,000","138,000,000","144,600,000","136,200,000","142,700,000","133,600,000","154,900,000","136,200,000","134,000,000","131,000,000","136,000,000","121,000,000","130,400,000","118,200,000","125,000,000","108,000,000","119,000,000","109,100,000","111,400,000","97,700,000","100,300,000","92,800,000","94,600,000","83,900,000","78,900,000","78,900,000","75,400,000","75,500,000"
CostOfRevenue,"569,598,000","152,565,000","143,843,000","140,400,000","132,791,000","133,816,000","135,539,000","124,697,000","123,010,000","146,292,000","161,037,000","167,026,000","168,767,000","159,602,000","160,126,000","160,227,000","164,047,000","148,330,000","149,342,000","142,706,000","152,517,000","123,372,000","135,714,000","118,852,000","124,875,000","99,830,000","105,800,000","103,045,000","117,697,000","104,640,000","118,795,000","111,242,000","118,175,000","105,498,000","117,288,000","115,146,000","120,541,000","113,885,000","115,376,000","114,938,000","113,440,000","116,719,000","35,509,000","154,254,000","149,115,000","146,857,000","148,962,000","141,879,000","141,615,000","136,644,000","150,277,000","144,013,000","143,671,000","139,174,000","174,431,000","177,772,000","194,003,000","178,278,000","198,972,000","182,463,000","170,661,000","159,352,000","165,744,000","149,537,000","157,621,000","147,247,000","155,051,000","142,689,000","146,231,000","142,729,000","143,542,000","135,603,000","139,069,000","134,417,000","135,346,000","122,460,000","130,743,000","120,919,000","126,473,000","120,460,000","117,505,000","111,327,000","128,993,000","125,711,000","121,184,000","121,413,000","137,832,000","121,661,000","127,722,000","128,434,000","132,081,000","118,197,000","102,103,000","106,549,000","111,351,000","103,016,000","101,664,000","101,344,000","103,944,000","97,815,000","103,218,000","100,005,000","104,771,000","98,068,000","99,675,000","98,307,000","98,218,000","94,212,000","95,965,000","91,237,000","85,229,000","87,353,000","85,056,000","81,230,000","114,809,000","66,900,000","84,200,000","78,700,000","78,900,000","81,700,000","80,700,000","80,700,000","79,600,000","76,600,000","83,300,000","78,800,000","93,100,000","81,000,000","76,700,000","75,300,000","73,100,000","66,200,000",,,,,,,,,,,,,,,,
GrossProfit,"381,449,000","91,604,000","96,075,000","92,042,000","101,728,000","88,546,000","91,318,000","87,302,000","102,980,000","89,472,000","96,641,000","104,107,000","105,182,000","91,771,000","82,894,000","93,026,000","92,178,000","81,651,000","77,386,000","79,435,000","63,054,000","75,905,000","77,332,000","72,420,000","78,315,000","72,501,000","71,666,000","75,744,000","54,592,000","76,684,000","72,864,000","68,619,000","75,343,000","74,809,000","72,351,000","68,001,000","77,433,000","72,769,000","78,959,000","79,651,000","78,500,000","71,834,000","33,310,000","95,758,000","94,900,000","104,993,000","95,657,000","86,535,000","85,835,000","77,229,000","81,073,000","73,918,000","68,888,000","70,031,000","74,755,000","89,150,000","103,198,000","94,930,000","92,746,000","93,789,000","96,608,000","98,386,000","90,023,000","93,301,000","104,009,000","103,976,000","92,859,000","99,641,000","101,175,000","98,335,000","94,897,000","87,245,000","88,140,000","91,778,000","90,912,000","86,283,000","92,815,000","89,494,000","88,698,000","84,693,000","86,432,000","80,459,000","89,436,000","76,940,000","85,894,000","87,125,000","85,280,000","79,420,000","85,265,000","87,320,000","92,325,000","78,369,000","73,722,000","75,020,000","79,172,000","73,330,000","77,964,000","74,812,000","80,681,000","73,915,000","78,686,000","71,815,000","78,020,000","71,753,000","72,406,000","69,760,000","71,447,000","67,802,000","70,870,000","62,894,000","66,160,000","57,791,000","54,570,000","50,194,000","19,011,000","58,700,000","65,400,000","58,400,000","62,100,000","60,900,000","58,800,000","57,300,000","65,000,000","59,600,000","59,400,000","54,800,000","61,800,000","55,200,000","57,300,000","55,700,000","62,900,000","54,800,000",,,,,,,,,,,,,,,,
OperatingExpense,"199,137,000","52,596,000","53,234,000","41,537,000","51,771,000","46,676,000","54,785,000","47,819,000","47,416,000","49,236,000","51,745,000","48,673,000","50,058,000","51,194,000","50,084,000","49,029,000","46,905,000","52,247,000","51,551,000","51,629,000","51,790,000","51,168,000","49,779,000","47,274,000","53,810,000","49,553,000","46,884,000","46,184,000","50,343,000","47,534,000","58,539,000","48,542,000","54,409,000","53,026,000","54,625,000","52,490,000","56,625,000","49,615,000","58,382,000","53,800,000","161,352,000","70,929,000","27,420,000","62,525,000","73,726,000","72,900,000","65,339,000","67,541,000","61,366,000","66,076,000","66,628,000","61,173,000","64,633,000","67,619,000","142,672,000","78,297,000","86,940,000","82,388,000","81,076,000","78,067,000","82,594,000","82,327,000","77,779,000","73,617,000","75,064,000","74,562,000","69,489,000","68,842,000","69,139,000","68,541,000","70,552,000","63,134,000","66,660,000","67,152,000","67,047,000","60,716,000","64,270,000","61,788,000","60,907,000","57,792,000","61,348,000","58,147,000","57,568,000","58,575,000","60,844,000","56,404,000","60,976,000","55,932,000","57,466,000","59,277,000","64,547,000","54,474,000","54,199,000","52,357,000","55,883,000","52,573,000","54,792,000","51,231,000","53,639,000","49,853,000","52,493,000","49,493,000","50,512,000","47,580,000","49,740,000","48,832,000","49,289,000","43,746,000","46,415,000","44,672,000","43,249,000","42,850,000","40,419,000","39,253,000","6,282,000","48,200,000","53,600,000","52,200,000","64,000,000","51,700,000","53,300,000","52,000,000","53,400,000","47,000,000","47,400,000","47,900,000","57,200,000","46,700,000","49,000,000","46,700,000","45,300,000","40,600,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"165,639,000","42,707,000","43,228,000","37,696,000","42,009,000","37,195,000","45,742,000","39,518,000","38,543,000","40,106,000","42,499,000","39,841,000","40,816,000","40,945,000","39,975,000","39,071,000","36,707,000","41,930,000","41,165,000","41,076,000","41,817,000","40,906,000","39,115,000","38,042,000","43,534,000","39,421,000","35,518,000","35,509,000","39,932,000","35,233,000","42,601,000","33,618,000","40,012,000","39,157,000","39,998,000","39,143,000","41,994,000","36,553,000","44,439,000","41,166,000","147,706,000","57,990,000","14,840,000","48,840,000","58,359,000","57,765,000","8,176,000","67,541,000","61,366,000","66,076,000","11,664,000","61,173,000","64,633,000","67,619,000","3,881,000","78,297,000","86,940,000","82,388,000","81,076,000","78,067,000","82,594,000","82,327,000","13,192,000","73,617,000","75,064,000","74,562,000","10,720,000","68,842,000","69,139,000","68,541,000","13,402,000","63,134,000","66,660,000","67,152,000","11,836,000","60,716,000","64,270,000","61,788,000","11,060,000","57,792,000","61,348,000","58,147,000","10,618,000","58,575,000","60,844,000","56,404,000","11,448,000","55,932,000","57,466,000","59,277,000","16,451,000","54,474,000","54,199,000","52,357,000","5,885,000","52,573,000","54,792,000","51,231,000","3,676,000","49,853,000","52,493,000","49,493,000","1,777,000","47,580,000","49,740,000","48,832,000","4,269,000","43,746,000","46,415,000","44,672,000","2,361,000","42,850,000","40,419,000","39,253,000","714,000","36,300,000","43,000,000","41,300,000","52,800,000","40,000,000","42,000,000","40,600,000","42,700,000","36,100,000","37,400,000","37,400,000","49,200,000","37,900,000","40,300,000","38,300,000","39,100,000","33,500,000",,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,,,"37,195,000",,,"38,543,000","40,106,000","42,499,000","39,841,000","40,816,000","40,945,000","39,975,000","39,071,000","36,707,000","41,930,000","41,165,000","41,076,000","41,817,000","40,906,000","39,115,000","38,042,000","43,534,000","39,421,000","35,518,000","35,509,000","39,932,000","35,233,000","42,601,000","33,618,000","40,012,000","39,157,000","39,998,000","39,143,000","41,994,000","36,553,000","44,439,000","41,166,000","147,706,000","57,990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,"385,000","715,000","278,000","281,000","281,000","1,776,000","282,000","259,000","263,000",,,,,,,,,"0",,,,"8,190,000",,,,"0","0","0","0","0","0","110,560,000","9,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,"37,195,000",,,"38,543,000","40,106,000","42,049,000","39,841,000","40,816,000","40,945,000","38,481,000","39,071,000","36,707,000","41,930,000","41,165,000","41,076,000","41,817,000","40,906,000","39,115,000","38,042,000","43,534,000","39,421,000","35,518,000","35,509,000","39,932,000","35,233,000","34,411,000","33,618,000","40,012,000","39,157,000","39,998,000","39,143,000","41,994,000","36,553,000","44,439,000","41,166,000","37,146,000","48,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"39,330,000","9,889,000","10,006,000","9,673,000","9,762,000","9,481,000","9,043,000","8,301,000","8,873,000","9,130,000","9,246,000","8,832,000","9,242,000","10,249,000","10,109,000","9,958,000","10,198,000","10,317,000","10,386,000","10,553,000","9,973,000","10,262,000","10,664,000","9,232,000","10,276,000","10,132,000","11,366,000","10,675,000","10,411,000","12,301,000","15,938,000","14,924,000","14,397,000","13,869,000","14,627,000","13,347,000","14,631,000","13,062,000","13,943,000","12,634,000","13,646,000","12,939,000","12,580,000","13,685,000","15,367,000","15,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
