name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
OtherIncomeExpense,"-2,483,000","730,000","-2,566,000","2,237,000","-2,884,000","2,079,000","-13,733,000","-3,848,000","-467,000","-3,439,000","4,855,000","-31,979,000","2,147,000","616,000","-13,522,000","-123,479,000","-6,999,000","804,000","36,994,000","-3,772,000","-1,692,000","-5,822,000","565,000","-4,126,000","3,145,000","-1,643,000","1,620,000","-20,828,000","-208,000",,,,,,,,,,,"27,000","31,000","35,000","0","897,000",,"3,000",,,,"-25,000","-507,000",,"-300,000","200,000","5,000,000"
	GainOnSaleOfSecurity,"-2,838,000","730,000","-2,566,000","2,164,000","-3,166,000","2,390,000","420,000","-2,616,000","-467,000","-3,466,000","4,517,000","-4,766,000","-672,000","3,944,000","-12,739,000","3,489,000","-809,000","1,316,000","-2,093,000","-4,329,000","5,337,000","-2,199,000","2,103,000","4,541,000","3,145,000","-1,643,000","1,620,000","-11,340,000","-208,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"355,000","0","0","73,000","282,000","-311,000","-14,150,000","-1,232,000","0","0","32,000","-27,281,000","2,679,000","-3,328,000","-783,000","-126,968,000","-6,190,000","-512,000","39,087,000","557,000","-7,029,000","-3,623,000","-1,538,000","-8,667,000","0",,"0","-9,488,000",,,,,,,,,,,,"0","0","0","0","897,000","0","3,000","993,000","0","0","0","-507,000","0","-300,000","200,000","5,000,000"
		RestructuringAndMergernAcquisition,"-355,000","0","0","-73,000","-282,000","311,000","14,150,000","1,232,000","0","0","-32,000","-166,000","490,000","3,328,000","783,000","-23,237,000","4,354,000","512,000","-39,229,000","-628,000","6,933,000","1,614,000","1,164,000","8,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,"0","0",,,"0","151,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,"0","0",,,"0","-3,530,000","0",,"0","-1,589,000","1,836,000",,"142,000","71,000","96,000",,"374,000",,"0",,"0","9,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"0","30,977,000","-3,169,000",,,,,,"0",,,"2,009,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,"-3,000",,,"27,000","306,000","68,000","140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"216,764,000","56,465,000","46,255,000","59,672,000","54,372,000","40,358,000","44,500,000","35,812,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000",,,"-6,974,000","-20,630,000",,,"-11,651,000","-16,058,000",,,"-24,717,000","-8,331,000",,,"-11,658,000"
TaxProvision,"-310,559,000","17,664,000","4,881,000","3,827,000","-336,931,000","432,000","1,296,000","1,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","3,000",,,"-2,944,000","-2,944,000",,,"-143,000","-153,000",,,"0"
NetIncomeCommonStockholders,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-11,651,000","-8,270,000","-17,136,000","-15,924,000","-23,930,000","-10,902,000","-18,385,000","-17,968,000","-11,227,000"
	NetIncome,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-11,651,000","-8,270,000","-17,136,000","-15,924,000","-23,930,000","-10,902,000","-18,385,000","-17,968,000","-11,227,000"
		NetIncomeIncludingNoncontrollingInterests,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-11,651,000","-6,747,000","-17,209,000","-16,253,000","-24,574,000","-11,421,000","-18,917,000","-18,400,000","-11,658,000"
			NetIncomeContinuousOperations,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-8,707,000","-13,114,000","-17,209,000","-16,253,000","-24,574,000","-8,178,000","-18,917,000","-18,400,000","-11,658,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-2,944,000","6,367,000",,,,"-3,243,000",,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-1,523,000","73,000","329,000","644,000","519,000","532,000","432,000","431,000"
AverageDilutionEarnings,,"1,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"528,433,000","39,911,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-11,651,000","-8,270,000","-17,136,000","-15,924,000","-23,930,000","-10,902,000","-18,385,000","-17,968,000","-11,227,000"
BasicEPS,,"0.25","0.25","0.34","2.42","0.25","0.27","0.22","0.16","0.02","0.31","0.13","0.08","-0.38","-0.1","-1.14","-0.32","-0.29","0.08","-0.22","-0.3","-0.36","-0.09","-0.23","-0.15","-0.09","-0.09","-0.33","-0.34","-0.24","-0.27","-0.3","-0.44","-0.38","-0.43","-0.51","-0.57","-0.87","-0.41","0.44","-0.38","-0.34",,"-0.21","-0.19","-0.19",,"-0.08","-0.18","-0.25",,"-1.53","-2.61","-2.56",
DilutedEPS,,"0.21","0.25","0.34","2.39","0.25","0.27","0.21","0.16","0.02","0.3","0.13","0.08","-0.38","-0.1","-1.14","-0.32","-0.29","0.08","-0.22","-0.3","-0.36","-0.09","-0.23","-0.15","-0.09","-0.09","-0.33","-0.34","-0.24","-0.27","-0.3","-0.44","-0.38","-0.43","-0.51","-0.57","-0.87","-0.41","0.42","-0.38","-0.343",,"-0.21","-0.19","-0.19",,"-0.084","-0.18","-0.25",,"-1.53","-2.61","-2.56",
BasicAverageShares,,"157,821,000","163,294,000","162,742,000","161,948,000","160,967,000","160,071,000","159,846,000","159,407,000","158,374,000","154,380,645","156,436,000","155,849,000","154,956,000","154,091,000","153,227,000","152,163,000","151,013,000","149,877,000","149,502,000","148,778,000","147,786,000","150,055,556","144,365,217","144,680,000","143,593,000","142,751,000","142,473,000","142,098,000","141,278,000","139,815,000","139,234,000","138,315,000","129,745,000","120,929,271","120,768,893","113,441,391","108,072,643","107,493,026","107,266,823","107,078,150","103,751,060",,"100,174,100","99,674,969","99,075,187",,"97,925,657","97,642,330","63,957,966",,"7,118,345","7,035,871","7,007,436",
DilutedAverageShares,,"189,540,000","165,631,000","165,242,000","163,495,000","162,347,000","161,485,000","160,281,000","159,920,000","159,970,000","157,915,000","156,436,000","155,849,000","154,956,000","154,091,000","153,227,000","152,163,000","151,013,000","149,877,000","149,502,000","148,778,000","147,786,000","150,055,556","144,365,217","144,680,000","143,593,000","142,751,000","142,473,000","142,098,000","141,278,000","139,815,000","139,234,000","138,315,000","129,745,000","120,929,271","120,768,893","113,441,391","108,072,643","107,493,026","114,337,327","107,078,150","103,751,060",,"100,174,100","99,674,969","99,075,187",,"97,925,657","97,642,330","63,957,966",,"7,118,345","7,035,871","7,007,436",
TotalOperatingIncomeAsReported,"244,707,000","57,846,000","56,592,000","65,171,000","65,098,000","45,398,000","51,384,000","45,616,000","32,713,000","13,227,000","49,593,000","65,887,000","21,577,000","-54,372,000","5,995,000","-169,099,000","-39,920,000","-35,868,000","22,765,000","-19,434,000","-41,011,000","-39,705,000","-6,300,000","-28,287,000","-15,315,000","-1,968,000","-5,827,000","-26,185,000","-42,009,000","-28,067,000","-33,125,000","-36,739,000","-55,119,000","-44,387,000","-46,738,000","-56,551,000","-59,880,000","-88,833,000","-43,900,000",,,,,,,,,,,,,,,,
TotalExpenses,"178,085,000","39,683,000","60,538,000","38,649,000","39,215,000","43,136,000","51,146,000","56,620,000","56,719,000","66,716,000","76,740,000","68,976,000","83,317,000","119,774,000","123,914,000","107,817,000","114,836,000","104,511,000","110,530,000","106,816,000","99,059,000","90,257,000","92,221,000","85,726,000","69,665,000","68,010,000","59,134,000","56,269,000","69,753,000","56,999,000","71,198,000","53,657,000","61,959,000","58,992,000","51,769,000","61,483,000","69,543,000","92,088,000","70,880,000","48,805,000","55,438,000","47,884,000","39,186,000","33,834,000","30,214,000","28,779,000","29,567,000","25,224,000","28,278,000","25,280,000","32,739,000","23,544,000","25,187,000","23,801,000","21,774,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-11,651,000","-8,270,000","-17,136,000","-15,924,000","-23,930,000","-10,902,000","-18,385,000","-17,968,000","-11,227,000"
NormalizedIncome,"528,812,800","38,299,366.599","43,669,226.116","53,751,467.606","393,408,320","37,869,254.026","56,534,133.034","38,121,751.927","25,544,910","5,875,180","44,537,230","44,042,310","10,817,890","-59,900,000","-1,971,000","-50,872,000","-42,381,000","-43,948,000","-10,111,400","-28,525,000","-42,532,000","-46,679,000","-14,070,000","-29,078,000","-24,847,000","-11,654,000","-15,657,000","-26,562,000","-47,812,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-21,216,050","-18,844,000","-18,402,950","-9,449,086.602","-14,637,000","-17,136,000","-15,924,000","-23,425,933.244","-7,659,000","-18,190,000","-18,098,000","-16,227,000"
InterestIncome,"760,000","230,000","180,000","178,000","172,000","196,000","220,000","231,000","276,000","777,000","565,000","893,000","668,000","736,000","837,000","741,000","732,000","681,000","619,000","601,000","496,000","395,000","346,000","307,000","295,000","221,000","151,000","156,000","71,000","65,000","77,000","71,000","65,000","44,000","50,000","41,000","49,000","52,000","63,000","41,000","44,000","49,000","72,000","105,000","125,000","154,000","169,000","188,000","189,000","68,000","29,000","28,000","82,000","104,000","223,000"
InterestExpense,"25,726,000","1,804,000","9,188,000","7,415,000","7,320,000","7,228,000","8,598,000","7,047,000","6,958,000","6,874,000","7,123,000","10,457,000","9,430,000","9,592,000","9,586,000","9,482,000","9,383,000","9,273,000","9,206,000","9,135,000","9,046,000","8,983,000","9,654,000","9,765,000","9,827,000","9,907,000","9,981,000","10,021,000","5,874,000","5,220,000","5,260,000","5,320,000","5,303,000","5,283,000","5,298,000","5,265,000","5,318,000","5,121,000","18,000","14,000","13,000","14,000","14,000","16,000","17,000","16,000","18,000","81,000","79,000","93,000","104,000","72,000","122,000","134,000","81,000"
NetInterestIncome,"-25,105,000","-2,111,000","-7,771,000","-7,663,000","-7,560,000","-7,430,000","-7,301,000","-7,188,000","-7,042,000","-6,443,000","-6,558,000","-9,564,000","-8,762,000","-8,856,000","-8,749,000","-8,741,000","-8,651,000","-8,592,000","-8,587,000","-8,534,000","-8,550,000","-8,588,000","-9,308,000","-9,458,000","-9,532,000","-9,686,000","-9,830,000","-9,865,000","-5,803,000","-5,155,000","-5,183,000","-5,249,000","-5,238,000","-5,239,000","-5,248,000","-5,224,000","-5,269,000","-5,069,000","45,000","27,000","31,000","35,000","58,000","89,000","108,000","138,000","151,000","107,000","110,000","-25,000","-75,000","-44,000","-40,000","-30,000","142,000"
EBIT,"242,490,000","58,269,000","55,443,000","67,087,000","61,692,000","47,586,000","53,098,000","42,859,000","32,162,000","10,219,000","54,981,000","31,105,000","21,713,000","-49,692,000","-5,907,000","-164,869,000","-39,997,000","-33,871,000","21,291,000","-23,162,000","-35,178,000","-43,518,000","-3,851,000","-23,439,000","-11,875,000","-3,390,000","-4,056,000","-37,369,000","-42,146,000","-28,002,000","-32,387,000","-36,668,000","-55,054,000","-44,343,000","-46,688,000","-56,510,000","-59,831,000","-88,781,000","-43,837,000","47,649,000","-40,834,000","-35,636,000","-6,960,000","-20,614,000","-18,952,000","-18,542,000","-11,633,000","-15,977,000","-17,319,000","-16,228,000","-24,613,000","-8,259,000","-18,577,000","-18,570,000","-11,577,000"
EBITDA,"243,958,000"
ReconciledCostOfRevenue,,,"0","0","0","0","897,000","0","0","2,239,000","10,146,000","506,000","11,016,000","1,043,000","20,198,000","3,230,000","2,394,000","817,000","7,183,000","4,316,000","1,574,000","531,000","1,868,000",,"0","0","0","0","8,150,000","12,000","13,141,000","0","10,518,000","1,924,000","533,000","2,021,000","3,418,000","1,231,000","965,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
ReconciledDepreciation,"1,468,000","355,000","359,000","358,000","396,000","410,000","421,000","1,821,000","640,000","682,000","867,000","3,174,000","297,000","1,242,000","1,265,000","2,545,000","5,147,000","5,266,000","5,277,000","3,661,000","2,349,000","3,330,000","-536,000","5,411,000","3,552,000","2,833,000","2,799,000","2,788,000","3,152,000","2,891,000","2,952,000","3,168,000","3,085,000","3,126,000","3,082,000","3,070,000","2,789,000","2,788,000","2,803,000","3,032,000","2,810,000","2,680,000","2,676,000","2,286,000","2,904,000","2,133,000","1,916,000","1,440,000","1,502,000","1,303,000","1,372,000","1,304,000","1,339,000","1,235,000","1,200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"527,323,000","38,801,000","41,374,000","55,845,000","391,303,000","39,926,000","43,204,000","34,423,000","25,204,000","3,345,000","47,858,000","20,648,000","12,283,000","-59,284,000","-15,493,000","-174,351,000","-49,380,000","-43,144,000","12,085,000","-32,297,000","-44,224,000","-52,501,000","-13,505,000","-33,204,000","-21,702,000","-13,297,000","-14,037,000","-47,390,000","-48,020,000","-33,222,000","-37,647,000","-41,988,000","-60,357,000","-49,626,000","-51,986,000","-61,775,000","-65,149,000","-93,902,000","-43,855,000","47,635,000","-40,803,000","-35,601,000","-6,974,000","-20,633,000","-18,844,000","-18,401,000","-8,707,000","-14,637,000","-17,136,000","-15,924,000","-23,930,000","-7,659,000","-18,385,000","-17,968,000","-11,227,000"
