name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
TotalAssets,"16,009,150,000","16,329,141,000","15,956,593,000","16,037,919,000","16,175,071,000","15,973,134,000","15,925,647,000","15,870,890,000","15,057,567,000","14,511,625,000","14,480,445,000","14,437,663,000","14,074,263,000","13,986,660,000","13,842,667,000","13,920,167,000","8,898,429,000","8,896,923,000","8,761,689,000","8,710,042,000","8,531,170,000","8,437,967,000","8,368,481,000","8,310,102,000","8,193,554,000","8,147,411,000","7,880,533,000","7,383,372,000","7,245,796,000","7,217,821,000","7,353,469,000","6,545,744,000","6,499,089,000","6,417,213,000","6,253,441,000","6,274,575,000","6,349,017,000","6,497,048,000","6,235,087,000","6,282,677,000","6,416,568,000","6,671,511,000","6,337,729,000","6,041,607,000","6,314,481,000","6,250,225,000","6,154,500,000","6,607,165,000","6,572,426,000","6,681,123,000","7,259,902,000","3,783,353,000","3,809,196,000","3,699,142,000","3,511,676,000","3,459,962,000","3,323,265,000","3,369,316,000","3,329,156,000","3,272,667,000","3,327,988,000","3,301,599,000","3,307,082,000","3,455,385,000","3,489,553,000","3,690,808,000","3,741,291,000","3,899,466,000","3,895,343,000","3,916,671,000","3,964,333,000","3,948,752,000","3,918,625,000","3,956,062,000","3,948,133,000","3,912,404,000","3,820,988,000","3,729,952,000","3,700,674,000","3,734,847,000","3,770,813,000","3,854,794,000","3,819,477,000","3,897,109,000","3,911,463,000","3,932,512,000","3,986,314,000","4,051,120,000","3,972,272,000","3,940,700,000","3,860,400,000","3,722,000,000","2,905,600,000","2,871,100,000","2,809,700,000","2,737,800,000","2,658,400,000","2,636,100,000","2,421,100,000","2,394,000,000","2,308,700,000","2,261,700,000","2,208,800,000","2,175,400,000","2,070,800,000","2,103,400,000","1,969,400,000","1,911,700,000","1,893,300,000","1,922,600,000","1,895,600,000","1,860,200,000","1,749,000,000","1,689,400,000","1,673,600,000","1,649,300,000","1,652,900,000","1,624,500,000","1,602,000,000","1,621,300,000","1,641,600,000","1,667,600,000"
TotalLiabilitiesNetMinorityInterest,"13,871,705,000","14,070,199,000","13,720,423,000","13,768,412,000","13,916,129,000","13,691,064,000","13,677,832,000","13,649,871,000","12,878,184,000","12,263,920,000","12,219,132,000","12,249,474,000","11,943,844,000","11,908,411,000","11,807,147,000","11,907,230,000","7,958,444,000","7,966,259,000","7,846,735,000","7,811,925,000","7,651,105,000","7,572,743,000","7,507,344,000","7,463,379,000","7,366,967,000","7,338,035,000","7,067,521,000","6,580,989,000","6,450,054,000","6,433,744,000","6,579,557,000","5,839,913,000","5,807,742,000","5,735,052,000","5,561,402,000","5,579,123,000","5,647,403,000","5,786,623,000","5,519,121,000","5,565,889,000","5,701,875,000","5,959,290,000","5,610,597,000","5,319,845,000","5,606,517,000","5,552,831,000","5,463,569,000","5,900,400,000","5,879,458,000","6,005,956,000","6,588,655,000","3,336,717,000","3,455,436,000","3,350,815,000","3,234,456,000","3,184,672,000","3,045,496,000","3,092,733,000","3,057,453,000","2,993,441,000","3,043,633,000","3,016,120,000","3,007,557,000","3,163,151,000","3,192,939,000","3,390,927,000","3,372,143,000","3,529,644,000","3,527,196,000","3,545,216,000","3,592,981,000","3,587,549,000","3,547,810,000","3,589,579,000","3,582,067,000","3,540,321,000","3,447,898,000","3,352,349,000","3,315,291,000","3,348,864,000","3,390,038,000","3,470,251,000","3,425,508,000","3,504,392,000","3,514,897,000","3,537,380,000","3,600,283,000","3,673,661,000","3,599,086,000","3,568,200,000","3,492,500,000","3,360,800,000","2,598,100,000","2,569,200,000","2,507,300,000","2,442,200,000","2,367,900,000","2,349,800,000","2,140,500,000","2,119,500,000","2,041,200,000","2,003,200,000","1,956,400,000","1,926,600,000","1,833,400,000","1,869,200,000","1,748,800,000","1,704,400,000","1,692,000,000","1,727,900,000","1,701,600,000","1,670,100,000","1,568,400,000","1,520,200,000","1,508,200,000","1,487,900,000","1,494,000,000","1,475,400,000","1,456,900,000","1,478,500,000","1,500,200,000","1,528,900,000"
TotalEquityGrossMinorityInterest,"2,137,445,000","2,258,942,000","2,236,170,000","2,269,507,000","2,258,942,000","2,282,070,000","2,247,815,000","2,221,019,000","2,179,383,000","2,247,705,000","2,261,313,000","2,188,189,000","2,130,419,000","2,078,249,000","2,035,520,000","2,012,937,000","939,985,000","930,664,000","914,954,000","898,117,000","880,065,000","865,224,000","861,137,000","846,723,000","826,587,000","809,376,000","813,012,000","802,383,000","795,742,000","784,077,000","773,912,000","705,831,000","691,347,000","682,161,000","692,039,000","695,452,000","701,614,000","710,425,000","715,966,000","716,788,000","714,693,000","712,221,000","727,132,000","721,762,000","707,964,000","697,394,000","690,931,000","706,765,000","692,968,000","675,167,000","671,247,000","446,636,000","353,760,000","348,327,000","277,220,000","275,290,000","277,769,000","276,583,000","271,703,000","279,226,000","284,355,000","285,479,000","299,525,000","292,234,000","296,614,000","299,881,000","369,148,000","369,822,000","368,147,000","371,455,000","371,352,000","361,203,000","370,815,000","366,483,000","366,066,000","372,083,000","373,090,000","377,603,000","385,383,000","385,983,000","380,775,000","384,543,000","393,969,000","392,717,000","396,566,000","395,132,000","386,031,000","377,459,000","373,186,000","372,500,000","367,900,000","361,200,000","307,500,000","301,900,000","302,400,000","295,600,000","290,500,000","286,300,000","280,600,000","274,500,000","267,500,000","258,500,000","252,400,000","248,800,000","237,400,000","234,200,000","220,600,000","207,300,000","201,300,000","194,700,000","194,000,000","190,100,000","180,600,000","169,200,000","165,400,000","161,400,000","158,900,000","149,100,000","145,100,000","142,800,000","141,400,000","138,700,000"
	StockholdersEquity,"2,137,445,000","2,258,942,000","2,236,170,000","2,269,507,000","2,258,942,000","2,282,070,000","2,247,815,000","2,221,019,000","2,179,383,000","2,247,705,000","2,261,313,000","2,188,189,000","2,130,419,000","2,078,249,000","2,035,520,000","2,012,937,000","939,985,000","930,664,000","914,954,000","898,117,000","880,065,000","865,224,000","861,137,000","846,723,000","826,587,000","809,376,000","813,012,000","802,383,000","795,742,000","784,077,000","773,912,000","705,831,000","691,347,000","682,161,000","692,039,000","695,452,000","701,614,000","710,425,000","715,966,000","716,788,000","714,693,000","712,221,000","727,132,000","721,762,000","707,964,000","697,394,000","690,931,000","706,765,000","692,968,000","675,167,000","671,247,000","446,636,000","353,760,000","348,327,000","277,220,000","275,290,000","277,769,000","276,583,000","271,703,000","279,226,000","284,355,000","285,479,000","299,525,000","292,234,000","296,614,000","299,881,000","369,148,000","369,822,000","368,147,000","371,455,000","371,352,000","361,203,000","370,815,000","366,483,000","366,066,000","372,083,000","373,090,000","377,603,000","385,383,000","385,983,000","380,775,000","384,543,000","393,969,000","392,717,000","396,566,000","395,132,000","386,031,000","377,459,000","373,186,000","372,500,000","367,900,000","361,200,000","307,500,000","301,900,000","302,400,000","295,600,000","290,500,000","286,300,000","280,600,000","274,500,000","267,500,000","258,500,000","252,400,000","248,800,000","237,400,000","234,200,000","220,600,000","207,300,000","201,300,000","194,700,000","194,000,000","190,100,000","180,600,000","169,200,000","165,400,000","161,400,000","158,900,000","149,100,000","145,100,000","142,800,000","141,400,000","138,700,000"
		CapitalStock,"1,634,903,000","1,640,358,000","1,637,065,000","1,635,470,000","1,633,137,000","1,638,947,000","1,637,489,000","1,635,070,000","1,633,950,000","1,640,771,000","1,639,333,000","1,623,699,000","1,622,554,000","1,633,256,000","1,633,828,000","1,632,572,000","571,457,000","573,109,000","571,750,000","569,302,000","567,911,000","570,382,000","569,199,000","567,687,000","567,497,000","571,155,000","570,025,000","571,501,000","570,623,000","574,643,000","574,209,000","574,206,000","573,243,000","577,076,000","577,429,000","576,641,000","575,514,000","579,293,000","578,129,000","576,929,000","575,675,000",,"578,974,000","577,856,000","576,992,000","0","0","0","0","79,195,000","569,125,000","568,465,000","472,962,000","78,019,000",,,,,,,,,,,"392,838,000","394,987,000","395,039,000","395,171,000","395,311,000","395,521,000","395,580,000","395,584,000","395,595,000","395,752,000","395,888,000","395,896,000","395,946,000","396,252,000","396,261,000","396,375,000","396,613,000","396,631,000","396,681,000","396,767,000","396,767,000","374,336,000","374,327,000","374,310,000","374,237,000","373,400,000","305,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","79,195,000","78,271,000","78,173,000","78,075,000","78,019,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,634,903,000","1,640,358,000","1,637,065,000","1,635,470,000","1,633,137,000","1,638,947,000","1,637,489,000","1,635,070,000","1,633,950,000","1,640,771,000","1,639,333,000","1,623,699,000","1,622,554,000","1,633,256,000","1,633,828,000","1,632,572,000","571,457,000","573,109,000","571,750,000","569,302,000","567,911,000","570,382,000","569,199,000","567,687,000","567,497,000","571,155,000","570,025,000","571,501,000","570,623,000","574,643,000","574,209,000","574,206,000","573,243,000","577,076,000","577,429,000","576,641,000","575,514,000","579,293,000","578,129,000","576,929,000","575,675,000",,"578,974,000","577,856,000","576,992,000",,,,,,"490,854,000","490,292,000","394,887,000",,,,,,,,,,,,"392,838,000","394,987,000","395,039,000","395,171,000","395,311,000","395,521,000","395,580,000","395,584,000","395,595,000","395,752,000","395,888,000","395,896,000","395,946,000","396,252,000","396,261,000","396,375,000","396,613,000","396,631,000","396,681,000","396,767,000","396,767,000","374,336,000","374,327,000","374,310,000","374,237,000","373,400,000","305,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"578,129,000","576,929,000","575,675,000","579,871,000","578,974,000","577,856,000","576,992,000","580,097,000","579,309,000","578,362,000","581,747,000","490,532,000",,,,"394,169,000","391,249,000","390,545,000","389,986,000","391,962,000","391,355,000","390,545,000","393,091,000","392,736,000","392,156,000","391,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"857,178,000","837,473,000","812,082,000","773,857,000","745,220,000","720,429,000","694,484,000","675,532,000","660,653,000","711,249,000","685,368,000","657,730,000","626,408,000","600,014,000","564,545,000","533,319,000","515,498,000","491,847,000","477,588,000","463,250,000","451,073,000","437,188,000","423,800,000","410,893,000","398,224,000","388,240,000","378,258,000","369,462,000","360,390,000","352,893,000","344,118,000","337,971,000","330,672,000","324,192,000","328,993,000","329,633,000","327,635,000","330,004,000","330,014,000","331,315,000","330,563,000","331,351,000","329,243,000","329,455,000","320,515,000","310,271,000","301,777,000","317,213,000","305,239,000","301,328,000","294,231,000","74,285,000","77,695,000","76,339,000","80,632,000","81,263,000","79,818,000","82,093,000","77,745,000","75,444,000","73,505,000","71,320,000","76,783,000","70,997,000","72,986,000","75,357,000","79,375,000","71,784,000","68,849,000","65,095,000","61,647,000","57,443,000","53,680,000","50,325,000","48,078,000","46,867,000","42,914,000","39,005,000","34,170,000","30,204,000","23,679,000","18,244,000","17,896,000","12,847,000","10,149,000","36,225,000","28,306,000","20,079,000","12,700,000","5,900,000","68,000,000","59,800,000","11,100,000","5,400,000","69,400,000","63,200,000","57,100,000","52,000,000","46,300,000","108,000,000","102,500,000","93,400,000","88,400,000","130,100,000","119,000,000","115,100,000","105,000,000","93,800,000","88,900,000","84,800,000","82,100,000","97,100,000","89,500,000","81,400,000","96,300,000","92,500,000","89,000,000","79,300,000","80,200,000","77,300,000","74,300,000","71,100,000"
		TreasuryStock,"212,159,000","218,456,000","227,207,000","170,555,000","137,516,000","125,970,000","126,424,000","126,014,000","127,008,000","117,638,000","78,838,000","98,433,000","98,908,000","110,613,000","109,956,000","109,946,000","112,287,000","113,902,000","114,005,000","112,213,000","112,280,000","113,903,000","114,340,000","114,169,000","115,925,000","119,439,000","118,052,000","117,865,000","118,217,000","122,050,000","123,527,000","184,777,000","184,920,000","187,826,000","185,089,000","185,177,000","180,060,000","180,195,000","173,322,000","173,284,000","172,858,000","177,511,000","177,697,000","177,647,000","177,211,000","180,930,000","181,049,000","180,979,000","184,927,000","185,401,000","185,450,000","185,414,000","188,333,000","188,295,000","188,376,000","188,282,000","188,235,000","190,345,000","189,828,000","170,595,000","169,120,000","165,202,000","160,833,000","158,454,000","160,200,000","160,207,000","95,494,000","88,717,000","85,282,000","82,965,000","82,709,000","80,686,000","78,705,000","78,541,000","76,765,000","73,220,000","66,275,000","61,821,000","53,730,000","45,111,000","37,198,000","33,117,000","26,623,000","19,268,000","12,778,000","16,518,000","11,831,000","9,030,000","5,479,000",,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
