name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"275,264,000","78,933,000","83,611,000","55,687,000","57,033,000","46,897,000","62,977,000","53,834,000"
	OperatingRevenue,"275,264,000","78,933,000","83,611,000","55,687,000","57,033,000","46,897,000","62,977,000","53,834,000"
CostOfRevenue,"174,237,000","50,916,000","45,148,000","32,250,000","45,923,000","28,656,000","39,506,000","31,306,000"
GrossProfit,"101,027,000","28,017,000","38,463,000","23,437,000","11,110,000","18,241,000","23,471,000","22,528,000"
OperatingExpense,"92,235,000","27,035,000","25,993,000","17,634,000","21,573,000","18,378,000","18,233,000","14,321,000"
	SellingGeneralAndAdministration,"92,235,000","27,035,000","25,993,000","17,634,000","21,573,000","18,378,000","18,233,000","14,321,000"
OperatingIncome,"8,792,000","982,000","12,470,000","5,803,000","-10,463,000","-137,000","5,238,000","8,207,000"
NetNonOperatingInterestIncomeExpense,"-13,233,000","-3,729,000","-3,493,000","-3,603,000","-2,408,000","-3,842,000","-1,950,000","-3,382,000"
	InterestExpenseNonOperating,"13,233,000","3,729,000","3,493,000","3,603,000","2,408,000","3,842,000","1,950,000","3,382,000"
OtherIncomeExpense,"14,964,000","6,412,000","2,836,000","1,772,000","3,944,000","6,238,000","8,015,000","1,392,000"
	GainOnSaleOfSecurity,"6,506,000","4,553,000","2,636,000","1,393,000","-2,076,000","5,589,000","1,777,000","846,000"
	SpecialIncomeCharges,"6,682,000","-98,000","251,000","340,000","6,189,000","322,000","6,071,000","356,000"
		RestructuringAndMergernAcquisition,,,,,"-328,800",,,
		ImpairmentOfCapitalAssets,,,,,"1,081,000",,,
		OtherSpecialCharges,,,,,"-6,604,000",,"-4,750,000",
		GainOnSaleOfPPE,"830,000","-98,000","251,000","340,000","337,000","322,000","1,321,000","356,000"
	OtherNonOperatingIncomeExpenses,"1,776,000","1,957,000","-51,000","39,000","-169,000","327,000","167,000","190,000"
PretaxIncome,"10,524,000","3,665,000","11,813,000","3,972,000","-8,926,000","2,259,000","11,303,000","6,217,000"
TaxProvision,"1,661,000","958,000","3,261,000","1,193,000","-3,751,000","1,633,000","2,028,000","856,000"
NetIncomeCommonStockholders,"9,240,000","2,780,000","8,592,000","2,804,000","-4,936,000","-873,000","7,810,000","2,669,000"
	NetIncome,"9,126,000","2,780,000","8,592,000","2,804,000","-5,050,000","573,000","9,288,000","5,057,000"
		NetIncomeIncludingNoncontrollingInterests,"8,863,000","2,707,000","8,552,000","2,779,000","-5,175,000","626,000","9,275,000","5,361,000"
			NetIncomeContinuousOperations,"8,863,000","2,707,000","8,552,000","2,779,000","-5,175,000","626,000","9,275,000","5,361,000"
		MinorityInterests,"263,000","73,000","40,000","25,000","125,000","-53,000","13,000","-304,000"
	OtherunderPreferredStockDividend,"-114,000","0","0","0","-114,000","1,446,000","1,478,000","2,388,000"
AverageDilutionEarnings,"-181,000","0",,"0","-181,000","0",,"218,000"
DilutedNIAvailtoComStockholders,"9,059,000","2,780,000","8,592,000","2,804,000","-5,117,000","-873,000","7,810,000","2,887,000"
BasicEPS,,"0.05","0.14","0.05","-0.18","-0.014","0.129","0.044"
DilutedEPS,,"0.05","0.14","0.05","-0.18","-0.014","0.129","0.044"
BasicAverageShares,,"61,410,403","60,461,611","60,461,611","33,056,071","60,461,611","60,461,611","60,461,611"
DilutedAverageShares,,"61,410,403","60,461,611","60,461,611","33,056,071","60,461,611","60,461,611","60,461,611"
TotalOperatingIncomeAsReported,"8,870,000","884,000","12,721,000","6,143,000","-10,878,000","184,000","11,309,000","8,563,000"
TotalExpenses,"266,472,000","77,951,000","71,141,000","49,884,000","67,496,000","47,034,000","57,739,000","45,627,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"9,126,000","2,780,000","8,592,000","2,804,000","-5,050,000","573,000","9,288,000","5,057,000"
NormalizedIncome,"-1,980,541.619","-510,500.682","6,501,961.568","1,591,510.826","-8,052,490","-3,742,030","2,848,099.089","4,020,499.759"
InterestExpense,"13,233,000","3,729,000","3,493,000","3,603,000","2,408,000","3,842,000","1,950,000","3,382,000"
NetInterestIncome,"-13,233,000","-3,729,000","-3,493,000","-3,603,000","-2,408,000","-3,842,000","-1,950,000","-3,382,000"
EBIT,"23,757,000","7,394,000","15,306,000","7,575,000","-6,518,000","6,101,000","13,253,000","9,599,000"
EBITDA,"44,826,000"
ReconciledCostOfRevenue,"174,237,000","50,916,000","45,148,000","32,250,000","45,923,000","28,656,000","39,506,000","31,306,000"
ReconciledDepreciation,"21,069,000","7,695,000","5,636,000","4,034,000","3,704,000","2,404,000","2,622,000","2,706,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"9,126,000","2,780,000","8,592,000","2,804,000","-5,050,000","573,000","9,288,000","5,057,000"
TotalUnusualItemsExcludingGoodwill,"13,188,000","4,455,000","2,887,000","1,733,000","4,113,000","5,911,000","7,848,000","1,202,000"
TotalUnusualItems,"13,188,000","4,455,000","2,887,000","1,733,000","4,113,000","5,911,000","7,848,000","1,202,000"
NormalizedEBITDA,"31,638,000","10,634,000","18,055,000","9,876,000","-6,927,000","2,594,000","8,027,000","11,103,000"
TaxRateForCalcs,"0.158","0.261","0.276","0.3","0.27","0.27","0.179","0.138"
TaxEffectOfUnusualItems,"2,081,458.381","1,164,499.318","796,961.568","520,510.826","1,110,510","1,595,970","1,408,099.089","165,499.759"
