name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"738,683,000","210,347,000","203,578,000","172,784,000","151,974,000","87,852,000","75,647,000","63,954,000","14,825,000","215,353,000","282,184,000","268,931,000","304,285,000","293,687,000","275,663,000","240,989,000","277,057,000","264,498,000","259,135,000","223,289,000","244,392,000","218,460,000","219,800,000","233,946,000","261,378,000","235,035,000","248,594,000","248,453,000","251,223,000","227,874,000","229,937,000","231,091,000","247,112,000","218,525,000"
	OperatingRevenue,"663,750,000","190,933,000","183,722,000","153,757,000","135,338,000","77,238,000","63,680,000","52,843,000","9,053,000","198,244,000","261,919,000","248,569,000","283,424,000","274,604,000","258,028,000","226,152,000","262,242,000","248,997,000","243,017,000","209,595,000","231,420,000","206,276,000","207,578,000","222,753,000","247,306,000","222,786,000","234,799,000","234,372,000","237,746,000","215,343,000","214,587,000","216,300,000","231,984,000","204,094,000"
CostOfRevenue,"553,040,000","152,979,000","149,797,000","132,985,000","117,279,000","88,027,000","81,934,000","80,899,000","56,398,000","185,287,000","205,104,000","201,582,000","210,719,000","210,038,000","196,939,000","175,773,000","184,850,000","184,803,000","185,820,000","155,050,000","159,569,000","152,972,000","152,744,000","156,798,000","167,916,000","166,574,000","171,438,000","169,947,000","166,015,000","157,816,000","162,652,000","160,476,000","165,437,000","154,909,000"
GrossProfit,"185,643,000","57,368,000","53,781,000","39,799,000","34,695,000","-175,000","-6,287,000","-16,945,000","-41,573,000","30,066,000","77,080,000","67,349,000","93,566,000","83,649,000","78,724,000","65,216,000","92,207,000","79,695,000","73,315,000","68,239,000","84,823,000","65,488,000","67,056,000","77,148,000","93,462,000","68,461,000","77,156,000","78,506,000","85,208,000","70,058,000","67,285,000","70,615,000","81,675,000","63,616,000"
OperatingExpense,"158,401,000","38,351,000","39,404,000","39,542,000","41,104,000","40,119,000","40,597,000","43,983,000","47,092,000","45,242,000","44,127,000","46,423,000","47,735,000","47,575,000","48,762,000","46,201,000","46,475,000","46,861,000","49,948,000","44,872,000","44,618,000","45,091,000","43,862,000","45,007,000","45,992,000","49,575,000","44,028,000","43,214,000","42,836,000","43,432,000","50,205,000","46,347,000","44,809,000","40,817,000"
	SellingGeneralAndAdministration,"31,640,000","7,786,000","8,292,000","7,466,000","8,096,000","6,922,000","5,746,000","6,676,000","9,829,000","8,151,000","7,759,000","7,351,000","8,046,000","7,575,000","7,608,000","6,919,000","7,873,000","8,060,000","7,567,000","7,380,000","7,993,000","8,613,000","6,510,000","7,211,000","7,674,000","10,624,000","6,113,000","5,396,000","6,947,000","7,045,000","14,629,000","10,512,000","8,297,000","6,933,000"
		GeneralAndAdministrativeExpense,"31,640,000","7,786,000","8,292,000","7,466,000","8,096,000","6,922,000","5,746,000","6,676,000","9,829,000","8,151,000","7,759,000","7,351,000","8,046,000","7,575,000","7,608,000","6,919,000","7,873,000","8,060,000","7,567,000","7,380,000","7,993,000","8,613,000","6,510,000","7,211,000","7,674,000","10,624,000","6,113,000","5,396,000","6,947,000","7,045,000","14,629,000","10,512,000","8,297,000","6,933,000"
			OtherGandA,"31,640,000","7,786,000","8,292,000","7,466,000","8,096,000","6,922,000","5,746,000","6,676,000","9,829,000","8,151,000","7,759,000","7,351,000","8,046,000","7,575,000","7,608,000","6,919,000","7,873,000","8,060,000","7,567,000","7,380,000","7,993,000","8,613,000","6,510,000","7,211,000","7,674,000","10,624,000","6,113,000","5,396,000","6,947,000","7,045,000","14,629,000","10,512,000","8,297,000","6,933,000"
	DepreciationAmortizationDepletionIncomeStatement,"126,761,000","30,565,000","31,112,000","32,076,000","33,008,000","33,197,000","34,851,000","37,307,000","37,263,000","37,091,000","36,368,000","39,072,000","39,689,000","40,000,000","41,154,000","39,282,000","38,602,000","38,801,000","42,381,000","37,492,000","36,625,000","36,478,000","37,352,000","37,796,000","38,318,000","38,951,000","37,915,000","37,818,000","35,889,000","36,387,000","35,576,000","35,835,000","36,512,000","33,884,000"
		DepreciationAndAmortizationInIncomeStatement,"126,761,000","30,565,000","31,112,000","32,076,000","33,008,000","33,197,000","34,851,000","37,307,000","37,263,000","37,091,000","36,368,000","39,072,000","39,689,000","40,000,000","41,154,000","39,282,000","38,602,000","38,801,000","42,381,000","37,492,000","36,625,000","36,478,000","37,352,000","37,796,000","38,318,000","38,951,000","37,915,000","37,818,000","35,889,000","36,387,000","35,576,000","35,835,000","36,512,000","33,884,000"
