name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"374,275,000","93,204,000","154,288,000","109,050,000","17,733,000","587,000","22,787,000","6,310,000"
	CashFlowFromContinuingOperatingActivities,"374,275,000","93,204,000","154,288,000","109,050,000","17,733,000","587,000","22,787,000","6,310,000"
		NetIncomeFromContinuingOperations,"-1,864,516,000","-22,916,000","-13,413,000","-240,847,000","-1,587,340,000","39,334,000","-51,247,000","-9,914,000"
		OperatingGainsLosses,,"-17,763,000","5,797,000","27,647,000",,,,
			GainLossOnInvestmentSecurities,,"-17,763,000","4,306,000","27,647,000",,,,
		DepreciationAmortizationDepletion,"176,167,000","61,744,000","46,571,000","46,382,000","21,470,000","131,000","-16,000","230,000"
			DepreciationAndAmortization,"176,167,000","61,744,000","46,571,000","46,382,000","21,470,000","131,000","-16,000","230,000"
				Depreciation,"752,000","218,000","209,000","191,000","134,000","131,000","-16,000","230,000"
				AmortizationCashFlow,"175,415,000","61,526,000","46,362,000","46,191,000","21,336,000","0","0","0"
					AmortizationOfIntangibles,"175,415,000","61,526,000","46,362,000","46,191,000","21,336,000","0","0","0"
		DeferredTax,"-50,498,000","1,792,000","-58,169,000","4,733,000","1,146,000","0","-475,000","0"
			DeferredIncomeTax,"-50,498,000","1,792,000","-58,169,000","4,733,000","1,146,000","0","-475,000","0"
		AmortizationOfSecurities,"1,698,000","6,000","1,241,000",,,"0","0",
		StockBasedCompensation,"1,301,937,000","96,601,000","31,017,000","15,722,000","1,158,597,000","0","-12,300,000","12,300,000"
		OtherNonCashItems,"839,693,000","2,962,000","80,255,000","294,429,000","462,047,000","1,366,000","231,000","208,000"
		ChangeInWorkingCapital,"-77,332,000","-29,222,000","60,989,000","-39,467,000","-69,632,000","-40,244,000","86,594,000","3,486,000"
			ChangeInReceivables,"-84,827,000","12,994,000","-27,167,000","-36,822,000","-33,832,000","-7,555,000","-45,532,000","-7,061,000"
			ChangeInPayablesAndAccruedExpense,"-19,630,000","17,606,000","-14,645,000","23,011,000","-45,602,000","4,608,000","21,546,000","-3,726,000"
				ChangeInPayable,"-19,630,000","17,606,000","-14,645,000","23,011,000","-45,602,000","4,608,000","21,546,000","-3,726,000"
					ChangeInAccountPayable,"-19,630,000","17,606,000","-14,645,000","23,011,000","-45,602,000","4,608,000","21,546,000","-3,726,000"
			ChangeInOtherCurrentAssets,"-18,819,000","13,021,000","14,951,000","-53,018,000","6,227,000","-11,252,000","-6,916,000","-3,137,000"
			ChangeInOtherWorkingCapital,"45,944,000","-72,843,000","87,850,000","27,362,000","3,575,000","-26,045,000","117,496,000","17,410,000"
InvestingCashFlow,"-1,621,184,000","-22,607,000","-324,764,000","-296,668,000","-977,145,000","-295,000","-324,000","-286,000"
	CashFlowFromContinuingInvestingActivities,"-1,621,184,000","-22,607,000","-324,764,000","-296,668,000","-977,145,000","-295,000","-324,000","-286,000"
		NetPPEPurchaseAndSale,"-23,345,000","-18,379,000","-3,218,000","-1,510,000","-238,000","-295,000","-324,000","-286,000"
			PurchaseOfPPE,"-23,345,000","-18,379,000","-3,218,000","-1,510,000","-238,000","-295,000","-324,000","-286,000"
		NetBusinessPurchaseAndSale,,,"-605,409,000","0",,,"0","0"
			PurchaseOfBusiness,,,"-605,409,000","0",,,"0","0"
		NetInvestmentPurchaseAndSale,"-18,973,000","-4,228,000","283,863,000","-295,158,000","-3,450,000","0","0","0"
			PurchaseOfInvestment,"-334,547,000","-5,750,000","-24,576,000","-300,771,000","-3,450,000","0","0","0"
			SaleOfInvestment,"315,574,000","1,522,000","308,439,000",,,"0","0",
FinancingCashFlow,"1,424,297,000","72,788,000","74,168,000","-109,540,000","1,386,881,000","-3,358,000","-18,109,000","-5,286,000"
	CashFlowFromContinuingFinancingActivities,"1,424,297,000","72,788,000","74,168,000","-109,540,000","1,386,881,000","-3,358,000","-18,109,000","-5,286,000"
		NetIssuancePaymentsOfDebt,"1,051,368,000","242,060,000","494,166,000","0","315,142,000","3,153,000","32,622,000","-7,043,000"
			NetLongTermDebtIssuance,"1,051,368,000","242,060,000","494,166,000","0","315,142,000","3,153,000","32,622,000","-7,043,000"
				LongTermDebtIssuance,"1,687,458,000","395,060,000","494,288,000","0","798,110,000","97,898,000","115,234,000","23,038,000"
				LongTermDebtPayments,"-636,090,000","-153,000,000","-122,000","0","-482,968,000","-94,745,000","-82,612,000","-30,081,000"
		NetCommonStockIssuance,,"-24,238,000",,,,"0",,
			CommonStockPayments,,"-24,238,000",,,,"0",,
		CashDividendsPaid,"-190,725,000","-40,505,000","-33,976,000",,,"0","-52,734,000",
			CommonStockDividendPaid,"-190,725,000","-40,505,000","-33,976,000",,,"0","-52,734,000",
		ProceedsFromStockOptionExercised,,"2,000",,,,"0",,
		NetOtherFinancingCharges,"587,890,000","-104,531,000","-386,022,000","6,704,000","1,071,739,000","-6,511,000","2,003,000","27,077,000"
EndCashPosition,"185,952,000","185,952,000","42,567,000","138,875,000","436,033,000","8,564,000","11,630,000","7,276,000"
	ChangesInCash,"177,388,000","143,385,000","-96,308,000","-297,158,000","427,469,000","-3,066,000","4,354,000","738,000"
	BeginningCashPosition,"8,564,000","42,567,000","138,875,000","436,033,000","8,564,000","11,630,000","7,276,000","6,538,000"
IncomeTaxPaidSupplementalData,"4,236,000","113,000","-2,000","3,885,000","240,000","230,000","142,000","-142,000"
InterestPaidSupplementalData,"19,549,000","215,000","11,187,000","155,000","7,992,000","5,675,000","9,593,000","2,079,000"
CapitalExpenditure,"-23,345,000","-18,379,000","-3,218,000","-1,510,000","-238,000","-295,000","-324,000","-286,000"
IssuanceOfDebt,"1,687,458,000","395,060,000","494,288,000","0","798,110,000","97,898,000","115,234,000","23,038,000"
RepaymentOfDebt,"-636,090,000","-153,000,000","-122,000","0","-482,968,000","-94,745,000","-82,612,000","-30,081,000"
RepurchaseOfCapitalStock,,"-24,238,000",,,,"0",,
FreeCashFlow,"350,930,000","74,825,000","151,070,000","107,540,000","17,495,000","292,000","22,463,000","6,024,000"
