name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,000","221,000","221,000","221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"157,002,000","72,838,000","60,833,000","62,860,000","-39,529,000","37,348,000","61,681,000","73,706,000","37,872,000","60,592,000","43,816,000","-18,146,000","16,674,000","46,623,000","45,363,000","41,216,000","4,514,000","41,251,000","50,046,000","71,759,000","56,833,000","96,155,000","46,554,000","79,803,000","65,416,000","106,344,000","95,729,000","83,463,000","62,177,000","106,696,000","90,756,000","91,221,000","84,754,000","92,601,000","96,651,000","75,223,000","81,281,000","104,456,000","89,538,000","77,869,000","82,592,000","102,851,000","89,906,000","83,259,000","81,993,000","104,125,000","92,707,000","90,152,000","89,024,000","100,248,000","93,767,000","84,486,000","76,790,000","92,488,000","91,542,000","82,602,000","79,594,000","101,269,000","97,114,000","85,613,000","75,207,000","96,446,000","92,686,000","78,021,000","68,537,000","92,126,000","88,546,000","72,826,000","69,514,000","82,696,000","81,779,000","70,059,000","67,602,000","74,222,000","66,991,000","56,278,000","45,009,000","51,150,000","46,477,000","42,458,000","38,863,000","43,204,000","38,581,000","35,955,000","29,440,000","38,639,000","30,820,000","29,008,000","24,419,000","27,244,000","26,300,000","22,500,000","22,100,000","21,200,000","21,800,000","18,700,000","16,500,000","18,400,000","17,300,000","15,800,000","13,200,000","15,300,000","14,400,000","11,900,000","9,000,000","13,200,000","10,800,000","10,700,000","9,600,000","11,400,000","9,500,000","9,300,000","8,400,000","9,700,000","7,700,000","8,100,000","6,700,000","4,700,000","4,800,000","5,400,000","81,900,000","-188,600,000","69,000,000","69,800,000","63,300,000","-166,200,000","59,600,000","60,600,000","57,400,000"
NetNonOperatingInterestIncomeExpense,"-20,288,000","-4,693,000","-4,879,000","-5,521,000","-5,195,000","-5,680,000","-5,532,000","-6,381,000","-6,691,000","-7,467,000","-16,584,000","-9,046,000","-8,690,000","-9,817,000","-9,172,000","-9,456,000","-11,221,000","-12,289,000","-11,783,000","-11,468,000","-11,203,000","-11,401,000","-11,400,000","-10,097,000","-10,162,000","-10,134,000","-10,634,000","-17,154,000","-12,143,000","-7,868,000","-8,513,000","-8,544,000","-8,768,000","-9,132,000","-9,237,000","-8,777,000","-8,567,000","-12,081,000","-7,962,000","-8,285,000","-8,069,000","-13,241,000","-7,306,000","-5,272,000","-4,524,000","-13,459,000","-4,803,000","-3,331,000","-4,247,000","-12,802,000","-4,284,000","-4,449,000","-4,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,"1,295,000","916,000","496,000","629,000","789,000","952,000","1,305,000","1,046,000","1,561,000","1,090,000","1,593,000","1,138,000","1,161,000","1,049,000","1,151,000","842,000","1,499,000","1,176,000","1,052,000","897,000","1,829,000",,"1,577,000","2,898,000","2,643,000",,"2,122,000","1,909,000","2,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"20,288,000","4,693,000","4,879,000","5,521,000","5,195,000","5,680,000","5,532,000","6,381,000","6,691,000","7,467,000","16,584,000","9,046,000","8,690,000","9,817,000","9,172,000","9,456,000","11,221,000","12,289,000","11,783,000","11,468,000","11,203,000","11,401,000","11,400,000","10,097,000","10,162,000","10,134,000","10,634,000","17,154,000","12,143,000","7,868,000","8,513,000","8,544,000","8,768,000","9,132,000","9,237,000","8,777,000","8,567,000","8,589,000","9,113,000","9,127,000","9,568,000","9,463,000","8,358,000","6,169,000","6,353,000","6,341,000","6,380,000","6,229,000","6,890,000","6,311,000","6,406,000","6,358,000","6,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"129,540,000","14,208,000","19,278,000","6,804,000","89,250,000","4,028,000","4,323,000","3,223,000","2,034,000","-686,049,000","2,307,000","269,000","31,917,000","-443,000","1,427,000","5,941,000","1,253,000","1,349,000","2,096,000","1,160,000","1,512,000","1,033,000","994,000","1,622,000","2,364,000","1,591,000","830,000","954,000","670,000","357,000","318,000","760,000","1,502,000","1,654,000","527,000","1,245,000","-557,000","3,824,000","224,000","-167,000","-822,000","4,437,000","-737,000","-943,000","-611,000","7,816,000","-1,620,000","-1,467,000","990,000","8,964,000","-10,000","689,000","-199,000","5,350,000","-793,000","-1,201,000","218,000","9,647,000","-28,000","644,000","754,000","2,190,000","1,665,000","2,328,000","18,000","2,358,000","1,191,000","1,722,000","2,065,000","1,841,000","1,622,000","1,627,000","1,362,000","6,242,000","27,000","1,516,000","2,125,000","7,482,000","108,000","1,690,000","1,331,000","631,000","879,000","1,045,000","1,712,000","2,772,000","1,803,000","1,308,000","1,321,000","1,487,000","1,300,000","1,200,000","1,100,000","800,000","500,000","300,000","300,000","400,000","300,000","300,000","300,000","100,000","200,000","400,000","600,000","-200,000","700,000","600,000","500,000","300,000","200,000","400,000","100,000","-600,000","300,000","300,000","300,000","1,000,000","100,000","300,000",,,,,,,,,
	GainOnSaleOfSecurity,"129,540,000","14,208,000","19,278,000","6,804,000","86,640,000","-8,429,000","4,323,000","415,000","-1,195,000","-12,664,000","-485,000","-1,778,000","30,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0",,,,,"0",,,,"-675,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-737,000","-943,000","-611,000","7,816,000","-1,620,000","-1,467,000","990,000","8,964,000","-10,000","689,000","-199,000","5,350,000","-793,000","-1,201,000","218,000","9,647,000","-28,000","644,000","754,000","2,190,000","1,665,000","2,328,000","18,000","2,358,000","1,191,000","1,722,000","2,065,000","1,841,000","1,622,000","1,627,000","1,362,000","6,242,000","27,000","1,516,000","2,125,000","7,482,000","108,000","1,690,000","1,331,000","631,000","879,000","1,045,000","1,712,000","2,772,000","1,803,000","1,308,000","1,321,000","1,487,000","1,300,000","1,200,000","1,100,000","800,000","500,000","300,000","300,000","400,000","300,000","300,000","300,000","100,000","200,000","400,000","600,000","-200,000","700,000","600,000","500,000","300,000","200,000","400,000","100,000","-600,000","300,000","300,000","300,000","1,000,000","100,000","300,000",,,,,,,,,
		ImpairmentOfCapitalAssets,"0",,,,,"0",,,,"675,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"10,499,000","13,318,000",,,"2,610,000","4,028,000","4,323,000","2,808,000","3,229,000","1,670,000","2,792,000","2,047,000","1,368,000","-443,000","1,427,000","5,941,000","1,253,000","1,349,000","2,096,000","1,160,000","1,512,000","1,033,000","994,000","1,622,000","2,364,000","1,591,000","830,000","954,000","670,000","357,000","318,000","760,000","1,502,000","1,654,000","527,000","1,245,000","-557,000","3,824,000","224,000","-167,000","-822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"266,254,000","82,353,000","75,232,000","64,143,000","44,526,000","35,696,000","60,472,000","70,548,000","33,215,000","-632,924,000","29,539,000","-26,923,000","39,901,000","36,363,000","37,618,000","37,701,000","-5,454,000","30,311,000","40,359,000","61,451,000","47,142,000","85,787,000","36,148,000","71,328,000","57,618,000","97,801,000","85,925,000","67,263,000","50,704,000","99,185,000","82,561,000","83,437,000","77,488,000","85,123,000","87,941,000","67,691,000","72,157,000","96,199,000","81,800,000","69,417,000","73,701,000","94,047,000","81,863,000","77,044,000","76,858,000","98,482,000","86,284,000","85,354,000","85,767,000","96,410,000","89,473,000","80,726,000","72,432,000","86,084,000","84,797,000","75,088,000","73,682,000","97,732,000","97,516,000","86,368,000","75,812,000","95,408,000","90,985,000","76,519,000","66,696,000","90,765,000","86,267,000","71,439,000","68,502,000","80,248,000","80,098,000","67,895,000","65,206,000","72,312,000","64,201,000","55,905,000","47,102,000","53,839,000","48,232,000","44,146,000","40,185,000","44,031,000","39,669,000","37,187,000","31,336,000","33,615,000","32,582,000","30,289,000","25,710,000","28,699,000","27,500,000","23,600,000","23,200,000","21,900,000","22,000,000","19,100,000","16,600,000","18,800,000","17,500,000","16,000,000","13,400,000","15,200,000","14,600,000","12,300,000","9,700,000","13,000,000","11,300,000","11,100,000","10,200,000","11,600,000","9,600,000","9,500,000","8,400,000","9,000,000","7,800,000","8,200,000","7,000,000","5,600,000","4,900,000","5,100,000",,,,,,,,,
TaxProvision,"64,540,000","18,954,000","18,657,000","16,205,000","10,724,000","7,182,000","11,905,000","16,722,000","9,013,000","-24,127,000","6,567,000","6,426,000","10,094,000","8,678,000","6,564,000","9,055,000","-945,000","9,383,000","-68,596,000","21,207,000","16,295,000","24,430,000","8,379,000","25,572,000","18,712,000","32,181,000","28,735,000","24,700,000","30,393,000","34,667,000","27,885,000","29,659,000","27,199,000","29,452,000","30,920,000","25,663,000","26,265,000","32,637,000","28,170,000","23,875,000","26,163,000","31,904,000","28,755,000","28,090,000","28,248,000","35,775,000","30,888,000","31,997,000","31,842,000","34,605,000","33,424,000","31,383,000","27,375,000","32,123,000","31,990,000","28,185,000","27,718,000","34,523,000","37,152,000","32,627,000","28,268,000","35,484,000","32,394,000","28,282,000","25,112,000","33,946,000","32,263,000","26,719,000","25,620,000","30,006,000","29,961,000","25,391,000","24,391,000","27,187,000","24,140,000","21,019,000","17,709,000","20,242,000","18,130,000","16,601,000","15,109,000","16,468,000","14,837,000","13,905,000","11,723,000","12,589,000","12,196,000","11,320,000","9,616,000","10,727,000","10,300,000","8,800,000","8,700,000","7,900,000","8,300,000","7,200,000","6,400,000","7,200,000","6,700,000","5,900,000","5,100,000","5,900,000","5,600,000","4,500,000","3,500,000","4,600,000","4,300,000","4,100,000","3,900,000","4,600,000","3,600,000","3,600,000","3,200,000","3,700,000","3,200,000","3,200,000","2,600,000","2,000,000","1,700,000","1,800,000",,,,,,,,,
NetIncomeCommonStockholders,"203,210,000","63,878,000","57,006,000","48,330,000","33,996,000","28,755,000","48,759,000","54,060,000","24,407,000","-608,586,000","23,227,000","-33,129,000","30,042,000","27,990,000","31,225,000","28,869,000","-4,456,000","20,928,000","108,955,000","40,244,000","30,847,000","61,691,000","24,540,000","45,756,000","38,906,000","65,620,000","56,440,000","35,421,000","29,703,000","64,518,000","54,676,000","53,778,000","50,289,000","55,671,000","57,021,000","42,028,000","45,892,000","63,562,000","53,630,000","45,542,000","47,538,000","62,143,000","53,108,000","48,954,000","48,610,000","62,707,000","55,396,000","53,357,000","53,925,000","61,805,000","56,049,000","49,343,000","45,057,000","53,961,000","52,807,000","46,903,000","45,964,000","63,209,000","60,364,000","53,741,000","47,544,000","59,924,000","58,591,000","48,237,000","41,584,000","56,819,000","54,004,000","44,720,000","42,882,000","50,242,000","50,137,000","42,504,000","40,815,000","45,125,000","40,061,000","34,886,000","29,393,000","33,597,000","30,102,000","27,545,000","28,448,000","27,563,000","24,832,000","23,282,000","19,613,000","21,026,000","20,386,000","18,969,000","16,094,000","17,972,000","17,200,000","14,800,000","14,500,000","14,000,000","13,700,000","11,900,000","10,200,000","11,600,000","10,800,000","10,100,000","8,300,000","9,300,000","9,000,000","7,800,000","6,200,000","7,800,000","7,000,000","7,000,000","6,300,000","6,100,000","6,000,000","5,900,000","5,200,000","4,900,000","4,400,000","5,000,000","4,200,000","3,600,000","3,200,000","2,800,000","3,100,000","2,300,000","2,000,000","2,400,000","1,800,000","2,500,000","1,600,000","1,700,000","1,500,000"
