name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"8,272,000,000","9,506,000,000","8,968,615,000","4,868,261,000","3,271,712,000","2,175,582,000"
	CurrentAssets,"8,079,000,000","9,340,000,000","8,821,000,000","4,738,623,000","3,143,301,000","2,053,111,000"
		CashCashEquivalentsAndShortTermInvestments,"2,776,000,000","2,215,000,000","1,839,826,000","1,757,958,000","2,098,495,000","1,460,302,000"
			CashAndCashEquivalents,"2,312,000,000","1,731,000,000","1,358,775,000","1,557,815,000","2,039,876,000","1,412,665,000"
				CashFinancial,"91,000,000","81,000,000","83,893,000","60,674,000",,"709,924,000"
				CashEquivalents,"2,221,000,000","1,650,000,000","1,274,882,000","1,497,141,000",,"702,741,000"
			OtherShortTermInvestments,"464,000,000","484,000,000","481,051,000","200,143,000","58,619,000","47,637,000"
		Inventory,"4,664,000,000","6,096,000,000","6,268,081,000","2,723,648,000","840,632,000","465,936,000"
			WorkInProcess,"1,174,000,000","1,971,000,000","2,759,984,000","1,025,954,000","206,943,000",
			FinishedGoods,"3,490,000,000","4,125,000,000","3,508,097,000","1,697,694,000","633,689,000","465,936,000"
		RestrictedCash,"502,000,000","931,000,000","605,870,000","164,500,000","162,575,000","94,357,000"
		AssetsHeldForSaleCurrent,"11,000,000","7,000,000","22,858,000","25,368,000","8,307,000","7,529,000"
		OtherCurrentAssets,"126,000,000","91,000,000","84,365,000","67,149,000","33,292,000","24,987,000"
	TotalNonCurrentAssets,"193,000,000","166,000,000","147,615,000","129,638,000","128,411,000","122,471,000"
		NetPPE,"94,000,000","87,000,000","82,121,000","79,543,000","78,156,000","78,745,000"
			GrossPPE,"160,000,000","144,000,000","131,990,000","122,602,000","115,367,000","113,003,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"100,000,000","90,000,000","79,421,000","71,816,000","64,848,000","60,349,000"
				OtherProperties,"57,000,000","52,000,000","50,591,000","48,827,000","48,341,000","50,198,000"
				Leases,"3,000,000","2,000,000","1,978,000","1,959,000","2,178,000","2,456,000"
			AccumulatedDepreciation,"-66,000,000","-57,000,000","-49,869,000","-43,059,000","-37,211,000","-34,258,000"
		GoodwillAndOtherIntangibleAssets,"70,000,000","72,000,000","58,652,000","38,699,000","39,049,000","39,629,000"
			Goodwill,"60,000,000","60,000,000","47,158,000","30,945,000","30,945,000","30,945,000"
			OtherIntangibleAssets,"10,000,000","12,000,000","11,494,000","7,754,000","8,104,000","8,684,000"
		OtherNonCurrentAssets,"29,000,000","7,000,000","6,842,000","11,396,000","11,206,000","4,097,000"
