name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"1,619,000,000","152,000,000","703,000,000","376,000,000","388,000,000","370,000,000","704,000,000","392,000,000","209,000,000","308,000,000","795,000,000","526,000,000","251,000,000","251,000,000","812,000,000","338,000,000","425,000,000","-500,000,000","761,000,000","270,000,000","173,000,000","142,000,000","513,000,000","348,000,000","291,000,000","13,000,000","414,000,000","300,000,000","140,000,000","151,000,000","-668,000,000","-141,000,000","173,000,000","46,000,000","741,000,000","152,000,000","82,000,000","-31,000,000","564,000,000","182,000,000","253,000,000","71,000,000","6,000,000","497,000,000","-51,000,000","422,000,000","653,000,000","587,000,000","242,000,000","485,000,000","877,000,000","616,000,000","150,000,000","-1,014,000,000","201,000,000","180,000,000","204,000,000","-343,000,000","457,000,000","280,000,000","-35,000,000","8,000,000","710,000,000","1,590,000,000","512,000,000","687,000,000","2,026,000,000","1,123,000,000","1,018,000,000","438,000,000","-55,000,000","1,269,000,000","994,000,000","858,000,000","894,000,000","1,101,000,000","297,000,000","479,000,000","514,000,000","136,000,000","527,000,000","162,000,000","708,000,000","286,000,000","926,000,000","56,000,000","-23,000,000","-209,000,000","-37,000,000","-895,000,000","250,000,000","-156,000,000","1,158,000,000","676,000,000","1,158,000,000","130,000,000","-310,000,000","43,000,000","666,000,000","845,000,000","650,000,000","435,000,000","1,649,000,000","886,000,000","704,000,000","951,000,000","1,299,000,000","787,000,000","562,000,000","639,000,000","1,530,000,000","680,000,000","260,000,000","82,000,000","1,061,000,000","584,000,000","289,000,000","380,000,000","803,000,000","420,000,000","436,000,000","283,000,000","443,000,000","320,000,000","331,000,000","264,000,000","467,000,000","278,000,000","219,000,000","344,000,000"
	CashFlowFromContinuingOperatingActivities,"1,619,000,000","152,000,000","703,000,000","376,000,000","388,000,000","370,000,000","704,000,000","392,000,000","209,000,000","308,000,000","795,000,000","526,000,000","251,000,000","251,000,000","812,000,000","338,000,000","425,000,000","-500,000,000","761,000,000","270,000,000","173,000,000","142,000,000","513,000,000","348,000,000","291,000,000","13,000,000","414,000,000","300,000,000","140,000,000","151,000,000","-700,000,000","-115,000,000","84,000,000","46,000,000","741,000,000","152,000,000","82,000,000","-31,000,000","564,000,000","182,000,000","253,000,000","69,000,000","45,000,000","470,000,000","102,000,000","231,000,000","619,000,000","188,000,000","242,000,000","485,000,000","877,000,000","616,000,000","150,000,000","-1,014,000,000","201,000,000","180,000,000","204,000,000","-343,000,000","459,000,000","362,000,000","-25,000,000","45,000,000","804,000,000","1,896,000,000","512,000,000","687,000,000","2,026,000,000","1,123,000,000","1,018,000,000","438,000,000","32,000,000","1,269,000,000","994,000,000","858,000,000","894,000,000","1,101,000,000","297,000,000","479,000,000","514,000,000","136,000,000","527,000,000","162,000,000","708,000,000","286,000,000","926,000,000","56,000,000","-23,000,000","-209,000,000","-37,000,000","-895,000,000","250,000,000","-156,000,000","1,158,000,000","676,000,000","1,158,000,000","130,000,000","-310,000,000","43,000,000","666,000,000","845,000,000","650,000,000","435,000,000","1,649,000,000","886,000,000","704,000,000","951,000,000","1,299,000,000","787,000,000","562,000,000","639,000,000","1,530,000,000","680,000,000","260,000,000","82,000,000","1,061,000,000","584,000,000","289,000,000","380,000,000","803,000,000","420,000,000","436,000,000","283,000,000","443,000,000","320,000,000","331,000,000","264,000,000","467,000,000","278,000,000","219,000,000","344,000,000"
		NetIncomeFromContinuingOperations,"1,273,000,000","268,000,000","402,000,000","308,000,000","295,000,000","245,000,000","413,000,000","206,000,000","136,000,000","198,000,000","243,000,000","268,000,000","208,000,000","152,000,000","423,000,000","248,000,000","181,000,000","117,000,000","-573,000,000","212,000,000","132,000,000","78,000,000","244,000,000","193,000,000","108,000,000","17,000,000","278,000,000","126,000,000","151,000,000","88,000,000","-926,000,000","67,000,000","36,000,000","127,000,000","343,000,000","308,000,000","262,000,000","192,000,000","336,000,000","206,000,000","177,000,000","159,000,000","180,000,000","146,000,000","56,000,000","359,000,000","220,000,000","-183,000,000","166,000,000","68,000,000","143,000,000","22,000,000","35,000,000","-288,000,000","-3,657,000,000","-397,000,000","4,000,000","-194,000,000","100,000,000","60,000,000","-28,000,000","-181,000,000","623,000,000","968,000,000","1,384,000,000","686,000,000","1,210,000,000","1,750,000,000","947,000,000","692,000,000","1,306,000,000","479,000,000","-203,000,000","609,000,000","489,000,000","116,000,000","119,000,000","169,000,000","174,000,000","111,000,000","-2,321,000,000","-449,000,000","-1,237,000,000","-1,408,000,000","-759,000,000","-533,000,000","135,000,000","531,000,000","204,000,000","448,000,000","349,000,000","91,000,000","206,000,000","171,000,000","159,000,000","27,000,000","-1,328,000,000","180,000,000",,,,,,,,,,,,,,,,,"340,000,000","254,000,000","224,000,000","204,000,000","174,000,000","129,000,000","146,000,000","127,000,000","126,000,000","93,000,000","119,000,000","116,000,000","109,000,000","102,000,000","161,000,000","127,000,000"
		OperatingGainsLosses,,"-2,000,000","-1,000,000","0",,,"1,000,000","57,000,000",,,"358,000,000","3,000,000","40,000,000","-1,000,000","-6,000,000","-6,000,000","1,000,000","-11,000,000","2,000,000","20,000,000","17,000,000","6,000,000","21,000,000","-7,000,000","-1,000,000","21,000,000","-47,000,000","-10,000,000","-36,000,000","-46,000,000","1,882,000,000","37,000,000","3,000,000","-28,000,000","-4,000,000","-29,000,000","0","-7,000,000","0","-19,000,000","3,000,000","-17,000,000","-2,000,000","-2,000,000","80,000,000","-18,000,000","-4,000,000","17,000,000","-41,000,000","-8,000,000","-124,000,000","46,000,000","-30,000,000","-47,000,000","-17,000,000","-7,000,000","-39,000,000","-19,000,000","-41,000,000","-5,000,000","-5,000,000","1,000,000","125,000,000","39,000,000","-224,000,000","19,000,000","133,000,000","-1,122,000,000","-425,000,000","-238,000,000","94,000,000","-9,000,000","-72,000,000","-235,000,000","-190,000,000","22,000,000","-86,000,000","-234,000,000","174,000,000","32,000,000","3,531,000,000","185,000,000","1,657,000,000","1,927,000,000","348,000,000","175,000,000","47,000,000","-12,000,000","290,000,000","-80,000,000","1,575,000,000","-657,000,000","-12,000,000","-47,000,000","14,000,000","8,000,000","1,902,000,000","-90,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"-2,000,000","-1,000,000",,,,"1,000,000","1,000,000",,,"-1,000,000","0","-3,000,000","-1,000,000","0","-6,000,000","1,000,000","-11,000,000","0","-1,000,000","1,000,000","-3,000,000","-7,000,000","-7,000,000","-1,000,000","21,000,000","-47,000,000","-10,000,000","-4,000,000","-46,000,000","-1,000,000","0","3,000,000","-7,000,000","-4,000,000","-29,000,000","0","-7,000,000","0","-19,000,000","-3,000,000","-17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,"0","0",,"0","2,000,000","21,000,000","16,000,000","9,000,000","26,000,000","0","0",,"0","0",,,"1,883,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"439,000,000","111,000,000","113,000,000","105,000,000","110,000,000","110,000,000","109,000,000","103,000,000","98,000,000","99,000,000","104,000,000","99,000,000","96,000,000","95,000,000","93,000,000","89,000,000","96,000,000","82,000,000","89,000,000","88,000,000","86,000,000","80,000,000","75,000,000","76,000,000","82,000,000","62,000,000","37,000,000","32,000,000","40,000,000","41,000,000","42,000,000","45,000,000","31,000,000","55,000,000","60,000,000","59,000,000","57,000,000","52,000,000","57,000,000","45,000,000","53,000,000","53,000,000","93,000,000","92,000,000","90,000,000","91,000,000","146,000,000","85,000,000","168,000,000","173,000,000","180,000,000","189,000,000","192,000,000","190,000,000","207,000,000","208,000,000","212,000,000","204,000,000","221,000,000","236,000,000","227,000,000","219,000,000","155,000,000","142,000,000","122,000,000","139,000,000","160,000,000","153,000,000","149,000,000","151,000,000","-386,000,000","352,000,000","345,000,000","348,000,000","430,000,000","400,000,000","404,000,000","433,000,000","506,000,000","502,000,000","543,000,000","557,000,000","633,000,000","590,000,000","658,000,000","671,000,000","804,000,000","592,000,000","563,000,000","563,000,000","550,000,000","526,000,000","565,000,000","552,000,000","606,000,000","539,000,000","521,000,000","542,000,000",,,,,,,,,,,,,,,,,"355,000,000","298,000,000","285,000,000","258,000,000","298,000,000","264,000,000","247,000,000","220,000,000","278,000,000","226,000,000","215,000,000","167,000,000","241,000,000","198,000,000","189,000,000","162,000,000"
			DepreciationAndAmortization,"439,000,000","111,000,000","113,000,000","105,000,000","110,000,000","110,000,000","109,000,000","103,000,000","98,000,000","99,000,000","104,000,000","99,000,000","96,000,000","95,000,000","93,000,000","89,000,000","96,000,000","82,000,000","89,000,000","88,000,000","86,000,000","80,000,000","75,000,000","76,000,000","82,000,000","62,000,000","37,000,000","32,000,000","40,000,000","41,000,000","42,000,000","45,000,000","31,000,000","55,000,000","60,000,000","59,000,000","57,000,000","52,000,000","57,000,000","45,000,000","53,000,000","53,000,000","93,000,000","92,000,000","90,000,000","91,000,000","146,000,000","85,000,000","168,000,000","173,000,000","180,000,000","189,000,000","192,000,000","190,000,000","207,000,000","208,000,000","212,000,000","204,000,000","221,000,000","236,000,000","227,000,000","219,000,000","155,000,000","142,000,000","122,000,000","139,000,000","160,000,000","153,000,000","149,000,000","151,000,000","-386,000,000","352,000,000","345,000,000","348,000,000","430,000,000","400,000,000","404,000,000","433,000,000","506,000,000","502,000,000","543,000,000","557,000,000","633,000,000","590,000,000","658,000,000","671,000,000","804,000,000","592,000,000","563,000,000","563,000,000","550,000,000","526,000,000","565,000,000","552,000,000","606,000,000","539,000,000","521,000,000","542,000,000",,,,,,,,,,,,,,,,,"355,000,000","298,000,000","285,000,000","258,000,000","298,000,000","264,000,000","247,000,000","220,000,000","278,000,000","226,000,000","215,000,000","167,000,000","241,000,000","198,000,000","189,000,000","162,000,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000,000","168,000,000","173,000,000",,"189,000,000","192,000,000","190,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"540,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
