name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"2,704,675,000","600,219,000","676,599,000","698,314,000","729,543,000","749,622,000","791,503,000","659,120,000","935,976,000","593,565,000","720,182,000","541,023,000","788,970,000","503,994,000","738,055,000","611,019,000","728,291,000","430,952,000","784,750,000","516,053,000","466,295,000","234,645,000","653,527,000","357,910,000","17,396,000","155,622,000"
	CashFlowFromContinuingOperatingActivities,"2,704,675,000","600,219,000","676,599,000","698,314,000","729,543,000","749,622,000","791,503,000","659,120,000","935,976,000","593,565,000","720,182,000","541,023,000","788,970,000","503,994,000","738,055,000","611,019,000","728,291,000","430,952,000","784,750,000","516,053,000","466,295,000","234,645,000","653,527,000","357,910,000","17,396,000","155,622,000"
		NetIncomeFromContinuingOperations,"934,534,000","202,141,000","260,710,000","270,749,000","200,934,000","278,539,000","336,269,000","-2,729,000","111,477,000","-1,538,000","1,331,000","77,396,000","86,410,000","-25,198,000","213,808,000","33,739,000","-98,004,000","-128,949,000","2,254,682,000","-182,086,000","-474,790,000","-76,188,000","-236,049,000","-172,553,000","-282,129,000","-140,748,000"
		OperatingGainsLosses,"168,245,000","60,654,000","56,744,000","14,439,000","36,408,000","-9,072,000","-48,971,000","209,738,000","-33,668,000","27,588,000","67,755,000","-41,326,000","-51,961,000","80,377,000","-11,592,000","-31,991,000","40,530,000","96,003,000","19,379,000","77,110,000","572,469,000","-57,857,000","77,161,000","-25,445,000",,
			GainLossOnSaleOfPPE,"43,959,000","10,955,000","11,126,000","11,003,000","10,875,000","10,816,000","11,217,000","11,707,000","11,597,000","11,474,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"72,574,000","49,699,000","45,618,000","3,436,000","-26,179,000","-19,888,000","-59,293,000","-52,580,000","-45,536,000","15,612,000","-16,555,000","-42,920,000","-53,522,000","-77,696,000","-19,119,000","-32,056,000","2,954,000","80,250,000","14,594,000","35,663,000","9,333,000","-60,614,000","-31,305,000","-25,606,000",,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,"0","0","0","0","0","0","407,000","10,442,000","4,343,000","1,575,000","1,365,000","2,757,000","732,000","194,000","0","0"
			PensionAndEmployeeBenefitExpense,,,,,,,,"122,000","271,000","502,000","103,000","1,091,000","367,000","171,000","339,000","65,000","258,000","606,000","442,000","1,014,000",,,,"-33,000",,
		DepreciationAmortizationDepletion,"1,787,644,000","435,349,000","460,010,000","447,958,000","444,327,000","434,857,000","511,754,000","502,248,000","521,794,000","547,569,000","567,459,000","565,637,000","568,620,000","561,428,000","555,054,000","536,053,000","648,527,000","642,705,000","791,699,000","823,265,000","706,787,000","608,724,000","614,377,000","670,929,000","214,111,000","200,889,000"
			DepreciationAndAmortization,"1,787,644,000","435,349,000","460,010,000","447,958,000","444,327,000","434,857,000","511,754,000","502,248,000","521,794,000","547,569,000","567,459,000","565,637,000","568,620,000","561,428,000","555,054,000","536,053,000","648,527,000","642,705,000","791,699,000","823,265,000","706,787,000","608,724,000","614,377,000","670,929,000","214,111,000","200,889,000"
