name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992
TotalAssets,"4,949,102,000","5,130,572,000","5,656,638,000","6,067,523,000","6,053,289,000","6,456,930,000","6,991,610,000","7,439,100,000","7,694,347,000","7,790,515,000","8,011,988,000","7,916,378,000","7,988,195,000","6,570,541,000","7,536,744,000","7,319,863,000","7,013,746,000","7,040,806,000","7,188,878,000","6,782,659,000","6,875,801,000","6,846,029,000","7,232,801,000","6,669,375,000","6,578,977,000","6,498,940,000","6,843,992,000","6,651,306,000","6,599,077,000","6,758,993,000","7,335,835,000","7,034,260,000","6,362,328,000","6,356,033,000","6,544,489,000","6,307,973,000","6,312,648,000","6,279,952,000","6,386,836,000","6,107,482,000","5,824,332,000","5,724,546,000","5,855,116,000","5,748,476,000","5,817,533,000","5,646,193,000","5,560,147,000","5,440,012,000","5,361,026,000","5,152,130,000","4,927,766,000","4,735,438,000","4,506,054,000","4,268,843,000","4,195,390,000","4,132,341,000","3,986,174,000","3,844,093,000","3,863,892,000","3,817,731,000","3,868,640,000","3,959,304,000","3,972,917,000","3,710,769,000","3,532,759,000","3,382,140,000","3,784,774,000","3,521,278,000","3,372,342,000","3,199,979,000","3,366,959,000","3,122,849,000","2,975,940,000","2,865,023,000","2,779,061,000","2,488,945,000","2,309,971,000","2,188,842,000","2,107,537,000","1,879,659,000","1,809,949,000","1,647,517,000","1,585,205,000","1,448,727,000","1,337,790,000","1,195,725,000","1,166,480,000","1,037,527,000","954,619,000","865,800,000","875,400,000","770,100,000","724,600,000","633,100,000","646,900,000","557,900,000","518,000,000","458,300,000","473,100,000","425,000,000","390,600,000","329,900,000","339,000,000","291,500,000","269,700,000","235,800,000","247,300,000","211,800,000","196,100,000","176,700,000","182,600,000","152,800,000","135,400,000","121,500,000","113,500,000","90,600,000","86,200,000","76,700,000","80,200,000","69,700,000","58,800,000","55,500,000"
	CurrentAssets,"2,057,308,000","2,363,154,000","2,947,453,000","3,101,369,000","3,206,859,000","3,620,045,000","3,964,541,000","3,743,558,000","3,816,234,000","3,826,285,000","3,804,440,000","3,620,151,000","3,697,092,000","3,909,972,000","4,480,613,000","4,276,144,000","3,956,381,000","3,971,078,000","3,940,491,000","3,530,364,000","3,650,173,000","3,810,744,000","4,270,122,000","3,928,504,000","3,898,031,000","3,825,962,000","4,190,536,000","3,997,892,000","3,930,701,000","4,083,603,000","4,755,833,000","4,479,768,000","3,835,249,000","3,814,610,000","4,054,604,000","3,864,461,000","3,875,149,000","3,867,485,000","3,967,853,000","3,721,043,000","4,199,833,000","4,142,939,000","4,290,884,000","4,194,576,000","4,279,547,000","4,073,838,000","3,949,015,000","3,852,394,000","3,782,353,000","3,563,345,000","3,325,989,000","3,123,204,000","2,833,934,000","2,562,799,000","2,490,158,000","2,391,640,000","2,241,320,000","2,079,711,000","2,489,814,000","2,475,032,000","2,528,426,000","2,698,614,000","2,660,491,000","2,383,023,000","2,168,617,000","2,071,945,000","2,513,339,000","2,352,920,000","2,224,430,000","2,097,002,000","2,308,200,000","2,113,104,000","1,986,793,000","1,969,286,000","1,967,023,000","1,719,838,000","1,733,810,000","1,594,391,000","1,505,726,000","1,347,528,000","1,281,411,000","1,226,717,000","1,223,809,000","1,118,330,000","1,017,822,000","885,713,000","866,890,000","780,937,000","726,469,000","647,368,000","639,800,000","577,900,000","545,200,000","455,300,000","483,800,000","407,200,000","379,100,000","326,000,000","346,600,000","309,300,000","281,700,000","227,600,000","241,100,000","206,100,000","190,900,000","160,300,000","175,300,000","149,600,000","136,800,000","118,000,000","125,000,000","105,400,000","91,600,000","82,000,000","79,800,000","64,200,000","62,200,000","53,900,000","60,600,000","54,000,000","45,800,000","42,600,000"
		CashCashEquivalentsAndShortTermInvestments,"107,543,000","439,496,000","509,054,000","1,000,591,000","1,127,264,000","1,352,984,000","1,462,612,000","1,441,845,000","1,150,459,000","1,385,982,000","900,077,000","983,847,000","902,053,000","994,770,000","1,000,780,000","1,075,213,000","826,959,000","724,179,000","453,103,000","464,062,000","469,320,000","488,329,000","473,006,000","577,844,000","566,764,000","601,770,000","490,737,000","696,468,000","692,102,000","985,566,000","1,178,831,000","1,286,626,000","712,810,000","855,847,000","694,178,000","838,915,000","921,654,000","1,014,904,000","784,712,000","908,726,000","1,686,509,000","1,759,555,000","1,527,680,000","1,742,901,000","1,832,874,000","1,789,195,000","1,440,138,000","1,642,727,000","1,644,159,000","1,527,576,000","1,017,575,000","1,078,726,000","857,434,000","670,209,000","237,356,000","298,556,000","255,255,000","224,084,000","377,230,000","583,734,000","695,153,000","988,262,000","817,554,000","817,247,000","642,267,000","651,810,000","941,032,000","999,872,000","876,511,000","851,447,000","968,776,000","951,848,000","814,782,000","866,595,000","704,390,000","682,650,000","734,427,000","616,597,000","443,031,000","433,626,000","380,435,000","429,496,000","321,332,000","338,770,000","275,966,000","239,328,000","140,861,000","147,700,000","136,387,000","144,031,000","107,600,000","130,800,000","123,800,000","90,400,000","74,600,000","58,900,000","57,200,000","53,300,000","40,400,000","49,200,000","44,100,000","38,800,000","13,600,000","13,800,000","9,500,000","10,300,000","2,600,000","4,500,000","5,200,000","6,500,000","2,000,000","2,700,000","2,200,000","2,700,000","4,500,000","10,400,000","4,500,000","10,100,000","8,100,000","13,300,000","1,500,000","600,000"
			CashAndCashEquivalents,"107,543,000","439,496,000","509,054,000","970,592,000","1,097,267,000","1,352,984,000","1,462,612,000","1,441,845,000","1,120,974,000","1,000,340,000","900,077,000","983,847,000","700,389,000","508,971,000","762,513,000","869,297,000","678,646,000","346,140,000","453,103,000","464,062,000","469,320,000","488,329,000","473,006,000","577,844,000","544,269,000","515,573,000","490,737,000","667,563,000","615,230,000","875,574,000","1,043,838,000","1,226,627,000","536,568,000","366,516,000","471,064,000","383,336,000","439,850,000","564,971,000","672,262,000","744,465,000","1,075,184,000","1,003,166,000","765,750,000","1,017,990,000","1,228,973,000","1,183,587,000","840,333,000","1,040,504,000","1,083,985,000","1,096,100,000","854,641,000","1,035,601,000","855,434,000","668,209,000","233,356,000","288,556,000","240,255,000","224,084,000","190,433,000","122,963,000","183,131,000","213,381,000","300,324,000","167,994,000","87,795,000","247,697,000","368,612,000","296,477,000","224,528,000","222,108,000","781,922,000","846,350,000","758,101,000","825,015,000","620,331,000","617,381,000","683,745,000","515,670,000","293,031,000","333,626,000","380,435,000","429,496,000","321,332,000","338,770,000","275,966,000","239,328,000","140,861,000","147,700,000","136,387,000","144,031,000","107,600,000","130,800,000","123,800,000","90,400,000","74,600,000","58,900,000","57,200,000","53,300,000","40,400,000","49,200,000","44,100,000","38,800,000","13,600,000","13,800,000","9,500,000","10,300,000","2,600,000","4,500,000","5,200,000","6,500,000","2,000,000","2,700,000","2,200,000","2,700,000","4,500,000","10,400,000","4,500,000","10,100,000","8,100,000","13,300,000","1,500,000","600,000"
			OtherShortTermInvestments,,,,"29,999,000","29,997,000","0","0","0","29,485,000","385,642,000","0","0","201,664,000","485,799,000","238,267,000","205,916,000","148,313,000","378,039,000",,,"0","0","0",,"22,495,000","86,197,000","0","28,905,000","76,872,000","109,992,000","134,993,000","59,999,000","176,242,000","489,331,000","223,114,000","455,579,000","481,804,000","449,933,000","112,450,000","164,261,000","611,325,000","756,389,000","761,930,000","724,911,000","603,901,000","605,608,000","599,805,000","602,223,000","560,174,000","431,476,000","162,934,000","43,125,000","2,000,000","2,000,000","4,000,000","10,000,000","15,000,000",,"186,797,000","460,771,000","512,022,000","774,881,000","517,230,000","649,253,000","554,472,000","404,113,000","572,420,000","703,395,000","651,983,000","629,339,000","186,854,000","105,498,000","56,681,000","41,580,000","84,059,000","65,269,000","50,682,000","100,927,000","150,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,,"26,500,000",,,,"318,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"26,500,000",,,,"318,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,759,586,000","1,725,410,000","1,911,859,000","1,590,669,000","1,563,602,000","1,671,909,000","1,780,891,000","2,052,041,000","2,240,449,000","2,093,869,000","2,543,247,000","2,334,936,000","2,540,852,000","2,618,922,000","3,005,548,000","2,813,588,000","2,646,263,000","2,730,874,000","3,199,669,000","2,878,638,000","2,962,936,000","2,905,660,000","3,268,569,000","2,903,647,000","2,923,043,000","2,848,119,000","3,219,667,000","2,875,417,000","2,844,361,000","2,731,881,000","3,065,774,000","2,758,726,000","2,699,722,000","2,578,956,000","2,881,561,000","2,591,247,000","2,540,723,000","2,466,214,000","2,763,907,000","2,430,907,000","2,202,846,000","2,071,890,000","2,357,254,000","2,117,414,000","2,083,008,000","1,968,907,000","2,171,783,000","1,903,096,000","1,846,140,000","1,759,703,000","1,954,995,000","1,755,377,000","1,703,819,000","1,642,339,000","1,920,481,000","1,810,313,000","1,726,148,000","1,616,981,000","1,797,784,000","1,602,677,000","1,558,478,000","1,505,800,000","1,639,355,000","1,421,922,000","1,391,048,000","1,301,720,000","1,424,730,000","1,238,875,000","1,238,976,000","1,152,028,000","1,213,785,000","1,052,813,000","1,065,519,000","1,012,334,000","1,167,808,000","958,778,000","926,906,000","915,671,000","989,074,000","859,891,000","850,041,000","753,972,000","849,238,000","733,157,000","696,896,000","606,704,000","687,143,000","594,602,000","548,018,000","470,433,000","522,400,000","439,500,000","415,100,000","360,300,000","401,700,000","342,500,000","316,500,000","270,400,000","303,900,000","257,700,000","234,600,000","187,200,000","225,200,000","190,000,000","179,100,000","148,400,000","167,700,000","141,000,000","127,800,000","108,400,000","117,700,000","96,200,000","86,800,000","75,000,000","73,300,000","51,800,000","55,000,000","43,100,000","51,700,000","40,000,000","42,500,000","40,600,000"
			FinishedGoods,"1,759,586,000","1,725,410,000","1,911,859,000","1,590,669,000","1,563,602,000","1,671,909,000","1,780,891,000","2,052,041,000","2,240,449,000","2,093,869,000","2,543,247,000","2,334,936,000","2,540,852,000","2,618,922,000","3,005,548,000","2,813,588,000","2,646,263,000","2,730,874,000","3,199,669,000","2,878,638,000","2,962,936,000","2,905,660,000","3,268,569,000","2,903,647,000","2,923,043,000","2,848,119,000","3,219,667,000","2,875,417,000","2,844,361,000","2,731,881,000","3,065,774,000","2,758,726,000","2,699,722,000","2,578,956,000","2,881,561,000","2,591,247,000","2,540,723,000","2,466,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"190,179,000","171,748,000","526,540,000","510,109,000","515,993,000","277,052,000","196,487,000","249,672,000","354,796,000","248,342,000","361,116,000","301,368,000","254,187,000","296,280,000","474,285,000","387,343,000","483,159,000","516,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,239,000","46,403,000","44,960,000","39,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
