name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
NetIncomeCommonStockholders,"1,031,000,000","27,000,000","403,000,000","142,000,000","459,000,000","1,086,000,000","260,000,000","-333,000,000","-71,000,000","-98,000,000","-775,000,000","106,000,000","226,000,000","64,000,000","121,000,000","142,000,000","166,000,000","446,000,000","-3,164,300,000","148,600,000","167,200,000","-143,500,000","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
	NetIncome,"1,067,000,000","41,000,000","407,000,000","156,000,000","463,000,000","1,100,000,000","264,000,000","-319,000,000","-67,000,000","-84,000,000","-771,000,000","120,000,000","226,000,000","74,000,000","121,000,000","142,000,000","166,000,000","446,000,000","-3,164,300,000","148,600,000","167,200,000","-143,500,000","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
		NetIncomeIncludingNoncontrollingInterests,"1,871,000,000","84,000,000","507,000,000","370,000,000","910,000,000","1,100,000,000","388,000,000","-213,000,000","-146,000,000","-78,000,000","-764,000,000","139,000,000","251,000,000","73,000,000","177,000,000","165,000,000","224,000,000","446,000,000","-3,082,800,000","214,000,000","219,200,000","-142,400,000","-490,500,000","-236,500,000","136,000,000","192,300,000","-160,400,000","116,200,000","367,100,000","211,600,000","1,335,500,000","517,400,000","412,900,000","271,600,000","653,700,000","447,700,000","-85,300,000","-225,500,000","-106,900,000","386,800,000","852,100,000","-520,800,000","-1,722,700,000","1,032,600,000"
			NetIncomeContinuousOperations,"1,873,000,000","84,000,000","502,000,000","371,000,000","916,000,000","1,086,000,000","446,000,000","-73,000,000","-53,000,000","50,000,000","220,000,000","139,000,000","254,000,000","152,000,000","177,000,000","165,000,000","196,000,000","17,000,000","-502,800,000","214,000,000","219,200,000","-142,400,000","-490,500,000","-236,500,000","136,000,000","192,300,000","-160,400,000","116,200,000","367,100,000","211,600,000","1,335,500,000","517,400,000","412,900,000","271,600,000","653,700,000","447,700,000","-85,300,000","-225,500,000","-106,900,000","386,800,000","852,100,000","-520,800,000","-1,722,700,000","1,032,600,000"
			NetIncomeDiscontinuousOperations,"-2,000,000","0","5,000,000","-1,000,000","-6,000,000","14,000,000","-58,000,000","-140,000,000","-93,000,000","-128,000,000","-984,000,000","0","-3,000,000","-79,000,000","0","0","28,000,000","429,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-804,000,000","-43,000,000","-100,000,000","-214,000,000","-447,000,000","0","-124,000,000","-106,000,000","79,000,000","-6,000,000","-7,000,000","-19,000,000","-25,000,000","1,000,000","-56,000,000","-23,000,000","-58,000,000","0","-81,500,000","-65,400,000","-52,000,000","-1,100,000","-42,500,000","-11,600,000","25,500,000","-700,000","53,600,000","-75,900,000","-81,900,000","-26,100,000","59,000,000","-116,600,000","-166,600,000","-13,500,000","-105,600,000","-101,100,000","3,100,000","13,500,000","84,200,000","-20,300,000","-217,700,000","15,600,000","-67,900,000","8,700,000"
	PreferredStockDividends,"36,000,000","14,000,000","4,000,000","14,000,000","4,000,000","14,000,000","4,000,000","14,000,000","4,000,000","14,000,000","4,000,000","14,000,000",,"10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,031,000,000","27,000,000","403,000,000","142,000,000","459,000,000","1,086,000,000","260,000,000","-333,000,000","-71,000,000","-98,000,000","-775,000,000","106,000,000","226,000,000","64,000,000","121,000,000","142,000,000","166,000,000","446,000,000","-3,164,300,000","148,600,000","167,200,000","-143,500,000","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
BasicEPS,,"0.26","3.66","1.24","3.81","8.85","2.7","-2.64","-0.55","-0.71","-5.76","0.77","1.57","0.44","0.78","0.89","1","2.59",,"0.83","0.9","-0.75",,"-1.24","0.8","0.93",,"0.18","1.25","0.78",,"1.59","0.97","0.99",,"1.33","-0.33","-0.813",,"1.428","2.472","-1.968",,
DilutedEPS,,"0.24","3.36","1.15","3.53","8.29","2.57","-2.64","-0.55","-0.71","-5.76","0.74","1.51","0.42","0.76","0.87","0.96","2.5",,"0.81","0.89","-0.75",,"-1.24","0.79","0.92",,"0.18","1.24","0.77",,"1.58","0.96","0.98",,"1.32","-0.33","-0.813",,"1.428","2.472","-1.968",,
BasicAverageShares,,"106,000,000","110,000,000","113,000,000","120,600,000","122,700,000","126,300,000","126,300,000","126,200,000","131,000,000","135,000,000","138,000,000","144,000,000","147,000,000","154,000,000","160,000,000","167,000,000","172,000,000",,"179,800,000","185,800,000","191,700,000",,"199,600,000","202,400,000","206,900,000",,"221,800,000","228,300,000","238,500,000",,"252,600,000","254,500,000","261,100,000",,"260,778,821","250,287,803","260,769,230",,"256,666,667","256,666,667","256,666,667",,
DilutedAverageShares,,"117,000,000","120,000,000","122,000,000","130,200,000","130,900,000","132,400,000","126,300,000","128,300,000","137,000,000","142,000,000","144,000,000","150,000,000","151,000,000","157,900,000","164,000,000","172,800,000","178,000,000",,"182,400,000","187,700,000","191,700,000",,"199,600,000","203,500,000","209,100,000",,"223,600,000","229,800,000","240,700,000",,"254,400,000","256,200,000","263,500,000",,"262,284,700","250,287,803","260,769,230",,"256,666,667","256,666,667","256,666,667",,
TotalExpenses,"5,871,000,000","1,423,000,000","1,375,000,000","1,598,000,000","1,475,000,000","-2,995,000,000","1,729,000,000","2,216,000,000","1,711,000,000","1,641,000,000","754,000,000","2,094,000,000","2,048,000,000","2,020,000,000","2,020,000,000","2,066,000,000","1,872,000,000","1,946,000,000","1,047,400,000","2,312,100,000","2,357,700,000","2,372,800,000","3,200,300,000","2,884,400,000","2,542,900,000","2,768,000,000","2,240,100,000","3,639,200,000","2,507,700,000","2,369,700,000","3,001,700,000","2,636,300,000","2,279,100,000","2,368,600,000","1,736,400,000","2,015,300,000","2,215,800,000","2,032,900,000","2,311,900,000","2,190,400,000","2,508,800,000","1,998,200,000","2,293,200,000","2,767,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,067,000,000","41,000,000","407,000,000","156,000,000","463,000,000","1,100,000,000","264,000,000","-319,000,000","-67,000,000","-84,000,000","-771,000,000","120,000,000","226,000,000","74,000,000","121,000,000","142,000,000","166,000,000","446,000,000","-3,164,300,000","148,600,000","167,200,000","-143,500,000","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
NormalizedIncome,"1,069,000,000","41,000,000","402,000,000","157,000,000","469,000,000","1,086,000,000","322,000,000","-171,700,000","41,330,000","57,870,000","240,010,000","147,216,000","278,300,000","226,960,000","140,710,000","162,401,000","146,130,000","32,010,000","-574,520,000","192,111,600","172,039,900","-132,593,200","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
InterestExpense,"216,000,000","46,000,000","69,000,000","50,000,000","51,000,000","54,000,000","48,000,000","45,000,000","40,000,000","43,000,000","50,000,000","59,000,000","58,000,000","47,000,000","90,000,000","55,000,000","62,000,000","55,000,000","62,300,000","67,500,000","71,400,000","62,800,000","71,700,000","72,100,000","177,400,000","68,700,000","114,400,000","113,100,000","131,300,000","109,900,000","104,600,000","103,800,000","97,000,000","93,800,000","98,200,000","98,800,000","87,200,000","81,200,000","77,100,000","72,800,000","63,700,000","46,500,000","51,800,000","47,200,000"
NetInterestIncome,"-216,000,000","-46,000,000","-69,000,000","-50,000,000","-51,000,000","-54,000,000","-48,000,000","-45,000,000","-40,000,000","-43,000,000","-50,000,000","-59,000,000","-58,000,000","-47,000,000","-90,000,000","-55,000,000","-62,000,000","-55,000,000","-62,300,000","-67,500,000","-71,400,000","-62,800,000","-71,700,000","-72,100,000","-177,400,000","-68,700,000","-114,400,000","-113,100,000","-131,300,000","-109,900,000","-104,600,000","-103,800,000","-97,000,000","-93,800,000","-98,200,000","-98,800,000","-87,200,000","-81,200,000","-77,100,000","-72,800,000","-63,700,000","-46,500,000","-51,800,000","-47,200,000"
EBIT,"2,046,000,000","137,000,000","369,000,000","461,000,000","1,079,000,000","1,092,000,000","549,000,000","-100,000,000","-8,000,000","87,000,000","-8,000,000","202,000,000","356,000,000","224,000,000","252,000,000","241,000,000","303,000,000","76,000,000","280,500,000","305,600,000","302,500,000","-96,600,000","-580,200,000","-283,800,000","330,500,000","310,000,000","-128,900,000","193,400,000","617,500,000","366,200,000","-386,300,000","658,600,000","516,000,000","396,100,000","725,800,000","518,800,000","12,000,000","-133,100,000","-31,000,000","446,700,000","916,800,000","-466,400,000","-1,380,800,000","902,400,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,069,000,000","41,000,000","402,000,000","157,000,000","469,000,000","1,086,000,000","322,000,000","-179,000,000","26,000,000","44,000,000","213,000,000","120,000,000","229,000,000","153,000,000","121,000,000","142,000,000","138,000,000","17,000,000","-584,300,000","148,600,000","167,200,000","-143,500,000","-533,000,000","-248,100,000","161,500,000","191,600,000","-106,800,000","40,300,000","285,200,000","185,500,000","1,394,500,000","400,800,000","246,300,000","258,100,000","548,100,000","346,600,000","-82,200,000","-212,000,000","-22,700,000","366,500,000","634,400,000","-505,200,000","-1,790,600,000","1,041,300,000"
TotalUnusualItemsExcludingGoodwill,"-101,000,000",,,,,,,"-10,000,000","-21,000,000","-19,000,000","-37,000,000","-28,000,000","-58,000,000","-86,000,000","-27,000,000","-23,000,000","-10,000,000","-19,000,000","-16,300,000","-48,400,000","-5,100,000","-12,200,000",,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-101,000,000",,,,,,,"-10,000,000","-21,000,000","-19,000,000","-37,000,000","-28,000,000","-58,000,000","-86,000,000","-27,000,000","-23,000,000","-10,000,000","-19,000,000","-16,300,000","-48,400,000","-5,100,000","-12,200,000",,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.4","0.077","0.27","0.097","0.109","0.27","0.11","0.27","0.27","0.27","0.27","0.028","0.15","0.14","0.27","0.113","0.187","0.21","0.4","0.101","0.051","0.106","0.248","0.336","0.111","0.203","0.341","0.4","0.245","0.174","0.35","0.067","0.015","0.102","0.35","0.35","0.35","0.35","0.011","0.35","0.001","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","-2,700,000","-5,670,000","-5,130,000","-9,990,000","-784,000","-8,700,000","-12,040,000","-7,290,000","-2,599,000","-1,870,000","-3,990,000","-6,520,000","-4,888,400","-260,100","-1,293,200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
