name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
MarketCap,"2,864,352,975","3,318,137,832","3,593,632,197","3,388,437,147","3,190,260,130","2,492,388,518","2,254,864,308","1,917,583,180","1,380,476,486","1,200,865,027","2,078,114,156","1,825,307,742","1,158,822,218","1,128,752,979","605,487,433","620,799,615","554,827,239"
EnterpriseValue,,"4,424,085,832","4,587,560,197","4,283,555,147","4,082,029,130","3,281,065,518","2,869,058,308","2,615,347,180","2,052,100,486","1,919,483,027","2,714,514,156","2,390,141,742","1,554,436,218","1,664,632,979","1,039,697,433","998,233,615","1,288,123,239"
PeRatio,"24.539","30.854","46.5","54.745","62.884","51.886","37.193","29.548","22.831","20.73","36.654","37.139","56.164","54.697","23.29","27.433","24.486"
ForwardPeRatio,"13.587","16.892","19.231","18.622","21.186","17.794","16.978","14.663","11.99","9.634","19.724","18.215","17.513","22.523","15.823","12.24",
PsRatio,"10.619","12.908","15.787","15.699","15.866","13.391","11.805","10.123","8.125","7.058","15.347","11.203","10.814","8.875","7.116","7.968","8.588"
PbRatio,"1.292","1.629","1.855","1.846","1.937","1.583","1.451","1.419","1.024","1.005","1.901","2.323","1.463","2.008","1.073","1.166","2.384"
EnterprisesValueRevenueRatio,"15.965","63.092","70.562","71.871","71.532","67.578","69.791","60.951","53.297","46.267","69.239","65.86","47.456","53.513","36.29","38.778","59.38"
EnterprisesValueEBITDARatio,"18.522","78.175","79.129","79.309","84.242","84.662","88.2","76.904","65.393","56.59","79.696","73.495","58.589","66.588","44.092","43.289","64.955"
