name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
TotalAssets,"966,184,000","1,006,250,000","980,604,000","974,302,000","840,187,000","581,400,000","419,548,000","317,645,000"
	CurrentAssets,"879,528,000","928,099,000","922,176,000","924,948,000","795,829,000","538,807,000","383,649,000","287,187,000"
		CashCashEquivalentsAndShortTermInvestments,"245,699,000","241,597,000","224,003,000","314,080,000","337,472,000","122,215,000","67,507,000","6,653,000"
			CashAndCashEquivalents,"245,699,000","241,597,000","224,003,000","314,080,000","337,472,000","122,215,000","67,507,000","6,653,000"
		Receivables,"122,780,000","199,508,000","143,121,000","163,700,000","154,356,000","162,931,000","106,341,000","65,435,000"
			AccountsReceivable,"122,780,000","194,757,000","143,121,000","163,700,000","154,356,000","161,070,000","104,314,000","65,197,000"
			OtherReceivables,,"6,205,000",,,,"2,218,000","2,649,000","490,000"
			ReceivablesAdjustmentsAllowances,,"-1,454,000",,,,"-357,000","-622,000","-252,000"
		Inventory,"483,009,000","454,174,000","524,576,000","426,901,000","301,776,000","248,745,000","206,856,000","213,190,000"
			RawMaterials,"24,279,000","20,187,000",,,,,,
			FinishedGoods,"458,730,000","433,987,000",,,,,"206,856,000","213,190,000"
		PrepaidAssets,"28,040,000","32,820,000","30,476,000","20,267,000","2,225,000","4,916,000","2,945,000","1,909,000"
	TotalNonCurrentAssets,"86,656,000","78,151,000","58,428,000","49,354,000","44,358,000","42,593,000","35,899,000","30,458,000"
		NetPPE,"79,545,000","70,914,000","52,672,000","42,974,000","37,377,000","33,441,000","29,389,000","25,311,000"
			GrossPPE,"79,545,000","136,448,000",,,,"82,300,000","74,667,000","61,067,000"
				Properties,,"0",,,,"0","0","0"
				BuildingsAndImprovements,,"17,653,000",,,,,,
				MachineryFurnitureEquipment,,"75,906,000",,,,"55,448,000","51,924,000","44,283,000"
				OtherProperties,"79,545,000","29,753,000",,,,"15,563,000","13,112,000","11,486,000"
				ConstructionInProgress,,"9,118,000",,,,"7,702,000","6,981,000","3,366,000"
				Leases,,"4,018,000",,,,"3,587,000","2,650,000","1,932,000"
			AccumulatedDepreciation,,"-65,534,000",,,,"-48,859,000","-45,278,000","-35,756,000"
		GoodwillAndOtherIntangibleAssets,"1,330,000","1,520,000","1,710,000","1,900,000","2,090,000","2,280,000","2,470,000","3,040,000"
			OtherIntangibleAssets,,"1,520,000",,,,"2,280,000","2,470,000","3,040,000"
		NonCurrentDeferredAssets,"3,255,000","3,255,000","3,119,000","3,119,000","3,119,000","3,119,000","1,418,000","1,418,000"
			NonCurrentDeferredTaxesAssets,"3,255,000","3,255,000","3,119,000","3,119,000","3,119,000","3,119,000","1,418,000","1,418,000"
