name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,03/31/2000
DilutedNIAvailtoComStockholders,"515,813,000","125,312,000","129,730,000","132,779,000","127,992,000","121,630,000","107,078,000","106,847,000","62,444,000","28,356,000","96,079,000","110,521,000","100,321,000","93,960,000","95,318,000","93,747,000","86,865,000","83,510,000","26,797,774","64,442,145","43,086,521","39,653,047","36,096,464","32,376,195","30,786,772","27,965,264","26,854,108","24,148,752","22,663,831","21,842,711","18,737,238","18,196,822","17,169,980","16,367,123","15,320,594","14,646,950","14,310,530","13,448,125","11,730,158","11,349,125","7,784,770","7,205,788","5,680,689","24,537,293","4,843,496","2,011,250","2,248,346","549,048","-27,871,190","-5,368,719","-3,976,070","-4,851,164","-33,246,057","643,366","7,743,513","8,795,142","7,961,133","6,064,790","6,241,840","5,771,810","5,425,865","5,601,841","5,645,893","5,346,774","4,322,474","2,611,896","2,238,103","2,078,243","1,959,169","1,779,753","1,688,880","1,390,533","1,168,475","1,071,022","858,225","786,569","536,867","372,979","284,823","211,478","107,175","44,584","1,731,715","-651,340","-935,428","-1,281,612","-87,098"
BasicEPS,,"1.66","1.72","1.76","1.7","1.61","1.42","1.42","0.83","0.37","1.26","1.45","1.31","1.22","1.24","1.22","1.13","1.08","0.35","0.84","0.81","0.83","0.79","0.71","0.75","0.7","0.67","0.64","0.65","0.62","0.54","0.52","0.49","0.47","0.45","0.43","0.42","0.4","0.35","0.33","0.23","0.21",,"0.74","0.14","0.06",,"0.02","-0.85","-0.16",,"-0.15","-1.33","0.03",,"0.38","0.36","0.27",,"0.37","0.35","0.36",,"0.35","0.28","0.27",,"0.25","0.23","0.21",,"0.18","0.16","0.145",,"0.105","0.075","0.05",,"0.03","0.02","0.01",,"-0.17","-0.245","-0.335","-0.023"
DilutedEPS,,"1.65","1.71","1.75","1.69","1.61","1.42","1.42","0.83","0.37","1.26","1.44","1.31","1.22","1.23","1.21","1.12","1.08","0.35","0.83","0.8","0.82","0.78","0.71","0.73","0.68","0.65","0.62","0.64","0.62","0.53","0.52","0.49","0.47","0.44","0.42","0.42","0.39","0.34","0.33","0.23","0.21",,"0.72","0.14","0.06",,"0.02","-0.85","-0.16",,"-0.15","-1.33","0.03",,"0.36","0.34","0.26",,"0.35","0.33","0.34",,"0.32","0.26","0.24",,"0.22","0.21","0.19",,"0.16","0.14","0.13",,"0.1","0.07","0.05",,"0.03","0.02","0.01",,"-0.17","-0.245","-0.335","-0.023"
BasicAverageShares,,"75,654,986","75,523,052","75,494,286","75,481,198","75,372,883","75,253,862","75,240,664","75,210,869","75,803,402","76,018,739","76,301,010","76,343,608","76,803,171","77,096,522","77,145,023","77,123,854","77,077,957","76,785,573","76,678,584","53,097,776","48,022,342","45,445,910","45,294,051","41,274,450","40,082,805","40,000,102","37,828,324","35,128,856","35,041,203","34,827,999","34,762,206","34,697,888","34,602,337","34,355,691","34,282,899","34,172,274","33,987,265","33,960,664","33,939,248","33,885,779","33,811,871",,"33,372,980","33,454,229","33,366,053",,"32,857,428","32,675,221","32,558,016",,"32,460,614","24,965,291","23,510,994",,"23,174,998","22,356,667","22,331,398",,"15,503,284","15,494,522","15,433,442",,"15,393,735","15,335,754","9,578,813",,"8,417,980","8,401,198","8,389,256",,"7,832,512","7,397,920","7,384,106",,"7,384,106","7,384,106","7,384,106",,"7,384,106","5,043,446","4,624,106",,"3,820,000","3,818,073","3,825,707","3,820,000"
DilutedAverageShares,,"75,930,372","76,024,700","75,836,142","75,809,974","75,657,149","75,583,986","75,360,033","75,323,259","75,966,295","76,398,982","76,556,309","76,611,657","77,127,692","77,469,803","77,490,977","77,468,082","77,365,664","77,437,013","77,232,098","53,665,925","48,517,920","46,098,020","45,918,368","41,974,483","40,847,027","41,015,154","38,792,783","35,554,683","35,380,529","35,292,319","35,155,224","35,081,702","34,966,600","34,765,424","34,606,567","34,431,054","34,206,202","34,527,479","34,523,076","34,470,794","34,423,898",,"33,993,914","34,095,636","34,013,810",,"33,576,963","32,675,221","32,558,016",,"32,460,614","24,965,291","24,814,408",,"24,439,642","23,629,234","23,484,754",,"16,609,328","16,664,213","16,617,484",,"16,655,349","16,503,692","10,745,626",,"9,495,187","9,434,260","9,437,183",,"8,857,710","8,279,114","8,213,730",,"7,944,654","7,761,284","7,683,262",,"7,490,544","5,111,688","4,637,774",,"3,825,707","3,825,707","3,825,707","3,820,000"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,104,276","4,676,064",,"5,079,127","3,825,608","4,334,118",,"8,522,346","7,411,206","5,402,153",,"1,250,152","3,913,628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"531,005,000","129,110,000","133,528,000","136,577,000","131,790,000","125,428,000","110,876,000","110,645,000","62,444,000","28,356,000","96,079,000","110,521,000","100,321,000","93,960,000","95,318,000","93,747,000","86,865,000","83,510,000","26,797,774","64,442,145","43,086,521","39,653,047","36,096,464","32,376,195","30,786,772","27,965,264","26,854,108","24,148,752","22,663,831","21,842,711","18,737,238","18,196,822","17,169,980","16,367,123","15,320,594","14,646,950","14,310,530","13,448,125","11,730,158","11,349,125","10,439,644","8,364,954","7,759,797","26,100,999","6,371,847","3,504,724","3,795,789","2,090,974","-26,364,030","-3,823,225","-2,467,254","-3,347,170","-31,775,751","2,090,208","8,052,853","8,795,142","7,961,133","6,064,790","6,241,840","5,771,810","5,425,865","5,601,841","5,645,893","5,346,774","4,322,474","2,611,896","2,238,103","2,078,243","1,959,169","1,779,753","1,688,880","1,390,533","1,168,475","1,071,022","858,225","786,569","536,867","372,979","284,823","211,478","107,175","44,584","1,731,715","-651,340","-935,428","-1,281,612","-87,098"
NormalizedIncome,"531,005,000","129,110,000","133,528,000","136,577,000","131,790,000","125,428,000","110,876,000","110,645,000","62,444,000","28,356,000","96,079,000","110,521,000","100,321,000","93,960,000","95,318,000","93,747,000","89,163,646","87,845,930","38,259,592.6","70,175,199.288","45,286,504.98","40,151,682.872","38,264,576.587","36,148,561.115","31,434,672.302","29,189,180.768","28,826,996.9","25,650,796.092","22,703,278.404","21,842,711","18,737,238","18,196,822","17,169,980","16,367,123","15,320,594","14,646,950","14,310,530","13,448,125","11,730,158","11,349,125","10,439,644","8,364,954","7,759,797","26,100,999","6,371,847","3,504,724","3,795,789","2,090,974","-26,364,030","-3,823,225","-2,462,824.9","-3,356,201.75","-31,781,528.85","2,090,208","11,148,878.77","8,580,198.579","6,577,408.096","7,783,578.312","6,346,864.336","5,511,910.273","4,983,039.444","5,353,537.615","4,143,810.261","5,163,603.02","4,623,704.787","2,692,718.938","1,988,026.826","1,825,620.112","1,682,380.004","1,665,391.856","1,646,830.068","1,235,044.51","1,086,318.128","990,169.517","773,501.305","738,368.556","457,535.786","371,541.908","241,702.712","203,556.301","92,735.936","32,324.965","1,731,715","-651,340","-935,428","-1,281,612","-87,098"
InterestIncome,"1,037,914,000","258,617,000","259,193,000","260,868,000","259,236,000","251,917,000","257,047,000","249,188,000","251,738,000","263,069,000","268,453,000","275,749,000","265,851,000","257,883,000","256,095,000","248,110,000","230,984,000","211,528,000","208,084,924","202,167,154","123,743,238","102,142,933","101,493,142","97,379,699","83,761,705","80,974,382","77,796,525","67,192,114","55,502,651","54,678,590","53,533,210","52,781,556","50,564,404","49,290,792","48,404,526","48,177,242","47,544,320","47,156,327","47,203,068","46,440,908","45,953,494","45,824,088","46,445,811","46,887,630","47,789,120","47,224,274","49,079,321","50,650,438","50,928,515","52,690,090","53,727,795","52,441,825","50,028,252","49,518,326","53,273,425","51,872,811","48,773,869","52,161,393","43,337,753","38,346,583","35,507,863","33,739,242","33,240,926","31,340,057","28,304,640","16,810,396","14,118,262","12,378,706","10,543,815","9,269,734","8,573,698","7,213,752","6,225,457","5,666,122","5,244,001","4,702,594","4,369,483","3,945,833","3,686,425","3,426,074","2,871,567","2,585,580","2,211,695","1,761,874","1,298,446","797,078","0"
InterestExpense,"88,908,000","19,142,000","20,430,000","23,325,000","26,011,000","29,047,000","36,062,000","42,594,000","51,081,000","69,517,000","74,281,000","79,943,000","76,933,000","70,637,000","65,880,000","58,690,000","48,748,000","37,057,000","33,354,207","28,985,447","17,115,524","13,376,060","12,079,768","10,744,755","8,718,419","7,071,705","6,321,775","5,133,013","3,671,966","3,410,211","3,219,938","3,244,495","3,338,003","3,382,977","3,436,061","3,604,295","3,945,570","4,397,853","4,960,034","5,508,552","5,768,431","6,320,083","7,153,140","8,531,902","9,993,741","11,203,641","13,023,072","14,590,499","15,231,224","16,130,183","16,697,030","17,893,768","19,516,063","20,818,074","23,381,272","22,591,315","21,091,740","24,802,272","21,328,890","19,386,917","17,846,808","16,656,814","15,849,444","14,180,711","11,409,477","7,303,593","5,831,164","4,923,073","3,748,624","2,766,761","2,295,699","1,915,381","1,689,642","1,513,830","1,351,427","1,317,263","1,384,816","1,309,598","1,267,488","1,146,009","1,056,727","891,405","792,152","800,142","637,067","350,028","308"
NetInterestIncome,"949,006,000","239,475,000","238,763,000","237,543,000","233,225,000","222,870,000","220,985,000","206,594,000","200,657,000","193,552,000","194,172,000","195,806,000","188,918,000","187,246,000","190,215,000","189,420,000","182,236,000","174,471,000","174,730,717","173,181,707","106,627,714","88,766,873","89,413,374","86,634,944","75,043,286","73,902,677","71,474,750","62,059,101","51,830,685","51,268,379","50,313,272","49,537,061","47,226,401","45,907,815","44,968,465","44,572,947","43,598,750","42,758,474","42,243,034","40,932,356","40,185,063","39,504,005","39,292,671","38,355,728","37,795,379","36,020,633","36,056,249","36,059,939","35,697,291","36,559,907","37,030,765","34,548,057","30,512,189","28,700,252","29,892,153","29,281,496","27,682,129","27,359,121","22,008,863","18,959,666","17,661,055","17,082,428","17,391,482","17,159,346","16,895,163","9,506,803","8,287,098","7,455,633","6,795,191","6,502,973","6,277,999","5,298,371","4,535,815","4,152,292","3,892,574","3,385,331","2,984,667","2,636,235","2,418,937","2,280,065","1,814,840","1,694,175","1,419,543","961,732","661,379","447,050","-308"
ReconciledDepreciation,"53,574,000","14,367,000","13,626,000","12,573,000","13,008,000","14,049,000","13,076,000","11,096,000","10,812,000","10,219,000","3,977,000","2,089,000","1,808,000","468,000","-2,645,000","-7,864,000","-6,914,000","-6,181,000","-8,770,658","-12,919,984","-1,498,581","-429,251","15,097,873","676,739","1,649,132","-428,254","5,281,317","668,703","2,152,955","2,165,601","2,294,664","2,388,544","2,339,999","2,258,990","2,327,687","2,295,247","2,190,407","2,432,535","2,658,981","2,625,629","2,262,681","2,660,347","2,729,034","2,570,449","2,855,067","2,795,884","2,742,272","2,789,940","3,091,983","2,875,880","2,970,868","2,600,163","2,582,918","2,650,715","1,971,209","1,928,449","2,091,447","1,294,676","1,915,717","1,090,390","-658,868","1,955,415","-2,225,224","1,726,964","1,610,151","900,144","-316,084","941,401","734,874","583,913","659,978","554,788","633,804","449,572","462,580","556,661","412,899","380,091","317,577","258,372","182,872","191,313","190,447","167,097","158,147","117,112",
NetIncomeFromContinuingOperationNetMinorityInterest,"531,005,000","129,110,000","133,528,000","136,577,000","131,790,000","125,428,000","110,876,000","110,645,000","62,444,000","28,356,000","96,079,000","110,521,000","100,321,000","93,960,000","95,318,000","93,747,000","86,865,000","83,510,000","26,797,774","64,442,145","43,086,521","39,653,047","36,096,464","32,376,195","30,786,772","27,965,264","26,854,108","24,148,752","22,663,831","21,842,711","18,737,238","18,196,822","17,169,980","16,367,123","15,320,594","14,646,950","14,310,530","13,448,125","11,730,158","11,349,125","10,439,644","8,364,954","7,759,797","26,100,999","6,371,847","3,504,724","3,795,789","2,090,974","-26,364,030","-3,823,225","-2,467,254","-3,347,170","-31,775,751","2,090,208","8,052,853","8,795,142","7,961,133","6,064,790","6,241,840","5,771,810","5,425,865","5,601,841","5,645,893","5,346,774","4,322,474","2,611,896","2,238,103","2,078,243","1,959,169","1,779,753","1,688,880","1,390,533","1,168,475","1,071,022","858,225","786,569","536,867","372,979","284,823","211,478","107,175","44,584","1,731,715","-651,340","-935,428","-1,281,612","-87,098"
TotalUnusualItemsExcludingGoodwill,"0",,,,,,,,,,"0","0","0","0","0","0","-2,906,000","-5,353,000","-19,103,031","-8,847,306","-3,221,060","-672,016","-3,264,199","-5,672,731","-980,182","-1,829,472","-2,970,396","-2,248,569","-59,053",,,,,,,,,,,,,,,,,,,,,,"-6,814","13,895","8,889","0","-4,473,594","295,301","1,890,705","-2,449,675","-144,689","378,682","638,895","363,306","2,165,309","272,087","-450,428","-118,784","348,505","348,577","390,261","160,555","56,354","219,214","116,461","121,617","132,783","75,238","124,039","2,189","62,300","13,038","23,267","19,773",,,,,
TotalUnusualItems,"0",,,,,,,,,,"0","0","0","0","0","0","-2,906,000","-5,353,000","-19,103,031","-8,847,306","-3,221,060","-672,016","-3,264,199","-5,672,731","-980,182","-1,829,472","-2,970,396","-2,248,569","-59,053",,,,,,,,,,,,,,,,,,,,,,"-6,814","13,895","8,889","0","-4,473,594","295,301","1,890,705","-2,449,675","-144,689","378,682","638,895","363,306","2,165,309","272,087","-450,428","-118,784","348,505","348,577","390,261","160,555","56,354","219,214","116,461","121,617","132,783","75,238","124,039","2,189","62,300","13,038","23,267","19,773",,,,,
TaxRateForCalcs,"0.19","0.181","0.198","0.194","0.189","0.184","0.172","0.193","0.152","0.27","0.189","0.195","0.196","0.197","0.197","0.207","0.209","0.19","0.4","0.352","0.317","0.258","0.336","0.335","0.339","0.331","0.336","0.332","0.332","0.33","0.337","0.331","0.331","0.332","0.322","0.333","0.328","0.329","0.349","0.307","0.328","0.336","0.157","0.35","0.043","0","0.35","0","0.35","0.12","0.35","0.35","0.35","0.299","0.308","0.272","0.268","0.298","0.274","0.314","0.307","0.317","0.306","0.327","0.331","0.32","0.282","0.275","0.291","0.288","0.254","0.291","0.295","0.335","0.362","0.359","0.36","0.343","0.308","0.392","0.379","0.38","0.4","0.4","0.4","0.4","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-607,354","-1,017,070","-7,641,212.4","-3,114,251.712","-1,021,076.02","-173,380.128","-1,096,086.413","-1,900,364.885","-332,281.698","-605,555.232","-997,507.1","-746,524.908","-19,605.596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2,384.9","4,863.25","3,111.15","0","-1,377,568.23","80,357.579","506,980.096","-730,886.688","-39,664.664","118,782.273","196,069.444","115,002.615","663,226.261","88,916.02","-149,197.213","-37,961.062","98,428.826","95,954.112","113,472.004","46,193.856","14,304.068","63,725.51","34,304.128","40,764.517","48,059.305","27,037.556","44,707.786","751.908","19,179.712","5,116.301","8,827.936","7,513.965","0","0","0","0","0"
