name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"2,394,105,000,000","2,291,413,000,000","2,361,876,000,000","2,327,868,000,000","2,314,266,000,000","2,260,090,000,000","2,234,459,000,000","2,232,715,000,000","2,219,770,000,000","1,951,158,000,000","2,014,802,000,000","1,988,226,000,000","1,958,413,000,000","1,917,383,000,000","1,925,165,000,000","1,912,334,000,000","1,922,104,000,000","1,842,465,000,000","1,889,133,000,000","1,864,063,000,000","1,821,635,000,000","1,792,077,000,000","1,818,117,000,000","1,818,771,000,000","1,800,967,000,000","1,731,210,000,000","1,808,356,000,000","1,829,370,000,000","1,831,801,000,000","1,842,530,000,000","1,882,849,000,000","1,909,715,000,000","1,894,736,000,000","1,880,382,000,000","1,899,511,000,000","1,883,988,000,000","1,881,734,000,000","1,864,660,000,000","1,931,346,000,000","1,916,451,000,000","1,944,423,000,000","1,873,878,000,000","1,935,992,000,000","1,956,626,000,000","1,947,815,000,000","1,913,902,000,000","1,983,280,000,000","1,937,656,000,000","2,002,213,000,000","1,856,646,000,000","1,888,599,000,000","1,848,533,000,000","1,822,578,000,000","1,938,470,000,000","2,050,131,000,000","2,100,385,000,000","2,199,848,000,000","2,187,631,000,000","2,358,266,000,000","2,220,866,000,000","2,020,966,000,000","1,884,318,000,000","1,746,248,000,000","1,626,551,000,000","1,586,201,000,000","1,494,037,000,000","1,472,793,000,000","1,547,789,000,000","1,489,891,000,000","1,484,101,000,000","1,436,554,000,000","1,396,568,000,000","1,317,591,000,000","1,264,032,000,000","1,208,923,000,000","1,187,035,000,000","1,136,973,000,000","1,097,190,000,000","1,031,568,000,000","1,083,306,000,000","1,057,657,000,000","1,051,450,000,000","1,068,249,000,000","953,427,000,000","944,327,000,000","902,210,000,000","804,286,000,000","791,333,000,000","738,205,000,000","716,937,000,000","687,450,000,000","689,600,000,000","690,649,000,000","668,641,000,000","358,046,000,000","420,076,000,000","408,475,000,000","386,555,000,000","169,431,000,000","159,606,000,000","153,944,000,000","151,067,000,000","144,454,000,000","142,074,000,000","118,429,000,000","114,475,000,000","112,299,000,000","110,918,000,000","112,684,000,000","115,297,000,000","116,380,000,000","115,492,000,000","108,030,000,000","101,360,000,000","47,260,600,000","26,344,700,000","25,277,800,000","23,397,100,000","23,125,800,000","22,615,800,000","21,233,100,000","21,560,800,000","22,572,000,000","22,009,000,000","20,733,700,000","19,688,600,000","21,393,200,000","21,536,900,000","19,679,100,000","17,955,300,000"
TotalLiabilitiesNetMinorityInterest,"2,195,752,000,000","2,088,741,000,000","2,160,266,000,000","2,124,958,000,000","2,110,993,000,000","2,059,890,000,000","2,039,864,000,000","2,040,413,000,000","2,026,788,000,000","1,757,212,000,000","1,817,732,000,000","1,790,116,000,000","1,761,398,000,000","1,720,309,000,000","1,727,302,000,000","1,711,366,000,000","1,719,238,000,000","1,640,793,000,000","1,660,511,000,000","1,632,956,000,000","1,592,482,000,000","1,565,934,000,000","1,585,427,000,000","1,585,750,000,000","1,572,206,000,000","1,508,118,000,000","1,586,219,000,000","1,608,545,000,000","1,615,778,000,000","1,630,485,000,000","1,668,958,000,000","1,696,616,000,000","1,684,494,000,000","1,674,249,000,000","1,696,772,000,000","1,686,162,000,000","1,686,395,000,000","1,673,663,000,000","1,742,608,000,000","1,730,612,000,000","1,760,700,000,000","1,694,305,000,000","1,756,650,000,000","1,777,981,000,000","1,774,422,000,000","1,748,113,000,000","1,818,097,000,000","1,780,326,000,000","1,848,434,000,000","1,701,673,000,000","1,745,650,000,000","1,694,365,000,000","1,676,651,000,000","1,796,840,000,000","1,924,069,000,000","1,963,980,000,000","2,071,629,000,000","2,074,033,000,000","2,231,153,000,000","2,093,112,000,000","1,898,883,000,000","1,764,535,000,000","1,628,383,000,000","1,511,123,000,000","1,471,783,000,000","1,381,500,000,000","1,360,956,000,000","1,434,752,000,000","1,379,355,000,000","1,374,810,000,000","1,333,188,000,000","1,298,257,000,000","1,215,707,000,000","1,166,018,000,000","1,113,664,000,000","1,093,734,000,000","1,042,974,000,000","1,010,472,000,000","944,714,000,000","990,823,000,000","974,019,000,000","970,203,000,000","989,850,000,000","882,899,000,000","875,668,000,000","836,004,000,000","745,725,000,000","734,837,000,000","682,959,000,000","662,331,000,000","635,713,000,000","639,305,000,000","641,630,000,000","621,473,000,000","332,744,000,000","394,524,000,000","383,737,000,000","363,002,000,000","152,386,000,000","143,328,000,000","139,044,000,000","135,953,000,000","131,126,000,000","129,287,000,000","106,792,000,000","102,597,000,000","101,261,000,000","100,015,000,000","102,881,000,000","106,519,000,000","107,559,000,000","106,718,000,000","99,053,000,000","91,924,000,000","41,813,700,000","21,335,100,000","20,879,200,000","19,168,300,000","19,084,100,000","19,011,600,000","17,704,900,000","18,281,000,000","19,443,600,000","18,996,300,000","17,776,500,000","16,829,700,000","18,608,100,000","18,785,400,000","17,030,800,000","15,352,800,000"
TotalEquityGrossMinorityInterest,"198,353,000,000","202,672,000,000","201,610,000,000","202,910,000,000","203,273,000,000","200,200,000,000","194,595,000,000","192,302,000,000","192,982,000,000","193,946,000,000","197,070,000,000","198,110,000,000","197,015,000,000","197,074,000,000","197,863,000,000","200,968,000,000","202,866,000,000","201,672,000,000","228,622,000,000","231,107,000,000","229,153,000,000","226,143,000,000","232,690,000,000","233,021,000,000","228,761,000,000","223,092,000,000","222,137,000,000","220,825,000,000","216,023,000,000","212,045,000,000","213,891,000,000","213,099,000,000","210,242,000,000","206,133,000,000","202,739,000,000","197,826,000,000","195,339,000,000","190,997,000,000","188,738,000,000","185,839,000,000","183,723,000,000","179,573,000,000","179,342,000,000","178,645,000,000","173,393,000,000","165,789,000,000","165,183,000,000","157,330,000,000","153,779,000,000","154,973,000,000","142,949,000,000","154,168,000,000","145,927,000,000","141,630,000,000","126,062,000,000","136,405,000,000","128,219,000,000","113,598,000,000","127,113,000,000","127,754,000,000","122,083,000,000","119,783,000,000","117,865,000,000","115,428,000,000","114,418,000,000","112,537,000,000","111,837,000,000","113,037,000,000","110,536,000,000","109,291,000,000","103,366,000,000","98,311,000,000","101,884,000,000","98,014,000,000","95,259,000,000","93,301,000,000","93,999,000,000","86,718,000,000","86,854,000,000","92,483,000,000","83,638,000,000","81,247,000,000","78,399,000,000","70,528,000,000","68,659,000,000","66,206,000,000","58,561,000,000","56,496,000,000","55,246,000,000","54,606,000,000","51,737,000,000","50,295,000,000","49,019,000,000","47,168,000,000","25,302,000,000","25,552,000,000","24,738,000,000","23,553,000,000","17,045,000,000","16,278,000,000","14,900,000,000","15,114,000,000","13,328,000,000","12,787,000,000","11,637,000,000","11,878,000,000","11,038,000,000","10,903,000,000","9,803,000,000","8,778,000,000","8,821,000,000","8,774,000,000","8,977,000,000","9,436,000,000","5,446,900,000","5,009,600,000","4,398,600,000","4,228,800,000","4,041,700,000","3,604,200,000","3,528,200,000","3,279,800,000","3,128,400,000","3,012,700,000","2,957,200,000","2,858,900,000","2,785,100,000","2,751,500,000","2,648,300,000","2,602,500,000"
	StockholdersEquity,"197,709,000,000","201,972,000,000","200,875,000,000","202,159,000,000","202,549,000,000","199,442,000,000","193,876,000,000","191,622,000,000","192,331,000,000","193,242,000,000","196,373,000,000","197,359,000,000","196,252,000,000","196,220,000,000","197,004,000,000","200,094,000,000","201,915,000,000","200,740,000,000","227,634,000,000","230,019,000,000","228,132,000,000","225,120,000,000","231,575,000,000","231,888,000,000","227,522,000,000","221,857,000,000","220,848,000,000","219,440,000,000","214,620,000,000","210,534,000,000","212,272,000,000","211,362,000,000","208,462,000,000","204,339,000,000","200,846,000,000","195,926,000,000","193,359,000,000","189,049,000,000","186,777,000,000","183,911,000,000","181,820,000,000","177,806,000,000","177,372,000,000","176,364,000,000","171,037,000,000","163,468,000,000","162,913,000,000","154,806,000,000","151,421,000,000","152,700,000,000","140,842,000,000","152,302,000,000","143,934,000,000","141,630,000,000","126,062,000,000","136,405,000,000","128,219,000,000","113,598,000,000","127,113,000,000","127,754,000,000","122,083,000,000","119,783,000,000","117,865,000,000","115,428,000,000","114,418,000,000","112,537,000,000","111,837,000,000","113,037,000,000","110,536,000,000","109,291,000,000","103,366,000,000","98,311,000,000","101,884,000,000","98,014,000,000","95,259,000,000","93,301,000,000","87,341,000,000","86,718,000,000","80,766,000,000","85,715,000,000","83,638,000,000","81,247,000,000","78,399,000,000","70,528,000,000","68,659,000,000","66,206,000,000","53,641,000,000","51,576,000,000","50,326,000,000","49,686,000,000","46,817,000,000","45,375,000,000","44,099,000,000","42,848,000,000","22,457,000,000","22,707,000,000","21,893,000,000","21,308,000,000","15,145,000,000","14,378,000,000","13,000,000,000","13,214,000,000","12,428,000,000","11,887,000,000","11,637,000,000","11,878,000,000","11,038,000,000","10,903,000,000","9,803,000,000","8,778,000,000","8,821,000,000","8,774,000,000","8,977,000,000","9,436,000,000","5,446,900,000","5,009,600,000","4,398,600,000","4,228,800,000","4,041,700,000","3,604,200,000","3,528,200,000","3,279,800,000","3,128,400,000","3,012,700,000","2,957,200,000","2,858,900,000","2,785,100,000","2,751,500,000","2,648,300,000","2,602,500,000"
		CapitalStock,"19,026,000,000","19,026,000,000","18,026,000,000","18,026,000,000","20,311,000,000","19,511,000,000","18,011,000,000","18,011,000,000","18,011,000,000","18,011,000,000","19,511,000,000","18,011,000,000","18,011,000,000","18,491,000,000","19,066,000,000","19,066,000,000","19,187,000,000","19,284,000,000","19,284,000,000","19,284,000,000","19,284,000,000","19,284,000,000","19,284,000,000","19,284,000,000","17,784,000,000","16,749,000,000","15,249,000,000","13,999,000,000","11,999,000,000","10,499,000,000","8,999,000,000","8,999,000,000","7,249,000,000","6,769,000,000","5,274,000,000","4,324,000,000","3,168,000,000","2,592,000,000","341,000,000","341,000,000","341,000,000","341,000,000","606,000,000","605,000,000","605,000,000","604,000,000","604,000,000","604,000,000","599,000,000","598,000,000","542,000,000","74,358,000,000","74,303,000,000","70,721,000,000","27,481,000,000","27,481,000,000","19,439,000,000","55,000,000","255,000,000","655,000,000","1,055,000,000","1,055,000,000","1,055,000,000","1,055,000,000","1,055,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,180,000,000","1,181,000,000","1,455,000,000","1,455,000,000","1,455,000,000","1,455,000,000","1,580,000,000","1,829,000,000","1,817,000,000","1,801,000,000","1,799,000,000","1,823,000,000","1,823,000,000","1,811,000,000","1,961,000,000","2,190,000,000","2,253,000,000","2,253,000,000","2,453,000,000","1,730,000,000","1,730,000,000","1,730,000,000","1,865,000,000","937,000,000","1,215,000,000","817,000,000","804,000,000","807,000,000","925,000,000","962,000,000","1,035,000,000","968,000,000","1,035,000,000","953,000,000","1,035,000,000","1,035,000,000","1,035,000,000","1,035,000,000","1,035,000,000","425,000,000","300,000,000","300,000,000","300,000,000","300,000,000",,,,,,,,,,,
			PreferredStock,"18,995,000,000","18,995,000,000","17,995,000,000","17,995,000,000","20,280,000,000","19,480,000,000","17,980,000,000","17,980,000,000","17,980,000,000","17,980,000,000","19,480,000,000","17,980,000,000","17,980,000,000","18,460,000,000","19,035,000,000","19,035,000,000","19,156,000,000","19,253,000,000","19,253,000,000","19,253,000,000","19,253,000,000","19,253,000,000","19,253,000,000","19,253,000,000","17,753,000,000","16,718,000,000","15,218,000,000","13,968,000,000","11,968,000,000","10,468,000,000","8,968,000,000","8,968,000,000","7,218,000,000","6,738,000,000","5,243,000,000","4,293,000,000","3,137,000,000","2,562,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","312,000,000","74,301,000,000","74,246,000,000","70,664,000,000","27,424,000,000","27,424,000,000","19,384,000,000","0","200,000,000","600,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,125,000,000","1,126,000,000","1,400,000,000","1,400,000,000","1,400,000,000","1,400,000,000","1,525,000,000","1,774,000,000","1,763,000,000","1,747,000,000","1,745,000,000","1,775,000,000","1,775,000,000","1,775,000,000","1,925,000,000","2,190,000,000","2,253,000,000","2,253,000,000","2,453,000,000","1,730,000,000","1,730,000,000","1,730,000,000","1,865,000,000","937,000,000","1,215,000,000","817,000,000","804,000,000","807,000,000","925,000,000","962,000,000","1,035,000,000","968,000,000","1,035,000,000","953,000,000","1,035,000,000","1,035,000,000","1,035,000,000","1,035,000,000","1,035,000,000","425,000,000","300,000,000","300,000,000","300,000,000","300,000,000",,,,,,,,,,,
			CommonStock,"31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","31,000,000","30,000,000","29,000,000","29,000,000","29,000,000","29,000,000","294,000,000","293,000,000","293,000,000","292,000,000","292,000,000","292,000,000","287,000,000","286,000,000","230,000,000","57,000,000","57,000,000","57,000,000","57,000,000","57,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","54,000,000","54,000,000","54,000,000","48,000,000","48,000,000","36,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"108,050,000,000","108,003,000,000","107,922,000,000","107,820,000,000","107,694,000,000","107,846,000,000","107,764,000,000","107,668,000,000","107,550,000,000","107,840,000,000","107,741,000,000","107,657,000,000","107,551,000,000","107,922,000,000","107,825,000,000","107,724,000,000","107,599,000,000","108,008,000,000","107,896,000,000","107,798,000,000","107,613,000,000","108,042,000,000","107,875,000,000","107,730,000,000","107,590,000,000","108,288,000,000","108,261,000,000","108,219,000,000","108,124,000,000","107,979,000,000","107,839,000,000","107,669,000,000","107,505,000,000","107,193,000,000","107,030,000,000","106,876,000,000","106,661,000,000","106,391,000,000","106,203,000,000","105,962,000,000","105,787,000,000","105,804,000,000","105,297,000,000","103,211,000,000","102,740,000,000","101,024,000,000","100,898,000,000","99,014,000,000","96,427,000,000","98,142,000,000","78,802,000,000","16,663,000,000","16,525,000,000","19,165,000,000","16,884,000,000","16,594,000,000","11,131,000,000","18,007,000,000","18,297,000,000","17,725,000,000","17,341,000,000","18,253,000,000","17,825,000,000","17,426,000,000","17,119,000,000","20,119,000,000","20,179,000,000","20,177,000,000","19,884,000,000","18,851,000,000","18,685,000,000","18,519,000,000","18,407,000,000","17,531,000,000","17,524,000,000","17,412,000,000","17,450,000,000","17,381,000,000","16,795,000,000","23,815,000,000","23,860,000,000","23,196,000,000","23,150,000,000","16,881,000,000","17,050,000,000","16,504,000,000","10,854,000,000","10,618,000,000","10,492,000,000","10,036,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"187,962,000,000","184,948,000,000","183,024,000,000","179,686,000,000","174,816,000,000","168,272,000,000","165,303,000,000","163,431,000,000","163,438,000,000","165,369,000,000","161,797,000,000","158,321,000,000","154,859,000,000","151,347,000,000","148,436,000,000","145,211,000,000","141,863,000,000","138,425,000,000","155,174,000,000","152,178,000,000","149,731,000,000","146,477,000,000","143,678,000,000","140,527,000,000","136,998,000,000","133,841,000,000","130,921,000,000","126,954,000,000","122,463,000,000","118,201,000,000","118,041,000,000","115,361,000,000","115,091,000,000","111,168,000,000","108,812,000,000","105,725,000,000","101,580,000,000","97,809,000,000","96,650,000,000","96,216,000,000","93,310,000,000","90,520,000,000","89,602,000,000","85,857,000,000","82,554,000,000","79,559,000,000","78,260,000,000","76,130,000,000","73,432,000,000","77,440,000,000","85,208,000,000","88,874,000,000","86,115,000,000","86,521,000,000","105,340,000,000","110,290,000,000","115,050,000,000","121,920,000,000","134,445,000,000","134,932,000,000","131,395,000,000","129,267,000,000","126,544,000,000","123,497,000,000","120,703,000,000","117,555,000,000","112,868,000,000","108,026,000,000","105,269,000,000","102,154,000,000","98,930,000,000","95,707,000,000","96,659,000,000","93,483,000,000","90,555,000,000","87,698,000,000","84,453,000,000","81,403,000,000","79,911,000,000","76,924,000,000","73,798,000,000","69,803,000,000","66,781,000,000","64,460,000,000","61,660,000,000","58,862,000,000","51,744,000,000","49,318,000,000","46,881,000,000","43,865,000,000","41,745,000,000","39,822,000,000","37,886,000,000","35,971,000,000","17,358,000,000","17,309,000,000","16,369,000,000","15,451,000,000","9,233,000,000","8,524,000,000","7,977,000,000","7,452,000,000","6,900,000,000","6,408,000,000","5,924,000,000","5,503,000,000","4,981,000,000","4,774,000,000","4,453,000,000","4,199,000,000","3,933,000,000","3,670,000,000","3,419,000,000","3,140,000,000","2,897,400,000","2,674,400,000","2,521,400,000","2,363,100,000","2,198,900,000","2,056,500,000","1,927,500,000","1,720,000,000","1,601,100,000","1,490,700,000","1,384,100,000","1,288,900,000","1,200,900,000","1,117,900,000","1,029,800,000","955,400,000"
		TreasuryStock,"73,744,000,000","71,240,000,000","71,246,000,000","68,253,000,000","65,261,000,000","64,129,000,000","64,137,000,000","64,143,000,000","64,147,000,000","61,660,000,000","56,541,000,000","51,427,000,000","47,861,000,000","44,370,000,000","39,678,000,000","34,413,000,000","32,115,000,000","30,309,000,000","24,829,000,000","19,342,000,000","17,579,000,000","16,302,000,000","12,069,000,000","9,538,000,000","8,224,000,000","7,677,000,000","6,326,000,000","4,628,000,000","3,275,000,000","2,929,000,000","2,631,000,000","2,520,000,000","2,237,000,000","1,658,000,000","1,472,000,000","1,075,000,000","991,000,000","847,000,000","851,000,000","859,000,000","883,000,000","1,071,000,000","1,089,000,000","1,087,000,000","878,000,000","1,442,000,000","1,540,000,000","1,772,000,000","1,178,000,000","4,543,000,000","6,059,000,000","5,950,000,000","5,996,000,000","9,582,000,000","9,642,000,000","9,911,000,000","10,020,000,000","21,724,000,000","22,329,000,000","22,588,000,000","23,833,000,000","25,092,000,000","24,737,000,000","23,199,000,000","21,753,000,000","21,149,000,000","17,290,000,000","12,299,000,000","10,475,000,000","10,644,000,000","10,814,000,000","11,135,000,000","11,442,000,000","11,524,000,000","11,241,000,000","11,384,000,000","11,390,000,000","11,637,000,000","14,363,000,000","12,624,000,000","11,194,000,000","11,099,000,000","11,170,000,000","10,763,000,000","10,299,000,000","10,213,000,000","9,582,000,000","8,889,000,000","8,264,000,000","7,627,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
