name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988
MarketCap,"411,539,556","650,531,775","786,267,685","817,121,782","847,798,601","627,705,129","758,643,725","532,275,327","396,727,506","323,677,895","312,614,847","389,545,950","396,082,440","474,112,617","417,685,600","266,467,376","334,407,451","258,280,838","311,232,106","319,066,943","281,380,596","221,606,781","203,448,389","271,760,326","232,682,855","210,685,151","130,948,155","101,190,353","116,942,386","97,104,553","101,467,073","73,555,802","101,502,289","117,962,120","180,761,280","156,665,040","156,314,545","122,107,204","83,592,518","83,733,851","99,400,497","286,306,119","177,844,015","223,335,385","172,645,639","83,499,660","122,932,236","31,712,923","14,642,216","10,059,682","14,070,955","16,416,114","5,025,341","1,675,113","1,172,579","4,690,318","5,862,897","4,187,784","6,532,943","9,213,125","11,055,750","11,223,261","16,918,648","21,266,923","17,712,067","25,989,719","24,619,711","11,752,516","9,896,856","10,217,945","5,125,266","5,694,740","8,542,110","12,186,744","28,399,628","11,968,251","14,146,240","12,029,873","13,800,938","10,581,833","14,477,695","30,180,427","16,125,383","19,572,879","14,333,477","11,464,558","6,254,911","46,564,342","63,636,520","123,809,276","45,345,937","45,670,625","29,008,125","16,120,782","13,378,563","5,427,737","10,108,875","9,749,888","13,723,776","10,094,875","16,838,199","17,652,250","15,745,662","32,595,204","45,678,125","19,819,679","10,626,000","9,940,894","9,415,556","8,313,760","6,977,620","9,073,312","7,295,125","11,157,250","7,724,250","9,011,625","6,866,000","6,436,875","7,724,250","3,433,000","3,003,875","10,728,125","9,440,750","8,088,750","7,639,375","6,502,500","2,601,000","4,335,000","4,551,750","6,285,750","6,285,750","4,551,750","5,202,000","4,551,750","6,069,000","3,468,000"
EnterpriseValue,"481,444,556","619,170,775","736,347,685","767,005,782","786,632,601","567,513,129","705,768,725","490,381,327","368,293,506","298,617,895","279,364,847","361,561,950","371,476,440","454,427,617","400,209,600","248,456,376","290,023,451","219,940,838","268,664,106","280,766,943","245,370,596","187,077,781","169,575,389","246,843,326","204,521,855","185,225,851","104,274,189","77,236,858","91,236,879","70,160,179","77,431,313","48,823,107","75,257,325","94,604,259","151,735,952","127,203,826","141,421,970","107,851,095","69,336,409","68,689,269","82,783,032","268,765,586","162,000,661","207,492,031","156,314,862","81,300,348","120,790,748","31,087,675","13,734,127","9,140,884","13,387,152","15,741,999","4,488,125","899,799","303,881","3,390,037","4,493,326","2,681,194","5,034,252","7,353,156","8,860,415","8,775,598","14,587,637","19,390,937","15,836,081","24,630,962","22,946,694","10,079,499","9,712,634","11,142,804","5,811,031","5,142,543","8,150,080","11,504,744","26,934,551","10,149,149","12,773,214","10,544,967","12,596,588","9,889,817","13,768,998","29,043,610","14,988,566","18,628,592","14,511,054","12,320,992","6,230,680","46,072,014","63,144,192","122,452,852","44,445,937","44,270,625","27,608,125","14,220,782","12,178,563","3,727,737","8,708,875","8,749,888","12,823,776","8,794,875","14,638,199","14,152,250","11,645,662","32,395,204","45,578,125","19,919,679","10,826,000","10,240,894","9,715,556","8,713,760","7,477,620","9,573,312","7,895,125","12,357,250","8,924,250","10,611,625","8,766,000","7,736,875","9,724,250","4,333,000","5,003,875","12,728,125","11,440,750","13,488,750","13,939,375","13,502,500","9,601,000","10,535,000","9,551,750","11,285,750","11,285,750","8,851,750","9,502,000","8,851,750","10,369,000","7,768,000"
PeRatio,"42.182","73.35","98.611","74","87.545","66.273","98.778","84.933","87.364","112.571",,,,,,"78.333","49.444","29.6","22.375","158.333","120","133","102.5","138.167","101.571","100.267","51.375","63.8",,,,,,,,,,,,,,"386.667",,,"720",,,,,,,,,,,,,,,,,,,,,"41.25",,,,,,,,,,,,"36","80.585","23.75","21.667","135.5","72.5",,,,,"23.264","31.944","53.274","21.563","23.026","21.635","17.367","23.12",,,,,,,"17.5","14.209","27.92",,,,,,,,,,,,,,,,"50","4.375","13.021","9.821","17.308","19.318","23.438","9.375","41.667","16.406","22.656","30.208",,,,,
ForwardPeRatio,"10.661","17.452","21.142","20.202","22.676","20.534","26.954","20.08","15.385","15.456","14.993","18.553","18.416","31.348","26.667","18.315","21.459","24.691","28.902","26.042","23.641","22.936","23.202","25.51","23.697","22.573",,,,,,,,,,,,,,,"44.053","31.949","13.947","33.003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.276",,,,,,,"1.338","1.025","1.03","1","1.237","1.227","2.092","1.779","1.221","1.43","1.644","1.925","1.735","1.578","1.529","1.547","1.02","0.948",,,,,,,,,,,,,,,,"1.762","1.28","0.558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.228","5.302","6.68","7.001","7.597","5.965","7.465","5.558","4.281","3.564","3.558","4.638","5.024","6.522","6.091","4.529","6.167","5.52","7.007","7.887","7.432","6.209","5.994","8.325","7.566","7.514","5.1","4.315","5.502","4.825","5.266","4.076","5.722","6.934","11.032","11.659","13.713","13.452","9.227","7.327","8.726","22.25","15.188","19.378","17.458","11.105","19.706","5.893","3.315","2.287","3.736","4.537","1.309","0.364","0.236","0.897","1.051","0.782","1.211","1.661","1.894","1.89","2.668","2.875","2.4","4","2.993","1.563","1.711","2.221","1.058","1.083","1.32","1.419","2.721","1.029","1.031","0.899","1.102","0.822","1.233","2.866","1.534","2.755","1.826","1.306","0.653","3.88","5.327","11.105","4.684","4.851","3.474","2.3","1.751","0.834","1.859","2.023","2.556","1.896","2.67","2.158","1.667","4.086","6.49","3.047","2.083","1.633","1.385","1.123","0.676","0.944","0.657","0.987","0.613","0.694","0.462","0.37","0.495","0.203","0.138","0.44","0.365","0.3","0.259","0.248","0.099","0.222","0.26","0.357","1.001","0.675","0.772","0.627","0.556","0.317"
PbRatio,"2.208","3.471","4.078","4.334","5.055","4.428","5.737","4.459","3.483","2.902","2.913","3.77","4.072","5.04","4.379","2.84","4.563","3.583","5.087","6.943","6.572","5.549","5.183","7.349","6.916","6.717","4.303","3.593","4.449","3.898","4.238","3.176","4.251","4.694","7.026","6.415","14.516","9.815","6.482","5.299","5.953","15.784","9.855","12.37","9.669","25.738","52.583","31.667","27.221","13.151","25.313","130.53","11.688","3.402","1.688","3.522","3.714","2.842","3.966","5.155","6.674","6.337","8.391","9.964","8.298","16.333","23.518","11.227","220.4",,,,,"13.616","17.517","4.652","3.382","2.351","2.711","2.105","2.966","6.057","3.236","4.184","3.443","2.433","1.279","6.266","8.563","17.323","7.198","8.155","6.172","3.838","3.521","1.262","2.527","2.5","3.347","1.74","2.476","2.558","2.316","12.072","26.869","14.157","8.174","7.647","7.243","6.928","8.722","11.342","3.648","5.872","4.065","5.006","2.861","2.384","2.971","1.271","1.036","3.699","3.255","2.996","3.472","3.613","1.445","3.613","3.793","5.238","5.238","5.69","6.503","5.69","7.586","4.335"
EnterprisesValueRevenueRatio,"3.641","17.836","22.676","23.053","24.754","19.724","27.17","16.006","14.492","12.876","12.66","14.452","16.958","22.741","22.632","11.81","18.004","15.405","22.138","21.758","20.798","16.383","18.295","25.527","22.463","21.735","14.083","9.819","14.167","12.369","14.368","8.807","16.151","21.098","34.002","28.994","36.43","33.45","20.95","56.315","26.183","225.524","46.03","68.251","52.918","28.344","86.06","19.185","16.698","6.026","11.55","19.576","4.906","1.013","0.3","3.311","2.672","2.127","3.984","5.363","6.075","6.743","10.139","14.403","9.321","16.926","15.09","4.942","6.554","6.289","4.469","9.525","8.254","5.701","15.892","5.89","4.199","2.733","4.24","2.567","4.984","9.44","4.462","6.988","5.186","6.999","3.04","93.469","17.859","47.202","16.461","14.757","11.503","6.772","5.536","1.864","5.123","5.833","9.864","7.995","20.912","7.449","10.587","14.085","21.704","10.484","6.014","6.024","6.072","6.224","3.936","5.039","3.589","4.119","2.879","3.79","3.653","1.799","2.701","1.238","1.283","2.448","1.907","1.984","2.178","1.986","1.352","1.285","1.47","2.565","2.821","1.924","2.112","1.967","2.304","2.877"
EnterprisesValueEBITDARatio,"16.598","85.722","99.198","115.985","101.54","118.281","132.838","50.157","71.876","67.09","71.267","41.794","88.531","207.406","-682.952","73.857","192.963","322.494","-562.059","106.553","187.02","96.881","1,059.846","124.229","135.535","129.525","-2,211.495","61.892","193.905","113.922","300.323","410.102","-49.768","-45.704","-112.442","-87.151","-73.553","-46.999","-54.71","-23.521","-43.934","-98.614","1,025.489","-1,598.096","416.627","132.531","-322.554","98.641","-26.852","64.688","-86.773","-55.656","-70.585","-3.975","-0.462","-12.126","94.433","-12.643","-18.362","185.756","94.395","-43.838","-51.846","-129.741","344.128","203.515","171.623","12.613","10.618","-20.351","-8.414","130.092","-6.24","-16.505","-27.743","-6.63","-15.055","74.214","70.257","7.101","-73.995","599.889","26.495","18.747","8.049","-31.29","-295.139","-18.406","183.009","281.964","63.494","44.271","55.216","28.442","30.446","9.319","43.544","-87.499","-25.648","-10.994","-18.298","35.381","-58.228","53.992","151.927","49.799","108.26","102.409","97.156","-87.138","3.936","-7.364","78.951","4.119","22.311",,"-43.83","12.895","97.243","-0.297","1.283","2.448","19.068","14.988","23.232","16.878","1.352","8.779","-95.518","2.565","2.821","-0.708","2.112","1.967","2.304","-0.959"
