name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997
OperatingCashFlow,"79,950,000","28,822,000","47,500,000","-3,544,000","7,172,000","108,360,000","52,507,000","-33,660,000","174,987,000","3,882,000","17,233,000","912,000","2,086,000","72,058,000","20,944,000","-10,054,000","15,504,000","47,023,000","28,653,000","26,088,000","-9,685,000","66,870,000","18,847,000","4,159,000","-340,000","56,009,000","-725,000","16,780,000","-1,608,000","44,032,000","27,134,000","10,737,000","1,039,000","63,482,000","3,767,000","18,257,000","-5,041,000","36,318,000","18,895,000","23,593,000","-10,527,000","55,163,000","13,393,000","16,442,000","-10,443,000","35,529,000","26,090,000","16,995,000","-1,459,000","20,292,000","27,474,000","10,997,000","-17,039,000","15,482,000","33,364,000","9,738,000","-8,878,000","4,773,000","32,434,000","16,505,000","-776,000","-141,000","26,006,000","18,594,000","-9,596,000","1,458,000","17,518,000","19,671,000","-4,774,000","5,631,000","32,570,000","9,282,000","1,595,000","2,676,000","18,307,000","3,817,000","1,558,000","10,134,000","15,358,000","1,238,000","2,889,000","-1,282,000","13,751,000","-2,963,000","-3,891,000","5,890,000","3,553,000","714,000","-5,451,000","3,730,000","6,234,000","-5,400,000","5,500,000","-2,700,000","8,300,000","-4,400,000","-4,800,000","3,500,000","3,200,000","-1,100,000","-1,300,000","700,000","8,300,000"
	CashFlowFromContinuingOperatingActivities,"79,950,000","28,822,000","47,500,000","-3,544,000","7,172,000","108,360,000","52,507,000","-33,660,000","174,987,000","3,882,000","17,233,000","912,000","2,086,000","72,058,000","20,944,000","-10,054,000","15,504,000","47,023,000","28,653,000","26,088,000","-9,685,000","66,870,000","18,847,000","4,159,000","-340,000","56,009,000","-725,000","16,780,000","-1,608,000","44,032,000","27,134,000","10,737,000","1,039,000","63,482,000","3,767,000","18,257,000","-5,041,000","36,318,000","18,895,000","23,593,000","-10,527,000","55,163,000","13,393,000","16,442,000","-10,443,000","35,529,000","26,090,000","16,995,000","-1,459,000","20,292,000","27,474,000","10,997,000","-17,039,000","15,482,000","33,364,000","9,738,000","-8,878,000","4,773,000","32,434,000","16,505,000","-776,000","-141,000","26,006,000","18,594,000","-9,596,000","1,458,000","17,518,000","19,671,000","-4,774,000","5,631,000","32,570,000","9,282,000","1,595,000","2,676,000","18,307,000","3,817,000","1,558,000","10,134,000","15,358,000","1,238,000","2,889,000","-1,282,000","13,751,000","-2,963,000","-3,891,000","5,890,000","3,553,000","714,000","-5,451,000","3,730,000","6,234,000","-5,400,000","5,500,000","-2,700,000","8,300,000","-4,400,000","-4,800,000","3,500,000","3,200,000","-1,100,000","-1,300,000","700,000","8,300,000"
		NetIncomeFromContinuingOperations,"128,894,000","39,347,000","17,659,000","25,192,000","46,696,000","84,766,000","23,932,000","25,266,000","40,355,000","-15,287,000","6,000,000","2,265,000","-8,778,000","27,857,000","6,635,000","1,499,000","-1,222,000","21,509,000","9,733,000","7,564,000","-3,177,000","20,910,000","12,055,000","14,604,000","6,510,000","27,906,000","17,411,000","18,677,000","7,032,000","27,408,000","19,925,000","16,891,000","8,380,000","28,388,000","16,872,000","17,249,000","10,542,000","26,214,000","19,359,000",,,,,,,,"12,458,000","12,588,000","4,013,000","17,341,000","11,753,000","8,775,000","1,109,000","10,912,000","7,633,000","7,652,000","4,791,000","9,372,000","7,606,000","7,814,000","4,682,000","10,227,000","12,604,000","9,926,000","4,020,000","11,523,000","9,895,000","8,168,000","4,860,000","10,701,000","7,791,000","6,263,000","3,033,000","8,060,000","6,475,000","5,375,000","3,243,000","5,255,000","4,593,000","3,258,000","2,661,000","4,217,000","3,565,000","2,523,000","2,046,000","3,419,000","3,392,000","2,639,000","2,020,000","2,761,000","2,660,000","2,100,000","1,600,000","2,300,000","1,900,000","1,700,000","1,300,000","1,900,000","2,100,000","1,400,000","1,000,000","1,400,000","1,500,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,000","240,000","62,000","18,000","60,000","136,000","19,000","15,000","23,000","72,000","1,697,000","-1,422,000","87,000","191,000","40,000","147,000","202,000","3,617,000","-3,386,000","98,000","101,000","3,090,000","-2,893,000","39,000","-461,000","-78,000","62,000","30,000","54,000","20,000","47,000","-3,000","3,000","-3,000","14,000","2,000",,,,,,,,,,,,,"700,000"
		DepreciationAmortizationDepletion,"38,271,000","10,518,000","10,409,000","8,959,000","8,385,000","8,074,000","7,688,000","7,541,000","7,484,000","6,870,000","7,024,000","7,396,000","7,680,000","7,223,000","8,205,000","6,328,000","6,271,000","6,248,000","6,147,000","6,334,000","6,013,000","5,713,000","5,011,000","4,798,000","4,639,000","4,599,000","4,382,000","4,238,000","4,276,000","4,142,000","4,213,000","4,137,000","4,060,000","3,580,000","3,654,000","3,549,000","3,319,000","3,325,000","3,416,000","3,207,000","3,180,000","3,226,000","3,291,000","3,334,000","3,301,000","3,279,000","3,385,000","3,369,000","3,377,000","3,492,000","3,578,000","3,525,000","3,537,000","3,265,000","3,872,000","3,587,000","3,586,000","3,279,000","3,116,000","3,023,000","3,095,000","2,920,000","2,780,000","2,697,000","2,750,000","2,705,000","2,601,000","2,570,000","2,493,000","2,455,000","4,363,000","1,877,000","1,858,000","1,841,000","1,897,000","1,820,000","1,796,000","1,754,000","1,753,000","1,732,000","1,710,000","1,671,000","1,548,000","1,499,000","1,444,000","1,382,000","1,280,000","1,252,000","1,135,000","1,135,000","1,062,000","900,000","900,000","900,000","900,000","800,000","700,000","700,000","700,000","500,000","600,000","500,000","600,000"
			DepreciationAndAmortization,"38,271,000","10,518,000","10,409,000","8,959,000","8,385,000","8,074,000","7,688,000","7,541,000","7,484,000","6,870,000","7,024,000","7,396,000","7,680,000","7,223,000","8,205,000","6,328,000","6,271,000","6,248,000","6,147,000","6,334,000","6,013,000","5,713,000","5,011,000","4,798,000","4,639,000","4,599,000","4,382,000","4,238,000","4,276,000","4,142,000","4,213,000","4,137,000","4,060,000","3,580,000","3,654,000","3,549,000","3,319,000","3,325,000","3,416,000","3,207,000","3,180,000","3,226,000","3,291,000","3,334,000","3,301,000","3,279,000","3,385,000","3,369,000","3,377,000","3,492,000","3,578,000","3,525,000","3,537,000","3,265,000","3,872,000","3,587,000","3,586,000","3,279,000","3,116,000","3,023,000","3,095,000","2,920,000","2,780,000","2,697,000","2,750,000","2,705,000","2,601,000","2,570,000","2,493,000","2,455,000","4,363,000","1,877,000","1,858,000","1,841,000","1,897,000","1,820,000","1,796,000","1,754,000","1,753,000","1,732,000","1,710,000","1,671,000","1,548,000","1,499,000","1,444,000","1,382,000","1,280,000","1,252,000","1,135,000","1,135,000","1,062,000","900,000","900,000","900,000","900,000","800,000","700,000","700,000","700,000","500,000","600,000","500,000","600,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,000","-776,000","-264,000","-150,000","-1,181,000","1,361,000","-666,000","1,159,000","93,000","-251,000","-348,000","-567,000","-825,000","764,000","-746,000","-1,111,000","-7,000","-12,000","-13,000","-13,000","271,000","-13,000","233,000","-13,000","1,496,000","-8,000","-13,000","-13,000","-430,000","-13,000","-13,000","-13,000","-484,000","-12,000","-14,000","-13,000","115,000","-100,000","0","-100,000","-100,000","-100,000","0","-100,000",,"-100,000","0","-100,000","100,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,000","-776,000","-264,000","-150,000","-1,181,000","1,361,000","-666,000","1,159,000","93,000","-251,000","-348,000","-567,000","-825,000","764,000","-746,000","-1,111,000","-7,000","-12,000","-13,000","-13,000","271,000","-13,000","233,000","-13,000","1,496,000","-8,000","-13,000","-13,000","-430,000","-13,000","-13,000","-13,000","-484,000","-12,000","-14,000","-13,000","115,000","-100,000","0","-100,000","-100,000","-100,000","0","-100,000",,"-100,000","0","-100,000","100,000"
		AssetImpairmentCharge,"2,568,000","0","407,000","2,106,000","55,000","347,000","2,568,000","1,368,000","525,000","32,648,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"5,942,000","2,455,000","1,167,000","1,190,000","1,130,000","2,053,000","930,000","1,015,000","637,000","1,217,000","842,000","905,000","399,000","507,000","905,000","758,000","917,000","1,736,000","701,000","830,000","646,000","1,703,000","821,000","675,000","947,000","2,149,000","709,000","872,000","944,000","2,673,000","827,000","184,000","940,000","2,517,000","1,111,000","1,398,000","962,000","2,367,000","825,000","1,087,000","1,121,000","2,616,000","692,000","1,648,000","1,272,000","1,841,000","1,100,000","1,255,000","950,000","1,491,000","834,000","830,000","801,000","1,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
