name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		AssetImpairmentCharge,,,"6,989,000","0","0","0","21,551,000","0","0","45,675,000","37,610,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","111,000","0","735,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,615,000","2,708,000","3,150,000","2,994,000","2,763,000","3,845,000","2,951,000","2,347,000","3,430,000","3,789,000","3,749,000","3,572,000","6,981,000","3,818,000","3,855,000","3,769,000","3,653,000","3,392,000","3,471,000","3,318,000","3,504,000","3,292,000","3,504,000","4,160,000","3,654,000","4,001,000","3,152,000","3,994,000","3,953,000","3,613,000","3,817,000","3,813,000","3,754,000","3,366,000","3,013,000","2,964,000","2,939,000","2,460,000","2,445,000","2,434,000","2,406,000","3,391,000","1,833,000","1,840,000","1,820,000","1,798,000","1,624,000","1,542,000","1,455,000","1,227,000","829,000","8,080,000","1,592,000","1,297,000","1,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"6,985,000","2,389,000","1,935,000","715,000","1,946,000","5,768,000","2,235,000","5,008,000","3,550,000","-635,000","455,000","-876,000","1,856,000","-634,000","382,000","132,000","195,000","-502,000","561,000","-31,000","372,000","20,000","322,000","-57,000","-198,000","760,000","-243,000","-266,000","-651,000","260,000","156,000","-817,000","-203,000","-705,000","-429,000","-1,013,000","-867,000","-771,000","664,000","-1,566,000","-558,000","-1,231,000","-1,557,000","-336,000","-12,258,000","9,868,000","-337,000","-396,000","-1,049,000","-734,000","-513,000","30,853,000","-800,000","-32,274,000","1,836,000","-9,874,000","3,810,000","8,588,000","3,278,000","1,448,000","3,624,000","-918,000","481,000","1,653,000","488,000","-8,807,000","-3,282,000","12,960,000","5,687,000","12,997,000","10,115,000","9,745,000","4,579,000","5,490,000","3,943,000","1,331,000","-472,000","2,030,000","459,000","-1,704,000","990,000","3,691,000","-2,855,000","-1,798,000","1,607,000","519,000","5,236,000","-619,000","5,228,000","1,488,000","1,043,000","900,000","-2,000,000","-1,100,000","8,894,000","-2,700,000","2,500,000","1,800,000","-1,687,000","1,600,000","1,900,000","900,000","-870,000","200,000","700,000","-3,000,000","2,200,000","-500,000","1,000,000","-2,200,000","1,500,000","1,500,000","400,000","2,100,000","-2,800,000","-800,000"
		ChangeInWorkingCapital,"-4,117,000","-33,909,000","20,786,000","-1,091,000","10,097,000","-9,950,000","44,603,000","2,232,000","-28,324,000","-22,835,000","1,696,000","8,818,000","5,060,000","-24,021,000","13,278,000","1,218,000","4,603,000","-9,698,000","2,067,000","7,933,000","-6,741,000","-1,670,000","-1,090,000","11,951,000","-8,109,000","-237,000","-11,681,000","16,015,000","-7,392,000","3,691,000","-2,536,000","12,342,000","-6,584,000","-2,688,000","-2,871,000","12,031,000","-3,230,000","-4,618,000","-8,674,000","2,926,000","-17,000","4,086,000","-11,319,000","6,195,000","-1,610,000","824,000","-12,936,000","10,400,000","-4,972,000","-2,201,000","-2,335,000","8,498,000","-2,451,000","2,004,000","-5,706,000","7,336,000","152,000","-13,494,000","3,538,000","2,084,000","-5,814,000","1,402,000","11,600,000","-2,728,000","-214,000","-6,204,000","14,277,000","-10,180,000","4,038,000","-5,544,000","-3,414,000","-1,480,000","-1,574,000","856,000","-5,194,000","-1,024,000","3,244,000","-2,922,000","-2,240,000","3,974,000","-672,000","-6,536,000","7,926,000","4,804,000","-2,282,000","-626,000","-4,814,000","2,020,000","-768,000","-1,262,000","-4,242,000","-2,800,000","6,000,000","3,400,000","-10,403,000","7,000,000","-3,400,000","-2,800,000","6,568,000","-1,000,000","-1,800,000","400,000","2,179,000","1,200,000","200,000","7,400,000","-2,400,000","2,600,000","-800,000","6,000,000","-1,000,000","-1,200,000","200,000","-2,200,000",,
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,315,000","-3,310,000","-1,011,000","2,847,000","-9,619,000","2,922,000","7,782,000","-5,860,000","-768,000","-895,000","1,058,000","-4,813,000","281,000","-550,000","-1,245,000","331,000","-895,000","-80,000","-6,858,000","-1,164,000","358,000","1,470,000","-1,767,000","45,000","-2,087,000","1,641,000","1,605,000","1,105,000","-2,073,000","1,576,000","-1,584,000","-1,074,000","92,000","428,000","-1,100,000","-2,100,000","100,000","1,900,000","-3,200,000","2,000,000","-1,400,000","600,000","-1,800,000","400,000","-2,200,000","1,700,000","-400,000","-1,100,000","-100,000","2,200,000","0","-100,000","900,000","1,600,000","-2,800,000",,,"-400,000",,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,315,000","-3,310,000","-1,011,000","2,847,000","-9,619,000","2,922,000","7,782,000","-5,860,000","-768,000","-895,000","1,058,000","-4,813,000","281,000","-550,000","-1,245,000","331,000","-895,000","-80,000","-6,858,000","-1,164,000","358,000","1,470,000","-1,767,000","45,000","-2,087,000","1,641,000","1,605,000","1,105,000","-2,073,000","1,576,000","-1,584,000","-1,074,000","92,000","428,000","-1,100,000","-2,100,000","100,000","1,900,000","-3,200,000","2,000,000","-1,400,000","600,000","-1,800,000","400,000","-2,200,000","1,700,000","-400,000","-1,100,000","-100,000","2,200,000","0","-100,000","900,000","1,600,000","-2,800,000",,,"-400,000",,
			ChangeInPayablesAndAccruedExpense,"-4,899,000","-32,532,000","21,554,000","5,620,000","459,000","-12,931,000","147,000","16,467,000","9,473,000","-25,045,000","5,517,000","8,579,000","6,510,000","-24,894,000","10,793,000","5,362,000","2,579,000","-11,412,000","571,000","9,851,000","-8,437,000","-761,000","547,000","9,847,000","-6,366,000","-969,000","-8,686,000","14,964,000","-6,653,000","1,806,000","-8,480,000","16,384,000","-8,255,000","-3,275,000","5,041,000","10,394,000","-3,142,000","-3,305,000","-4,453,000","8,218,000","-5,260,000","5,373,000","-8,616,000","16,867,000","-6,400,000","1,319,000","-8,553,000","17,111,000","-5,972,000","-3,451,000","-2,996,000","8,898,000","-3,417,000","1,622,000","-4,911,000","8,606,000","-10,910,000","-3,437,000","2,780,000","-1,805,000","6,712,000","-2,221,000","-755,000","4,496,000","661,000","-2,207,000","7,376,000","-277,000","1,738,000","-2,222,000","-462,000","-1,071,000","108,000","508,000","4,261,000","652,000","1,264,000","-2,931,000","647,000","1,942,000","1,751,000","-4,909,000","2,358,000","1,297,000","932,000","-1,889,000","-823,000","2,084,000","-476,000","-1,059,000","-1,042,000","700,000","2,900,000","-200,000","-2,003,000","1,500,000","-300,000","-2,000,000","5,068,000","-900,000","1,300,000","-1,500,000","1,479,000","1,700,000","200,000","1,500,000","-1,200,000","1,400,000","-1,300,000","1,400,000","2,300,000","200,000","-300,000","-700,000",,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,910,000","-3,437,000","2,780,000","-1,805,000","6,712,000","-2,221,000","-755,000","4,496,000","661,000","-2,207,000","7,376,000","-277,000","1,738,000","-2,222,000","-462,000","-1,071,000","108,000","508,000","4,261,000","652,000","1,264,000","-2,931,000","647,000","1,942,000","1,751,000","-4,909,000","2,358,000","1,297,000","932,000","-1,889,000","-823,000","2,084,000","-476,000","-1,059,000","-1,042,000","700,000","2,900,000","-200,000","-2,003,000","1,500,000","-300,000","-2,000,000","5,068,000","-900,000","1,300,000","-1,500,000","1,479,000","1,700,000","200,000","1,500,000","-1,200,000","1,400,000","-1,300,000","1,400,000","2,300,000","200,000","-300,000","-700,000",,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,910,000","-3,437,000","2,780,000","-1,805,000","6,712,000","-2,221,000","-755,000","4,496,000","661,000","-2,207,000","7,376,000","-277,000","1,738,000","-2,222,000","-462,000","-1,071,000","108,000","508,000","4,261,000","652,000","1,264,000","-2,931,000","647,000","1,942,000","1,751,000","-4,909,000","2,358,000","1,297,000","932,000","-1,889,000","-823,000","2,084,000","-476,000","-1,059,000","-1,000,000","700,000","2,900,000","-200,000","-2,000,000","1,500,000","-300,000","-2,000,000","5,100,000","-900,000","1,300,000","-1,500,000","1,500,000","1,700,000","200,000","1,500,000","-1,200,000","1,400,000","-1,300,000","1,400,000","2,300,000","200,000","-300,000","-700,000",,
			ChangeInOtherCurrentAssets,"782,000","-1,377,000","-768,000","-6,711,000","9,638,000","2,981,000","44,456,000","-14,235,000","-37,797,000","2,210,000","-3,821,000","239,000","-1,450,000","873,000","2,485,000","-4,144,000","2,024,000","1,714,000","1,496,000","-1,918,000","1,696,000","-909,000","-1,637,000","2,104,000","-1,743,000","732,000","-2,995,000","1,051,000","-739,000","1,885,000","5,944,000","-4,042,000","1,671,000","587,000","-7,912,000","1,637,000","-88,000","-1,313,000",,,,,,,,,,,,,,,,,,,,"-3,310,000","-1,011,000","2,847,000","-9,619,000","2,922,000","7,782,000","-5,860,000","-768,000","-895,000","1,058,000","-4,813,000","281,000","-550,000","-1,245,000","331,000","-895,000","-80,000","-6,858,000","-1,164,000","358,000","1,470,000","-1,767,000","45,000","-2,087,000","1,641,000","1,605,000","1,105,000","-2,073,000","1,576,000","-1,584,000","-1,074,000","92,000","428,000","-1,100,000","-2,100,000","100,000","1,900,000","-3,200,000","2,000,000","-1,400,000","600,000","-1,800,000","400,000","-2,200,000","1,700,000","-400,000","-1,100,000","-100,000","2,200,000","0","-100,000","900,000","1,600,000","-2,800,000",,,"-400,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,437,000","2,780,000","-1,805,000","6,712,000","-2,221,000","-755,000","4,496,000","661,000","-2,207,000","7,376,000","-277,000","1,738,000","-2,222,000","-462,000","-1,071,000","108,000","508,000","4,261,000","652,000","1,264,000","-2,931,000","647,000","1,942,000","1,751,000","-4,909,000","2,358,000","1,297,000","932,000","-1,889,000","-823,000","2,084,000","-476,000","-1,059,000","-1,000,000","700,000","2,900,000","-200,000","-2,000,000","1,500,000","-300,000","-2,000,000","5,100,000","-900,000","1,300,000","-1,500,000","1,500,000","1,700,000","200,000","1,500,000","-1,200,000","1,400,000","-1,300,000","1,400,000","2,300,000","200,000","-300,000","-700,000",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,"-3,821,000","239,000","-1,450,000","873,000","2,485,000","-4,144,000","2,024,000","1,714,000","1,496,000","-1,918,000","1,696,000","-909,000","-1,637,000","2,104,000","-1,743,000","732,000","-2,995,000","1,051,000","-739,000","1,885,000","5,944,000","-4,042,000","1,671,000","587,000","-7,912,000","1,637,000","-88,000","-1,313,000","-4,221,000","-5,292,000","5,243,000","-1,287,000","-2,703,000","-10,672,000","4,790,000","-495,000","-4,383,000","-6,711,000","1,000,000","1,250,000","661,000","-400,000","966,000","382,000","-795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"10,833,000","2,474,000","2,181,000","2,294,000","3,884,000","890,000","1,181,000","217,000","575,000","1,517,000","2,282,000","2,151,000","1,699,000","1,455,000","1,860,000","1,749,000","2,134,000","2,198,000","2,569,000","3,176,000","2,479,000","2,473,000","3,091,000","3,103,000","4,759,000","2,709,000","3,334,000","3,268,000","2,816,000","2,719,000","5,420,000","1,467,000","1,336,000","1,363,000","1,438,000","2,286,000","1,836,000","293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-28,796,000","-3,340,000","-20,811,000","-5,937,000","1,292,000","2,717,000","-6,484,000","4,534,000","-10,444,000","-6,377,000","-8,654,000","-8,388,000","-10,942,000","127,273,000","-3,208,000","-8,114,000","-14,619,000","-14,082,000","-28,493,000","-34,004,000","-15,917,000","-39,131,000","-6,011,000","-65,349,000","-74,977,000","100,836,000","-38,373,000","-65,969,000","-67,911,000","-49,574,000","14,192,000","-89,651,000","-67,002,000","-48,207,000","-16,746,000","-86,858,000","-52,949,000","-17,673,000","-55,848,000","-23,002,000","-38,087,000","-30,972,000","-38,491,000","-140,467,000","-157,948,000","-24,170,000","-24,764,000","-28,424,000","-23,500,000","-10,165,000","-18,258,000","-3,553,000","-10,594,000","-43,823,000","-26,024,000","-42,255,000","-39,203,000","-26,001,000","-25,398,000","-28,599,000","-15,304,000","-15,502,000","-28,372,000","-14,491,000","-9,692,000","-10,276,000","-294,809,000","-28,146,000","-8,041,000","-5,567,000","-7,780,000","15,088,000","-2,320,000","-2,381,000","-317,690,000","-2,811,000","-1,459,000","-3,333,000","-1,669,000","-21,468,000","-1,141,000","-2,085,000","-3,543,000","-7,774,000","-5,222,000","-6,730,000","-10,194,000","-12,387,000","-726,000","-2,391,000","-25,059,000","100,000","-9,200,000","-11,800,000","-9,036,000","-38,000,000","-7,400,000","-24,800,000","-18,436,000","-33,200,000","-13,200,000","-28,800,000","-8,501,000","-11,200,000","-7,300,000","-9,400,000","-11,100,000","-9,300,000","-6,900,000","-17,500,000","-56,800,000","-36,700,000","-29,500,000","-20,700,000","-14,400,000","-15,700,000"
