name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
MarketCap,"5,966,301,378","6,855,230,000","7,853,888,000","8,277,673,000","8,865,561,000","8,797,324,000","8,416,200,000","7,583,732,000","7,165,950,000","6,006,266,000","9,563,112,000","8,703,081,000","9,022,456,635","9,654,103,656","9,406,702,000","8,902,010,104","7,944,660,379","7,403,714,612","7,900,263,615","8,483,294,461","7,570,724,000","6,583,590,000","6,001,865,376","6,467,740,000","6,560,420,000","6,166,530,000","5,852,250,000","6,479,550,000","6,407,456,000","7,525,224,000","7,701,624,000","7,497,000,000","8,259,048,000","7,581,672,000","6,871,098,000","8,677,494,000","9,122,348,324","12,995,679,186","9,794,210,000","11,819,309,830","10,082,763,721","6,760,021,333","5,156,042,832","4,976,102,000","5,196,396,990","3,754,077,060","1,863,961,440","1,035,353,190","889,297,200","685,056,000","645,505,880","549,710,900","344,664,850","256,728,706","320,498,256","259,879,672","249,676,544"
PeRatio,,"10.738","5.633","4.545","3.032",,,,,"9.121",,,,"85.714","5.533","5.263","6.433","9.275","4.949","4.507","4.917","11.112","45.325",,,"34.5",,"60.603",,,,,"10.498","6.552","3.147","2.744","10.702","7.861","6.93","9.638","5.421","5.884","3.949","3.812","3.918","4.025","3.643","3.907","3.801","3.274","3.914","5.009","4.504","7.25","9.051",,
ForwardPeRatio,"4.713","4.9","5.353","6.083","6.143","6.676","6.435","6.128","5.999","4.56","7.949","7.519","8.446","7.831","7.278","7.962","7.716","8.117","8.857","9.785","9.116","8.881","8.006","8.905","9.174","8.726","7.587","7.71","7.148","7.485","7.386","7.123","7.663","7.418","5.537","5.176","6.378","8.15","7.502","7.663","6.006","5.963","5.675","5.225","5.917","6.204","5.828",,,"6.135",,"5.889","4.838",,"4.468",,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.212","3.169","3.057","3.288","3.185","2.376","2.222","2.737","3.497","3.219","3.289","2.578",,"2.523",,,"3.102","1.665",,,"0.682",,"0.804","0.66",,"0.61",,
PsRatio,,"8.295","4.888","4.072","2.874",,,,,"7.429",,,"113.197","34.695","5.113","4.957","5.844","8.07","4.712","4.285","4.592","9.766","26.028",,,"27.287",,"41.738",,,"488.89",,"9.648","6.248","3.212","2.665","8.252","7.507","6.618","8.463","4.665","5.325","4.246","4.097","4.135","5.775","8.044","3.633","3.56","3.048","3.572","4.499","4.031","6.243","7.794",,
PbRatio,"0.802","0.779","0.855","0.902","0.898","0.917","0.912","0.856","0.862","0.594","1.006","0.903","0.941","1.025","1.029","1.04","1.027","0.895","0.951","1.145","1.088","0.938","0.79","0.878","0.896","0.808","0.733","0.773","0.71","0.828","0.854","0.808","0.955","0.889","0.707","0.858","0.794","1.212","0.913","1.318","1.175","1.427","1.274","1.007","1.088","1.122","1.186","1.134","1.122","1.117","1.18","1.28","1.107","0.888","1.242","0.97","0.953"
