name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
			DepreciationAndAmortization,"665,457,000","179,634,000","180,402,000","174,297,000","131,124,000","105,082,000","104,283,000","99,060,000","98,785,000","100,823,000","109,345,000","113,387,000","112,296,000","136,597,000","135,232,000","127,457,000","145,418,000","125,510,000","111,724,000","112,071,000","107,882,000","106,127,000","106,251,000","108,111,000","99,115,000","97,471,000","87,469,000","71,787,000","69,983,000","56,660,000","51,170,000","51,515,000","49,267,000","46,241,000","45,710,000","44,148,000","42,998,000","40,251,000","43,396,000","30,869,000","42,852,000","37,852,000","35,621,000","33,679,000","32,012,000","30,391,000","29,859,000","27,771,000","26,009,000","25,188,000","25,204,000","24,922,000","23,551,000","28,030,000","17,813,000","22,268,000","21,709,000","26,348,000","25,557,000","25,219,000","27,359,000","24,991,000","26,775,000","25,054,000","24,956,000","23,229,000","23,694,000","23,310,000","20,779,000","23,322,000","23,471,000","23,200,000","22,916,000","21,363,000","19,609,000","24,414,000","18,241,000","18,743,000","19,045,000","18,261,000","16,167,000","15,904,000","16,246,000","10,104,000","4,786,000","5,298,000","4,526,000","4,511,000","4,126,000","4,583,000","4,200,000","7,100,000","4,400,000","4,200,000","4,200,000","4,300,000","4,300,000","4,100,000","3,900,000","3,800,000","3,900,000","3,500,000","3,100,000","3,200,000","3,100,000","2,600,000","2,700,000","2,900,000","2,500,000","2,200,000","2,500,000"
				Depreciation,"366,438,000","97,481,000","96,926,000","88,859,000","83,172,000","77,539,000","77,143,000","75,549,000","71,591,000","71,758,000","71,846,000","74,812,000","74,501,000","85,793,000","85,996,000","84,975,000","91,321,000","72,711,000","69,476,000","69,555,000","65,681,000","64,004,000","63,180,000","65,414,000","57,328,000","56,128,000","53,668,000","50,065,000","48,434,000","44,918,000","44,518,000","44,085,000","41,609,000","38,508,000","37,887,000","35,953,000","34,987,000","32,317,000","35,433,000","23,698,000","34,692,000","31,076,000","29,063,000","28,346,000","26,832,000","25,048,000","24,517,000","22,395,000","20,751,000","19,787,000","19,820,000","19,765,000","18,716,000",,,"17,323,000","17,579,000","20,591,000","19,746,000","19,950,000","21,852,000","20,178,000","19,634,000","20,155,000","20,713,000","19,041,000","20,222,000","19,874,000","18,507,000","19,284,000","18,881,000","18,345,000","18,112,000","16,682,000","14,932,000","19,234,000","14,704,000","15,264,000","15,803,000","15,842,000","14,310,000","13,851,000","14,247,000","7,882,000","3,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"299,019,000","82,153,000","83,476,000","85,438,000","47,952,000","27,543,000","27,140,000","23,511,000","27,194,000","29,065,000","37,499,000","38,575,000","37,795,000","50,804,000","49,236,000","42,482,000","54,097,000","52,799,000","42,248,000","42,516,000","42,201,000","42,123,000","43,071,000","42,697,000","41,787,000","41,343,000","33,801,000","21,722,000","21,549,000","11,742,000","6,652,000","7,430,000","7,658,000","7,733,000","7,823,000","8,195,000","8,011,000","7,934,000","7,963,000","7,171,000","8,160,000","6,776,000","6,558,000","5,333,000","5,180,000","5,343,000","5,342,000","5,376,000","5,258,000","5,401,000","5,384,000","5,157,000","4,835,000",,,"4,945,000","4,130,000","5,757,000","5,811,000","5,269,000","5,507,000","4,813,000","7,141,000","4,899,000","4,243,000","4,188,000","3,472,000","3,436,000","2,272,000","4,038,000","4,590,000","4,855,000","4,804,000","4,681,000","4,677,000","5,180,000","3,537,000","3,479,000","3,242,000","2,419,000","1,857,000","2,053,000","1,999,000","2,222,000","1,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"299,019,000","82,153,000","83,476,000","85,438,000","47,952,000","27,543,000","27,140,000","23,511,000","27,194,000","29,065,000","37,499,000","38,575,000","37,795,000","50,804,000","49,236,000","42,482,000","54,097,000","52,799,000","42,248,000","42,516,000","42,201,000","42,123,000","43,071,000","42,697,000","41,787,000","41,343,000","33,801,000","21,722,000","21,549,000","11,742,000","6,652,000","7,430,000","7,658,000","7,733,000","7,823,000","8,195,000","8,011,000","7,934,000","7,963,000","7,171,000","8,160,000","6,776,000","6,558,000","5,333,000","5,180,000","5,343,000","5,342,000","5,376,000","5,258,000","5,401,000","5,384,000","5,157,000","4,835,000",,,"4,945,000","4,130,000","5,757,000","5,811,000","5,269,000","5,507,000","4,813,000","7,141,000","4,899,000","4,243,000","4,188,000","3,472,000","3,436,000","2,272,000","4,038,000","4,590,000","4,855,000","4,804,000","4,681,000","4,677,000","5,180,000","3,537,000","3,479,000","3,242,000","2,419,000","1,857,000","2,053,000","1,999,000","2,222,000","1,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"245,015,000","21,238,000","30,512,000","31,229,000","162,036,000","68,689,000","72,912,000","-1,537,772,000","14,369,000","-50,923,000","29,355,000","-16,144,000","19,732,000","-21,297,000","46,246,000","-48,157,000","51,068,000","42,044,000","-840,479,000","93,121,000","66,551,000","109,906,000","49,491,000","88,608,000","72,619,000","318,617,000","-610,771,000","38,532,000","-10,082,000","12,341,000","-18,058,000","66,973,000","-16,518,000","-13,539,000","2,396,000","13,183,000","-23,873,000","20,536,000","15,727,000","22,689,000","11,842,000","19,516,000","6,591,000","72,764,000","71,634,000","30,303,000","20,296,000",,"19,213,000","23,964,000","17,511,000","38,489,000","19,693,000","16,461,000","9,681,000","28,579,000","-659,000","47,687,000","-13,495,000","2,065,000","-18,085,000","12,012,000","17,193,000","42,879,000","15,444,000","21,046,000","12,714,000","-10,660,000","11,023,000","-1,986,000","18,649,000","-11,728,000","19,047,000","26,806,000","14,759,000","61,186,000","47,903,000","-349,000","18,417,000","41,805,000","-1,989,000","-11,758,000","17,795,000","12,161,000","4,808,000","4,235,000","3,130,000","9,968,000","4,918,000","5,738,000","5,200,000","-4,000,000","5,900,000","5,400,000","4,000,000","14,200,000","3,000,000","1,000,000","1,000,000","-11,000,000","1,200,000","2,500,000","2,300,000","-3,000,000","3,100,000","3,000,000","2,700,000","-400,000","0",,
			DeferredIncomeTax,"245,015,000","21,238,000","30,512,000","31,229,000","162,036,000","68,689,000","72,912,000","-1,537,772,000","14,369,000","-50,923,000","29,355,000","-16,144,000","19,732,000","-21,297,000","46,246,000","-48,157,000","51,068,000","42,044,000","-840,479,000","93,121,000","66,551,000","109,906,000","49,491,000","88,608,000","72,619,000","318,617,000","-610,771,000","38,532,000","-10,082,000","12,341,000","-18,058,000","66,973,000","-16,518,000","-13,539,000","2,396,000","13,183,000","-23,873,000","20,536,000","15,727,000","22,689,000","11,842,000","19,516,000","6,591,000","72,764,000","71,634,000","30,303,000","20,296,000",,"19,213,000","23,964,000","17,511,000","38,489,000","19,693,000","16,461,000","9,681,000","28,579,000","-659,000","47,687,000","-13,495,000","2,065,000","-18,085,000","12,012,000","17,193,000","42,879,000","15,444,000","21,046,000","12,714,000","-10,660,000","11,023,000","-1,986,000","18,649,000","-11,728,000","19,047,000","26,806,000","14,759,000","61,186,000","47,903,000","-349,000","18,417,000","41,805,000","-1,989,000","-11,758,000","17,795,000","12,161,000","4,808,000","4,235,000","3,130,000","9,968,000","4,918,000","5,738,000","5,200,000","-4,000,000","5,900,000","5,400,000","4,000,000","14,200,000","3,000,000","1,000,000","1,000,000","-11,000,000","1,200,000","2,500,000","2,300,000","-3,000,000","3,100,000","3,000,000","2,700,000","-400,000","0",,
		AssetImpairmentCharge,"36,643,000","0","4,946,000","31,697,000","0",,,"0","0","223,652,000","138,000,000","0","0",,,"59,684,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"12,651,000","5,215,000","2,191,000","-1,432,000","6,677,000","404,000","6,452,000","-13,497,000","3,265,000","19,955,000","2,189,000","10,151,000","4,153,000","2,885,000","8,007,000","11,168,000","7,031,000","1,849,000","-3,388,000","283,000","3,267,000","5,072,000","312,000","1,814,000","3,245,000","3,985,000","4,080,000","11,601,000","-2,876,000","773,000","-1,379,000","10,008,000","3,531,000","11,407,000","1,688,000","12,196,000","3,539,000","4,822,000","-439,000","1,805,000","8,192,000","9,255,000","6,277,000","11,586,000","10,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"95,049,000","19,645,000","42,920,000","18,129,000","14,355,000","18,793,000","48,317,000","16,832,000","11,816,000","14,389,000","31,374,000","10,443,000","10,562,000","6,101,000","31,768,000","8,712,000","9,396,000","11,600,000","32,608,000","10,614,000","10,342,000","12,058,000","29,192,000","8,431,000","16,774,000","17,532,000","22,255,000","14,448,000","13,088,000","13,841,000","19,567,000","10,942,000","10,147,000","10,792,000","11,226,000","9,375,000","8,396,000","9,085,000","9,419,000","7,177,000","6,258,000","6,285,000","6,400,000","6,757,000","9,486,000","5,342,000","6,780,000","6,725,000","7,328,000","9,615,000","7,176,000","6,754,000","5,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-227,177,000","-23,964,000","-39,319,000","-34,496,000","-129,398,000","-12,526,000","2,753,000","-49,058,000","27,614,000","-4,935,000","30,757,000","45,613,000","-9,906,000","-67,096,000","-14,348,000","86,391,000","-39,430,000","7,518,000","211,000","-62,675,000","-18,681,000","-80,161,000","15,156,000","201,505,000","-6,253,000","7,789,000","-7,982,000","-2,282,000","-5,735,000","-1,636,000","-1,951,000","-683,000","453,000","-3,634,000","-2,675,000","7,937,000","-716,000","-5,163,000","6,000","5,158,000","-6,551,000","356,000","2,337,000","742,000","2,572,000","-2,901,000","4,076,000","-24,542,000","11,960,000","8,120,000","12,017,000","13,305,000","11,481,000","-317,000","20,392,000","38,527,000","6,638,000","13,286,000","12,127,000","27,903,000","20,147,000","15,102,000","12,827,000","8,845,000",,,,,,,,,,,"6,420,000",,,,,,,,,,,,,,,,"-100,000",,,"-200,000","100,000","-200,000","0","200,000","-100,000",,"-400,000","-1,700,000","100,000","1,600,000","1,500,000","-6,200,000","6,800,000","1,700,000","10,100,000","-12,300,000","300,000"
		ChangeInWorkingCapital,"847,958,000","-490,428,000","192,343,000","418,666,000","727,377,000","-1,068,350,000","289,629,000","7,628,172,000","-553,191,000","-421,175,000","-384,778,000","377,065,000","129,030,000","-17,207,000","-119,690,000","232,530,000","371,927,000","-630,577,000","-175,969,000","1,575,304,000","-464,413,000","234,264,000","-878,003,000","543,839,000","-260,227,000","335,279,000","409,314,000","823,781,000","856,626,000","412,611,000","676,157,000","468,362,000","307,748,000","879,289,000","-1,219,670,000","-222,593,000","-93,454,000","659,718,000","-481,659,000","289,846,000","-151,933,000","-48,948,000","212,361,000","86,982,000","-80,455,000","381,548,000","-320,711,000","322,756,000","-16,131,000","140,187,000","-254,904,000","139,469,000","215,624,000","134,661,000","-464,567,000","317,786,000","-17,114,000","-27,089,000","-235,784,000","-40,796,000","206,245,000","243,855,000","109,101,000","-280,733,000","28,449,000","289,386,000","81,019,000","111,807,000","-82,829,000","944,128,000","6,598,000","59,077,000","447,558,000","297,699,000","-599,103,000","923,219,000","-373,129,000","-102,090,000","-805,606,000","226,357,000","-223,937,000","531,032,000","-532,500,000","130,434,000","-241,775,000","128,746,000","-272,308,000","159,637,000","-112,237,000","209,082,000","-192,500,000","94,700,000","-157,400,000","164,000,000","-214,300,000","60,100,000","63,700,000","120,100,000","-215,600,000","-91,800,000","134,200,000","103,100,000","-223,000,000","25,000,000","-35,400,000","46,800,000","-73,400,000","-23,700,000","79,100,000","18,100,000","-163,000,000"
			ChangeInReceivables,"-1,067,823,000","-1,195,948,000","755,017,000","-781,043,000","154,151,000","699,090,000","-735,724,000","-1,085,158,000","1,719,449,000","-2,438,647,000","-307,204,000","-569,148,000","208,063,000","-221,915,000","-658,890,000","449,861,000","-517,245,000","-682,010,000","91,624,000","141,203,000","-1,001,394,000","119,232,000","-536,937,000","-207,262,000","-233,388,000","-395,813,000","-76,261,000","-610,085,000","-57,806,000","-44,184,000","-766,718,000","-402,480,000","-40,311,000","-336,375,000","-159,120,000","-1,476,821,000","-418,051,000","12,119,000","-429,765,000","-59,155,000","-4,463,000","-138,109,000","243,393,000","58,173,000","-100,449,000","-268,973,000","275,792,000","57,707,000","24,459,000","-392,942,000","371,936,000","-164,998,000","-2,528,000","-210,155,000","-80,090,000","173,241,000","-79,684,000","-196,664,000","111,852,000","-99,770,000","89,956,000","-222,468,000","2,954,000","-232,225,000","-154,292,000","-312,308,000","18,860,000","-201,392,000","-7,383,000","-237,092,000","53,098,000","-187,418,000","456,106,000","-218,436,000","-317,639,000","191,399,000","-332,032,000","196,377,000","-113,715,000","-107,316,000","-84,520,000","37,545,000","20,662,000","-80,152,000","-3,794,000","35,964,000","-103,620,000","-31,037,000","38,647,000","57,179,000","-88,600,000","-79,300,000","-5,700,000","39,800,000","-66,500,000","-8,600,000","14,400,000","92,200,000","-27,600,000","-51,000,000","8,700,000","50,300,000","-84,200,000","-56,100,000","7,300,000","21,100,000","-21,300,000","-43,400,000","9,800,000","15,500,000","-33,200,000"
				ChangesInAccountReceivables,"-1,263,829,000","-1,243,901,000","716,380,000","-813,233,000","76,925,000","712,725,000","-906,495,000","-1,192,754,000","1,615,979,000","-1,745,012,000","-307,204,000","-569,148,000","208,063,000","-221,915,000","-658,890,000","449,861,000","-517,245,000","-682,010,000","91,624,000","141,203,000","-1,001,394,000","119,232,000","-536,937,000","-207,262,000","-233,388,000","-395,813,000","-76,261,000","-610,085,000","-57,806,000","-44,184,000","-766,718,000","-402,480,000","-40,311,000","-336,375,000","-159,120,000","-1,476,821,000","-418,051,000","12,119,000","-429,765,000","-59,155,000","-4,463,000","-138,109,000","243,393,000","58,173,000","-100,449,000","-268,973,000","275,792,000","57,707,000","24,459,000","-392,942,000","371,936,000","-164,998,000","-2,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-1,017,529,000","774,514,000","-989,993,000","-521,636,000","-280,414,000","231,165,000","-545,459,000","-710,315,000","-758,469,000","478,621,000","-630,980,000","112,158,000","140,042,000","478,585,000","-898,775,000","46,801,000","753,440,000","-345,037,000","-460,127,000","398,449,000","-273,846,000","157,496,000","-713,553,000","-431,670,000","177,495,000","233,219,000","-1,086,296,000","-136,051,000","-89,096,000","1,485,343,000","-2,096,578,000","46,083,000","483,466,000","140,563,000","-1,626,618,000","-1,087,485,000","-224,580,000","97,913,000","-272,420,000","-253,538,000","-81,871,000","462,014,000","-326,715,000","-328,193,000","25,437,000","258,201,000","-227,739,000","-115,040,000","-104,984,000","368,210,000","-391,153,000","-542,709,000","162,940,000","383,682,000","-768,924,000","-102,906,000","410,687,000","294,082,000","-609,876,000","-14,177,000","475,457,000","30,198,000","-205,735,000","73,394,000","-117,770,000","624,870,000","-930,037,000","525,882,000","84,733,000","527,775,000","-65,813,000","778,200,000","9,199,000","53,927,000","74,975,000","995,640,000","178,348,000","-508,777,000","-943,599,000","-244,557,000","121,900,000","483,110,000","-722,648,000","-334,574,000","-135,183,000","90,717,000","-347,101,000","58,569,000","-356,278,000","170,058,000","-199,700,000","46,300,000","-263,500,000","124,400,000","-196,300,000","5,900,000","83,200,000","74,800,000","-16,300,000","-222,300,000","30,300,000","33,000,000","-112,800,000","-33,900,000","-25,400,000","-10,500,000","-143,300,000","37,600,000","-14,500,000","90,400,000","-162,800,000"
