name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,09/30/2013
	GainOnSaleOfSecurity,"-3,700,000","-2,600,000","0","700,000","-1,800,000","-1,800,000","300,000","-5,500,000","300,000","-2,300,000","-3,000,000","-700,000","-2,200,000","-2,400,000","-500,000","-7,000,000","-1,700,000",,"900,000","-3,500,000","-6,000,000","1,200,000","-600,000","-4,500,000","-18,000,000","-7,500,000","-3,500,000","-23,700,000","-57,800,000","-8,700,000","-36,100,000","-59,600,000","14,600,000","-100,000",
	SpecialIncomeCharges,,,"0","0","-200,000","0","-32,000,000","0","0","-2,400,000","3,400,000","500,000","1,100,000","-5,200,000","-1,100,000","0","-8,400,000",,"-400,000","-5,000,000","-86,500,000",,"-70,600,000","-81,900,000","-12,800,000",,"-1,500,000",,"-30,600,000",,"-14,200,000","-800,000","-800,000","-800,000",
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,200,000","800,000","800,000","800,000",
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,"0","0","0",,"-7,600,000","4,400,000","3,200,000",,"57,900,000",,"10,500,000",,"0",,"30,600,000",,,,,,
		OtherSpecialCharges,,,"0",,"200,000",,"32,000,000",,,"2,400,000","0",,"200,000",,"1,100,000",,"8,400,000",,"400,000","600,000","12,400,000",,"13,400,000","81,900,000","2,300,000",,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,"500,000","1,300,000","-5,200,000",,"0",,,,,"-70,900,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"14,000,000","800,000","1,400,000","1,700,000","10,100,000","2,200,000","-800,000","3,200,000","1,900,000","3,900,000","3,600,000","2,600,000","3,300,000","3,400,000","-2,000,000","1,500,000","2,000,000","2,200,000","1,300,000","600,000","400,000","400,000","-1,200,000","-1,000,000","-2,000,000","-500,000","5,200,000","4,800,000","-200,000","4,800,000","400,000","-1,800,000","-12,200,000","-4,400,000",
PretaxIncome,"372,900,000","51,900,000","62,600,000","93,300,000","165,100,000","19,500,000","93,200,000","99,600,000","-98,400,000","27,800,000","69,200,000","84,700,000","117,800,000","58,300,000","83,100,000","2,500,000","99,100,000","82,800,000","64,800,000","58,400,000","-9,400,000","75,800,000","-18,100,000","-10,100,000","70,400,000","45,200,000","53,900,000","54,200,000","5,200,000","47,900,000","-15,200,000","-10,800,000","54,500,000","8,300,000",
TaxProvision,"83,300,000","11,000,000","9,200,000","24,400,000","38,700,000","3,800,000","22,900,000","17,100,000","-15,200,000","-24,600,000","27,000,000","18,300,000","17,900,000","14,200,000","6,300,000","14,100,000","22,000,000","11,800,000","120,400,000","2,100,000","9,500,000","9,900,000","5,500,000","-600,000","20,300,000","14,600,000","14,800,000","17,800,000","29,500,000","1,200,000","-16,100,000","7,500,000","-1,300,000","12,000,000",
NetIncomeCommonStockholders,"290,200,000","41,500,000","53,200,000","69,100,000","126,400,000","15,200,000","69,700,000","82,500,000","-82,800,000","52,200,000","41,700,000","65,500,000","98,400,000","43,400,000","75,400,000","-13,100,000","74,900,000","69,900,000","-61,500,000","54,900,000","-20,800,000","64,100,000","-25,700,000","-10,700,000","48,500,000","29,700,000","38,600,000","35,100,000","-25,100,000","45,100,000","-2,200,000","-19,900,000","53,800,000","-4,300,000",
	NetIncome,"290,200,000","41,500,000","53,200,000","69,100,000","126,400,000","15,200,000","69,700,000","82,500,000","-82,800,000","52,200,000","41,700,000","65,500,000","98,400,000","43,400,000","75,400,000","-13,100,000","74,900,000","69,900,000","-61,500,000","54,900,000","-20,800,000","64,100,000","-25,700,000","-10,700,000","48,500,000","29,700,000","38,600,000","35,100,000","-25,100,000","45,100,000","-2,200,000","-19,900,000","53,800,000","-4,300,000",
		NetIncomeIncludingNoncontrollingInterests,"289,600,000","40,900,000","53,400,000","68,900,000","126,400,000","15,700,000","70,300,000","82,500,000","-83,200,000","52,400,000","42,200,000","66,400,000","99,900,000","44,100,000","76,800,000","-11,600,000","77,100,000","71,000,000","-55,600,000","56,300,000","-18,900,000","65,900,000","-23,600,000","-9,500,000","50,100,000","30,600,000","39,100,000","36,400,000","-24,300,000","46,700,000","900,000","-18,300,000","55,800,000","-3,700,000",
			NetIncomeContinuousOperations,"289,600,000","40,900,000","53,400,000","68,900,000","126,400,000","15,700,000","70,300,000","82,500,000","-83,200,000","52,400,000","42,200,000","66,400,000","99,900,000","44,100,000","76,800,000","-11,600,000","77,100,000","71,000,000","-55,600,000","56,300,000","-18,900,000","65,900,000","-23,600,000","-9,500,000","50,100,000","30,600,000","39,100,000","36,400,000","-24,300,000","46,700,000","900,000","-18,300,000","55,800,000","-3,700,000",
		MinorityInterests,"600,000","600,000","-200,000","200,000","0","-500,000","-600,000","0","400,000","-200,000","-500,000","-900,000","-1,500,000","-700,000","-1,400,000","-1,500,000","-2,200,000","-1,100,000","-5,900,000","-1,400,000","-1,900,000","-1,800,000","-2,100,000","-1,200,000","-1,600,000","-900,000","-500,000","-1,300,000","-800,000","-1,600,000","-3,100,000","-1,600,000","-2,000,000","-600,000",
DilutedNIAvailtoComStockholders,"290,200,000","41,500,000","53,200,000","69,100,000","126,400,000","15,200,000","69,700,000","82,500,000","-82,800,000","52,200,000","41,700,000","65,500,000","98,400,000","43,400,000","75,400,000","-13,100,000","74,900,000","69,900,000","-61,500,000","54,900,000","-20,800,000","64,100,000","-25,700,000","-10,700,000","48,500,000","29,700,000","38,600,000","35,100,000","-25,100,000","45,100,000","-2,200,000","-19,900,000","53,800,000","-4,300,000",
BasicEPS,,"0.18","0.23","0.3","0.54","0.06","0.3","0.35","-0.35","0.22","0.18","0.28","0.42","0.19","0.32","-0.05","0.31","0.29","-0.26","0.23","-0.09","0.27","-0.15","-0.04","0.2","0.13","0.16","0.15","-0.11","0.2","-0.01","-0.087","0.235","-0.019","0.02"
DilutedEPS,,"0.18","0.23","0.3","0.54","0.06","0.3","0.35","-0.35","0.22","0.18","0.28","0.42","0.18","0.32","-0.05","0.31","0.28","-0.26","0.22","-0.09","0.26","-0.15","-0.04","0.2","0.12","0.16","0.15","-0.11","0.19","-0.01","-0.087","0.235","-0.019","0.02"
BasicAverageShares,,"224,700,000","227,900,000","229,900,000","232,500,000","233,900,000","235,300,000","235,300,000","235,200,000","234,900,000","234,500,000","233,900,000","233,300,000","234,100,000","236,000,000","238,700,000","240,300,000","240,900,000","240,300,000","240,700,000","240,900,000","239,800,000","239,300,000","238,500,000","237,700,000","237,100,000","236,900,000","235,900,000","232,300,000","229,800,000","229,800,000","229,069,356","229,069,356","229,069,356","228,100,000"
DilutedAverageShares,,"225,200,000","228,900,000","230,700,000","233,500,000","234,700,000","236,200,000","236,000,000","235,200,000","235,900,000","235,700,000","235,500,000","235,400,000","236,600,000","239,000,000","238,700,000","244,600,000","245,800,000","240,300,000","245,800,000","240,900,000","246,100,000","239,300,000","238,500,000","242,400,000","241,600,000","241,500,000","240,900,000","232,300,000","237,000,000","234,700,000","229,069,356","229,069,356","229,069,356","228,100,000"
TotalOperatingIncomeAsReported,"496,100,000","86,300,000","94,700,000","124,700,000","190,400,000","52,600,000","163,200,000","141,700,000","-64,500,000","65,100,000","108,700,000","123,000,000","157,900,000","98,600,000","127,800,000","47,800,000","146,500,000","120,000,000","100,900,000","104,000,000","47,400,000","110,000,000","782,800,000","-120,200,000","151,000,000","103,300,000","100,200,000","123,900,000","143,000,000","101,800,000","85,900,000","104,000,000","107,800,000","71,800,000",
TotalExpenses,"4,030,600,000","1,087,800,000","1,042,500,000","963,900,000","936,400,000","1,011,000,000","911,300,000","885,200,000","717,200,000","918,400,000","993,100,000","984,500,000","1,000,900,000","1,015,500,000","1,038,000,000","1,098,200,000","1,065,700,000","1,052,000,000","1,071,500,000","992,300,000","976,300,000","903,700,000","942,900,000","908,900,000","921,100,000","858,300,000","909,400,000","881,200,000","958,100,000","895,700,000","1,001,100,000","1,011,800,000","1,026,500,000","982,600,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"290,200,000","41,500,000","53,200,000","69,100,000","126,400,000","15,200,000","69,700,000","82,500,000","-82,800,000","52,200,000","41,700,000","65,500,000","98,400,000","43,400,000","75,400,000","-13,100,000","74,900,000","69,900,000","-61,500,000","54,900,000","-20,800,000","64,100,000","-25,700,000","-10,700,000","48,500,000","29,700,000","38,600,000","35,100,000","-25,100,000","45,100,000","-2,200,000","-19,900,000","53,800,000","-4,300,000",
NormalizedIncome,"293,228,801.287","43,548,800","53,200,000","68,583,065.38","127,932,000","16,649,000","93,611,051.502","87,054,000","-83,053,800","55,631,000","41,456,069.364","65,656,800","99,332,800","49,153,200","76,878,700.361","-7,990,000","82,757,800","69,900,000","-61,800,000","63,094,349.315","34,700,000","63,057,200","17,020,000","70,602,400","70,429,600","34,777,500","42,227,087.199","51,026,400","27,940,000","53,582,500","30,495,000","19,360,000","44,830,000","-4,235,000",
InterestExpense,"133,300,000","32,600,000","33,500,000","33,800,000","33,400,000","33,500,000","37,500,000","39,800,000","36,100,000","36,500,000","40,100,000","40,200,000","41,000,000","41,300,000","41,100,000","39,800,000","39,300,000","39,400,000","37,900,000","37,700,000","35,600,000","35,800,000","37,400,000","42,900,000","47,800,000","50,100,000","46,500,000","50,800,000","49,200,000","50,000,000","51,200,000","52,600,000","54,900,000","59,000,000",
NetInterestIncome,"-133,300,000","-32,600,000","-33,500,000","-33,800,000","-33,400,000","-33,500,000","-37,500,000","-39,800,000","-36,100,000","-36,500,000","-40,100,000","-40,200,000","-41,000,000","-41,300,000","-41,100,000","-39,800,000","-39,300,000","-39,400,000","-37,900,000","-37,700,000","-35,600,000","-35,800,000","-37,400,000","-42,900,000","-47,800,000","-50,100,000","-46,500,000","-50,800,000","-49,200,000","-50,000,000","-51,200,000","-52,600,000","-54,900,000","-59,000,000",
EBIT,"506,200,000","84,500,000","96,100,000","127,100,000","198,500,000","53,000,000","130,700,000","139,400,000","-62,300,000","64,300,000","109,300,000","124,900,000","158,800,000","99,600,000","124,200,000","42,300,000","138,400,000","122,200,000","102,700,000","96,100,000","26,200,000","111,600,000","19,300,000","32,800,000","118,200,000","95,300,000","100,400,000","105,000,000","54,400,000","97,900,000","36,000,000","41,800,000","109,400,000","67,300,000",
EBITDA,"824,000,000"
ReconciledCostOfRevenue,"2,947,600,000","792,500,000","756,200,000","695,800,000","703,100,000","637,100,000","629,800,000","582,300,000","450,500,000","588,200,000","653,100,000","648,600,000","688,100,000","688,200,000","711,700,000","695,000,000","732,900,000","713,000,000","683,300,000","640,700,000","628,900,000","580,400,000","577,100,000","570,500,000","590,700,000","550,600,000","577,200,000","573,600,000","622,300,000","597,200,000","664,000,000","672,800,000","692,000,000","643,500,000",
ReconciledDepreciation,"317,800,000","77,700,000","81,800,000","79,300,000","79,000,000","76,400,000","76,700,000","80,400,000","76,600,000","86,600,000","85,700,000","87,000,000","88,700,000","91,600,000","94,200,000","92,800,000","90,200,000","91,900,000","91,600,000","88,600,000","84,900,000","82,400,000","86,300,000","81,200,000","78,600,000","76,000,000","82,200,000","75,400,000","77,500,000","72,600,000","79,600,000","76,200,000","71,800,000","81,100,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"290,200,000","41,500,000","53,200,000","69,100,000","126,400,000","15,200,000","69,700,000","82,500,000","-82,800,000","52,200,000","41,700,000","65,500,000","98,400,000","43,400,000","75,400,000","-13,100,000","74,900,000","69,900,000","-61,500,000","54,900,000","-20,800,000","64,100,000","-25,700,000","-10,700,000","48,500,000","29,700,000","38,600,000","35,100,000","-25,100,000","45,100,000","-2,200,000","-19,900,000","53,800,000","-4,300,000",
TotalUnusualItemsExcludingGoodwill,"-3,900,000","-2,600,000","0","700,000","-2,000,000","-1,800,000","-31,700,000","-5,500,000","300,000","-4,700,000","400,000","-200,000","-1,100,000","-7,600,000","-1,600,000","-7,000,000","-10,100,000",,"500,000","-8,500,000","-92,500,000","1,200,000","-71,200,000","-86,400,000","-30,800,000","-7,500,000","-5,000,000","-23,700,000","-88,400,000","-8,700,000","-50,300,000","-60,400,000","13,800,000","-100,000",
TotalUnusualItems,"-3,900,000","-2,600,000","0","700,000","-2,000,000","-1,800,000","-31,700,000","-5,500,000","300,000","-4,700,000","400,000","-200,000","-1,100,000","-7,600,000","-1,600,000","-7,000,000","-10,100,000",,"500,000","-8,500,000","-92,500,000","1,200,000","-71,200,000","-86,400,000","-30,800,000","-7,500,000","-5,000,000","-23,700,000","-88,400,000","-8,700,000","-50,300,000","-60,400,000","13,800,000","-100,000",
NormalizedEBITDA,"827,900,000","164,800,000","177,900,000","205,700,000","279,500,000","131,200,000","239,100,000","225,300,000","14,000,000","155,600,000","194,600,000","212,100,000","248,600,000","198,800,000","220,000,000","142,100,000","238,700,000","214,100,000","193,800,000","193,200,000","203,600,000","192,800,000","176,800,000","200,400,000","227,600,000","178,800,000","187,600,000","204,100,000","220,300,000","179,200,000","165,900,000","178,400,000","167,400,000","148,500,000",
TaxRateForCalcs,"0.223","0.212","0.147","0.262","0.234","0.195","0.246","0.172","0.154","0.27","0.39","0.216","0.152","0.243","0.076","0.27","0.222","0.143","0.4","0.036","0.4","0.131","0.4","0.059","0.288","0.323","0.275","0.328","0.4","0.025","0.35","0.35","0.35","0.35",
TaxEffectOfUnusualItems,"-871,198.713","-551,200","0","183,065.38","-468,000","-351,000","-7,788,948.498","-946,000","46,200","-1,269,000","156,069.364","-43,200","-167,200","-1,846,800","-121,299.639","-1,890,000","-2,242,200","0","200,000","-305,650.685","-37,000,000","157,200","-28,480,000","-5,097,600","-8,870,400","-2,422,500","-1,372,912.801","-7,773,600","-35,360,000","-217,500","-17,605,000","-21,140,000","4,830,000","-35,000",
