name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalAssets,"3,238,223,000,000","3,169,495,000,000","3,085,446,000,000","3,029,894,000,000","2,969,992,000,000","2,819,627,000,000","2,738,452,000,000","2,741,688,000,000","2,619,954,000,000","2,434,079,000,000","2,426,330,000,000","2,395,892,000,000","2,377,164,000,000","2,354,507,000,000","2,338,833,000,000","2,291,670,000,000","2,328,478,000,000","2,281,234,000,000","2,283,896,000,000","2,254,529,000,000","2,247,701,000,000","2,187,702,000,000","2,195,314,000,000","2,186,609,000,000","2,185,498,000,000","2,144,316,000,000","2,153,006,000,000","2,149,034,000,000","2,143,545,000,000","2,104,534,000,000","2,123,613,000,000","2,170,557,000,000","2,149,851,000,000","2,102,273,000,000","2,126,653,000,000","2,123,320,000,000","2,174,819,000,000","2,209,974,000,000","2,166,162,000,000","2,160,854,000,000","2,181,449,000,000","2,129,046,000,000","2,219,628,000,000","2,261,319,000,000","2,274,532,000,000","2,264,909,000,000","2,339,660,000,000","2,363,878,000,000","2,338,700,000,000","2,223,299,000,000","2,251,043,000,000","2,254,394,000,000","2,321,963,000,000","1,817,943,000,000","1,831,177,000,000","1,716,875,000,000","1,736,502,000,000","1,715,746,000,000","1,578,763,000,000","1,534,359,000,000","1,502,157,000,000","1,459,737,000,000","1,449,211,000,000","1,445,193,000,000","1,375,080,000,000","1,291,803,000,000","1,252,259,000,000","1,246,330,000,000","1,212,239,000,000","1,110,457,000,000","1,088,996,000,000","1,037,202,000,000","816,012,000,000","736,445,000,000","737,088,000,000","769,179,000,000","679,765,000,000","660,458,000,000","660,008,000,000","638,448,000,000","619,921,000,000","621,764,000,000","640,105,000,000","625,525,000,000","609,755,000,000","642,191,000,000","671,725,000,000","679,538,000,000","656,113,000,000","632,574,000,000","620,652,000,000","614,102,000,000","614,245,000,000","617,679,000,000","594,673,000,000","307,985,000,000","314,503,000,000","264,562,000,000","242,437,000,000","240,362,000,000","238,958,000,000","185,794,000,000","187,671,000,000","192,308,000,000","194,375,000,000","187,298,000,000","182,138,000,000","184,188,000,000","183,854,000,000","169,604,000,000","170,912,000,000","164,398,000,000","165,071,000,000","157,686,000,000","139,453,000,000","123,784,000,000","121,441,000,000","118,059,000,000","117,926,000,000","110,678,000,000","112,741,000,000"
TotalLiabilitiesNetMinorityInterest,"2,971,606,000,000","2,899,429,000,000","2,812,982,000,000","2,752,775,000,000","2,695,992,000,000","2,546,703,000,000","2,469,602,000,000","2,476,051,000,000","2,355,036,000,000","2,169,269,000,000","2,157,943,000,000","2,124,484,000,000","2,110,154,000,000","2,089,182,000,000","2,076,675,000,000","2,027,454,000,000","2,062,254,000,000","2,014,088,000,000","2,011,437,000,000","1,983,542,000,000","1,979,548,000,000","1,920,862,000,000","1,925,231,000,000","1,919,540,000,000","1,922,722,000,000","1,888,111,000,000","1,897,101,000,000","1,897,375,000,000","1,893,357,000,000","1,861,063,000,000","1,884,932,000,000","1,933,146,000,000","1,917,963,000,000","1,869,588,000,000","1,894,371,000,000","1,892,288,000,000","1,937,526,000,000","1,973,018,000,000","1,927,556,000,000","1,924,879,000,000","1,948,950,000,000","1,898,945,000,000","1,989,376,000,000","2,039,143,000,000","2,043,656,000,000","2,036,661,000,000","2,109,165,000,000","2,130,704,000,000","2,108,877,000,000","1,991,855,000,000","1,993,360,000,000","1,999,242,000,000","2,082,414,000,000","1,640,891,000,000","1,670,138,000,000","1,554,184,000,000","1,580,193,000,000","1,568,943,000,000","1,440,253,000,000","1,398,608,000,000","1,367,301,000,000","1,324,465,000,000","1,315,614,000,000","1,317,352,000,000","1,245,654,000,000","1,190,270,000,000","1,151,001,000,000","1,145,790,000,000","1,113,720,000,000","1,010,812,000,000","990,985,000,000","941,381,000,000","767,236,000,000","688,465,000,000","686,643,000,000","718,163,000,000","629,713,000,000","610,139,000,000","611,769,000,000","590,684,000,000","571,752,000,000","573,244,000,000","589,954,000,000","576,223,000,000","560,869,000,000","594,563,000,000","624,866,000,000","633,677,000,000","610,814,000,000","588,142,000,000","574,763,000,000","568,471,000,000","567,414,000,000","571,741,000,000","547,366,000,000","281,315,000,000","289,283,000,000","243,225,000,000","222,120,000,000","220,392,000,000","218,299,000,000","172,085,000,000","174,367,000,000","178,283,000,000","180,818,000,000","174,497,000,000","170,197,000,000","172,684,000,000","172,508,000,000","158,593,000,000","160,203,000,000","153,925,000,000","154,899,000,000","147,707,000,000","130,709,000,000","115,325,000,000","113,221,000,000","110,245,000,000","110,292,000,000","103,339,000,000","105,610,000,000"
TotalEquityGrossMinorityInterest,"266,617,000,000","270,066,000,000","272,464,000,000","277,119,000,000","274,000,000,000","272,924,000,000","268,850,000,000","265,637,000,000","264,918,000,000","264,810,000,000","268,387,000,000","271,408,000,000","267,010,000,000","265,325,000,000","262,158,000,000","264,216,000,000","266,224,000,000","267,146,000,000","272,459,000,000","270,987,000,000","268,153,000,000","266,840,000,000","270,083,000,000","267,069,000,000","262,776,000,000","256,205,000,000","255,905,000,000","251,659,000,000","250,188,000,000","243,471,000,000","238,681,000,000","237,411,000,000","231,888,000,000","232,685,000,000","232,282,000,000","231,032,000,000","237,293,000,000","236,956,000,000","238,606,000,000","235,975,000,000","232,499,000,000","230,101,000,000","230,252,000,000","222,176,000,000","230,876,000,000","228,248,000,000","230,495,000,000","233,174,000,000","229,823,000,000","231,444,000,000","257,683,000,000","255,152,000,000","239,549,000,000","177,052,000,000","161,039,000,000","162,691,000,000","156,309,000,000","146,803,000,000","138,510,000,000","135,751,000,000","134,856,000,000","135,272,000,000","133,597,000,000","127,841,000,000","129,426,000,000","101,533,000,000","101,258,000,000","100,540,000,000","98,519,000,000","99,645,000,000","98,011,000,000","95,821,000,000","48,776,000,000","47,980,000,000","50,445,000,000","51,016,000,000","50,052,000,000","50,319,000,000","48,239,000,000","47,764,000,000","48,169,000,000","48,520,000,000","50,151,000,000","49,302,000,000","48,886,000,000","47,628,000,000","46,859,000,000","45,861,000,000","45,299,000,000","44,432,000,000","45,889,000,000","45,631,000,000","46,831,000,000","45,938,000,000","47,307,000,000","26,670,000,000","25,220,000,000","21,337,000,000","20,317,000,000","19,970,000,000","20,659,000,000","13,709,000,000","13,304,000,000","14,025,000,000","13,557,000,000","12,801,000,000","11,941,000,000","11,504,000,000","11,346,000,000","11,011,000,000","10,709,000,000","10,473,000,000","10,172,000,000","9,979,000,000","8,744,000,000","8,459,000,000","8,220,000,000","7,814,000,000","7,634,000,000","7,339,000,000","7,131,000,000"
	StockholdersEquity,"266,617,000,000","270,066,000,000","272,464,000,000","277,119,000,000","274,000,000,000","272,924,000,000","268,850,000,000","265,637,000,000","264,918,000,000","264,810,000,000","268,387,000,000","271,408,000,000","267,010,000,000","265,325,000,000","262,158,000,000","264,216,000,000","266,224,000,000","267,146,000,000","272,459,000,000","270,987,000,000","268,153,000,000","266,840,000,000","270,083,000,000","267,069,000,000","262,776,000,000","256,205,000,000","255,905,000,000","251,659,000,000","250,188,000,000","243,471,000,000","238,681,000,000","237,411,000,000","231,888,000,000","232,685,000,000","232,282,000,000","231,032,000,000","237,293,000,000","236,956,000,000","238,606,000,000","235,975,000,000","232,499,000,000","230,101,000,000","230,252,000,000","222,176,000,000","230,876,000,000","228,248,000,000","230,495,000,000","233,174,000,000","229,823,000,000","231,444,000,000","257,683,000,000","255,152,000,000","239,549,000,000","177,052,000,000","161,039,000,000","162,691,000,000","156,309,000,000","146,803,000,000","138,510,000,000","135,751,000,000","134,856,000,000","135,272,000,000","133,597,000,000","127,841,000,000","129,426,000,000","101,533,000,000","101,258,000,000","100,540,000,000","98,519,000,000","99,645,000,000","98,011,000,000","95,821,000,000","48,776,000,000","47,980,000,000","50,445,000,000","51,016,000,000","50,052,000,000","50,319,000,000","48,239,000,000","47,764,000,000","48,169,000,000","48,520,000,000","50,151,000,000","49,302,000,000","48,886,000,000","47,628,000,000","46,859,000,000","45,861,000,000","45,299,000,000","44,432,000,000","45,889,000,000","45,631,000,000","46,831,000,000","45,938,000,000","47,307,000,000","26,670,000,000","25,220,000,000","21,337,000,000","20,317,000,000","19,970,000,000","20,659,000,000","13,709,000,000","13,304,000,000","14,025,000,000","13,557,000,000","12,801,000,000","11,941,000,000","11,504,000,000","11,346,000,000","11,011,000,000","10,709,000,000","10,473,000,000","10,172,000,000","9,979,000,000","8,744,000,000","8,459,000,000","8,220,000,000","7,814,000,000","7,634,000,000","7,339,000,000","7,131,000,000"
		CapitalStock,"87,105,000,000","87,106,000,000","93,053,000,000","102,683,000,000","107,390,000,000","110,492,000,000","109,381,000,000","109,221,000,000","109,172,000,000","115,124,000,000","122,821,000,000","131,308,000,000","135,164,000,000","141,222,000,000","146,247,000,000","152,003,000,000","158,204,000,000","160,412,000,000","165,141,000,000","167,964,000,000","170,002,000,000","172,258,000,000","173,481,000,000","174,774,000,000","175,116,000,000","173,315,000,000","174,114,000,000","174,911,000,000","175,683,000,000","172,767,000,000","171,385,000,000","168,314,000,000","167,048,000,000","168,645,000,000","169,686,000,000","171,433,000,000","176,937,000,000","176,910,000,000","176,834,000,000","176,763,000,000","176,761,000,000","175,018,000,000","173,281,000,000","168,129,000,000","167,941,000,000","167,467,000,000","167,667,000,000","167,168,000,000","167,012,000,000","165,942,000,000","187,663,000,000","187,377,000,000","174,141,000,000","114,467,000,000","89,512,000,000","85,260,000,000","78,386,000,000","64,737,000,000","63,677,000,000","2,851,000,000","2,851,000,000","64,425,000,000","64,755,000,000","66,093,000,000","68,976,000,000","41,964,000,000","42,819,000,000","42,778,000,000","43,860,000,000","44,507,000,000","45,027,000,000","45,976,000,000","67,000,000","68,000,000","70,000,000","71,000,000","184,000,000","554,000,000","734,000,000","1,559,000,000","4,011,000,000","5,141,000,000","6,558,000,000","7,697,000,000","7,943,000,000","8,685,000,000","9,471,000,000","10,263,000,000","10,905,000,000","11,748,000,000","13,616,000,000","14,513,000,000","15,909,000,000","83,000,000","84,000,000","85,000,000","91,000,000","94,000,000","95,000,000","101,000,000","173,000,000","171,000,000","174,000,000","176,000,000","176,000,000","105,000,000","107,000,000","109,000,000","110,000,000","111,000,000","112,000,000","112,000,000","114,000,000","208,000,000","116,000,000","117,000,000","118,000,000","119,000,000","366,000,000","372,000,000","372,000,000"
			PreferredStock,"27,137,000,000","24,708,000,000","23,441,000,000","23,441,000,000","24,319,000,000","24,510,000,000","23,427,000,000","23,427,000,000","23,427,000,000","23,401,000,000","23,606,000,000","24,689,000,000","22,326,000,000","22,326,000,000","22,326,000,000","23,181,000,000","24,672,000,000","22,323,000,000","22,323,000,000","25,220,000,000","25,220,000,000","25,220,000,000","25,220,000,000","25,220,000,000","24,342,000,000","22,273,000,000","22,273,000,000","22,273,000,000","22,273,000,000","19,309,000,000","17,913,000,000","14,846,000,000","13,352,000,000","13,352,000,000","13,315,000,000","14,241,000,000","18,780,000,000","18,768,000,000","18,768,000,000","18,762,000,000","18,788,000,000","18,397,000,000","19,480,000,000","16,562,000,000","16,562,000,000","16,562,000,000","18,104,000,000","17,993,000,000","17,964,000,000","37,208,000,000","58,840,000,000","58,660,000,000","73,277,000,000","37,701,000,000","24,151,000,000","24,151,000,000","17,306,000,000","4,409,000,000","3,401,000,000","2,851,000,000","2,851,000,000","2,851,000,000","826,000,000","271,000,000","271,000,000","271,000,000","271,000,000","271,000,000","271,000,000","271,000,000","271,000,000","322,000,000","53,000,000","54,000,000","55,000,000","56,000,000","57,000,000","58,000,000","60,000,000","60,000,000","62,000,000","65,000,000","67,000,000","68,000,000","71,000,000","72,000,000","74,000,000","75,000,000","77,000,000","77,000,000","78,000,000","80,000,000","81,000,000","83,000,000","84,000,000","85,000,000","91,000,000","94,000,000","95,000,000","101,000,000","173,000,000","171,000,000","174,000,000","176,000,000","176,000,000","105,000,000","107,000,000","109,000,000","110,000,000","111,000,000","112,000,000","112,000,000","114,000,000","208,000,000","116,000,000","117,000,000","118,000,000","119,000,000","366,000,000","372,000,000","372,000,000"
			CommonStock,"59,968,000,000","62,398,000,000","69,612,000,000","79,242,000,000","83,071,000,000","85,982,000,000","85,954,000,000","85,794,000,000","85,745,000,000","91,723,000,000","99,215,000,000","106,619,000,000","112,838,000,000","118,896,000,000","123,921,000,000","128,822,000,000","133,532,000,000","138,089,000,000","142,818,000,000","142,744,000,000","144,782,000,000","147,038,000,000","148,261,000,000","149,554,000,000","150,774,000,000","151,042,000,000","151,841,000,000","152,638,000,000","153,410,000,000","153,458,000,000","153,472,000,000","153,468,000,000","153,696,000,000","155,293,000,000","156,371,000,000","157,192,000,000","158,157,000,000","158,142,000,000","158,066,000,000","158,001,000,000","157,973,000,000","156,621,000,000","153,801,000,000","151,567,000,000","151,379,000,000","150,905,000,000","149,563,000,000","149,175,000,000","149,048,000,000","128,734,000,000","128,823,000,000","128,717,000,000","100,864,000,000","76,766,000,000","65,361,000,000","61,109,000,000","61,080,000,000","60,328,000,000","60,276,000,000",,,"61,574,000,000","63,929,000,000","65,822,000,000","68,705,000,000","41,693,000,000","42,548,000,000","42,507,000,000","43,589,000,000","44,236,000,000","44,756,000,000","45,654,000,000","14,000,000","14,000,000","15,000,000","15,000,000","127,000,000","496,000,000","674,000,000","1,499,000,000","3,949,000,000","5,076,000,000","6,491,000,000","7,629,000,000","7,872,000,000","8,613,000,000","9,397,000,000","10,188,000,000","10,828,000,000","11,671,000,000","13,538,000,000","14,433,000,000","15,828,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,349,000,000","60,536,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"192,929,000,000","188,064,000,000","183,007,000,000","177,499,000,000","170,082,000,000","164,088,000,000","160,447,000,000","157,578,000,000","155,866,000,000","156,319,000,000","151,183,000,000","147,577,000,000","141,888,000,000","136,314,000,000","130,747,000,000","125,546,000,000","120,298,000,000","113,816,000,000","113,486,000,000","109,628,000,000","105,467,000,000","101,870,000,000","98,303,000,000","93,623,000,000","90,270,000,000","88,564,000,000","85,485,000,000","81,938,000,000","77,472,000,000","75,024,000,000","72,811,000,000","73,808,000,000","71,877,000,000","72,497,000,000","69,419,000,000","67,308,000,000","63,844,000,000","62,843,000,000","62,583,000,000","62,712,000,000","60,734,000,000","60,520,000,000","59,043,000,000","53,254,000,000","62,483,000,000","60,849,000,000","62,515,000,000","70,497,000,000","67,811,000,000","71,233,000,000","76,881,000,000","79,210,000,000","76,877,000,000","73,823,000,000","77,695,000,000","79,920,000,000","79,554,000,000","81,393,000,000","84,027,000,000","83,223,000,000","79,996,000,000","79,024,000,000","76,271,000,000","73,393,000,000","70,204,000,000","67,552,000,000","65,439,000,000","63,328,000,000","60,843,000,000","58,006,000,000","55,979,000,000","54,045,000,000","51,823,000,000","50,213,000,000","52,320,000,000","51,374,000,000","49,978,000,000","48,517,000,000","46,870,000,000","45,546,000,000","44,245,000,000","42,980,000,000","41,857,000,000","41,912,000,000","40,785,000,000","39,815,000,000","39,338,000,000","38,330,000,000","37,089,000,000","35,681,000,000","34,631,000,000","33,256,000,000","32,128,000,000","30,998,000,000","30,615,000,000","15,767,000,000","14,724,000,000","11,754,000,000","11,209,000,000","10,656,000,000","10,135,000,000","9,673,000,000","9,235,000,000","8,779,000,000","8,353,000,000","7,826,000,000","7,476,000,000","7,083,000,000","6,753,000,000","6,451,000,000","6,186,000,000","5,884,000,000","5,575,000,000","5,247,000,000","4,991,000,000","4,759,000,000","4,557,000,000","4,179,000,000","4,048,000,000","3,796,000,000","3,642,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-13,417,000,000","-5,104,000,000","-3,596,000,000","-3,063,000,000","-3,472,000,000","-1,656,000,000","-978,000,000","-1,162,000,000","-120,000,000","-6,633,000,000","-5,617,000,000","-7,477,000,000","-10,042,000,000","-12,211,000,000","-14,836,000,000","-13,333,000,000","-12,278,000,000","-7,082,000,000","-6,168,000,000","-6,605,000,000","-7,316,000,000","-7,288,000,000","-1,701,000,000","-1,328,000,000","-2,610,000,000","-5,674,000,000","-3,694,000,000","-5,190,000,000","-2,967,000,000","-4,320,000,000","-5,515,000,000","-4,711,000,000","-7,037,000,000","-8,457,000,000","-6,823,000,000","-7,709,000,000","-3,488,000,000","-2,797,000,000","-811,000,000","-3,500,000,000","-4,996,000,000","-5,437,000,000","-2,071,000,000","793,000,000","463,000,000","-66,000,000","336,000,000","-4,447,000,000","-4,929,000,000","-5,619,000,000","-6,705,000,000","-11,227,000,000","-11,164,000,000","-10,825,000,000","-6,168,000,000","-2,489,000,000","-1,631,000,000","1,129,000,000","-9,194,000,000","-10,672,000,000","-8,527,000,000","-7,711,000,000","-7,429,000,000","-11,645,000,000","-9,754,000,000","-7,983,000,000","-7,000,000,000","-5,566,000,000","-6,184,000,000","-2,868,000,000","-2,996,000,000","-4,200,000,000","-3,114,000,000","-2,301,000,000","-1,945,000,000","-429,000,000","-110,000,000","1,248,000,000","635,000,000","659,000,000","-87,000,000","399,000,000","1,736,000,000","-307,000,000","158,000,000","-872,000,000","-1,950,000,000","-2,732,000,000","-2,695,000,000","-2,997,000,000","-2,358,000,000","-2,138,000,000","-1,206,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
