name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalRevenue,"1,501,793,000","397,459,000","396,930,000","346,093,000","361,311,000","351,620,000","370,969,000","389,521,000","339,880,000","315,456,000","338,268,000","175,127,000","134,810,000","140,743,000","154,161,000","173,082,000","196,032,000","195,617,000","179,214,000","176,575,000","165,872,000","149,351,000","135,343,000","126,552,000","118,765,000","103,044,000","6,102,000","130,800,000","136,791,000","141,118,000","152,718,000","143,147,000","146,285,000","140,948,000","152,580,000","142,899,000","139,711,000","111,814,000","112,971,000","117,515,000","115,658,000","105,787,000","112,495,000","128,498,000","138,154,000","137,652,000","148,654,000","140,966,000","100,107,000","81,552,000","66,439,000","51,762,000","35,567,000","32,627,000","67,525,000","84,510,000","87,996,000","88,887,000","83,836,000","90,491,000","103,049,000","107,323,000","104,533,000","107,688,000","104,571,000","93,950,000","69,981,000","81,975,000","87,386,000","86,140,000","88,399,000","93,550,000","108,869,000","104,487,000","74,731,000","68,567,000","62,946,000","56,158,000","57,444,000","70,674,000","67,893,000","42,887,000","33,993,000","38,722,000","46,171,000","74,714,000","102,736,000","96,317,000","80,586,000","67,171,000","58,573,000","51,142,000","41,515,000","32,728,000","39,943,000","21,927,000","26,158,000","36,670,000","45,995,000","42,571,000","32,690,000","20,667,000","20,216,000","21,639,000","29,831,000","27,166,000"
	OperatingRevenue,"1,501,793,000","397,459,000","396,930,000","346,093,000","361,311,000","351,620,000","370,969,000","389,521,000","339,880,000","315,456,000","338,268,000","175,127,000","134,810,000","140,743,000","154,161,000","173,082,000","196,032,000","195,617,000","179,214,000","176,575,000","165,872,000","149,351,000","135,343,000","126,552,000","118,765,000","103,044,000","6,102,000","130,800,000","136,791,000","141,118,000","152,718,000","143,147,000","146,285,000","140,948,000","152,580,000","142,899,000","139,711,000","111,814,000","112,971,000","117,515,000","115,658,000","105,787,000","112,495,000","128,498,000","138,154,000","137,652,000","148,654,000","140,966,000","100,107,000","81,552,000","66,439,000","51,762,000","35,567,000","32,627,000","67,525,000","84,510,000","87,996,000","88,887,000","83,836,000","90,491,000","103,049,000","107,323,000","104,533,000","107,688,000","104,571,000","93,950,000","69,981,000","81,975,000","87,386,000","86,140,000","88,399,000","93,550,000","108,869,000","104,487,000","74,731,000","68,567,000","62,946,000","56,158,000","57,444,000","70,674,000","67,893,000","42,887,000","33,993,000","38,722,000","46,171,000","74,714,000","102,736,000","96,317,000","80,586,000","67,171,000","58,573,000","51,142,000","41,515,000","32,728,000","39,943,000","21,927,000","26,158,000","36,670,000","45,995,000","42,571,000","32,690,000","20,667,000","20,216,000","21,639,000","29,831,000","27,166,000"
CostOfRevenue,"962,658,000","253,143,000","257,183,000","226,054,000","226,278,000","214,117,000","225,420,000","235,736,000","209,576,000","203,225,000","225,973,000","101,636,000","70,684,000","75,003,000","78,973,000","87,543,000","94,797,000","91,972,000","81,039,000","84,341,000","78,731,000","70,520,000","63,825,000","60,429,000","56,719,000","49,584,000","-57,709,000","77,763,000","96,513,000","81,374,000","111,839,000","95,204,000","93,739,000","88,287,000","93,753,000","86,688,000","86,452,000","69,975,000","74,425,000","71,788,000","71,929,000","66,043,000","73,607,000","79,651,000","82,777,000","75,607,000","83,911,000","80,276,000","55,548,000","48,444,000","41,972,000","36,181,000","27,636,000","26,239,000","49,128,000","49,249,000","52,720,000","53,039,000","51,017,000","53,765,000","58,094,000","59,014,000","59,639,000","60,674,000","59,811,000","55,400,000","44,363,000","51,635,000","55,338,000","57,065,000","73,836,000","63,810,000","71,907,000","66,073,000","48,100,000","45,474,000","42,673,000","38,208,000","52,970,000","44,074,000","43,581,000","29,513,000","25,380,000","28,907,000","38,390,000","43,491,000","52,138,000","49,492,000","41,247,000","34,997,000","30,651,000","28,598,000","23,222,000","19,630,000","28,333,000","14,994,000","19,115,000","25,543,000","28,703,000","25,538,000","20,139,000","13,158,000","12,752,000","15,047,000","17,204,000","17,035,000"
GrossProfit,"539,135,000","144,316,000","139,747,000","120,039,000","135,033,000","137,503,000","145,549,000","153,785,000","130,304,000","112,231,000","112,295,000","73,491,000","64,126,000","65,740,000","75,188,000","85,539,000","101,235,000","103,645,000","98,175,000","92,234,000","87,141,000","78,831,000","71,518,000","66,123,000","62,046,000","53,460,000","63,811,000","53,037,000","40,278,000","59,744,000","40,879,000","47,943,000","52,546,000","52,661,000","58,827,000","56,211,000","53,259,000","41,839,000","38,546,000","45,727,000","43,729,000","39,744,000","38,888,000","48,847,000","55,377,000","62,045,000","64,743,000","60,690,000","44,559,000","33,108,000","24,467,000","15,581,000","7,931,000","6,388,000","18,397,000","35,261,000","35,276,000","35,848,000","32,819,000","36,726,000","44,955,000","48,309,000","44,894,000","47,014,000","44,760,000","38,550,000","25,618,000","30,340,000","32,048,000","29,075,000","14,563,000","29,740,000","36,962,000","38,414,000","26,631,000","23,093,000","20,273,000","17,950,000","4,474,000","26,600,000","24,312,000","13,374,000","8,613,000","9,815,000","7,781,000","31,223,000","50,598,000","46,825,000","39,339,000","32,174,000","27,922,000","22,544,000","18,293,000","13,098,000","11,610,000","6,933,000","7,043,000","11,127,000","17,292,000","17,033,000","12,551,000","7,509,000","7,464,000","6,592,000","12,627,000","10,131,000"
OperatingExpense,"382,047,000","98,441,000","95,306,000","94,558,000","93,742,000","92,283,000","84,538,000","93,337,000","89,038,000","85,767,000","88,675,000","63,949,000","51,326,000","52,276,000","51,782,000","45,274,000","45,217,000","47,542,000","40,113,000","40,561,000","39,374,000","35,563,000","32,972,000","31,762,000","31,717,000","29,839,000","-13,805,000","29,447,000","56,487,000","37,887,000","37,177,000","37,535,000","40,790,000","35,748,000","36,504,000","37,869,000","40,625,000","34,120,000","31,008,000","32,786,000","32,559,000","36,546,000","37,757,000","35,054,000","38,059,000","37,688,000","40,782,000","38,394,000","31,465,000","24,995,000","22,510,000","21,106,000","21,028,000","20,715,000","23,194,000","29,241,000","27,943,000","27,793,000","28,803,000","28,675,000","28,527,000","27,577,000","28,225,000","28,654,000","25,498,000","25,291,000","17,770,000","27,641,000","25,527,000","24,463,000","32,856,000","28,050,000","28,021,000","28,384,000","25,294,000","27,823,000","26,330,000","27,326,000","34,078,000","29,168,000","33,642,000","24,797,000","26,764,000","22,699,000","28,094,000","23,692,000","23,673,000","22,691,000","18,472,000","17,305,000","15,827,000","14,837,000","13,825,000","12,027,000","17,367,000","8,985,000","9,603,000","9,791,000","9,537,000","11,344,000","7,551,000","5,868,000","6,591,000","6,483,000","8,223,000","7,306,000"
	SellingGeneralAndAdministration,"194,585,000","49,318,000","48,784,000","48,373,000","48,110,000","46,731,000","42,944,000","51,481,000","48,174,000","45,991,000","49,528,000","36,401,000","27,612,000","29,014,000","29,241,000","25,386,000","24,758,000","28,648,000","22,682,000","24,692,000","23,790,000","22,098,000","20,864,000","19,421,000","19,377,000","18,016,000","-12,687,000","16,484,000","40,546,000","21,754,000","21,070,000","20,223,000","22,828,000","19,731,000","21,960,000","22,138,000","22,910,000","17,654,000","15,556,000","16,806,000","16,706,000","20,059,000","22,343,000","16,473,000","20,001,000","20,905,000","24,588,000","20,545,000","17,183,000","13,283,000","11,135,000","10,788,000","10,166,000","9,395,000","9,513,000","14,337,000","13,955,000","14,468,000","16,293,000","15,738,000","15,616,000","15,542,000","15,985,000","17,309,000","14,694,000","14,882,000","13,618,000","14,104,000","14,511,000","13,448,000","20,110,000","15,474,000","15,212,000","14,974,000","12,544,000","13,669,000","13,779,000","13,959,000","19,199,000","16,983,000","15,742,000","13,549,000","10,384,000","10,511,000","11,608,000","12,803,000","13,005,000","12,980,000","10,372,000","9,513,000","8,855,000","7,902,000","7,067,000","6,175,000","8,491,000","4,545,000","4,829,000","5,149,000","5,492,000","4,272,000","4,038,000","3,047,000","3,322,000","3,134,000","4,578,000","3,808,000"
	ResearchAndDevelopment,"165,277,000","43,614,000","40,966,000","40,578,000","40,119,000","40,168,000","36,529,000","36,807,000","35,855,000","34,770,000","33,828,000","24,546,000","21,840,000","21,289,000","20,725,000","18,451,000","19,195,000","17,637,000","16,257,000","14,629,000","14,610,000","12,503,000","11,121,000","11,293,000","11,266,000","10,765,000","-434,000","11,696,000","14,047,000","14,242,000","14,080,000","15,074,000","15,736,000","14,142,000","13,216,000","15,105,000","15,740,000","14,253,000","13,895,000","14,564,000","14,502,000","15,115,000","14,393,000","17,592,000","17,137,000","15,862,000","15,275,000","16,672,000","13,515,000","11,590,000","11,227,000","10,195,000","10,742,000","11,098,000","13,424,000","14,681,000","13,762,000","13,085,000","12,510,000","12,937,000","12,911,000","12,035,000","12,240,000","11,345,000","10,804,000","10,459,000","7,152,000","10,537,000","11,016,000","11,015,000","12,746,000","12,576,000","12,809,000","13,410,000","12,750,000","12,979,000","12,551,000","13,367,000","12,975,000","12,185,000","12,587,000","11,248,000","10,755,000","10,967,000","11,040,000","12,389,000","10,668,000","9,711,000","8,100,000","7,792,000","6,972,000","6,935,000","6,758,000","5,852,000","9,993,000","4,440,000","4,774,000","4,642,000","4,345,000","4,072,000","3,513,000","2,821,000","3,269,000","3,349,000","3,645,000","3,498,000"
	DepreciationAmortizationDepletionIncomeStatement,"22,185,000","5,509,000","5,556,000","5,607,000","5,513,000","5,384,000","5,065,000","5,049,000","5,009,000","5,006,000","5,319,000","3,002,000","1,874,000","1,973,000","1,816,000","1,437,000","1,264,000","1,257,000","1,174,000","1,240,000","974,000","962,000","987,000","1,048,000","1,074,000","1,058,000","-684,000","1,267,000","1,894,000","1,891,000","2,027,000","2,238,000","2,226,000","1,875,000","1,328,000","626,000","1,975,000","2,213,000","1,557,000","1,416,000","1,351,000","1,372,000","1,021,000","989,000","921,000","921,000","919,000","1,177,000","767,000","122,000","148,000","123,000","120,000","222,000","257,000","223,000","226,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"22,185,000","5,509,000","5,556,000","5,607,000","5,513,000","5,384,000","5,065,000","5,049,000","5,009,000","5,006,000","5,319,000","3,002,000","1,874,000","1,973,000","1,816,000","1,437,000","1,264,000","1,257,000","1,174,000","1,240,000","974,000","962,000","987,000","1,048,000","1,074,000","1,058,000","-684,000","1,267,000","1,894,000","1,891,000","2,027,000","2,238,000","2,226,000","1,875,000","1,328,000","626,000","1,975,000","2,213,000","1,557,000","1,416,000","1,351,000","1,372,000","1,021,000","989,000","921,000","921,000","919,000","1,177,000","767,000","122,000","148,000","123,000","120,000","222,000","257,000","223,000","226,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"22,185,000","5,509,000","5,556,000","5,607,000","5,513,000","5,384,000","5,065,000","5,049,000","5,009,000","5,006,000","5,319,000","3,002,000","1,874,000","1,973,000","1,816,000","1,437,000","1,264,000","1,257,000","1,174,000","1,240,000","974,000","962,000","987,000","1,048,000","1,074,000","1,058,000","-684,000","1,267,000","1,894,000","1,891,000","2,027,000","2,238,000","2,226,000","1,875,000","1,328,000","626,000","1,975,000","2,213,000","1,557,000","1,416,000","1,351,000","1,372,000","1,021,000","989,000","921,000","921,000","919,000","1,177,000","767,000","122,000","148,000","123,000","120,000","222,000","257,000","223,000","226,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
