name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
			OtherGandA,"1,669,325,000","401,879,000","534,472,000","362,850,000","370,124,000","246,952,000","217,215,000","194,039,000","148,165,000","149,123,000","199,535,000","177,112,000","182,651,000","169,515,000","179,524,000","164,406,000","187,228,000","124,250,000","160,958,000","146,467,000","152,855,000","122,200,000","153,602,000","136,551,000","110,618,000","166,268,000","200,858,000","163,477,000","126,314,000","134,302,000","363,904,000","168,486,000","210,536,000","126,725,000","158,920,000","108,676,000","77,542,000","93,688,000","82,249,000","65,825,000","54,004,000","57,651,000","124,108,000","66,180,000","46,042,000","54,644,000","109,655,000","108,314,000","72,455,000","88,092,000","142,716,000","86,544,000","40,034,000","50,331,000"
OperatingIncome,"2,810,195,000","-542,486,000","913,210,000","1,303,660,000","1,135,811,000","1,456,655,000","826,107,000","801,539,000","574,926,000","-904,813,000","311,751,000","170,952,000","371,053,000","458,713,000","-415,792,000","389,576,000","296,570,000","36,005,000","304,945,000","162,630,000","302,060,000","175,938,000","28,659,000","175,939,000","153,539,000","-145,518,000","-217,172,000","-88,294,000","-298,303,000","-223,688,000","-420,217,000","-159,642,000","-335,955,000","-170,245,000","-355,389,000","-235,467,000","-125,646,000","-288,090,000","-180,651,000",,,,,,,,,,,,,,,
NetNonOperatingInterestIncomeExpense,"305,992,000","57,578,000","41,353,000","102,236,000","104,825,000","105,027,000","118,762,000","131,156,000","91,665,000","91,986,000","89,188,000","75,393,000","100,961,000","109,423,000","165,670,000","128,312,000","147,855,000","78,666,000","137,092,000","105,175,000","97,128,000","94,126,000","86,474,000","1,400,000","84,900,000","59,082,000","150,287,000","147,931,000","163,558,000","184,195,000","151,237,000","163,674,000","149,875,000","127,229,000","95,586,000","89,805,000","103,406,000","86,346,000","82,522,000",,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,470,571,000","352,556,000","333,922,000","402,839,000","381,254,000","367,455,000","363,388,000","354,865,000","331,732,000","353,455,000","350,138,000","344,140,000","365,727,000","358,511,000","407,178,000","339,393,000","351,705,000","298,256,000","348,587,000","317,134,000","295,718,000","280,980,000","268,615,000","256,505,000","266,213,000","230,476,000","320,569,000","299,485,000","302,985,000","296,158,000","271,083,000","260,292,000","215,872,000","161,960,000","122,509,000","114,861,000","128,020,000","109,369,000","98,929,000",,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,164,579,000","294,978,000","292,569,000","300,603,000","276,429,000","262,428,000","244,626,000","223,709,000","240,067,000","261,469,000","260,950,000","268,747,000","264,766,000","249,088,000","241,508,000","211,081,000","203,850,000","219,590,000","211,495,000","211,959,000","198,590,000","186,854,000","182,141,000","255,105,000","181,313,000","171,394,000","170,282,000","151,554,000","139,427,000","111,963,000","119,846,000","96,618,000","65,997,000","34,731,000","26,923,000","25,056,000","24,614,000","23,023,000","16,407,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"7,277,592,000","1,584,344,000","72,312,000","2,255,031,000","3,365,905,000","2,792,424,000","3,879,353,000","2,400,981,000","1,490,838,000","-3,775,805,000","1,055,839,000","143,399,000","1,055,115,000","1,226,503,000","-963,785,000","704,976,000","1,182,931,000","505,864,000","219,475,000","129,553,000","487,874,000","568,372,000","353,674,000","808,249,000","40,837,000","-672,010,000","1,338,276,000","-1,284,922,000","3,471,160,000","1,998,640,000","741,818,000","897,279,000","2,244,752,000","2,068,884,000","3,552,834,000","2,351,460,000","308,023,000","2,309,286,000","1,552,097,000",,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"6,353,404,000","1,407,891,000","-360,383,000","2,041,510,000","3,264,386,000","2,771,946,000","3,539,214,000","2,400,981,000","1,490,838,000","-3,775,805,000","1,055,839,000","143,399,000","1,055,115,000","1,226,503,000","-963,785,000","704,976,000","1,182,931,000","505,864,000","219,475,000","129,553,000","487,874,000","568,372,000","353,674,000","808,249,000","40,837,000","-672,010,000","1,338,276,000","-1,284,922,000","3,471,160,000","1,998,640,000","741,818,000","897,279,000","2,244,752,000","2,068,884,000","3,552,834,000","2,351,460,000","308,023,000","2,309,286,000","1,815,395,000","2,308,613,000","1,601,688,000","3,086,865,000","514,580,000","-3,339,020,000","1,319,089,000","2,487,209,000","2,986,845,000","1,450,124,000","1,031,568,000","2,286,553,000","1,959,537,000","4,047,337,000","2,218,980,000","-720,849,000"
	EarningsFromEquityInterest,"636,191,000","-58,358,000","380,674,000","174,139,000","139,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"53,204,000","7,733,000","8,540,000","16,900,000","20,031,000","20,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,440,000",,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"-53,204,000","-7,733,000","-8,540,000","-16,900,000","-20,031,000","-20,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,"58,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,440,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"234,793,000","227,078,000","43,481,000","22,482,000","-58,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"10,393,779,000","1,099,436,000","1,026,875,000","3,660,927,000","4,606,541,000","4,354,106,000","4,824,222,000","3,333,676,000","2,157,429,000","-4,588,632,000","1,456,778,000","389,744,000","1,527,129,000","1,794,639,000","-1,213,907,000","1,222,864,000","1,627,356,000","620,535,000","661,512,000","397,358,000","887,062,000","838,436,000","468,807,000","985,588,000","279,276,000","-758,446,000","1,271,391,000","-1,225,285,000","3,336,415,000","1,959,147,000","472,838,000","901,311,000","2,058,672,000","2,025,868,000","3,293,031,000","2,205,798,000","285,783,000","2,107,542,000","1,453,968,000","2,112,398,000","1,516,236,000","2,989,047,000","594,319,000","-3,184,820,000","1,208,008,000","2,348,224,000","3,193,051,000","1,370,678,000","881,443,000","2,406,659,000","1,280,931,000","4,128,101,000","2,261,370,000","-781,033,000"
TaxProvision,"911,365,000","-3,166,000","191,582,000","379,282,000","343,667,000","438,739,000","404,137,000","359,375,000","206,264,000","-360,679,000","142,626,000","53,132,000","165,399,000","167,593,000","-143,294,000","-129,405,000","60,960,000","17,641,000","146,826,000","18,420,000","18,538,000","40,542,000","5,800,000","10,826,000","6,045,000","1,890,000","27,341,000","-7,390,000","30,547,000","16,138,000","6,524,000","29,267,000","6,176,000","21,702,000","12,401,000","7,644,000","8,525,000","9,356,000","5,628,000","9,612,000","11,093,000","17,072,000","21,322,000","11,535,000","25,605,000","30,783,000","14,362,000","16,263,000","31,283,000","13,452,000","31,193,000","4,115,000","159,000","1,531,000"
NetIncomeCommonStockholders,"2,842,814,000","-73,770,000","507,558,000","1,131,354,000","1,277,672,000","1,644,245,000","1,485,439,000","1,047,685,000","698,628,000","-1,288,865,000","515,101,000","241,213,000","514,393,000","700,978,000","-392,982,000","640,198,000","680,381,000","170,102,000","166,389,000","153,563,000","405,646,000","259,343,000","170,969,000","352,152,000","93,890,000","-329,939,000","32,257,000","-190,588,000","376,306,000","270,507,000","-583,000","89,938,000","178,215,000","210,041,000","277,913,000","204,740,000","15,134,000","193,439,000","96,728,000",,,,,,,,,,,"113,836,000",,,,"-54,583,000"
	NetIncome,"2,940,120,000","-56,520,000","524,808,000","1,156,557,000","1,315,275,000","1,669,836,000","1,511,221,000","1,064,843,000","706,969,000","-1,280,524,000","523,442,000","249,554,000","522,734,000","709,319,000","-384,641,000","648,539,000","688,722,000","178,443,000","174,730,000","161,904,000","413,987,000","267,684,000","179,310,000","360,353,000","99,583,000","-329,939,000","32,257,000","-190,588,000","376,306,000","270,507,000","-583,000","89,938,000","178,215,000","210,041,000","277,913,000","204,740,000","15,134,000","193,439,000","96,728,000",,,,,,,,,,,"113,836,000",,,,"-54,583,000"
		NetIncomeIncludingNoncontrollingInterests,"9,482,414,000","1,102,602,000","835,293,000","3,281,645,000","4,262,874,000","3,915,367,000","4,420,085,000","2,974,301,000","1,951,165,000","-4,227,953,000","1,314,152,000","336,612,000","1,361,730,000","1,627,046,000","-1,070,613,000","1,352,269,000","1,566,396,000","602,894,000","514,686,000","378,938,000","868,524,000","797,894,000","463,007,000","974,762,000","273,231,000","-760,336,000","1,244,050,000","-1,217,895,000","3,305,868,000","1,943,009,000","466,314,000","872,044,000","2,052,496,000","2,004,166,000","3,280,630,000","2,198,154,000","277,258,000","2,098,186,000","1,448,340,000","2,102,786,000","1,505,143,000","2,971,975,000","572,997,000","-3,196,355,000","1,182,403,000","2,317,441,000","3,178,689,000","1,354,415,000","850,160,000","2,393,207,000","1,249,738,000","4,123,986,000","2,261,211,000","-782,564,000"
			NetIncomeContinuousOperations,"9,482,414,000","1,102,602,000","835,293,000","3,281,645,000","4,262,874,000","3,915,367,000","4,420,085,000","2,974,301,000","1,951,165,000","-4,227,953,000","1,314,152,000","336,612,000","1,361,730,000","1,627,046,000","-1,070,613,000","1,352,269,000","1,566,396,000","602,894,000","514,686,000","378,938,000","868,524,000","797,894,000","463,007,000","974,762,000","273,231,000","-760,336,000","1,244,050,000","-1,217,895,000","3,305,868,000","1,943,009,000","466,314,000","872,044,000","2,052,496,000","2,004,166,000","3,280,630,000","2,198,154,000","277,258,000","2,098,186,000","1,448,340,000","2,102,786,000","1,505,143,000","2,971,975,000","572,997,000","-3,196,355,000","1,182,403,000","2,317,441,000","3,178,689,000","1,354,415,000","850,160,000","2,393,207,000","1,249,738,000","4,123,986,000","2,261,211,000","-782,564,000"
		MinorityInterests,"-6,542,294,000","-1,159,122,000","-310,485,000","-2,125,088,000","-2,947,599,000","-2,245,531,000","-2,908,864,000","-1,909,458,000","-1,244,196,000","2,947,429,000","-790,710,000","-87,058,000","-838,996,000","-917,727,000","685,972,000","-703,730,000","-877,674,000","-424,451,000","-339,956,000","-217,034,000","-454,537,000","-530,210,000","-283,697,000","-614,409,000","-173,648,000","430,397,000","-1,211,793,000","1,027,307,000","-2,929,562,000","-1,672,502,000","-466,897,000","-782,106,000","-1,874,281,000","-1,794,125,000","-3,002,717,000","-1,993,414,000","-262,124,000","-1,904,747,000","-1,351,612,000",,,,,,,,,,,"-2,279,371,000",,,,"727,981,000"
	PreferredStockDividends,"97,306,000","17,250,000","17,250,000","25,203,000","37,603,000","25,591,000","25,782,000","17,158,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,"0",,,,,,,,,,,,,"8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,341,000","8,201,000","5,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"17,250,000","17,250,000","17,250,000",,"26,258,000","8,817,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,911,814,000","-73,770,000","524,808,000","1,148,604,000","1,294,922,000","1,644,245,000","1,511,697,000","1,056,502,000","698,628,000","-1,288,865,000","515,101,000","241,213,000","514,393,000","700,978,000","-392,982,000","640,198,000","680,381,000","170,102,000","166,389,000","153,563,000","405,646,000","259,343,000","170,969,000","352,152,000","93,890,000","-329,939,000","32,257,000","-190,588,000","376,306,000","270,507,000","-583,000","89,938,000","178,215,000","210,041,000","277,913,000","204,740,000","15,134,000","193,439,000","96,728,000",,,,,,,,,,,"113,836,000",,,,"-54,583,000"
BasicEPS,,"-0.12",,"1.94","2.19","2.85","2.6","1.86","1.25","-2.31","0.93","0.44","0.94","1.31","-0.74","1.22","1.33","0.36","0.35","0.33","0.87","0.57","0.38","0.79","0.21","-0.73",,"-0.42","0.84","0.62","-0.001","0.21","0.47","0.72","0.96","0.73","0.06","0.75","0.39","0.53","0.62","0.83",,"-1.09","0.18","0.75",,"0.04","0.146","0.556",,,,"-0.266"
DilutedEPS,,"-0.12",,"1.8","2.05","2.68","2.46","1.79","1.24","-2.31","0.91","0.43","0.93","1.27","-0.74","1.17","1.24","0.32","0.32","0.3","0.81","0.52","0.35","0.73","0.19","-0.73",,"-0.42","0.78","0.57","-0.001","0.2","0.43","0.65","0.89","0.66","0.05","0.69","0.36","0.49","0.58","0.8",,"-1.09","0.18","0.75",,"0.04","0.146","0.556",,,,"-0.266"
BasicAverageShares,,"592,202,835",,"583,030,506","582,398,367","576,727,967","570,818,257","562,425,576","558,774,162","559,149,821","555,379,973","546,336,936","544,528,863","533,892,474","532,266,521","525,240,214","510,586,631","487,704,838","481,165,742","471,758,886","466,170,025","453,695,846","451,154,845","445,989,300","448,221,538","450,262,143",,"452,165,697","446,794,950","434,874,820","431,432,521","419,961,455","377,542,161","293,490,461","288,045,501","282,148,802","271,983,811","257,044,184","249,303,558","239,696,358","235,781,983","229,099,335",,"222,733,648","219,188,351","213,479,630",,"204,902,226","204,902,226","204,902,226",,,,"204,902,226"
DilutedAverageShares,,"592,202,835",,"637,416,100","630,390,360","620,888,491","609,833,753","589,116,387","565,611,138","559,149,821","566,277,984","559,532,065","554,643,810","550,046,440","532,266,521","545,672,953","548,745,498","535,918,274","520,156,583","506,873,177","501,177,423","496,684,340","484,312,804","479,975,675","481,809,612","450,262,143",,"452,165,697","482,651,491","472,225,344","458,982,859","452,019,742","410,179,838","325,104,229","312,340,336","308,135,191","298,078,764","282,042,521","268,192,128","257,646,622","252,507,802","237,832,106",,"222,733,648","220,213,799","213,509,630",,"204,902,226","204,902,226","204,902,226",,,,"204,902,226"
RentExpenseSupplemental,"72,033,000","18,149,000","17,795,000","17,438,000","18,651,000","15,200,000","20,878,000","17,321,000","17,579,000","16,322,000","15,951,000","14,894,000","17,193,000","14,690,000","14,919,000","15,250,000","15,322,000","14,215,000","14,572,000","15,267,000","14,032,000","14,851,000","15,463,000","16,405,000","16,188,000","16,566,000","17,295,000","16,484,000","16,172,000","15,732,000","15,596,000","15,501,000","16,059,000","15,408,000","15,684,000","17,637,000","13,878,000","14,521,000","14,569,000",,,,,,,,,,,,,,,
TotalExpenses,"9,866,964,000","1,546,503,000","3,140,386,000","3,179,705,000","2,000,370,000","3,106,351,000","1,179,057,000","1,093,699,000","757,068,000","-96,692,000","751,320,000","619,533,000","808,811,000","728,767,000","237,736,000","740,090,000","675,050,000","436,601,000","636,703,000","530,247,000","629,728,000","540,014,000","452,816,000","511,117,000","423,218,000","308,323,000","525,095,000","276,920,000","554,177,000","515,033,000","633,161,000","504,410,000","585,325,000","473,171,000","580,291,000","455,495,000","292,022,000","439,330,000","358,272,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"2,940,120,000","-56,520,000","524,808,000","1,156,557,000","1,315,275,000","1,669,836,000","1,511,221,000","1,064,843,000","706,969,000","-1,280,524,000","523,442,000","249,554,000","522,734,000","709,319,000","-384,641,000","648,539,000","688,722,000","178,443,000","174,730,000","161,904,000","413,987,000","267,684,000","179,310,000","360,353,000","99,583,000","-329,939,000","32,257,000","-190,588,000","376,306,000","270,507,000","-583,000","89,938,000","178,215,000","210,041,000","277,913,000","204,740,000","15,134,000","193,439,000","96,728,000",,,,,,,,,,,"113,836,000",,,,"-54,583,000"
NormalizedIncome,"-2,904,732,905.927","-905,894,400","811,008,360.316","-687,778,360","-1,722,810,725","-840,553,176","-1,731,504,296.056","-1,076,832,052","-640,748,552","2,196,992,405","-429,024,974.054","125,657,264","-418,112,045.5","-402,628,619.8","465,375,311.138","133,906,520","-449,849,087.5","-313,054,462.4","3,968,608.143","38,362,259.2","-63,690,433.4","-273,178,795.2","-169,988,405.779","-439,005,261","59,628,079.2","73,267,000","-1,277,239,651.935","1,086,624,468","-3,062,919,328","-1,711,744,152","-732,165,738.384","-778,179,432.5","-2,059,802,744","-1,836,705,941.2","-3,261,541,625.669","-2,138,489,890","-283,709,914.6","-2,105,686,141.6","-1,449,361,163.572",,,,,,,,,,,"-2,159,936,331.465",,,,"413,968,850"
InterestIncome,"1,470,571,000","352,556,000","333,922,000","402,839,000","381,254,000","367,455,000","363,388,000","354,865,000","331,732,000","353,455,000","350,138,000","344,140,000","365,727,000","358,511,000","407,178,000","339,393,000","351,705,000","298,256,000","348,587,000","317,134,000","295,718,000","280,980,000","268,615,000","256,505,000","266,213,000","230,476,000","320,569,000","299,485,000","302,985,000","296,158,000","271,083,000","260,292,000","215,872,000","161,960,000","122,509,000","114,861,000","128,020,000","109,369,000","98,929,000","95,578,000","87,892,000","76,199,000","102,968,000","64,858,000","88,749,000","65,368,000","55,766,000","66,603,000","56,152,000","48,303,000","45,137,000","38,118,000","31,780,000","27,082,000"
InterestExpense,"1,164,579,000","294,978,000","292,569,000","300,603,000","276,429,000","262,428,000","244,626,000","223,709,000","240,067,000","261,469,000","260,950,000","268,747,000","264,766,000","249,088,000","241,508,000","211,081,000","203,850,000","219,590,000","211,495,000","211,959,000","198,590,000","186,854,000","182,141,000","255,105,000","181,313,000","171,394,000","170,282,000","151,554,000","139,427,000","111,963,000","119,846,000","96,618,000","65,997,000","34,731,000","26,923,000","25,056,000","24,614,000","23,023,000","16,407,000","17,868,000","16,884,000","18,005,000","20,393,000","17,742,000","17,371,000","17,252,000","18,706,000","10,432,000","10,134,000","13,827,000","18,797,000","18,471,000","20,092,000","22,278,000"
NetInterestIncome,"305,992,000","57,578,000","41,353,000","102,236,000","104,825,000","105,027,000","118,762,000","131,156,000","91,665,000","91,986,000","89,188,000","75,393,000","100,961,000","109,423,000","165,670,000","128,312,000","147,855,000","78,666,000","137,092,000","105,175,000","97,128,000","94,126,000","86,474,000","1,400,000","84,900,000","59,082,000","150,287,000","147,931,000","163,558,000","184,195,000","151,237,000","163,674,000","149,875,000","127,229,000","95,586,000","89,805,000","103,406,000","86,346,000","82,522,000","77,710,000","71,008,000","58,194,000","82,575,000","47,116,000","71,378,000","48,116,000","37,060,000","56,171,000","46,018,000","34,476,000","26,340,000","19,647,000","11,688,000","4,804,000"
EBIT,"11,558,358,000","1,394,414,000","1,319,444,000","3,961,530,000","4,882,970,000","4,616,534,000","5,068,848,000","3,557,385,000","2,397,496,000","-4,327,163,000","1,717,728,000","658,491,000","1,791,895,000","2,043,727,000","-972,399,000","1,433,945,000","1,831,206,000","840,125,000","873,007,000","609,317,000","1,085,652,000","1,025,290,000","650,948,000","1,240,693,000","460,589,000","-587,052,000","1,441,673,000","-1,073,731,000","3,475,842,000","2,071,110,000","592,684,000","997,929,000","2,124,669,000","2,060,599,000","3,319,954,000","2,230,854,000","310,397,000","2,130,565,000","1,470,375,000","2,130,266,000","1,533,120,000","3,007,052,000","614,712,000","-3,167,078,000","1,225,379,000","2,365,476,000","3,211,757,000","1,381,110,000","891,577,000","2,420,486,000","1,299,728,000","4,146,572,000","2,281,462,000","-758,755,000"
EBITDA,"11,558,358,000"
ReconciledCostOfRevenue,"7,702,069,000","1,009,732,000","2,471,832,000","2,709,883,000","1,510,622,000","2,792,115,000","940,964,000","882,339,000","591,324,000","-262,137,000","535,834,000","427,527,000","608,967,000","544,562,000","43,293,000","560,434,000","472,500,000","298,136,000","461,173,000","368,513,000","462,841,000","402,963,000","283,751,000","358,161,000","296,412,000","125,489,000","306,942,000","96,959,000","411,691,000","364,999,000","253,661,000","320,423,000","358,730,000","331,038,000","405,687,000","329,182,000","200,602,000","331,121,000","261,454,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"2,940,120,000","-56,520,000","524,808,000","1,156,557,000","1,315,275,000","1,669,836,000","1,511,221,000","1,064,843,000","706,969,000","-1,280,524,000","523,442,000","249,554,000","522,734,000","709,319,000","-384,641,000","648,539,000","688,722,000","178,443,000","174,730,000","161,904,000","413,987,000","267,684,000","179,310,000","360,353,000","99,583,000","-329,939,000","32,257,000","-190,588,000","376,306,000","270,507,000","-583,000","89,938,000","178,215,000","210,041,000","277,913,000","204,740,000","15,134,000","193,439,000","96,728,000",,,,,,,,,,,"113,836,000",,,,"-54,583,000"
TotalUnusualItemsExcludingGoodwill,"6,406,608,000","1,415,624,000","-351,843,000","2,058,410,000","3,284,417,000","2,792,424,000","3,539,214,000","2,400,981,000","1,490,838,000","-3,775,805,000","1,055,839,000","143,399,000","1,055,115,000","1,226,503,000","-963,785,000","704,976,000","1,182,931,000","505,864,000","219,475,000","129,553,000","487,874,000","568,372,000","353,674,000","808,249,000","40,837,000","-672,010,000","1,338,276,000","-1,284,922,000","3,471,160,000","1,998,640,000","741,818,000","897,279,000","2,244,752,000","2,068,884,000","3,552,834,000","2,351,460,000","308,023,000","2,309,286,000","1,552,097,000",,,,,,,,,,,"2,286,553,000",,,,"-720,849,000"
