name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"731,062,000","177,454,000","192,506,000","223,679,000","137,423,000","64,499,000","13,263,000","4,730,000"
	OperatingRevenue,"731,062,000","177,454,000","192,506,000","223,679,000","137,423,000","64,499,000","13,263,000","4,730,000"
CostOfRevenue,"333,204,000","86,697,000","102,796,000","88,569,000","55,142,000","30,035,000","12,310,000","2,641,000"
GrossProfit,"397,858,000","90,757,000","89,710,000","135,110,000","82,281,000","34,464,000","953,000","2,089,000"
OperatingExpense,"219,546,000","87,909,000","66,329,000","47,735,000","17,573,000","19,709,000","19,048,000","10,591,000"
	SellingGeneralAndAdministration,"157,295,000","61,078,000","44,650,000","38,656,000","12,911,000","12,300,000","17,128,000","3,713,000"
		GeneralAndAdministrativeExpense,"94,828,000","26,910,000","23,452,000","33,084,000","11,382,000","11,870,000","16,478,000","3,694,000"
			OtherGandA,"94,828,000","26,910,000","23,452,000","33,084,000","11,382,000","11,870,000","16,478,000","3,694,000"
		SellingAndMarketingExpense,"62,467,000","34,168,000","21,198,000","5,572,000","1,529,000","430,000","650,000","19,000"
	ResearchAndDevelopment,"64,207,000","28,787,000","21,679,000","9,079,000","4,662,000","7,409,000","1,920,000","6,878,000"
	OtherOperatingExpenses,,"-1,956,000",,,,,,
OperatingIncome,"178,312,000","2,848,000","23,381,000","87,375,000","64,708,000","14,755,000","-18,095,000","-8,502,000"
NetNonOperatingInterestIncomeExpense,"-9,325,000","-51,000","-57,000","-1,786,000","-9,429,000","-535,000","-710,000","514,000"
	InterestIncomeNonOperating,,,,,,,,"514,000"
	InterestExpenseNonOperating,"9,325,000","51,000","57,000","1,786,000","9,429,000","535,000","710,000",
OtherIncomeExpense,"-61,264,000","6,000","291,000","-36,143,000","-23,420,000","37,000","-731,000","-550,000"
	GainOnSaleOfSecurity,,,"0","243,000",,,,"20,000"
	SpecialIncomeCharges,,,"0",,,,,"-610,000"
		OtherSpecialCharges,,,"0",,,,,"610,000"
	OtherNonOperatingIncomeExpenses,"-59,319,000","6,000","291,000","-36,386,000","-23,230,000","37,000","-52,000","40,000"
PretaxIncome,"107,723,000","2,803,000","23,615,000","49,446,000","31,859,000","14,257,000","-19,536,000","-8,538,000"
TaxProvision,"31,533,000","0","-10,615,000","30,098,000","12,050,000","1,226,000",,"0"
NetIncomeCommonStockholders,"34,246,000","2,803,000","24,590,000","4,422,000","54,654,000","1,665,000","-97,152,000","-8,538,000"
	NetIncome,"76,190,000","2,803,000","34,230,000","19,348,000","19,809,000","13,031,000","-19,536,000","-8,538,000"
		NetIncomeIncludingNoncontrollingInterests,"76,190,000","2,803,000","34,230,000","19,348,000","19,809,000","13,031,000","-19,536,000","-8,538,000"
			NetIncomeContinuousOperations,"76,190,000","2,803,000","34,230,000","19,348,000","19,809,000","13,031,000","-19,536,000","-8,538,000"
	OtherunderPreferredStockDividend,"41,944,000","0","9,640,000","14,926,000","-34,845,000","11,366,000","77,616,000","0"
AverageDilutionEarnings,"1,760,000","0","143,000","701,000","-472,000","525,000",,"0"
DilutedNIAvailtoComStockholders,"36,006,000","2,803,000","24,733,000","5,123,000","54,182,000","2,190,000","-97,152,000","-8,538,000"
BasicEPS,,"0.02","0.23","0.14",,"0.013",,"-0.067"
DilutedEPS,,"0.02","0.22","0.13",,"0.013",,"-0.067"
BasicAverageShares,,"146,526,370","146,367,756","31,554,720",,"128,036,801",,"128,036,801"
DilutedAverageShares,,"153,036,804","152,531,173","39,304,978",,"135,391,595",,"135,391,595"
TotalOperatingIncomeAsReported,"178,312,000","2,848,000","23,381,000","87,375,000","64,708,000","14,755,000","-18,095,000","-8,502,000"
TotalExpenses,"552,750,000","174,606,000","169,125,000","136,304,000","72,715,000","49,744,000","31,358,000","13,232,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"76,190,000","2,803,000","34,230,000","19,348,000","19,809,000","13,031,000","-19,536,000","-8,538,000"
NormalizedIncome,"77,565,653.76","2,803,000","34,230,000","19,170,610","19,809,000","13,031,000","-18,857,000","-7,948,000"
InterestIncome,,,,,,,,"514,000"
InterestExpense,"9,325,000","51,000","57,000","1,786,000","9,429,000","535,000","710,000",
NetInterestIncome,"-9,325,000","-51,000","-57,000","-1,786,000","-9,429,000","-535,000","-710,000","514,000"
EBIT,"117,048,000","2,854,000","23,672,000","51,232,000","41,288,000","14,792,000","-18,826,000","-8,502,000"
EBITDA,"155,279,000"
ReconciledCostOfRevenue,"333,204,000","86,697,000","102,796,000","88,569,000","55,142,000","30,035,000","12,310,000","2,641,000"
ReconciledDepreciation,"38,231,000","10,606,000","6,430,000","11,579,000","9,616,000","4,884,000","1,915,000","968,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"76,190,000","2,803,000","34,230,000","19,348,000","19,809,000","13,031,000","-19,536,000","-8,538,000"
TotalUnusualItemsExcludingGoodwill,"-1,945,000",,"0","243,000",,,"-679,000","-590,000"
TotalUnusualItems,"-1,945,000",,"0","243,000",,,"-679,000","-590,000"
NormalizedEBITDA,"157,224,000","13,460,000","30,102,000","62,568,000","50,904,000","19,676,000","-16,232,000","-6,944,000"
TaxRateForCalcs,"0.293","0","0.27","0.27","0.378","0.086","0","0"
TaxEffectOfUnusualItems,"-569,346.24","0","0","65,610","0","0","0","0"
