name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
TaxProvision,"271,000","-48,000","206,000","-886,000","999,000","-143,000","788,000","651,000","-406,000","-494,000","-27,000","266,000","113,000","426,000","363,000","227,000","363,000","134,000","-895,000","371,000","267,000","-99,000","63,000","133,000","13,000","22,000","-775,000","174,000","61,000","139,000","85,000","-527,000","0","17,000","9,376,000","-406,000","-2,436,000","-3,495,000","398,000","86,000","547,000","176,000","445,000","499,000","1,726,000","2,053,000","-477,000","-4,400,000","319,000","638,000","197,000","193,000","544,000","428,000","911,000","-527,000","350,000","242,000","314,000","-1,616,000","298,000","-11,000","438,000","-379,000","-41,000","630,000","425,000","-167,000","406,000","300,000","235,000","500,000","301,000","284,000","-5,157,000","-683,000","229,000","255,000","-2,031,000","-1,509,000","-2,790,000","-2,834,000","-872,000","53,000","-588,000","1,071,000","4,211,000","4,617,000","3,777,000","3,271,000","2,600,000","2,600,000","2,000,000","1,700,000","1,000,000","1,300,000","2,200,000","2,900,000","3,700,000","4,000,000","3,600,000","3,362,000","3,400,000","3,500,000","3,900,000","3,900,000","3,800,000","4,700,000","4,500,000","4,300,000","3,900,000","3,500,000","3,200,000","2,900,000","2,600,000","2,300,000","2,100,000","2,100,000","1,800,000","1,800,000","1,800,000","1,800,000","2,100,000","2,100,000","1,600,000","1,300,000","1,100,000","900,000","600,000",,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,000,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"46,532,000","4,999,000","8,880,000","13,259,000","19,394,000","15,092,000","11,193,000","5,785,000","2,667,000","-1,735,000","1,312,000","5,937,000","2,563,000","4,286,000","6,910,000","13,012,000","7,860,000","3,943,000","1,611,000","-11,000","-459,000","-974,000","-2,688,000","2,336,000","-544,000","-5,351,000","-1,752,000","2,503,000","805,000","3,371,000","0","-3,674,000","-4,835,000","-5,378,000","-13,102,000","-932,000","-4,616,000","-4,990,000","-4,814,000","191,000","220,000","326,000","677,000","1,082,000","3,066,000","4,018,000","10,807,000","15,819,000","4,747,000","1,952,000","2,309,000","1,691,000","1,341,000","-2,543,000","-3,501,000","609,000","-1,323,000","620,000","1,497,000","543,000","974,000","2,402,000","-38,150,000","2,462,000","2,874,000","3,076,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","172,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000",,,,,,,,,
	NetIncome,"46,532,000","4,999,000","8,880,000","13,259,000","19,394,000","15,092,000","11,193,000","5,785,000","2,667,000","-1,735,000","1,312,000","5,937,000","2,563,000","4,286,000","6,910,000","13,012,000","7,860,000","3,943,000","1,611,000","-11,000","-459,000","-974,000","-2,688,000","2,336,000","-544,000","-5,351,000","-1,752,000","2,503,000","805,000","3,371,000","0","-3,674,000","-4,835,000","-5,378,000","-13,102,000","-932,000","-4,616,000","-4,990,000","-4,814,000","191,000","220,000","326,000","677,000","1,082,000","3,066,000","4,018,000","10,807,000","15,819,000","4,747,000","1,952,000","2,309,000","1,691,000","1,341,000","-2,543,000","-3,501,000","609,000","-1,323,000","620,000","1,497,000","543,000","974,000","2,402,000","-38,150,000","2,462,000","2,874,000","3,076,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","172,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000",,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"46,524,000","4,990,000","8,899,000","13,252,000","19,383,000","15,095,000","11,195,000","5,786,000","2,672,000","-1,731,000","1,315,000","5,932,000","2,556,000","4,306,000","6,907,000","13,048,000","7,909,000","3,982,000","1,619,000","38,000","-445,000","-954,000","-2,686,000","2,351,000","-550,000","-5,376,000","-1,663,000","2,609,000","771,000","3,442,000","-43,000","-3,669,000","-4,932,000","-5,426,000","-13,020,000","-898,000","-4,600,000","-4,986,000","-4,663,000","280,000","244,000","341,000","761,000","1,175,000","3,204,000","4,169,000","10,918,000","15,869,000","4,747,000","2,005,000","2,496,000","1,990,000","1,758,000","-2,151,000","-3,136,000","1,110,000","-817,000","1,065,000","1,857,000","633,000","1,046,000","2,419,000","-37,588,000","2,462,000","2,874,000","3,229,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","684,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000","800,000","700,000","600,000","600,000","600,000","700,000","600,000","600,000","600,000"
			NetIncomeContinuousOperations,"46,524,000","4,990,000","8,899,000","13,252,000","19,383,000","15,095,000","11,195,000","5,786,000","2,672,000","-1,731,000","1,315,000","5,932,000","2,556,000","4,306,000","6,907,000","13,048,000","7,909,000","3,982,000","1,619,000","38,000","-445,000","-954,000","-2,686,000","2,351,000","-550,000","-5,376,000","-1,663,000","2,609,000","771,000","3,442,000","-43,000","-3,669,000","-4,932,000","-5,426,000","-13,020,000","-898,000","-4,600,000","-4,986,000","-4,663,000","280,000","244,000","341,000","761,000","1,175,000","3,204,000","4,169,000","10,918,000","15,869,000","4,747,000","2,005,000","2,496,000","1,990,000","1,758,000","-2,151,000","-3,501,000","609,000","-1,323,000","620,000","1,497,000","543,000","974,000","2,402,000","-38,150,000","2,462,000","2,874,000","3,076,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","172,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000","800,000","700,000","600,000","600,000","600,000","700,000","600,000","600,000","600,000"
		MinorityInterests,"8,000","9,000","-19,000","7,000","11,000","-3,000","-2,000","-1,000","-5,000","-4,000","-3,000","5,000","7,000","-20,000","3,000","-36,000","-49,000","-39,000","-8,000","-49,000","-14,000","-20,000","-2,000","-15,000","6,000","25,000","-89,000","-106,000","34,000","-71,000","43,000","-5,000","97,000","48,000","-82,000","-34,000","-16,000","-4,000","-151,000","-89,000","-24,000","-15,000","-84,000","-93,000","-138,000","-151,000","-111,000","-50,000","0","-53,000","-187,000","-299,000","-417,000","-392,000","-365,000","-501,000","-506,000","-445,000","-360,000","-90,000","-72,000","-17,000",,,,"-153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"46,532,000","4,999,000","8,880,000","13,259,000","19,394,000","15,092,000","11,193,000","5,785,000","2,667,000","-1,735,000","1,312,000","5,937,000","2,563,000","4,286,000","6,910,000","13,012,000","7,860,000","3,943,000","1,611,000","-11,000","-459,000","-974,000","-2,688,000","2,336,000","-544,000","-5,351,000","-1,752,000","2,503,000","805,000","3,371,000","0","-3,674,000","-4,835,000","-5,378,000","-13,102,000","-932,000","-4,616,000","-4,990,000","-4,814,000","191,000","220,000","326,000","677,000","1,082,000","3,066,000","4,018,000","10,807,000","15,819,000","4,747,000","1,952,000","2,309,000","1,691,000","1,341,000","-2,543,000","-3,501,000","609,000","-1,323,000","620,000","1,497,000","543,000","974,000","2,402,000","-38,150,000","2,462,000","2,874,000","3,076,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","172,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000",,,,,,,,,
BasicEPS,,"0.11","0.2","0.3","0.45","0.35","0.26","0.13","0.06","-0.04","0.03","0.15","0.06","0.11","0.17","0.32","0.2","0.1","0.04","-0","-0.01","-0.02",,"0.06","-0.01","-0.14",,"0.06","0.02","0.09",,"-0.1","-0.13","-0.14",,"-0.02","-0.12","-0.12",,"0","0.01","0.01",,"0.03","0.07","0.1",,"0.38","0.11","0.05",,"0.04","0.03","-0.06",,"0.01","-0.03","0.01",,"0.01","0.02","0.06",,"0.06","0.07","0.07",,"0.04","0","0",,"-0.01","0","-0.03",,"-0.17","-0.14","-0.16",,"-0.06","-0.11","-0.12",,"0","-0.02","0.05",,"0.24","0.19","0.17",,"0.13","0.1","0.09",,"0.07","0.1","0.13",,"0.16","0.15","0.14",,"0.15","0.16","0.16",,"0.18","0.17","0.17",,"0.14","0.12","0.11",,"0.09","0.08","0.08",,"0.07","0.07","0.07",,"0.08","0.07","0.06",,"0.04","0.03","0.02",,"0.02","0.02","0.02",,"0.02","0.02","0.02"
DilutedEPS,,"0.11","0.2","0.29","0.43","0.34","0.25","0.13","0.06","-0.04","0.03","0.14","0.06","0.1","0.17","0.32","0.19","0.1","0.04","-0","-0.01","-0.02",,"0.06","-0.01","-0.14",,"0.06","0.02","0.09",,"-0.1","-0.13","-0.14",,"-0.02","-0.12","-0.12",,"0","0.01","0.01",,"0.03","0.07","0.1",,"0.38","0.11","0.05",,"0.04","0.03","-0.06",,"0.01","-0.03","0.01",,"0.01","0.02","0.06",,"0.06","0.07","0.07",,"0.04","0","0",,"-0.01","0","-0.03",,"-0.17","-0.14","-0.16",,"-0.06","-0.11","-0.12",,"0","-0.02","0.05",,"0.23","0.19","0.16",,"0.13","0.1","0.09",,"0.07","0.1","0.12",,"0.16","0.15","0.14",,"0.15","0.16","0.16",,"0.18","0.17","0.17",,"0.14","0.12","0.11",,"0.09","0.08","0.08",,"0.07","0.07","0.07",,"0.08","0.07","0.06",,"0.04","0.03","0.02",,"0.02","0.02","0.02",,"0.02","0.02","0.02"
BasicAverageShares,,"43,952,000","43,887,000","43,710,000","43,553,000","43,455,000","43,301,000","43,164,000","41,643,000","40,635,000","40,482,000","40,332,000","40,275,000","40,229,000","40,182,000","40,120,000","39,709,000","39,479,000","39,383,000","39,288,000","39,172,000","39,070,000",,"38,837,000","38,801,000","38,794,000",,"38,786,000","38,750,000","38,689,000",,"38,552,000","38,542,000","38,541,000",,"38,538,000","38,538,000","41,167,000",,"41,811,000","41,811,000","41,811,000",,"41,810,000","41,798,000","41,771,000",,"41,693,000","41,686,000","41,666,000",,"41,665,000","41,665,000","41,665,000",,"41,660,000","41,643,000","41,636,000",,"41,617,000","41,576,000","41,565,000",,"41,703,000","42,144,000","41,948,000",,"41,912,000","41,795,000","41,980,000",,"42,098,000","42,049,000","41,917,000",,"41,851,000","41,799,000","42,054,000",,"42,328,000","42,416,000","42,405,000",,"42,369,000","42,330,000","42,284,000",,"42,216,000","42,155,000","42,483,000",,"43,076,923","42,000,000","41,111,111",,"42,857,143","42,000,000","41,538,462",,"44,375,000","42,666,667","42,987,000",,"41,333,333","41,875,000","41,875,000",,"42,222,222","43,529,412","41,176,471",,"41,428,571","43,333,333","43,636,364",,"43,333,333","43,750,000","43,750,000",,"44,285,714","44,285,714","40,000,000",,"40,000,000","35,714,286","33,333,333",,"35,000,000","36,666,667","37,184,000",,"31,352,000","31,352,000","31,348,000",,"32,076,000","32,076,000","32,076,000"
DilutedAverageShares,,"44,954,000","45,148,000","45,034,000","44,841,000","44,841,000","44,772,000","44,743,000","43,385,000","40,635,000","42,404,000","42,194,000","41,081,000","41,029,000","40,981,000","41,124,000","40,646,000","40,167,000","40,135,000","39,288,000","39,172,000","39,070,000",,"39,184,000","38,801,000","38,794,000",,"39,086,000","39,293,000","39,149,000",,"38,552,000","38,542,000","38,541,000",,"38,538,000","38,538,000","41,167,000",,"41,815,000","41,812,000","41,826,000",,"41,851,000","41,887,000","41,859,000",,"41,774,000","41,752,000","41,700,000",,"41,675,000","41,665,000","41,665,000",,"41,685,000","41,643,000","41,675,000",,"41,715,000","41,641,000","41,614,000",,"41,771,000","42,482,000","42,384,000",,"42,093,000","41,938,000","42,115,000",,"42,098,000","42,344,000","41,917,000",,"41,851,000","41,799,000","42,054,000",,"42,328,000","42,416,000","42,405,000",,"42,648,000","42,330,000","42,846,000",,"43,435,000","43,125,000","43,341,000",,"43,076,923","42,000,000","41,111,111",,"42,857,143","42,000,000","45,000,000",,"44,375,000","42,666,667","42,987,000",,"41,333,333","41,875,000","41,875,000",,"42,222,222","43,529,412","41,176,471",,"41,428,571","43,333,333","43,636,364",,"43,333,333","43,750,000","43,750,000",,"44,285,714","44,285,714","40,000,000",,"40,000,000","35,714,286","33,333,333",,"35,000,000","36,666,667","37,184,000",,"31,352,000","31,352,000","31,348,000",,"32,076,000","32,076,000","32,076,000"
TotalOperatingIncomeAsReported,"45,662,000","4,780,000","8,901,000","11,972,000","20,009,000","14,720,000","11,605,000","6,103,000","2,033,000","-2,373,000","895,000","6,052,000","2,381,000","4,493,000","7,014,000","13,043,000","8,316,000","3,686,000","456,000","100,000","-538,000","-1,378,000","-2,557,000","2,273,000","-601,000","-5,429,000","-2,452,000","-2,218,000","793,000","3,610,000","-178,000","-4,132,000","-5,014,000","-5,439,000","-3,634,000","-1,355,000","-6,982,000","-8,496,000","-4,254,000","296,000","709,000","464,000","1,208,000","1,674,000","4,384,000","6,420,000","10,523,000","11,382,000","4,641,000","2,576,000","2,573,000","1,932,000","2,109,000","-1,841,000","-1,673,000","399,000","-765,000","897,000","1,280,000","-2,145,000","1,122,000","814,000","-38,017,000","765,000","1,424,000","2,646,000","1,943,000","1,280,000","312,000","-155,000","-2,566,000","-616,000","268,000","-1,121,000","-5,573,000","-7,689,000","-5,690,000","-6,751,000","-5,113,000","-4,612,000","-7,579,000","-7,198,000","-4,739,000","133,000","-2,459,000","2,048,000","11,673,000","13,913,000","11,201,000","9,223,000","7,200,000","7,400,000","5,300,000","4,600,000","3,100,000","3,200,000","5,000,000","7,000,000","9,100,000","9,800,000","8,700,000","8,236,000","8,500,000","8,700,000","9,700,000","9,700,000","10,000,000","11,100,000","10,900,000","10,500,000","9,600,000","8,800,000","7,900,000","7,100,000","6,100,000","5,700,000","4,900,000","4,800,000","4,100,000","4,400,000","4,400,000","4,000,000","4,900,000","4,800,000","4,000,000","3,300,000","3,000,000","2,400,000","1,800,000",,,,,,,,,
TotalExpenses,"313,188,000","83,502,000","81,380,000","72,939,000","75,367,000","74,076,000","72,697,000","72,009,000","68,728,000","65,774,000","62,230,000","64,720,000","60,974,000","61,232,000","66,644,000","65,002,000","65,530,000","61,583,000","58,315,000","56,788,000","58,247,000","55,840,000","50,642,000","50,954,000","53,542,000","51,456,000","53,846,000","50,882,000","55,326,000","60,407,000","60,689,000","60,551,000","58,375,000","58,672,000","58,892,000","56,446,000","53,847,000","49,081,000","54,641,000","52,652,000","54,758,000","59,204,000","57,343,000","56,886,000","61,018,000","64,035,000","62,452,000","57,290,000","52,736,000","49,133,000","43,312,000","45,814,000","48,518,000","49,191,000","52,997,000","50,879,000","50,062,000","52,572,000","52,667,000","49,838,000","46,084,000","46,167,000","86,050,000","46,167,000","47,786,000","45,226,000","44,351,000","44,018,000","44,267,000","43,335,000","43,203,000","43,664,000","45,106,000","43,642,000","44,684,000","43,566,000","44,383,000","44,491,000","46,750,000","44,115,000","44,410,000","41,818,000","43,771,000","51,466,000","52,719,000","52,971,000","57,495,000","53,938,000","51,577,000","48,563,000","46,600,000","42,000,000","39,500,000","37,400,000","37,300,000","36,100,000","36,700,000","36,200,000","34,000,000","31,600,000","31,000,000","29,703,000","28,300,000","27,000,000","27,000,000","26,100,000","27,800,000","26,200,000","24,200,000","23,300,000","22,300,000","21,300,000","19,800,000","18,700,000","17,400,000","16,000,000","15,200,000","13,900,000","12,700,000","12,000,000","11,200,000","11,100,000","10,500,000","9,700,000","9,500,000","8,800,000","8,000,000","7,300,000","6,900,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"46,532,000","4,999,000","8,880,000","13,259,000","19,394,000","15,092,000","11,193,000","5,785,000","2,667,000","-1,735,000","1,312,000","5,937,000","2,563,000","4,286,000","6,910,000","13,012,000","7,860,000","3,943,000","1,611,000","-11,000","-459,000","-974,000","-2,688,000","2,336,000","-544,000","-5,351,000","-1,752,000","2,503,000","805,000","3,371,000","0","-3,674,000","-4,835,000","-5,378,000","-13,102,000","-932,000","-4,616,000","-4,990,000","-4,814,000","191,000","220,000","326,000","677,000","1,082,000","3,066,000","4,018,000","10,807,000","15,819,000","4,747,000","1,952,000","2,309,000","1,691,000","1,341,000","-2,543,000","-3,501,000","609,000","-1,323,000","620,000","1,497,000","543,000","974,000","2,402,000","-38,150,000","2,462,000","2,874,000","3,076,000","2,080,000","1,708,000","89,000","39,000","-2,022,000","-572,000","61,000","-1,190,000","172,000","-7,120,000","-5,958,000","-6,629,000","-3,534,000","-2,625,000","-4,852,000","-4,931,000","-1,807,000","122,000","-953,000","2,079,000","8,550,000","10,039,000","8,215,000","7,116,000","5,700,000","5,600,000","4,200,000","3,700,000","3,200,000","3,000,000","4,200,000","5,400,000","6,700,000","7,100,000","6,400,000","5,976,000","6,000,000","6,200,000","6,700,000","6,700,000","7,400,000","7,600,000","7,400,000","7,000,000","6,300,000","5,800,000","5,200,000","4,800,000","4,300,000","3,900,000","3,500,000","3,500,000","3,000,000","3,100,000","3,100,000","2,800,000","3,400,000","3,200,000","2,500,000","2,000,000","1,800,000","1,400,000","1,100,000",,,,,,,,,
NormalizedIncome,"46,977,405.535","5,122,600","8,933,755.629","13,310,100","19,505,267","15,210,260","11,010,823.166","5,784,101","2,666,270","-1,735,778","1,362,370","5,936,043","2,562,042","4,329,680","7,160,818.157","13,036,575","8,192,688","3,771,841","1,407,600","-12,800","-539,400","-1,064,598.291","-2,508,600","2,346,406","-546,928","-5,411,756","-1,717,212.059","2,521,440","782,752","3,410,401","25,350","-1,854,364.871","-4,878,000","-5,378,000","-13,076,650","-936,820.552","-4,556,505.969","-4,091,050","-4,716,500","168,049.18","192,700","313,468.085","756,507.463","1,133,239.546","2,711,155.375","4,206,951.784","10,860,300","15,762,450","4,348,761.745","2,051,377.601","5,212,812.848","1,462,191.022","1,488,390.964","-456,500","-3,324,200","664,250","-1,405,550","366,507.264","1,469,332.99","316,150","-184,451.677","2,352,600","-13,116,800","1,671,200","2,028,600","3,016,239.611","1,613,349.301","1,551,400","-1,370,800","-257,400","-2,489,400","-898,400","4,600","-1,319,000","420,400","-7,015,978.47","-5,934,600","-6,855,200","-3,246,961.725","-2,928,519.594","-4,812,000.523","-4,570,938.571","-3,196,481.15","92,720","-1,520,718.365","1,351,680","7,821,028.916","9,530,063.251","7,673,133.339","6,318,558.583","4,944,578.313","5,053,658.537","3,658,064.516","3,220,370.37","2,361,904.762","2,232,558.14","3,346,875","4,489,156.627","5,862,500","6,268,468.468","5,632,000","5,270,757.764","5,361,702.128","5,560,824.742","6,131,132.075","6,067,924.528","6,607,142.857","6,920,325.203","6,778,151.261","6,442,477.876","5,867,647.059","5,488,172.043","4,890,476.19","4,425,974.026","3,926,086.957","3,522,580.645","3,125,000","3,062,500","2,562,500","2,720,408.163","2,783,673.469","2,495,652.174","2,967,272.727","2,898,113.208","2,378,048.78","2,000,000","1,800,000","1,400,000","1,100,000",,,,,,,,,
InterestIncome,"879,000","142,000","194,000","267,000","276,000","193,000",,,,,,,,"83,000",,"68,000",,"55,000",,,"23,000","24,000","21,000","21,000",,"14,000","16,000","15,000","11,000","5,000","19,000","24,000","23,000",,"24,000","27,000","27,000","19,000","22,000","40,000","40,000","34,000","35,000","73,000",,"84,000",,,,"155,000",,,,"230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"879,000","142,000","194,000","267,000","276,000","193,000",,,,,,,,"83,000",,"68,000",,"55,000",,,"23,000","24,000","21,000","21,000",,"14,000","16,000","15,000","11,000","5,000","19,000","24,000","23,000",,"24,000","27,000","27,000","19,000","22,000","40,000","40,000","34,000","35,000","73,000",,"84,000",,,,"155,000",,,,"230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"45,662,000","4,780,000","8,901,000","11,972,000","20,009,000","14,720,000","11,605,000","6,103,000","2,033,000","-2,373,000","895,000","6,052,000","2,381,000","4,493,000","7,076,000","13,033,000","8,666,000","3,686,000","456,000","100,000","-538,000","-1,378,000","-2,557,000","2,273,000","-601,000","-5,429,000","-2,452,000","-2,218,000","793,000","3,610,000","46,000","-2,149,000","-5,014,000","-5,439,000","-3,634,000","-1,355,000","-6,982,000","-7,135,000","-4,217,000","296,000","709,000","464,000","1,208,000","1,674,000","4,384,000","6,420,000","10,523,000","11,382,000","4,641,000","2,576,000","5,826,000","1,932,000","2,109,000","1,257,000","-1,673,000","399,000","-765,000","897,000","1,280,000","-2,145,000","1,122,000","814,000","-38,017,000","765,000","1,424,000","2,646,000","1,943,000","1,280,000","312,000","-155,000","-2,566,000","-616,000","268,000","-1,121,000","-5,573,000","-7,689,000","-5,690,000","-6,751,000","-5,113,000","-4,612,000","-7,579,000","-7,198,000","-4,739,000","133,000","-2,459,000","2,048,000","11,673,000","13,913,000","11,201,000","9,223,000","7,200,000","7,400,000","5,300,000","4,600,000","3,100,000","3,200,000","5,000,000","7,000,000","9,100,000","9,800,000","8,700,000","8,236,000","8,500,000","8,700,000","9,700,000","9,700,000","10,000,000","11,100,000","10,900,000","10,500,000","9,600,000","8,800,000","7,900,000","7,100,000","6,100,000","5,700,000","4,900,000","4,800,000","4,100,000","4,400,000","4,400,000","4,000,000","4,900,000","4,800,000","4,000,000","3,300,000","3,000,000","2,400,000","1,800,000","7,400,000","-17,200,000","7,100,000","7,100,000","7,100,000","-13,700,000","5,900,000","5,800,000","5,800,000"
EBITDA,"57,857,000"
