name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
		Inventory,"440,300,000","379,200,000","324,600,000","302,000,000","189,200,000","180,400,000","175,300,000","193,800,000","187,000,000","172,400,000","153,549,000","164,055,000","180,299,000","186,116,000","198,578,000","228,570,000","261,798,000","236,840,000","165,303,000","139,705,000","123,037,000","103,861,000","89,015,000","90,302,000","81,995,000","72,716,000","75,564,000","64,647,000","59,912,000","56,850,000","55,353,000","67,060,000","67,461,000","63,942,000","50,293,000","48,672,000","51,171,000","53,965,000","63,304,000","44,451,000","60,998,000","55,473,000","59,267,000","69,871,000","65,152,000","59,288,000","64,041,000","55,058,000","56,694,000","46,976,000","36,571,000","32,022,000","37,893,000","39,814,000","49,013,000","43,634,000","48,411,000","49,342,000","51,189,000","48,361,000","51,487,000","47,914,000","49,414,000","45,105,000","27,552,000","19,106,000","13,625,000","13,503,000","17,990,000","15,133,000","16,730,000","18,381,000","15,064,000","9,123,000"
			RawMaterials,"262,800,000","220,900,000","184,500,000","155,700,000","107,500,000","102,900,000","106,300,000","116,400,000","110,900,000","99,900,000","92,036,000","99,498,000","113,030,000","121,383,000","146,912,000","177,432,000","188,553,000","183,457,000","122,835,000","96,164,000","87,011,000","75,060,000","65,428,000","64,431,000","62,282,000","57,321,000","60,484,000","48,691,000","47,212,000","45,294,000","45,085,000","47,478,000","47,298,000","49,515,000","41,031,000","39,002,000","41,905,000","47,825,000","52,689,000","38,473,000","45,240,000","42,976,000","48,337,000","51,195,000","46,580,000","43,522,000","50,856,000","44,246,000","46,422,000","36,587,000","28,917,000","28,253,000",,"32,464,000","37,490,000","31,555,000","34,905,000","35,625,000","33,718,000","29,935,000","32,918,000","30,234,000","30,489,000","28,184,000","19,371,000","12,853,000","9,166,000","10,145,000",,"9,659,000","11,806,000","12,985,000","8,833,000","5,746,000"
			WorkInProcess,"120,700,000","102,500,000","92,600,000","89,600,000","66,800,000","64,500,000","55,800,000","63,700,000","61,000,000","57,600,000","46,792,000","46,482,000","50,334,000","50,959,000","32,563,000","37,581,000","51,882,000","43,826,000","34,948,000","37,592,000","30,558,000","26,529,000","23,158,000","25,048,000","21,762,000","17,954,000","18,741,000","19,122,000","16,200,000","14,103,000","14,120,000","20,049,000","21,561,000","19,437,000","14,109,000","12,977,000","13,937,000","9,994,000","11,300,000","8,306,000","11,897,000","12,953,000","12,469,000","18,739,000","19,818,000","17,448,000","17,453,000","13,741,000","13,908,000","14,071,000","11,027,000","7,287,000",,"10,008,000","14,347,000","13,675,000","15,435,000","15,449,000","19,022,000","20,105,000","19,389,000","19,240,000","14,825,000","13,909,000","7,618,000","5,796,000","4,162,000","2,699,000",,"4,830,000","3,993,000","4,678,000","5,459,000","3,282,000"
			FinishedGoods,"56,800,000","55,800,000","47,500,000","56,700,000","14,900,000","13,000,000","13,200,000","13,700,000","15,100,000","14,900,000","14,721,000","18,075,000","16,935,000","13,774,000","19,103,000","13,557,000","21,363,000","9,557,000","7,520,000","5,949,000","5,468,000","9,140,000","6,785,000","7,147,000","5,163,000","4,561,000","4,111,000","4,722,000","3,581,000","3,922,000","2,696,000","5,839,000","5,167,000","1,815,000","2,098,000","3,466,000","1,341,000","2,349,000","4,585,000","2,307,000","8,118,000","3,486,000","2,162,000","3,720,000","2,143,000","1,440,000","1,521,000","2,619,000","1,838,000","1,154,000","1,215,000","1,538,000",,"1,672,000","2,092,000","3,032,000","2,422,000","2,556,000","2,801,000","2,546,000","3,659,000","2,537,000","4,100,000","3,012,000","563,000","457,000","297,000","659,000",,"644,000","931,000","718,000","772,000","95,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,"-6,868,000","-6,356,000","-6,324,000","-7,212,000","-7,120,000","-7,772,000","-7,888,000","-7,081,000","-6,469,000","-6,548,000","-6,306,000","-6,565,000","-6,825,000","-6,945,000","-6,773,000","-6,012,000","-6,203,000","-5,270,000","-4,635,000","-4,257,000","-3,942,000","-3,701,000","-3,783,000","-3,389,000","-3,122,000","-5,789,000","-5,548,000","-5,474,000","-4,836,000","-4,588,000","-5,055,000",,"-4,330,000","-4,916,000","-4,628,000","-4,351,000","-4,288,000","-4,352,000","-4,225,000","-4,479,000","-4,097,000",,,,,,,,,,,,
		PrepaidAssets,"36,100,000","41,300,000","38,600,000","35,500,000","14,700,000","18,900,000","17,200,000","18,700,000","19,600,000","19,400,000","20,283,000","24,102,000","28,056,000","25,708,000","30,873,000","15,115,000","13,225,000","12,089,000","11,460,000","6,829,000","6,221,000","6,461,000","6,941,000","6,891,000","6,517,000","8,172,000","8,522,000","8,634,000","8,094,000","7,006,000","6,389,000","6,259,000","4,711,000","4,581,000","7,065,000","6,838,000","6,642,000","3,913,000","7,406,000","6,364,000","4,767,000","3,449,000","10,216,000","8,858,000","7,138,000","5,935,000","4,017,000","2,800,000","2,346,000","6,005,000","5,624,000","5,056,000","5,208,000","8,817,000","5,792,000","4,839,000","2,744,000","4,110,000","3,240,000","1,011,000","1,058,000","1,303,000","2,409,000","2,619,000","2,385,000","1,672,000","2,532,000","1,487,000","1,465,000",,"1,262,000","499,000","224,000","210,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,976,000","3,777,000","3,777,000","3,777,000","3,726,000","4,072,000","4,072,000","4,071,000",,,,"2,856,000",,,,"1,992,000",,,,,,,,"0","0","0","2,451,000","2,451,000","3,955,000","3,955,000","3,955,000","3,597,000","4,855,000","4,607,000","4,375,000","4,186,000","1,720,000","2,255,000","2,294,000","2,294,000","2,340,000","2,340,000","2,340,000","2,340,000","2,725,000","2,563,000","2,013,000","1,802,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,976,000","3,777,000","3,777,000","3,777,000","3,726,000","4,072,000","4,072,000","4,071,000",,,,"2,856,000",,,,"1,992,000",,,,,,,,"0","0","0","2,451,000","2,451,000","3,955,000","3,955,000","3,955,000","3,597,000","4,855,000","4,607,000","4,375,000","4,186,000","1,720,000","2,255,000","2,294,000","2,294,000","2,340,000","2,340,000","2,340,000","2,340,000","2,725,000","2,563,000","2,013,000","1,802,000"
		OtherCurrentAssets,,,,,,,,,,,,"24,102,000","28,056,000","21,088,000",,"15,115,000","13,225,000","12,089,000","11,460,000","6,829,000","6,221,000","6,461,000","6,941,000","6,891,000","6,517,000","8,172,000","12,498,000","12,411,000","11,871,000","10,783,000","10,115,000","10,331,000","8,783,000","8,652,000","7,065,000","6,838,000","6,642,000","6,769,000","7,406,000","6,364,000","4,767,000","12,000,000","10,216,000","8,858,000","7,138,000",,"4,017,000","2,800,000","2,346,000",,"5,624,000",,,,,,,"-1,000",,,,,,,,,,,,"1,960,000",,,,
	TotalNonCurrentAssets,"888,900,000","888,300,000","871,300,000","847,400,000","554,400,000","557,400,000","546,200,000","549,000,000","544,300,000","552,300,000","549,967,000","554,367,000","529,145,000","502,552,000","501,785,000","160,306,000","159,789,000","156,310,000","150,389,000","145,953,000","144,239,000","143,247,000","143,264,000","144,021,000","145,230,000","146,014,000","150,727,000","130,367,000","131,698,000","87,695,000","86,279,000","89,124,000","90,205,000","92,084,000","94,326,000","95,418,000","98,085,000","100,810,000","101,813,000","22,926,000","23,691,000","24,179,000","19,870,000","19,841,000","19,066,000","18,529,000","17,686,000","17,734,000","17,229,000","16,845,000","16,636,000","17,105,000","22,286,000","22,919,000","74,589,000","75,310,000","72,126,000","69,686,000","67,662,000","67,506,000","66,146,000","65,780,000","66,202,000","65,763,000","21,779,000","21,746,000","21,894,000","22,632,000","22,819,000","23,040,000","21,564,000","21,303,000","21,136,000","21,261,000"
		NetPPE,"336,900,000","325,700,000","314,900,000","288,100,000","199,000,000","197,000,000","188,600,000","187,000,000","179,000,000","180,200,000","176,774,000","179,226,000","173,974,000","143,459,000","133,746,000","38,769,000","36,839,000","32,592,000","28,943,000","23,467,000","20,929,000","18,858,000","18,809,000","18,117,000","17,915,000","17,267,000","16,968,000","14,850,000","14,476,000","10,841,000","8,066,000","8,207,000","8,167,000","8,534,000","8,756,000","8,494,000","8,734,000","9,282,000","9,891,000","8,762,000","9,518,000","10,009,000","10,293,000","10,256,000","9,487,000","8,971,000","8,333,000","8,361,000","7,847,000","7,450,000","7,363,000","7,812,000","8,393,000","8,954,000","20,267,000","20,479,000","16,911,000","14,095,000","11,468,000","11,064,000","9,916,000","9,433,000","8,382,000","7,856,000","4,342,000","4,312,000","4,796,000","4,934,000","5,163,000","5,392,000","4,034,000","3,738,000","3,556,000","3,573,000"
			GrossPPE,"461,600,000","441,700,000","420,500,000","385,100,000","288,100,000","281,000,000","263,700,000","255,300,000","240,900,000","236,900,000","235,606,000","232,836,000","221,282,000","185,960,000","174,939,000","79,763,000","76,566,000","71,471,000","66,466,000","59,989,000","55,985,000","52,683,000","51,721,000","49,564,000","47,941,000","45,881,000","45,385,000","41,219,000","39,912,000","35,502,000","32,074,000","31,515,000","30,845,000","30,523,000","41,136,000","29,190,000","28,692,000","28,519,000","31,830,000","28,327,000","28,444,000","28,992,000","28,864,000","28,041,000","26,539,000","25,386,000","24,142,000","23,711,000","22,824,000","21,901,000","21,337,000","21,293,000","21,228,000","22,544,000","29,402,000","32,207,000","27,711,000","24,097,000","20,603,000","19,546,000","17,720,000","16,456,000","33,974,000","32,746,000","9,789,000","9,273,000","9,225,000","8,796,000","8,629,000","8,656,000","6,892,000","6,199,000","5,601,000","5,232,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"4,600,000","4,700,000","4,700,000","4,800,000","3,500,000","3,800,000","3,200,000","4,400,000","4,200,000","4,800,000","3,774,000","4,287,000","4,524,000","4,727,000","14,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"60,600,000","52,100,000","52,700,000","39,500,000","36,000,000","37,200,000","35,000,000","33,500,000","33,200,000","36,900,000","36,595,000","36,895,000","35,082,000","32,243,000","24,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,735,000","14,292,000","9,069,000","8,221,000","6,836,000","6,749,000","6,167,000","5,677,000","5,277,000","6,014,000","4,440,000","4,171,000","4,133,000","3,833,000","3,730,000","3,613,000","2,659,000","2,635,000","2,614,000","2,599,000"
				MachineryFurnitureEquipment,"200,200,000","195,500,000","186,600,000","168,000,000","122,300,000","120,700,000","113,100,000","108,700,000","105,100,000","94,600,000","100,842,000","99,763,000","95,847,000","95,353,000","88,160,000","35,667,000","35,306,000","34,771,000","33,923,000","33,260,000","32,199,000","31,269,000","31,694,000","31,462,000","30,509,000","29,762,000","32,532,000","25,881,000","24,745,000","22,655,000","21,341,000","20,552,000","20,176,000","19,940,000","27,364,000","18,654,000","18,547,000","18,427,000","21,004,000","17,470,000","17,587,000","18,132,000","18,001,000","17,162,000","15,944,000","15,292,000","14,357,000","14,031,000","12,498,000","12,324,000","11,759,000","11,715,000","11,654,000","11,651,000","18,667,000","17,915,000","18,642,000","15,876,000","13,767,000","12,797,000","11,553,000","10,779,000","27,831,000","26,732,000","5,349,000","5,102,000","3,278,000","4,963,000","3,188,000","5,043,000","4,233,000","3,564,000","2,987,000","2,633,000"
				OtherProperties,"86,800,000","83,400,000","87,000,000","69,800,000","41,700,000","37,800,000","38,100,000","38,900,000","35,600,000","34,900,000","33,055,000","34,721,000","32,892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,814,000",,"1,711,000",,,,,
				ConstructionInProgress,"40,800,000","38,700,000","35,900,000","49,800,000","35,100,000","34,800,000","28,600,000","24,700,000","19,000,000","23,900,000","17,000,000","16,062,000","14,259,000","15,012,000","10,080,000","20,090,000","17,526,000","13,515,000","13,233,000","7,618,000","5,402,000","4,576,000","2,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"866,000",,,,,,,,,,,
				Leases,"68,600,000","67,300,000","53,600,000","53,200,000","49,500,000","46,700,000","45,700,000","45,100,000","43,800,000","41,800,000","44,340,000","41,108,000","38,678,000","38,625,000","38,288,000","24,006,000","23,734,000","23,185,000","19,310,000","19,111,000","18,384,000","16,838,000","17,182,000","18,102,000","17,432,000","16,119,000","12,853,000","15,338,000","15,167,000","12,847,000","10,733,000","10,963,000","10,669,000","10,583,000","13,772,000","10,536,000","10,145,000","10,092,000","10,826,000","10,857,000","10,857,000","10,860,000","10,863,000","10,879,000","10,595,000","10,094,000","9,785,000","9,680,000","10,326,000","9,577,000","9,578,000","9,578,000","9,574,000","10,893,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-124,700,000","-116,000,000","-105,600,000","-97,000,000","-89,100,000","-84,000,000","-75,100,000","-68,300,000","-61,900,000","-56,700,000","-58,832,000","-53,610,000","-47,308,000","-42,501,000","-41,193,000","-40,994,000","-39,727,000","-38,879,000","-37,523,000","-36,522,000","-35,056,000","-33,825,000","-32,912,000","-31,447,000","-30,026,000","-28,614,000","-28,417,000","-26,369,000","-25,436,000","-24,661,000","-24,008,000","-23,308,000","-22,678,000","-21,989,000","-32,380,000","-20,696,000","-19,958,000","-19,237,000","-21,939,000","-19,565,000","-18,926,000","-18,983,000","-18,571,000","-17,785,000","-17,052,000","-16,415,000","-15,809,000","-15,350,000","-14,977,000","-14,451,000","-13,974,000","-13,481,000","-12,835,000","-13,590,000","-9,135,000","-11,728,000","-10,800,000","-10,002,000","-9,135,000","-8,482,000","-7,804,000","-7,023,000","-25,592,000","-24,890,000","-5,447,000","-4,961,000","-4,429,000","-3,862,000","-3,466,000","-3,264,000","-2,858,000","-2,461,000","-2,045,000","-1,659,000"
		GoodwillAndOtherIntangibleAssets,"506,100,000","515,700,000","524,600,000","527,700,000","326,700,000","331,600,000","336,600,000","341,500,000","346,500,000","351,400,000","354,966,000","357,154,000","338,879,000","343,733,000","355,049,000","114,640,000","115,737,000","116,835,000","118,579,000","119,810,000","121,041,000","122,272,000","123,712,000","125,151,000","126,590,000","128,030,000","129,447,000","112,000,000","113,355,000","72,742,000","73,963,000","75,184,000","76,405,000","77,626,000","79,153,000","80,680,000","82,865,000","84,364,000","86,550,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","53,813,000","54,283,000","54,621,000","54,958,000","55,348,000","55,685,000","55,519,000","55,602,000","54,908,000","55,444,000","15,071,000","15,071,000","15,097,000","15,604,000","15,604,000","17,372,000","15,604,000","15,604,000","15,604,000","15,604,000"
			Goodwill,"268,500,000","270,000,000","263,600,000","257,200,000","171,100,000","171,100,000","171,100,000","171,100,000","171,100,000","171,100,000","169,557,000","166,654,000","150,226,000","150,226,000","151,869,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","85,248,000","84,495,000","74,298,000","74,298,000","55,918,000","55,918,000","55,918,000","55,918,000","55,918,000","55,918,000","55,918,000","56,662,000","56,662,000","56,899,000",,,,,,,,,,,,,,,"0","34,063,000","34,196,000","34,196,000","34,196,000","34,248,000","34,248,000","33,744,000","33,490,000","32,058,000","31,857,000","6,084,000",,,,,"6,617,000",,,,
			OtherIntangibleAssets,"237,600,000","245,700,000","261,000,000","270,500,000","155,600,000","160,500,000","165,500,000","170,400,000","175,400,000","180,300,000","185,409,000","190,500,000","188,653,000","193,507,000","203,180,000","29,392,000","30,489,000","31,587,000","33,331,000","34,562,000","35,793,000","37,024,000","38,464,000","39,903,000","41,342,000","42,782,000","44,952,000","37,702,000","39,057,000","16,824,000","18,045,000","19,266,000","20,487,000","21,708,000","23,235,000","24,762,000","26,203,000","27,702,000","29,651,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","8,987,000","19,750,000","20,087,000","20,425,000","20,762,000","21,100,000","21,437,000","21,775,000","22,112,000","22,850,000","23,587,000","8,987,000","15,071,000","15,097,000","15,604,000","15,604,000","10,755,000","15,604,000","15,604,000","15,604,000","15,604,000"
		NonCurrentDeferredAssets,"36,600,000","37,600,000","23,100,000","23,300,000","22,300,000","23,500,000","15,800,000","15,500,000","13,900,000","15,500,000","12,274,000","12,244,000","10,201,000","10,167,000","4,918,000","5,067,000","5,032,000","4,951,000","1,098,000","1,111,000","1,262,000","1,355,000",,,,,"3,607,000","2,763,000","3,120,000","3,445,000","3,876,000","5,356,000","5,259,000","5,341,000",,,,"6,634,000",,,,"4,766,000",,,,,,,,,,,,,,,,,,,,,"2,132,000","2,132,000","2,132,000","2,132,000","1,768,000",,"1,768,000",,"1,582,000","1,594,000","1,617,000","1,731,000"
			NonCurrentDeferredTaxesAssets,"36,600,000","37,600,000","23,100,000","23,300,000","22,300,000","23,500,000","15,800,000","15,500,000","13,900,000","15,500,000","12,274,000","12,244,000","10,201,000","10,167,000","4,918,000","5,067,000","5,032,000","4,951,000","1,098,000","1,111,000","1,262,000","1,355,000",,,,,"3,607,000","2,763,000","3,120,000","3,445,000","3,876,000","5,356,000","5,259,000","5,341,000",,,,"6,634,000",,,,"4,766,000",,,,,,,,,,,,,,,,,,,,,"2,132,000","2,132,000","2,132,000","2,132,000","1,768,000",,"1,768,000",,"1,582,000","1,594,000","1,617,000","1,731,000"
		OtherNonCurrentAssets,"9,300,000","9,300,000","8,700,000","8,300,000","6,400,000","5,300,000","5,200,000","5,000,000","4,900,000","5,200,000","5,953,000","5,743,000","6,091,000","5,193,000","8,072,000","1,830,000","2,181,000","1,932,000","1,769,000","1,565,000","1,007,000","762,000","743,000","753,000","725,000","717,000","705,000","754,000","747,000","667,000","374,000","377,000","374,000","583,000","6,417,000","6,244,000","6,486,000","530,000","5,372,000","5,177,000","5,186,000","417,000","590,000","598,000","592,000","571,000","366,000","386,000","395,000","408,000","286,000","306,000","4,906,000","4,978,000","509,000","548,000","594,000","633,000","846,000","757,000","711,000","745,000","780,000","331,000","234,000","231,000","233,000","2,094,000","284,000","276,000","344,000","367,000","359,000","353,000"
