name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"35,740,000","-45,380,000","13,302,000","56,661,000","11,157,000","-57,353,000","-18,420,000","56,323,000","26,102,000","-68,606,000","29,436,000","9,455,000","141,000","-18,199,000","2,390,000","-5,382,000","29,010,000","-38,431,000","-5,084,000","17,955,000","9,866,000","-16,855,000","410,000","10,347,000","-8,089,000","-3,594,000"
	CashFlowFromContinuingOperatingActivities,"35,740,000","-45,380,000","13,302,000","56,661,000","11,157,000","-57,353,000","-18,420,000","56,323,000","26,102,000","-68,606,000","29,436,000","9,455,000","141,000","-18,199,000","2,390,000","-5,382,000","29,010,000","-38,431,000","-5,084,000","17,955,000","9,866,000","-16,855,000","410,000","10,347,000","-8,089,000","-3,594,000"
		NetIncomeFromContinuingOperations,"-15,609,000","3,160,000","-14,475,000","-8,328,000","4,034,000","2,386,000","-11,900,000","-64,529,000","-1,960,000","-2,633,000","-13,750,000","-8,796,000","5,918,000","2,326,000","-5,256,000","3,902,000","5,398,000","-3,957,000","-3,391,000","859,000","6,070,000","4,279,000","-1,177,000","-2,512,000","598,000","-304,000"
		OperatingGainsLosses,"4,388,000","148,000","2,000","-1,352,000","5,590,000","30,000","125,000","6,000","6,000","-375,000","-164,000","37,000","-28,000","-34,000","-49,000","65,000","-123,000","33,000","30,000","55,000","126,000","37,000","-90,000","-29,000","-18,000","151,000"
			GainLossOnSaleOfPPE,"-1,065,000","148,000","2,000","-1,352,000","137,000","30,000","125,000","6,000","6,000","-375,000","-164,000","37,000","-28,000","-34,000","-49,000","8,000","-29,000","-20,000","6,000","0","6,000","8,000","-10,000","3,000","0","49,000"
			NetForeignCurrencyExchangeGainLoss,"0",,,,,,,,,,"0","0","0","0","0","57,000","-94,000","53,000","24,000","55,000","120,000","29,000","-80,000","-32,000","-18,000","102,000"
		DepreciationAmortizationDepletion,"35,915,000","8,966,000","10,364,000","8,531,000","8,054,000","12,351,000","10,033,000","9,145,000","6,327,000","5,470,000","5,504,000","4,949,000","2,965,000","3,091,000","3,540,000","3,213,000","3,192,000","2,522,000","889,000","1,038,000","836,000","851,000","1,189,000","744,000","865,000","1,276,000"
			DepreciationAndAmortization,"35,915,000","8,966,000","10,364,000","8,531,000","8,054,000","12,351,000","10,033,000","9,145,000","6,327,000","5,470,000","5,504,000","4,949,000","2,965,000","3,091,000","3,540,000","3,213,000","3,192,000","2,522,000","889,000","1,038,000","836,000","851,000","1,189,000","744,000","865,000","1,276,000"
				Depreciation,"35,915,000","8,966,000","10,364,000","8,531,000","8,054,000","12,351,000","10,033,000","9,145,000","6,327,000","5,470,000","5,504,000","4,949,000","2,965,000","3,091,000","3,540,000","3,213,000","3,192,000","2,522,000","889,000","1,038,000","836,000","851,000","1,189,000","744,000","865,000","1,276,000"
				AmortizationCashFlow,,,,"8,531,000","8,054,000","12,351,000","10,033,000","9,145,000","6,327,000","5,470,000","5,504,000","4,949,000","2,965,000","3,091,000","3,540,000","3,213,000","3,192,000","2,522,000","889,000","1,038,000","836,000","851,000","1,189,000","744,000","865,000","1,276,000"
