name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"17,410,000,000","8,477,000,000","703,000,000","2,647,000,000","5,583,000,000","937,000,000","-1,069,000,000","3,284,000,000","-853,000,000","2,354,000,000","-62,000,000","3,046,000,000","609,000,000","1,296,000,000","2,650,000,000","3,225,000,000","3,255,000,000","1,434,000,000","-169,000,000","1,862,000,000","1,589,000,000","3,190,000,000","2,098,000,000","554,000,000","1,423,000,000","1,261,000,000","2,531,000,000","2,854,000,000","1,646,000,000","1,751,000,000","866,000,000","582,000,000","1,112,000,000","2,772,000,000","2,789,000,000","2,141,000,000","4,848,000,000","1,668,000,000","4,083,000,000","247,000,000","537,000,000","3,091,000,000","1,065,000,000","-54,000,000","2,581,000,000","6,228,000,000","2,435,000,000","-1,154,000,000","1,084,000,000","2,876,000,000","3,380,000,000","3,446,000,000","-1,073,000,000","1,847,000,000","1,334,000,000","1,815,000,000","1,560,000,000","598,000,000","584,000,000","1,043,000,000","448,000,000","527,000,000","917,000,000","2,651,000,000","115,000,000","1,746,000,000","513,000,000","1,086,000,000","942,000,000","871,000,000","967,500,000","1,669,800,000","1,348,000,000","1,239,500,000","4,147,300,000","994,000,000","1,149,400,000","2,391,500,000","-1,143,100,000","884,100,000","1,336,400,000","2,708,900,000","-142,600,000","1,495,500,000","115,100,000","713,900,000","838,828,000","756,096,000","707,145,000","281,031,000","600,100,000","690,600,000","692,500,000","664,200,000","-469,800,000","-46,900,000","151,700,000","-53,500,000","65,200,000","93,600,000","-26,500,000","94,600,000","69,900,000","64,000,000","90,500,000","53,900,000","67,800,000","11,600,000","28,100,000","7,000,000","49,800,000","35,300,000","31,800,000","88,900,000","415,500,000","43,700,000","37,300,000","70,800,000","44,500,000","2,300,000","5,700,000","23,300,000","30,100,000","19,600,000","32,900,000","38,500,000","26,500,000","3,900,000","28,200,000","35,600,000","74,700,000"
	CashFlowFromContinuingOperatingActivities,"17,410,000,000","8,477,000,000","703,000,000","2,647,000,000","5,583,000,000","937,000,000","-1,069,000,000","3,284,000,000","-853,000,000","2,354,000,000","-62,000,000","3,046,000,000","609,000,000","1,296,000,000","2,650,000,000","3,225,000,000","3,255,000,000","1,434,000,000","-169,000,000","1,862,000,000","1,589,000,000","3,190,000,000","2,098,000,000","554,000,000","1,423,000,000","1,261,000,000","2,531,000,000","2,854,000,000","1,646,000,000","1,751,000,000","866,000,000","582,000,000","1,112,000,000","2,772,000,000","2,789,000,000","2,141,000,000","4,848,000,000","1,668,000,000","4,083,000,000","247,000,000","537,000,000","3,091,000,000","1,065,000,000",,,,,,,,,,,,"1,334,000,000","1,815,000,000","1,560,000,000","598,000,000","584,000,000","1,043,000,000","448,000,000","527,000,000","917,000,000","2,651,000,000","115,000,000","1,746,000,000","513,000,000","1,086,000,000","942,000,000","871,000,000","967,500,000","1,669,800,000","1,348,000,000","1,239,500,000","4,147,300,000","994,000,000","1,149,400,000","2,391,500,000","-1,143,100,000","884,100,000","1,336,400,000","2,708,900,000","-142,600,000","1,495,500,000","115,100,000","713,900,000","838,828,000","756,096,000","707,145,000","281,031,000","600,100,000","690,600,000","692,500,000","664,200,000","-469,800,000","-46,900,000","151,700,000","-53,500,000","65,200,000","93,600,000","-26,500,000","94,600,000","69,900,000","64,000,000","90,500,000","53,900,000","67,800,000","11,600,000","28,100,000","7,000,000","49,800,000","35,300,000","31,800,000","88,900,000","415,500,000","43,700,000","37,300,000","70,800,000","44,500,000","2,300,000","5,700,000","23,300,000","30,100,000","19,600,000","32,900,000","38,500,000","26,500,000","3,900,000","28,200,000","35,600,000","74,700,000"
		NetIncomeFromContinuingOperations,"7,240,000,000","1,557,000,000","1,673,000,000","2,028,000,000","1,982,000,000","2,280,000,000","1,519,000,000","1,580,000,000","689,000,000","1,171,000,000","1,486,000,000","1,908,000,000","1,821,000,000","1,699,000,000","1,856,000,000","1,815,000,000","1,750,000,000","1,675,000,000","1,682,000,000","1,563,000,000","1,500,000,000","1,473,000,000","1,478,000,000","1,502,000,000","1,522,000,000","1,386,000,000","1,476,000,000","1,489,000,000","1,483,000,000","1,431,000,000","1,488,000,000","1,471,000,000","1,495,000,000","1,397,000,000","1,456,000,000","1,468,000,000","1,484,000,000","1,428,000,000","1,420,000,000","1,474,000,000","1,415,000,000","1,338,000,000","1,350,000,000",,,,,,,,,,,,"330,000,000","576,000,000","950,000,000","1,090,000,000","862,000,000","1,176,000,000","1,156,000,000","1,130,000,000","1,194,000,000","1,203,000,000","1,201,000,000","1,153,000,000","1,143,000,000","1,154,000,000","1,121,000,000","1,071,000,000","1,056,000,000","1,065,500,000","1,036,900,000","1,008,400,000","882,900,000","984,900,000","953,600,000","911,200,000","849,800,000","860,300,000","823,100,000","756,000,000","695,400,000","38,700,000","562,300,000","410,100,000","658,464,000","308,994,000","316,743,000","307,799,000","268,000,000","267,000,000","170,700,000","169,600,000","199,000,000","106,800,000","65,000,000","59,300,000","51,800,000","50,100,000","47,600,000","45,300,000","42,300,000","38,200,000","39,800,000","38,100,000","35,900,000","34,200,000","33,700,000","32,800,000","30,500,000","29,800,000","28,500,000","27,800,000","224,200,000","23,600,000","25,300,000","24,900,000","18,600,000","20,300,000","19,600,000","17,600,000","17,400,000","16,300,000","16,900,000","15,200,000","15,800,000","15,300,000","16,600,000","17,200,000","16,300,000"
		OperatingGainsLosses,"-1,234,000,000","20,000,000","-286,000,000","-471,000,000","-497,000,000","-279,000,000","-650,000,000","-793,000,000","-671,000,000","-423,000,000","-376,000,000","-398,000,000","-252,000,000","-205,000,000","-265,000,000","-236,000,000","-263,000,000","-140,000,000","-343,000,000","-332,000,000","-337,000,000","-262,000,000","-355,000,000","-429,000,000","-503,000,000","-284,000,000","-324,000,000","-468,000,000","-282,000,000","-322,000,000","-448,000,000","-298,000,000","-452,000,000","-198,000,000","-212,000,000","-6,000,000","-426,000,000","-474,000,000","328,000,000","-2,169,000,000","-2,809,000,000","1,519,000,000","-681,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-144,600,000","200,500,000","26,000,000","-23,200,000","1,400,000","9,800,000","-4,500,000","-4,100,000","-4,900,000","3,500,000","-300,000","1,000,000","1,400,000","-300,000","-700,000","-800,000","-2,500,000","3,200,000","0","-1,400,000","-300,000",,,,,"-100,000","-100,000","-100,000","-100,000","-500,000","0","-200,000",,,,,,,,,
			GainLossOnInvestmentSecurities,"-374,000,000","-42,000,000","-101,000,000","-105,000,000","-126,000,000","-66,000,000","-70,000,000","-47,000,000","-107,000,000","-120,000,000","-118,000,000","-142,000,000","-109,000,000","-100,000,000","-201,000,000","-106,000,000","-125,000,000","-78,000,000","-115,000,000","-105,000,000","-136,000,000","-146,000,000","-154,000,000","-109,000,000","-264,000,000","-90,000,000","-84,000,000","-182,000,000","-74,000,000","-63,000,000","-212,000,000","-80,000,000","-279,000,000","-24,000,000","-32,000,000","-16,000,000","-31,000,000","5,000,000","-44,000,000","-118,000,000","969,000,000","-1,049,000,000","-681,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-132,600,000","287,100,000","100,000","2,700,000","1,400,000","1,400,000","0","-200,000","0","400,000","1,700,000","2,100,000",,,,,"-700,000","-1,000,000","1,100,000","-1,300,000",,,,,,"0","0","-100,000","0","-500,000","0","-200,000",,,,,,,,,
		DepreciationAmortizationDepletion,"507,000,000","132,000,000","125,000,000","126,000,000","124,000,000","122,000,000","134,000,000","133,000,000","131,000,000","129,000,000","130,000,000","127,000,000","125,000,000","120,000,000","121,000,000","118,000,000","115,000,000","113,000,000","118,000,000","117,000,000","116,000,000","117,000,000","117,000,000","117,000,000","117,000,000","119,000,000","123,000,000","118,000,000","120,000,000","120,000,000","128,000,000","127,000,000","123,000,000","123,000,000","131,000,000","129,000,000","129,000,000","131,000,000","141,000,000","139,000,000","141,000,000","140,000,000","144,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,790,000","67,267,000","63,703,000","68,540,000","78,100,000","160,000,000","6,000,000","48,200,000","134,800,000","25,200,000","18,300,000","16,400,000","10,900,000","9,800,000","10,000,000","9,600,000","9,800,000","9,200,000","9,800,000","9,600,000","9,700,000","8,500,000","7,700,000","7,800,000","7,600,000","6,000,000","10,800,000","6,200,000","120,800,000","8,900,000","7,400,000","7,400,000","2,100,000","13,300,000","6,000,000","4,900,000","5,300,000","5,300,000","4,800,000","4,200,000","4,200,000","4,900,000","4,700,000","4,100,000","2,600,000"
			DepreciationAndAmortization,"507,000,000","132,000,000","125,000,000","126,000,000","124,000,000","122,000,000","134,000,000","133,000,000","131,000,000","129,000,000","130,000,000","127,000,000","125,000,000","120,000,000","121,000,000","118,000,000","115,000,000","113,000,000","118,000,000","117,000,000","116,000,000","117,000,000","117,000,000","117,000,000","117,000,000","119,000,000","123,000,000","118,000,000","120,000,000","120,000,000","128,000,000","127,000,000","123,000,000","123,000,000","131,000,000","129,000,000","129,000,000","131,000,000","141,000,000","139,000,000","141,000,000","140,000,000","144,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,790,000","67,267,000","63,703,000","68,540,000","78,100,000","160,000,000","6,000,000","48,200,000","134,800,000","25,200,000","18,300,000","16,400,000","10,900,000","9,800,000","10,000,000","9,600,000","9,800,000","9,200,000","9,800,000","9,600,000","9,700,000","8,500,000","7,700,000","7,800,000","7,600,000","6,000,000","10,800,000","6,200,000","120,800,000","8,900,000","7,400,000","7,400,000","2,100,000","13,300,000","6,000,000","4,900,000","5,300,000","5,300,000","4,800,000","4,200,000","4,200,000","4,900,000","4,700,000","4,100,000","2,600,000"
				Depreciation,"339,000,000","85,000,000","85,000,000","85,000,000","84,000,000","84,000,000","87,000,000","89,000,000","88,000,000","87,000,000","86,000,000","85,000,000","83,000,000","80,000,000","80,000,000","77,000,000","75,000,000","74,000,000","74,000,000","73,000,000","73,000,000","73,000,000","72,000,000","72,000,000","73,000,000","74,000,000","77,000,000","76,000,000","77,000,000","77,000,000","77,000,000","76,000,000","75,000,000","74,000,000","75,000,000","74,000,000","74,000,000","74,000,000","75,000,000","72,000,000","71,000,000","69,000,000","70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"168,000,000","47,000,000","40,000,000","41,000,000","40,000,000","38,000,000","47,000,000","44,000,000","43,000,000","42,000,000","44,000,000","42,000,000","42,000,000","40,000,000","41,000,000","41,000,000","40,000,000","39,000,000","44,000,000","44,000,000","43,000,000","44,000,000","45,000,000","45,000,000","44,000,000","45,000,000","46,000,000","42,000,000","43,000,000","43,000,000","51,000,000","51,000,000","48,000,000","49,000,000","56,000,000","55,000,000","55,000,000","57,000,000","66,000,000","67,000,000","70,000,000","71,000,000","74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"168,000,000","47,000,000","40,000,000","41,000,000","40,000,000","38,000,000","47,000,000","44,000,000","43,000,000","42,000,000","44,000,000","42,000,000","42,000,000","40,000,000","41,000,000","41,000,000","40,000,000","39,000,000","44,000,000","44,000,000","43,000,000","44,000,000","45,000,000","45,000,000","44,000,000","45,000,000","46,000,000","42,000,000","43,000,000","43,000,000","51,000,000","51,000,000","48,000,000","49,000,000","56,000,000","55,000,000","55,000,000","57,000,000","66,000,000","67,000,000","70,000,000","71,000,000","74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
