name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
TotalExpenses,"371,158,000","114,943,000","100,784,000","80,183,000","75,249,000","69,208,000","60,954,000","56,399,000","49,403,000","51,383,000","50,494,000","47,305,000","41,721,000","39,820,000","34,389,000","28,111,000","24,027,000","22,784,000","21,064,000","20,089,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-187,510,000","-60,668,000","-45,563,000","-41,242,000","-40,037,000","-37,919,000","-32,900,000","-24,318,000","-28,207,000","-31,768,000","-55,638,000","-31,181,000","-27,916,000","-25,933,000","-22,639,000","-19,802,000","-17,624,000","-16,873,000","-16,937,000","-17,009,000"
NormalizedIncome,"-196,294,157.7","-66,667,265.863","-47,863,618.889","-43,009,330","-38,255,752.794","-37,919,000","-32,900,000","-24,318,000","-28,207,000","-31,768,000","-39,213,000","-31,181,000","-27,916,000","-25,933,000","-22,639,000","-19,802,000","-17,624,000","-16,873,000","-16,937,000","-17,009,000"
InterestIncome,"556,000","259,000","154,000","58,000","86,000","157,000","134,000","111,000","247,000","576,000","564,000","789,000","804,000","775,000","664,000","409,000","284,000","148,000","158,000","187,000"
InterestExpense,"208,000","29,000","26,000","83,000","70,000","95,000","118,000","143,000","181,000","215,000","248,000","287,000","318,000","340,000","348,000","386,000","337,000","317,000","273,000","248,000"
NetInterestIncome,"348,000","230,000","128,000","-25,000","16,000","62,000","16,000","-32,000","66,000","361,000","316,000","502,000","486,000","435,000","316,000","23,000","-53,000","-169,000","-115,000","-61,000"
EBIT,"-199,893,000","-60,788,000","-55,942,000","-40,818,000","-42,344,000","-37,763,000","-32,736,000","-23,913,000","-28,005,000","-31,492,000","-55,353,000","-30,781,000","-27,544,000","-25,509,000","-22,248,000","-19,340,000","-17,216,000","-16,513,000","-16,612,000","-16,642,000"
EBITDA,"-187,600,000"
ReconciledCostOfRevenue,"100,200,000","29,714,000","27,056,000","22,497,000","20,933,000","19,028,000","18,162,000","17,577,000","16,472,000","13,564,000","13,792,000","12,385,000","11,394,000","11,789,000","11,857,000","9,093,000","7,503,000","8,095,000","7,498,000","6,829,000"
ReconciledDepreciation,"12,293,000","3,968,000","3,150,000","2,431,000","2,744,000","2,464,000","2,111,000","1,889,000","1,724,000","1,559,000","1,505,000","1,489,000","1,587,000","1,563,000","1,472,000","1,329,000","1,697,000","1,415,000","1,286,000","1,247,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-187,510,000","-60,668,000","-45,563,000","-41,242,000","-40,037,000","-37,919,000","-32,900,000","-24,318,000","-28,207,000","-31,768,000","-55,638,000","-31,181,000","-27,916,000","-25,933,000","-22,639,000","-19,802,000","-17,624,000","-16,873,000","-16,937,000","-17,009,000"
TotalUnusualItemsExcludingGoodwill,"9,374,000","6,014,000","2,826,000","2,421,000","-1,887,000","0","0","0","0","0","-22,500,000",,,,,,,,,
TotalUnusualItems,"9,374,000","6,014,000","2,826,000","2,421,000","-1,887,000","0","0","0","0","0","-22,500,000",,,,,,,,,
NormalizedEBITDA,"-196,974,000","-62,834,000","-55,618,000","-40,808,000","-37,713,000","-35,299,000","-30,625,000","-22,024,000","-26,281,000","-29,933,000","-31,348,000","-29,292,000","-25,957,000","-23,946,000","-20,776,000","-18,011,000","-15,519,000","-15,098,000","-15,326,000","-15,395,000"
TaxRateForCalcs,"0.063","0.002","0.186","0.27","0.056","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4"
TaxEffectOfUnusualItems,"589,842.3","14,734.137","525,381.111","653,670","-105,752.794","0","0","0","0","0","-6,075,000","0","0","0","0","0","0","0","0","0"
