name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
MarketCap,"892,883,469","1,059,005,168","981,960,108","945,184,529","838,419,248","700,944,760","649,720,190","536,763,445","515,727,504","249,983,366","708,416,795","610,303,155","534,531,594","532,449,390","456,781,893","482,729,053","471,173,051","450,746,467","462,953,738","507,059,485","520,546,818","509,159,523","504,827,296","543,759,730","560,893,688","574,215,094","555,854,481","597,498,069","619,153,539","665,983,088","667,655,572","743,116,169","610,602,000","606,022,485","576,456,976","571,163,514","465,597,970","504,992,144","457,520,733","375,587,442","348,032,295","321,683,158","283,169,210","283,296,155","347,480,370","380,434,303","366,923,126"
PeRatio,"9.594","6.88","4.968","4.429","4.464","41.051",,,,"3.244","12.059","16.427","13.117","11.776","8.47","8.994","12.589","14.24","16.872","23.221","23.838",,,,,"15.416","16.291","13.147","10.399","9.526","7.448","8.481","10.811","7.262","5.828","4.389","4.264","4.661","4.23","8.879","11.438","32.062","12.814","12.821","7.796","7.46","7.316"
ForwardPeRatio,"8.244","9.116","8.842","8.993","9.355","8.361","9.276","7.639","7.593","3.078","9.643","10.06","9.98","11.211","9.579","9.766","9.099","11.013","10.515","9.625","10.526","12.27","11.751","9.804","23.148","7.199","7.262","7.452","8.157","7.716","6.812","7.331","6.969","7.112","6.506","5.12","5.099","5.724","7.107","7.716","8.026","6.817","5.764","5.914","7.375","7.273","7.199"
PsRatio,"9.246","7.064","4.887","4.449","4.289","19.806","2,425.677",,,"2.15","4.791","8.463","7.459","7.097","5.644","6.247","8.09","8.762","10.16","12.689","13.089","266.338","287.063","129.285","51.721","11.016","10.54","9.182","8.03","7.657","6.246","7.041","8.568","6.476","5.27","4.074","3.853","4.395","3.988","6.588","8.168","14.325","7.792","7.796","5.739","5.31","5.005"
PbRatio,"0.837","0.995","1.031","1.163","1.05","0.905","0.897","0.778","0.777","0.348","1.115","1.085","0.951","0.944","0.769","0.805","0.792","0.75","0.739","0.807","0.818","0.798","0.764","0.807","0.814","0.784","0.739","0.775","0.794","0.851","0.829","1.191","0.98","0.977","0.922","0.902","1.124","0.997","0.904","1.183","0.878","0.867","0.75","0.752","0.903","0.968","0.909"
