name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,08/31/1988,08/31/1987,08/31/1986
TotalAssets,"797,299,000","821,462,000","812,468,000","820,247,000","842,702,000","809,001,000","838,575,000","824,294,000","851,535,000","879,342,000","908,512,000","1,124,274,000","1,393,156,000","1,403,057,000","1,450,033,000","1,481,338,000","1,504,785,000","1,480,305,000","1,490,241,000","1,516,955,000","1,488,039,000","1,427,034,000","1,421,716,000","1,442,538,000","1,467,420,000","1,411,004,000","1,623,535,000","1,636,917,000","1,661,018,000","1,636,819,000","1,787,464,000","1,856,879,000","1,947,705,000","1,959,134,000","2,163,865,000","2,119,332,000","1,919,474,000","2,023,831,000","2,025,456,000","2,007,119,000","2,034,109,000","2,051,887,000","2,017,554,000","2,056,681,000","1,929,215,000","1,649,144,000","1,621,703,000","1,596,099,000","1,570,261,000","1,629,125,000","1,568,431,000","1,600,550,000","1,633,406,000","1,727,781,000","1,668,382,000","1,689,266,000","1,618,030,000","1,578,673,000","1,500,776,000","1,453,246,000","1,389,248,000","1,242,815,000","1,213,375,000","1,164,273,000","1,018,334,000","1,003,977,000","996,335,000","1,011,525,000","881,479,000","470,745,000","424,136,000","437,408,000","443,814,000","445,294,000","361,653,000","382,526,000","369,404,000","371,123,000","294,611,000","320,311,000","357,275,000","330,723,000","342,716,000","341,287,000","370,733,000","375,676,000","416,981,000","1,035,536,000","1,639,021,000","1,626,983,000","1,624,846,000","1,600,205,000","1,578,614,000","1,610,841,000","1,174,722,000","731,178,000","679,363,000","595,375,000","463,592,000","455,618,000","440,823,000","431,202,000","381,241,000","378,883,000","350,862,000","337,324,000","332,946,000","331,256,000","317,520,000","315,663,000","317,402,000","313,392,000","305,967,000","285,589,000","290,700,000","290,000,000","282,300,000","279,100,000","289,000,000","285,700,000","332,900,000","330,600,000","326,200,000","336,000,000","362,200,000","365,100,000","393,600,000","379,400,000","382,600,000","371,300,000","371,000,000","149,700,000","102,100,000","100,600,000"
	CurrentAssets,"366,288,000","374,063,000","361,089,000","357,435,000","371,817,000","325,443,000","357,815,000","341,132,000","379,828,000","398,163,000","452,732,000","730,325,000","616,209,000","653,184,000","707,335,000","660,900,000","627,823,000","591,041,000","618,336,000","646,926,000","605,451,000","555,361,000","548,848,000","542,652,000","535,733,000","538,283,000","562,814,000","560,389,000","557,949,000","513,231,000","524,348,000","542,990,000","605,330,000","600,404,000","807,526,000","785,240,000","834,284,000","595,430,000","578,568,000","561,281,000","575,291,000","573,397,000","549,539,000","546,484,000","573,339,000","489,946,000","460,150,000","437,198,000","411,212,000","424,010,000","363,662,000","386,620,000","419,818,000","492,874,000","592,466,000","591,350,000","578,115,000","538,586,000","505,280,000","491,802,000","454,330,000","421,077,000","390,925,000","359,876,000","322,939,000","316,263,000","299,313,000","309,261,000","300,723,000","236,017,000","202,314,000","208,845,000","209,020,000","226,256,000","172,762,000","188,262,000","178,532,000","181,629,000","129,964,000","151,713,000","174,745,000","145,539,000","149,170,000","126,862,000","160,741,000","162,686,000","203,714,000","195,537,000","440,890,000","422,883,000","409,036,000","402,532,000","413,191,000","449,193,000","364,564,000","239,824,000","237,677,000","220,037,000","225,906,000","224,471,000","211,733,000","211,715,000","206,905,000","207,105,000","185,921,000","189,421,000","190,464,000","190,759,000","178,097,000","174,844,000","174,809,000","170,452,000","167,815,000","157,701,000","161,600,000","166,200,000","159,300,000","152,600,000","156,200,000","152,500,000","148,700,000","149,800,000","143,800,000","150,100,000","163,200,000","163,700,000","191,500,000","186,900,000","189,200,000","189,600,000","193,200,000","81,000,000","64,500,000","79,400,000"
		CashCashEquivalentsAndShortTermInvestments,"123,705,000","133,430,000","126,533,000","140,352,000","136,279,000","115,254,000","158,568,000","152,170,000","163,603,000","163,437,000","206,780,000","211,151,000","201,334,000","170,388,000","203,443,000","250,490,000","189,490,000","153,595,000","165,050,000","229,571,000","198,954,000","171,890,000","176,871,000","179,604,000","137,089,000","154,671,000","171,945,000","168,846,000","108,125,000","87,497,000","87,275,000","109,012,000","129,625,000","155,017,000","109,542,000","103,986,000","161,418,000","90,823,000","68,311,000","68,184,000","80,149,000","58,445,000","48,119,000","44,221,000","68,299,000","44,210,000","40,222,000","22,281,000","15,710,000","13,822,000","11,385,000","13,292,000","22,329,000","30,218,000","122,549,000","91,079,000","94,912,000","68,741,000","86,680,000","73,703,000","24,851,000","26,586,000","25,659,000","19,212,000","10,979,000","7,470,000","10,356,000","6,884,000","4,069,000","7,088,000","6,033,000","4,751,000","3,127,000","32,692,000","4,593,000","4,502,000","1,927,000","3,799,000","3,043,000","27,599,000","50,385,000","24,487,000","26,554,000","632,000","254,000","3,152,000","9,896,000","6,808,000","7,510,000","16,940,000","22,258,000","15,492,000","8,097,000","8,162,000","6,349,000","4,262,000","7,010,000","5,143,000","5,846,000","5,622,000","84,000","1,894,000","1,001,000","4,118,000","3,371,000","1,953,000","911,000","3,243,000","1,159,000","2,201,000","1,907,000","2,865,000","680,000","1,546,000","900,000","600,000","900,000","3,100,000","3,000,000","3,000,000","3,300,000","4,800,000","3,600,000","2,200,000","2,600,000","4,900,000","6,500,000","3,200,000","4,600,000","11,600,000","19,900,000","2,300,000","7,300,000","2,200,000"
			CashAndCashEquivalents,"123,705,000","133,430,000","126,533,000","140,352,000","136,279,000","115,254,000","158,568,000","152,170,000","163,603,000","163,437,000","206,780,000","211,151,000","201,334,000","170,388,000","203,443,000","250,490,000","189,490,000","153,595,000","165,050,000","229,571,000","198,954,000","171,890,000","176,871,000","179,604,000","137,089,000","154,671,000","171,945,000","168,846,000","108,125,000","87,497,000","87,275,000","109,012,000","129,625,000","155,017,000","109,542,000","103,986,000","161,418,000","90,823,000","68,311,000","68,184,000","80,149,000","58,445,000","48,119,000","44,221,000","68,299,000","44,210,000","40,222,000","22,281,000","15,710,000","13,822,000","11,385,000","13,292,000","22,329,000","30,218,000","122,549,000","91,079,000","94,912,000","68,741,000","86,680,000","73,703,000","24,851,000","26,586,000","25,659,000","19,212,000","10,979,000","7,470,000","10,356,000","6,884,000","4,069,000","7,088,000","6,033,000","4,751,000","3,127,000","32,692,000","4,593,000","4,502,000","1,927,000","3,799,000","3,043,000","27,599,000","50,385,000","24,487,000","26,554,000","632,000","254,000","3,152,000","9,896,000","6,808,000","7,510,000","16,940,000","22,258,000","15,492,000","8,097,000","8,162,000","6,349,000","4,262,000","7,010,000","5,143,000","5,846,000","5,622,000","84,000","1,894,000","1,001,000","4,118,000","3,371,000","1,953,000","911,000","3,243,000","1,159,000","2,201,000","1,907,000","2,865,000","680,000","1,546,000","900,000","600,000","900,000","3,100,000","3,000,000","3,000,000","3,300,000","4,800,000","3,600,000","2,200,000","2,600,000","4,900,000","6,500,000","3,200,000","4,600,000","11,600,000","19,900,000","2,300,000","7,300,000","2,200,000"
		Receivables,"117,029,000","113,460,000","112,293,000","103,233,000","112,590,000","94,984,000","90,531,000","84,170,000","93,796,000","113,294,000","122,027,000","125,883,000","202,808,000","210,174,000","191,190,000","187,749,000","212,284,000","210,650,000","201,317,000","190,206,000","207,764,000","201,914,000","188,815,000","186,829,000","200,102,000","181,335,000","196,945,000","193,081,000","219,408,000","204,062,000","221,719,000","227,008,000","259,289,000","233,951,000","221,528,000","219,075,000","214,683,000","238,601,000","232,267,000","234,756,000","237,438,000","239,074,000","227,131,000","223,760,000","233,620,000","196,456,000","185,693,000","214,780,000","200,877,000","205,572,000","155,520,000","159,596,000","166,857,000","211,576,000","226,564,000","249,163,000","236,006,000","224,419,000","194,775,000","186,501,000","206,542,000","186,709,000","171,262,000","164,835,000","147,657,000","146,642,000","131,185,000","139,219,000","129,445,000","112,895,000","90,433,000","98,602,000","102,000,000","99,048,000","81,825,000","89,256,000","83,464,000","84,187,000","58,304,000","54,683,000","55,209,000","50,491,000","54,971,000","54,772,000","87,276,000","83,784,000","116,447,000","79,732,000","168,994,000","154,771,000","149,525,000","146,755,000","160,716,000","205,187,000","147,380,000","83,471,000","76,908,000","70,111,000","84,697,000","82,758,000","70,328,000","69,893,000","68,747,000","71,403,000","60,877,000","65,502,000","71,000,000","71,958,000","65,606,000","64,283,000","64,259,000","58,887,000","56,414,000","49,630,000","48,900,000","52,400,000","50,200,000","44,500,000","49,800,000","48,300,000","54,100,000","55,200,000","50,400,000","53,300,000","59,000,000","59,600,000","83,300,000","82,000,000","85,500,000","80,400,000","78,100,000","37,500,000","30,100,000","35,300,000"
			AccountsReceivable,"117,029,000","113,460,000","112,293,000","103,233,000","112,590,000","94,984,000","90,531,000","84,170,000","93,796,000","113,294,000","122,027,000","125,883,000","202,808,000","210,174,000","191,190,000","187,749,000","212,284,000","210,650,000","201,317,000","190,206,000","207,764,000","201,914,000","188,815,000","186,829,000","200,102,000","181,335,000","196,945,000","193,081,000","219,408,000","204,062,000","221,719,000","227,008,000","259,289,000","233,951,000","221,528,000","219,075,000","214,683,000","238,601,000","232,267,000","234,756,000","237,438,000","239,074,000","227,131,000","223,760,000","233,620,000","196,456,000","185,693,000","214,780,000","200,877,000","205,572,000","155,520,000","159,596,000","166,857,000","211,576,000","226,564,000","249,163,000","236,006,000","224,419,000","194,775,000","186,501,000","206,542,000","186,709,000","171,262,000","164,835,000","147,657,000","146,642,000","131,185,000","139,219,000","129,445,000","112,895,000","90,433,000","98,602,000","102,000,000","99,048,000","81,825,000","89,256,000","83,464,000","84,187,000","58,304,000","54,683,000","55,209,000","50,491,000","54,971,000","54,772,000","87,276,000","83,784,000","83,553,000","79,732,000","168,994,000","154,771,000","149,525,000","146,755,000","160,716,000","205,187,000","147,380,000","83,471,000","76,908,000","70,111,000","84,697,000","82,758,000","70,328,000","69,893,000","68,747,000","71,403,000","60,877,000","65,502,000","71,000,000","71,958,000","65,606,000","64,283,000","64,259,000","58,887,000","56,414,000","49,630,000",,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"135,329,000","120,860,000","116,593,000","107,433,000",,"99,984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-18,300,000","-7,400,000","-4,300,000","-4,200,000",,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"86,897,000","89,479,000","83,614,000","75,347,000","74,743,000","71,774,000","70,701,000","69,171,000","78,914,000","78,046,000","79,508,000","77,187,000","167,592,000","161,646,000","154,764,000","156,356,000","167,317,000","166,227,000","154,246,000","143,651,000","130,255,000","127,573,000","135,064,000","130,756,000","138,456,000","147,371,000","143,728,000","142,752,000","155,196,000","162,784,000","164,517,000","162,620,000","171,558,000","164,994,000","155,129,000","142,549,000","145,226,000","217,540,000","225,084,000","211,690,000","206,389,000","219,605,000","219,392,000","223,235,000","213,265,000","156,153,000","146,154,000","161,434,000","158,223,000","167,963,000","160,656,000","188,440,000","205,513,000","223,450,000","215,391,000","223,151,000","221,208,000","218,412,000","197,539,000","194,506,000","188,975,000","174,355,000","165,760,000","151,571,000","141,543,000","139,633,000","135,960,000","139,418,000","143,996,000","99,541,000","87,074,000","84,501,000","82,530,000","74,666,000","67,640,000","70,119,000","67,893,000","68,218,000","54,898,000","55,928,000","54,791,000","56,352,000","56,738,000","59,041,000","62,458,000","66,263,000","67,599,000","93,276,000","230,414,000","221,496,000","207,518,000","195,362,000","198,737,000","190,054,000","164,786,000","129,950,000","130,190,000","122,715,000","115,761,000","120,128,000","124,663,000","123,538,000","120,648,000","116,028,000","107,186,000","107,317,000","103,358,000","103,483,000","98,626,000","95,619,000","94,949,000","93,680,000","89,940,000","85,280,000","84,100,000","81,400,000","76,300,000","74,100,000","75,000,000","74,000,000","81,300,000","81,100,000","81,200,000","85,900,000","92,300,000","91,100,000","93,100,000","89,600,000","86,500,000","82,000,000","73,800,000","34,800,000","23,900,000","35,100,000"
